ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2010	01-SEP-10	EL DORADO	09	LANDSCAPE MAINTENANCE	MAXXTHOR SC	.332	BIFENTHRIN	.026228			
NO	2010	01-MAY-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR CA GRANULAR INSECTICIDE	7	BIFENTHRIN	.014			
NO	2010	01-FEB-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR EZ GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2010	01-JUN-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2010	01-JUL-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	.0938	BIFENTHRIN	.0001876			
NO	2010	01-DEC-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	2.25	BIFENTHRIN	.0045			
NO	2010	01-APR-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	1.75	BIFENTHRIN	.0035			
NO	2010	01-JUL-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	5	BIFENTHRIN	.01			
NO	2010	01-FEB-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	2.5	BIFENTHRIN	.005			
NO	2010	01-MAR-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	3.125	BIFENTHRIN	.00625			
NO	2010	01-NOV-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	.375	BIFENTHRIN	.00075			
NO	2010	02-OCT-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	.25	BIFENTHRIN	.0005			
NO	2010	01-MAR-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	6	BIFENTHRIN	.012			
NO	2010	01-DEC-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR PL GRANULAR INSECTICIDE	54	BIFENTHRIN	.108			
NO	2010	01-OCT-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR T&O FLOWABLE INSECTICIDE/MITICIDE	1.0076	BIFENTHRIN	.0796004			
NO	2010	01-SEP-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR T&O FLOWABLE INSECTICIDE/MITICIDE	.5374	BIFENTHRIN	.0424546			
NO	2010	01-JUL-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR TERMITICIDE/INSECTICIDE	8.9564	BIFENTHRIN	.7075556			
NO	2010	01-AUG-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR TERMITICIDE/INSECTICIDE	2.1325	BIFENTHRIN	.1684675			
NO	2010	01-AUG-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTAR TERMITICIDE/INSECTICIDE	.1999	BIFENTHRIN	.0157921			
NO	2010	01-JUN-10	EL DORADO	09	LANDSCAPE MAINTENANCE	TALSTARONE MULTI-INSECTICIDE	3.3993	BIFENTHRIN	.2685447			
NO	2010	01-OCT-10	EL DORADO	09	RIGHTS OF WAY	MP400-EXT	26.7435	BIFENTHRIN	.0106974			
NO	2010	01-SEP-10	EL DORADO	09	RIGHTS OF WAY	MP400-EXT	473.3593	BIFENTHRIN	.18934372			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.3513	BIFENTHRIN	.1067527			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	2.3647	BIFENTHRIN	.1868113			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0845	BIFENTHRIN	.0066755			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1351	BIFENTHRIN	.0106729			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.152	BIFENTHRIN	.012008			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.0404	BIFENTHRIN	.2401916			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.081	BIFENTHRIN	.085399			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0338	BIFENTHRIN	.0026702			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	2.3647	BIFENTHRIN	.1868113			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.1284	BIFENTHRIN	.0101436			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.4054	BIFENTHRIN	.0320266			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	8.1733	BIFENTHRIN	.6456907			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	5.7213	BIFENTHRIN	.4519827			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	1.2771	BIFENTHRIN	.1008909			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	.0381	BIFENTHRIN	.0030099			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	.1703	BIFENTHRIN	.0134537			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	34.8727	BIFENTHRIN	2.7549433			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	BISECT L	1.1919	BIFENTHRIN	.0941601			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	2.5	BIFENTHRIN	.005			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	32	BIFENTHRIN	.064			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	25.75	BIFENTHRIN	.0515			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	16	BIFENTHRIN	.032			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.125	BIFENTHRIN	.00025			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	20	BIFENTHRIN	.04			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	42	BIFENTHRIN	.084			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	2	BIFENTHRIN	.004			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.4375	BIFENTHRIN	.000875			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	58	BIFENTHRIN	.116			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	2.8125	BIFENTHRIN	.005625			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	8	BIFENTHRIN	.016			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.625	BIFENTHRIN	.00125			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	17.2	BIFENTHRIN	.0344			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	10.35	BIFENTHRIN	.0207			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	4.6875	BIFENTHRIN	.009375			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	17	BIFENTHRIN	.034			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	6	BIFENTHRIN	.012			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	36.5	BIFENTHRIN	.073			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.0625	BIFENTHRIN	.000125			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	.1875	BIFENTHRIN	.000375			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	9.2	BIFENTHRIN	.0184			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	308.3	BIFENTHRIN	.6166			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	33	BIFENTHRIN	.066			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	60	BIFENTHRIN	.12			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	8	BIFENTHRIN	.016			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.0333	BIFENTHRIN	.0026307			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	1.2326	BIFENTHRIN	.0973754			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.0333	BIFENTHRIN	.0026307			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	2.4319	BIFENTHRIN	.1921201			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.627	BIFENTHRIN	.839533			
NO	2010	01-OCT-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	4.5306	BIFENTHRIN	.3579174			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	7.0958	BIFENTHRIN	.5605682			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.5271	BIFENTHRIN	.8316409			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	8.0619	BIFENTHRIN	.6368901			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	7.8287	BIFENTHRIN	.6184673			
NO	2010	31-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.1851	BIFENTHRIN	.0936229			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.226	BIFENTHRIN	.096854			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	12.6073	BIFENTHRIN	.9959767			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.7492	BIFENTHRIN	.0591868			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.613	BIFENTHRIN	.048427			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	3.1059	BIFENTHRIN	.2453661			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	5.1424	BIFENTHRIN	.4062496			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	6.4201	BIFENTHRIN	.5071879			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.3406	BIFENTHRIN	.0269074			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.7152	BIFENTHRIN	.0565008			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.7492	BIFENTHRIN	.0591868			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	4.8699	BIFENTHRIN	.3847221			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	2.7789	BIFENTHRIN	.2195331			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.8799	BIFENTHRIN	.1485121			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	4.3591	BIFENTHRIN	.3443689			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.9195	BIFENTHRIN	.0726405			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	538.4347	BIFENTHRIN	42.5363413			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	996.6621	BIFENTHRIN	78.7363059			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.3486	BIFENTHRIN	.1065394			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	11.068	BIFENTHRIN	.874372			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.9263	BIFENTHRIN	.0731777			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.0681	BIFENTHRIN	.0053799			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	6.3684	BIFENTHRIN	.5031036			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.0204	BIFENTHRIN	.0016116			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	5.19	BIFENTHRIN	.41001			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.1579	BIFENTHRIN	.0914741			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.948	BIFENTHRIN	.153892			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	22.0509	BIFENTHRIN	1.7420211			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	2.1795	BIFENTHRIN	.1721805			
NO	2010	01-SEP-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.7504	BIFENTHRIN	.1382816			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	6.164	BIFENTHRIN	.486956			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	6.0891	BIFENTHRIN	.4810389			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	7.2197	BIFENTHRIN	.5703563			
NO	2010	01-NOV-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.9127	BIFENTHRIN	.0721033			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	2.5882	BIFENTHRIN	.2044678			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.613	BIFENTHRIN	.048427			
NO	2010	01-JAN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.0306	BIFENTHRIN	.0024174			
NO	2010	01-FEB-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.226	BIFENTHRIN	.096854			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	4.5668	BIFENTHRIN	.3607772			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	2.9288	BIFENTHRIN	.2313752			
NO	2010	01-MAR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.7356	BIFENTHRIN	.0581124			
NO	2010	01-APR-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.1703	BIFENTHRIN	.0134537			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	8.8135	BIFENTHRIN	.6962665			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	3.6099	BIFENTHRIN	.2851821			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.2384	BIFENTHRIN	.0188336			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.3622	BIFENTHRIN	.1076138			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	3.5077	BIFENTHRIN	.2771083			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.1114	BIFENTHRIN	.0088006			
NO	2010	01-MAY-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.7028	BIFENTHRIN	.1345212			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	8.7182	BIFENTHRIN	.6887378			
NO	2010	01-JUN-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.7833	BIFENTHRIN	.0618807			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.6811	BIFENTHRIN	.0538069			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	4.1479	BIFENTHRIN	.3276841			
NO	2010	01-JUL-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.0545	BIFENTHRIN	.0043055			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.8344	BIFENTHRIN	.0659176			
NO	2010	01-DEC-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.1362	BIFENTHRIN	.0107598			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	7.4173	BIFENTHRIN	.5859667			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.2452	BIFENTHRIN	.0193708			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	2.1795	BIFENTHRIN	.1721805			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	.2724	BIFENTHRIN	.0215196			
NO	2010	01-AUG-10	EL DORADO	09	STRUCTURAL PEST CONTROL	MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE	1.0217	BIFENTHRIN	.0807143			
