"date","peak_pgc010"
2011-04-01,0.011905
2011-04-02,0.011262
2011-04-03,0.01114
2011-04-04,0.011091
2011-04-05,0.01113
2011-04-06,0.011116
2011-04-07,0.011095
2011-04-08,0.011014
2011-04-09,0.011043
2011-04-10,0.011098
2011-04-11,0.011198
2011-04-12,0.011123
2011-04-13,0.011101
2011-04-14,0.011016
2011-04-15,0.01114
2011-04-16,0.0111
2011-04-17,0.011118
2011-04-18,0.011053
2011-04-19,0.010999
2011-04-20,0.011063
2011-04-21,0.011006
2011-04-22,0.010996
2011-04-23,0.011083
2011-04-24,0.011084
2011-04-25,0.010984
2011-04-26,0.010911
2011-04-27,0.01093
2011-04-28,0.011003
2011-04-29,0.010938
2011-04-30,0.010823
2011-05-01,0.011574
2011-05-02,0.011059
2011-05-03,0.01107
2011-05-04,0.010939
2011-05-05,0.010856
2011-05-06,0.010952
2011-05-07,0.01092
2011-05-08,0.010893
2011-05-09,0.010795
2011-05-10,0.010781
2011-05-11,0.010799
2011-05-12,0.010852
2011-05-13,0.010858
2011-05-14,0.010896
2011-05-15,0.01075
2011-05-16,0.010707
2011-05-17,0.010727
2011-05-18,0.010672
2011-05-19,0.010732
2011-05-20,0.010722
2011-05-21,0.010762
2011-05-22,0.01072
2011-05-23,0.010649
2011-05-24,0.010591
2011-05-25,0.01067
2011-05-26,0.01059
2011-05-27,0.010692
2011-05-28,0.010626
2011-05-29,0.010567
2011-05-30,0.010517
2011-05-31,0.010589
2011-06-01,0.011523
2011-06-02,0.010709
2011-06-03,0.010656
2011-06-04,0.010641
2011-06-05,0.010472
2011-06-06,0.010654
2011-06-07,0.010513
2011-06-08,0.010552
2011-06-09,0.010524
2011-06-10,0.01056
2011-06-11,0.010487
2011-06-12,0.010461
2011-06-13,0.010465
2011-06-14,0.01047
2011-06-15,0.010446
2011-06-16,0.010411
2011-06-17,0.010394
2011-06-18,0.010427
2011-06-19,0.010377
2011-06-20,0.010345
2011-06-21,0.010429
2011-06-22,0.010467
2011-06-23,0.01037
2011-06-24,0.01034
2011-06-25,0.010329
2011-06-26,0.010307
2011-06-27,0.010283
2011-06-28,0.010273
2011-06-29,0.010171
2011-06-30,0.010217
2011-07-01,0.010492
2011-07-02,0.010278
2011-07-03,0.010246
2011-07-04,0.01021
2011-07-05,0.010227
2011-07-06,0.010247
2011-07-07,0.010176
2011-07-08,0.010122
2011-07-09,0.010159
2011-07-10,0.010111
2011-07-11,0.01007
2011-07-12,0.01004
2011-07-13,0.010009
2011-07-14,0.0099755
2011-07-15,0.0099832
2011-07-16,0.0099383
2011-07-17,0.009928
2011-07-18,0.0099745
2011-07-19,0.010036
2011-07-20,0.0099546
2011-07-21,0.0099327
2011-07-22,0.0098918
2011-07-23,0.0098588
2011-07-24,0.0099122
2011-07-25,0.0098842
2011-07-26,0.0098648
2011-07-27,0.0098443
2011-07-28,0.0098601
2011-07-29,0.0098673
2011-07-30,0.0098206
2011-07-31,0.0097331
2011-08-01,0.010693
2011-08-02,0.0099095
2011-08-03,0.0097896
2011-08-04,0.0097348
2011-08-05,0.0096557
2011-08-06,0.0096677
2011-08-07,0.0096246
2011-08-08,0.0096243
2011-08-09,0.0096449
2011-08-10,0.0096236
2011-08-11,0.0096176
2011-08-12,0.0095832
2011-08-13,0.0095981
2011-08-14,0.0096036
2011-08-15,0.0095572
2011-08-16,0.0095911
2011-08-17,0.0095886
2011-08-18,0.0095299
2011-08-19,0.0095158
2011-08-20,0.0094563
2011-08-21,0.0094545
2011-08-22,0.0094523
2011-08-23,0.0094712
2011-08-24,0.0095018
2011-08-25,0.00945
2011-08-26,0.0094691
2011-08-27,0.0094913
2011-08-28,0.0094662
2011-08-29,0.0094206
2011-08-30,0.0093466
2011-08-31,0.0093467
2011-09-01,0.011965
2011-09-02,0.0096964
2011-09-03,0.009437
2011-09-04,0.0095063
2011-09-05,0.009414
2011-09-06,0.0093076
2011-09-07,0.0093732
2011-09-08,0.0093761
2011-09-09,0.0093282
2011-09-10,0.0092614
2011-09-11,0.0093344
2011-09-12,0.0092159
2011-09-13,0.0092015
2011-09-14,0.0092327
2011-09-15,0.0091718
2011-09-16,0.009117
2011-09-17,0.0091376
2011-09-18,0.009112
2011-09-19,0.0091426
2011-09-20,0.0091536
2011-09-21,0.0091279
2011-09-22,0.0091126
2011-09-23,0.0091127
2011-09-24,0.0091444
2011-09-25,0.0090802
2011-09-26,0.0089962
2011-09-27,0.0090222
2011-09-28,0.0090039
2011-09-29,0.0090809
2011-09-30,0.0090912
2011-10-01,0.0099261
2011-10-02,0.0089833
2011-10-03,0.0089296
2011-10-04,0.008898
2011-10-05,0.0088084
2011-10-06,0.0087642
2011-10-07,0.0089654
2011-10-08,0.0089092
2011-10-09,0.008928
2011-10-10,0.0089198
2011-10-11,0.013308
2011-10-12,0.0094144
2011-10-13,0.0090166
2011-10-14,0.0089828
2011-10-15,0.0089769
2011-10-16,0.0089678
2011-10-17,0.0089385
2011-10-18,0.008886
2011-10-19,0.0089013
2011-10-20,0.0088499
2011-10-21,0.0088722
2011-10-22,0.0088409
2011-10-23,0.0087634
2011-10-24,0.00882
2011-10-25,0.008811
2011-10-26,0.0087607
2011-10-27,0.0087208
2011-10-28,0.0087101
2011-10-29,0.0087663
2011-10-30,0.0087679
2011-10-31,0.0087211
2011-11-01,0.011973
2011-11-02,0.0089635
2011-11-03,0.0086529
2011-11-04,0.0086501
2011-11-05,0.0086874
2011-11-06,0.0086851
2011-11-07,0.0086874
2011-11-08,0.0087343
2011-11-09,0.0086806
2011-11-10,0.008603
2011-11-11,0.008551
2011-11-12,0.0085394
2011-11-13,0.0087313
2011-11-14,0.008714
2011-11-15,0.0086683
2011-11-16,0.0086759
2011-11-17,0.0086934
2011-11-18,0.0086146
2011-11-19,0.0085146
2011-11-20,0.0085369
2011-11-21,0.008496
2011-11-22,0.0085326
2011-11-23,0.0084684
2011-11-24,0.0083753
2011-11-25,0.008515
2011-11-26,0.0085829
2011-11-27,0.0085253
2011-11-28,0.0085202
2011-11-29,0.0086169
2011-11-30,0.008569
2011-12-01,0.0091856
2011-12-02,0.0082542
2011-12-03,0.0084059
2011-12-04,0.0084109
2011-12-05,0.0084529
2011-12-06,0.0084272
2011-12-07,0.008435
2011-12-08,0.0084352
2011-12-09,0.0084198
2011-12-10,0.0083737
2011-12-11,0.0084063
2011-12-12,0.00854
2011-12-13,0.0084509
2011-12-14,0.0084543
2011-12-15,0.008485
2011-12-16,0.0085188
2011-12-17,0.0083377
2011-12-18,0.0083101
2011-12-19,0.0083685
2011-12-20,0.0083034
2011-12-21,0.0083135
2011-12-22,0.0083278
2011-12-23,0.0082834
2011-12-24,0.0082962
2011-12-25,0.0082668
2011-12-26,0.008304
2011-12-27,0.0083923
2011-12-28,0.0083972
2011-12-29,0.0083967
2011-12-30,0.0083751
2011-12-31,0.0083211
2012-01-01,0.0093083
2012-01-02,0.0083477
2012-01-03,0.0082789
2012-01-04,0.008374
2012-01-05,0.0083205
2012-01-06,0.0083283
2012-01-07,0.0083171
2012-01-08,0.0082721
2012-01-09,0.0082223
2012-01-10,0.0082217
2012-01-11,0.0082661
2012-01-12,0.0081901
2012-01-13,0.008168
2012-01-14,0.0081661
2012-01-15,0.0082318
2012-01-16,0.0082916
2012-01-17,0.0082776
2012-01-18,0.0082726
2012-01-19,0.0081666
2012-01-20,0.008006
2012-01-21,0.6
2012-01-22,0.0046342
2012-01-23,0.012238
2012-01-24,0.013544
2012-01-25,0.013873
2012-01-26,0.013961
2012-01-27,0.014027
2012-01-28,0.013829
2012-01-29,0.013726
2012-01-30,0.013745
2012-01-31,0.014003
2012-02-01,0.014577
2012-02-02,0.01399
2012-02-03,0.013838
2012-02-04,0.013689
2012-02-05,0.013687
2012-02-06,0.013695
2012-02-07,0.01363
2012-02-08,0.013445
2012-02-09,0.013741
2012-02-10,0.013696
2012-02-11,0.013737
2012-02-12,0.013726
2012-02-13,0.013709
2012-02-14,0.013639
2012-02-15,0.013707
2012-02-16,0.013623
2012-02-17,0.0136
2012-02-18,0.013646
2012-02-19,0.01364
2012-02-20,0.013739
2012-02-21,0.013696
2012-02-22,0.013778
2012-02-23,0.013629
2012-02-24,0.013581
2012-02-25,0.01357
2012-02-26,0.013517
2012-02-27,0.013536
2012-02-28,0.013597
2012-02-29,0.013598
2012-03-01,0.013704
2012-03-02,0.013469
2012-03-03,0.013514
2012-03-04,0.013443
2012-03-05,0.013535
2012-03-06,0.013612
2012-03-07,0.013399
2012-03-08,0.013352
2012-03-09,0.013351
2012-03-10,0.01342
2012-03-11,0.013557
2012-03-12,0.013474
2012-03-13,0.013382
2012-03-14,0.012986
2012-03-15,0.038037
2012-03-16,0.015584
2012-03-17,0.33906
2012-03-18,0.011126
2012-03-19,0.015995
2012-03-20,0.017119
2012-03-21,0.017132
2012-03-22,0.017049
2012-03-23,0.017133
2012-03-24,0.017138
2012-03-25,0.016978
2012-03-26,0.017228
2012-03-27,0.017097
2012-03-28,0.10998
2012-03-29,0.020013
2012-03-30,0.018484
2012-03-31,0.018128
2012-04-01,0.018105
2012-04-02,0.018063
2012-04-03,0.018264
2012-04-04,0.018279
2012-04-05,0.01809
2012-04-06,0.018113
2012-04-07,0.018303
2012-04-08,0.018241
2012-04-09,0.0182
2012-04-10,0.018174
2012-04-11,0.018049
2012-04-12,0.017998
2012-04-13,0.75907
2012-04-14,0.0061076
2012-04-15,0.021411
2012-04-16,0.024309
2012-04-17,0.024841
2012-04-18,0.024881
2012-04-19,0.024814
2012-04-20,0.024825
2012-04-21,0.024681
2012-04-22,0.024736
2012-04-23,0.024975
2012-04-24,0.024823
2012-04-25,0.024666
2012-04-26,0.024419
2012-04-27,0.024367
2012-04-28,0.024567
2012-04-29,0.024446
2012-04-30,0.024509
2012-05-01,0.02509
2012-05-02,0.024373
2012-05-03,0.024374
2012-05-04,0.024275
2012-05-05,0.024223
2012-05-06,0.024126
2012-05-07,0.024127
2012-05-08,0.024182
2012-05-09,0.024369
2012-05-10,0.024229
2012-05-11,0.024125
2012-05-12,0.024201
2012-05-13,0.024379
2012-05-14,0.024429
2012-05-15,0.024071
2012-05-16,0.023805
2012-05-17,0.023906
2012-05-18,0.023915
2012-05-19,0.023829
2012-05-20,0.024019
2012-05-21,0.023945
2012-05-22,0.023858
2012-05-23,0.023779
2012-05-24,0.023593
2012-05-25,0.023526
2012-05-26,0.023498
2012-05-27,0.023542
2012-05-28,0.023695
2012-05-29,0.02359
2012-05-30,0.023605
2012-05-31,0.023522
2012-06-01,0.024166
2012-06-02,0.023545
2012-06-03,0.023331
2012-06-04,0.023447
2012-06-05,0.023319
2012-06-06,0.023346
2012-06-07,0.02331
2012-06-08,0.023376
2012-06-09,0.023117
2012-06-10,0.023039
2012-06-11,0.023118
2012-06-12,0.023314
2012-06-13,0.023126
2012-06-14,0.023025
2012-06-15,0.023017
2012-06-16,0.022953
2012-06-17,0.022981
2012-06-18,0.023104
2012-06-19,0.02295
2012-06-20,0.022909
2012-06-21,0.023013
2012-06-22,0.022865
2012-06-23,0.022815
2012-06-24,0.02275
2012-06-25,0.022869
2012-06-26,0.02279
2012-06-27,0.022791
2012-06-28,0.022712
2012-06-29,0.022644
2012-06-30,0.022621
2012-07-01,0.022944
2012-07-02,0.022569
2012-07-03,0.022394
2012-07-04,0.022371
2012-07-05,0.022452
2012-07-06,0.022449
2012-07-07,0.02243
2012-07-08,0.022419
2012-07-09,0.022279
2012-07-10,0.022263
2012-07-11,0.022397
2012-07-12,0.022374
2012-07-13,0.022284
2012-07-14,0.022249
2012-07-15,0.022146
2012-07-16,0.022168
2012-07-17,0.021982
2012-07-18,0.022079
2012-07-19,0.022122
2012-07-20,0.022184
2012-07-21,0.022036
2012-07-22,0.021959
2012-07-23,0.021936
2012-07-24,0.022039
2012-07-25,0.021832
2012-07-26,0.02172
2012-07-27,0.021685
2012-07-28,0.021637
2012-07-29,0.02151
2012-07-30,0.021535
2012-07-31,0.021568
2012-08-01,0.023814
2012-08-02,0.021823
2012-08-03,0.021649
2012-08-04,0.021688
2012-08-05,0.021593
2012-08-06,0.021408
2012-08-07,0.021467
2012-08-08,0.02131
2012-08-09,0.021266
2012-08-10,0.021299
2012-08-11,0.021254
2012-08-12,0.021413
2012-08-13,0.02128
2012-08-14,0.021279
2012-08-15,0.021227
2012-08-16,0.021098
2012-08-17,0.021061
2012-08-18,0.020956
2012-08-19,0.020864
2012-08-20,0.020813
2012-08-21,0.020829
2012-08-22,0.020767
2012-08-23,0.020851
2012-08-24,0.020732
2012-08-25,0.020785
2012-08-26,0.020728
2012-08-27,0.02063
2012-08-28,0.020811
2012-08-29,0.020757
2012-08-30,0.020702
2012-08-31,0.020769
2012-09-01,0.020954
2012-09-02,0.0205
2012-09-03,0.020522
2012-09-04,0.020648
2012-09-05,0.020553
2012-09-06,0.020505
2012-09-07,0.020575
2012-09-08,0.020523
2012-09-09,0.020304
2012-09-10,0.020214
2012-09-11,0.02027
2012-09-12,0.020376
2012-09-13,0.020506
2012-09-14,0.020351
2012-09-15,0.020457
2012-09-16,0.020273
2012-09-17,0.020333
2012-09-18,0.020249
2012-09-19,0.020164
2012-09-20,0.020046
2012-09-21,0.020099
2012-09-22,0.020063
2012-09-23,0.020041
2012-09-24,0.01998
2012-09-25,0.020028
2012-09-26,0.020013
2012-09-27,0.02011
2012-09-28,0.020141
2012-09-29,0.01989
2012-09-30,0.019874
2012-10-01,0.020145
2012-10-02,0.019823
2012-10-03,0.019924
2012-10-04,0.019896
2012-10-05,0.019541
2012-10-06,0.019638
2012-10-07,0.019721
2012-10-08,0.019715
2012-10-09,0.019467
2012-10-10,0.019521
2012-10-11,0.019434
2012-10-12,0.019353
2012-10-13,0.019263
2012-10-14,0.019423
2012-10-15,0.019438
2012-10-16,0.019409
2012-10-17,0.019294
2012-10-18,0.019153
2012-10-19,0.019205
2012-10-20,0.019262
2012-10-21,0.019133
2012-10-22,0.018979
2012-10-23,0.018692
2012-10-24,0.018952
2012-10-25,0.019087
2012-10-26,0.019121
2012-10-27,0.019016
2012-10-28,0.019074
2012-10-29,0.019014
2012-10-30,0.019265
2012-10-31,0.019216
2012-11-01,0.019187
2012-11-02,0.018974
2012-11-03,0.019193
2012-11-04,0.019065
2012-11-05,0.018866
2012-11-06,0.018789
2012-11-07,0.018874
2012-11-08,0.018999
2012-11-09,0.018687
2012-11-10,0.018807
2012-11-11,0.018853
2012-11-12,0.018772
2012-11-13,0.018824
2012-11-14,0.018783
2012-11-15,0.01877
2012-11-16,0.018672
2012-11-17,0.018486
2012-11-18,0.041459
2012-11-19,0.022653
2012-11-20,0.019447
2012-11-21,0.018713
2012-11-22,0.018813
2012-11-23,0.018958
2012-11-24,0.018931
2012-11-25,0.018989
2012-11-26,0.01918
2012-11-27,0.018951
2012-11-28,0.018822
2012-11-29,0.018387
2012-11-30,0.023588
2012-12-01,0.6821
2012-12-02,0.17609
2012-12-03,0.48029
2012-12-04,0.0085894
2012-12-05,0.026579
2012-12-06,0.029638
2012-12-07,0.030423
2012-12-08,0.03058
2012-12-09,0.030629
2012-12-10,0.030384
2012-12-11,0.030355
2012-12-12,0.030501
2012-12-13,0.030406
2012-12-14,0.030457
2012-12-15,0.030631
2012-12-16,0.03027
2012-12-17,0.030021
2012-12-18,0.029971
2012-12-19,0.030094
2012-12-20,0.030152
2012-12-21,0.029414
2012-12-22,0.029365
2012-12-23,0.14665
2012-12-24,0.090141
2012-12-25,0.027888
2012-12-26,0.074365
2012-12-27,0.030115
2012-12-28,0.032329
2012-12-29,0.032321
2012-12-30,0.03239
2012-12-31,0.032737
2013-01-01,0.032643
2013-01-02,0.032208
2013-01-03,0.032048
2013-01-04,0.032084
2013-01-05,0.0321
2013-01-06,0.032025
2013-01-07,0.03239
2013-01-08,0.032552
2013-01-09,0.032347
2013-01-10,0.032416
2013-01-11,0.032171
2013-01-12,0.032247
2013-01-13,0.03224
2013-01-14,0.032141
2013-01-15,0.032102
2013-01-16,0.03217
2013-01-17,0.031833
2013-01-18,0.031473
2013-01-19,0.031516
2013-01-20,0.031607
2013-01-21,0.031617
2013-01-22,0.032449
2013-01-23,0.032586
2013-01-24,0.032561
2013-01-25,0.032036
2013-01-26,0.032062
2013-01-27,0.032191
2013-01-28,0.03189
2013-01-29,0.032025
2013-01-30,0.03185
2013-01-31,0.031857
2013-02-01,0.031795
2013-02-02,0.031755
2013-02-03,0.031655
2013-02-04,0.031905
2013-02-05,0.03181
2013-02-06,0.032136
2013-02-07,0.032117
2013-02-08,0.031863
2013-02-09,0.031696
2013-02-10,0.031478
2013-02-11,0.031621
2013-02-12,0.03165
2013-02-13,0.031612
2013-02-14,0.031495
2013-02-15,0.031289
2013-02-16,0.031178
2013-02-17,0.031448
2013-02-18,0.031462
2013-02-19,0.031729
2013-02-20,0.031304
2013-02-21,0.031152
2013-02-22,0.031354
2013-02-23,0.031695
2013-02-24,0.031278
2013-02-25,0.031322
2013-02-26,0.031395
2013-02-27,0.031351
2013-02-28,0.031283
2013-03-01,0.03169
2013-03-02,0.031298
2013-03-03,0.031303
2013-03-04,0.031338
2013-03-05,0.031596
2013-03-06,0.031069
2013-03-07,0.030578
2013-03-08,0.031162
2013-03-09,0.031135
2013-03-10,0.031038
2013-03-11,0.030974
2013-03-12,0.030966
2013-03-13,0.030996
2013-03-14,0.031098
2013-03-15,0.031185
2013-03-16,0.031077
2013-03-17,0.030945
2013-03-18,0.030833
2013-03-19,0.031129
2013-03-20,0.030868
2013-03-21,0.030479
2013-03-22,0.030629
2013-03-23,0.030543
2013-03-24,0.030754
2013-03-25,0.031099
2013-03-26,0.030899
2013-03-27,0.030797
2013-03-28,0.030979
2013-03-29,0.030889
2013-03-30,0.030774
2013-03-31,0.030807
2013-04-01,0.030441
2013-04-02,0.030773
2013-04-03,0.030699
2013-04-04,0.030906
2013-04-05,0.030312
2013-04-06,0.030342
2013-04-07,0.030301
2013-04-08,0.030074
2013-04-09,0.029686
2013-04-10,0.030021
2013-04-11,0.030326
2013-04-12,0.030063
2013-04-13,0.030167
2013-04-14,0.030034
2013-04-15,0.029972
2013-04-16,0.029804
2013-04-17,0.02964
2013-04-18,0.029773
2013-04-19,0.030086
2013-04-20,0.029996
2013-04-21,0.029873
2013-04-22,0.02989
2013-04-23,0.02979
2013-04-24,0.029726
2013-04-25,0.029779
2013-04-26,0.029956
2013-04-27,0.029843
2013-04-28,0.029803
2013-04-29,0.029657
2013-04-30,0.02946
2013-05-01,0.029369
2013-05-02,0.029008
2013-05-03,0.029313
2013-05-04,0.029765
2013-05-05,0.029499
2013-05-06,0.029475
2013-05-07,0.029451
2013-05-08,0.029253
2013-05-09,0.029244
2013-05-10,0.029269
2013-05-11,0.02925
2013-05-12,0.029397
2013-05-13,0.029283
2013-05-14,0.029257
2013-05-15,0.029148
2013-05-16,0.028956
2013-05-17,0.028942
2013-05-18,0.028911
2013-05-19,0.028834
2013-05-20,0.028656
2013-05-21,0.028991
2013-05-22,0.028645
2013-05-23,0.028427
2013-05-24,0.028575
2013-05-25,0.028665
2013-05-26,0.028601
2013-05-27,0.028492
2013-05-28,0.028598
2013-05-29,0.028546
2013-05-30,0.028521
2013-05-31,0.028374
2013-06-01,0.028406
2013-06-02,0.028367
2013-06-03,0.02834
2013-06-04,0.028619
2013-06-05,0.02849
2013-06-06,0.028444
2013-06-07,0.028313
2013-06-08,0.028188
2013-06-09,0.028386
2013-06-10,0.028211
2013-06-11,0.02785
2013-06-12,0.028113
2013-06-13,0.027925
2013-06-14,0.027702
2013-06-15,0.027855
2013-06-16,0.02797
2013-06-17,0.027686
2013-06-18,0.027681
2013-06-19,0.027568
2013-06-20,0.027549
2013-06-21,0.027553
2013-06-22,0.027468
2013-06-23,0.027498
2013-06-24,0.027526
2013-06-25,0.027454
2013-06-26,0.027232
2013-06-27,0.02766
2013-06-28,0.027565
2013-06-29,0.027248
2013-06-30,0.02711
2013-07-01,0.027205
2013-07-02,0.027183
2013-07-03,0.027267
2013-07-04,0.027149
2013-07-05,0.026982
2013-07-06,0.026959
2013-07-07,0.027036
2013-07-08,0.027091
2013-07-09,0.027052
2013-07-10,0.026979
2013-07-11,0.02699
2013-07-12,0.026802
2013-07-13,0.026763
2013-07-14,0.026819
2013-07-15,0.026814
2013-07-16,0.026621
2013-07-17,0.026493
2013-07-18,0.026545
2013-07-19,0.026507
2013-07-20,0.026404
2013-07-21,0.026378
2013-07-22,0.026285
2013-07-23,0.026176
2013-07-24,0.026086
2013-07-25,0.026075
2013-07-26,0.026115
2013-07-27,0.025995
2013-07-28,0.025944
2013-07-29,0.025864
2013-07-30,0.025861
2013-07-31,0.025954
2013-08-01,0.025786
2013-08-02,0.025643
2013-08-03,0.025742
2013-08-04,0.025766
2013-08-05,0.02557
2013-08-06,0.025497
2013-08-07,0.025472
2013-08-08,0.025303
2013-08-09,0.025255
2013-08-10,0.025216
2013-08-11,0.025254
2013-08-12,0.025263
2013-08-13,0.0252
2013-08-14,0.025236
2013-08-15,0.025086
2013-08-16,0.025204
2013-08-17,0.025196
2013-08-18,0.025063
2013-08-19,0.025035
2013-08-20,0.02517
2013-08-21,0.025055
2013-08-22,0.024973
2013-08-23,0.024898
2013-08-24,0.024787
2013-08-25,0.024689
2013-08-26,0.024749
2013-08-27,0.024793
2013-08-28,0.024839
2013-08-29,0.024822
2013-08-30,0.02483
2013-08-31,0.02468
2013-09-01,0.024662
2013-09-02,0.024649
2013-09-03,0.02453
2013-09-04,0.024516
2013-09-05,0.024495
2013-09-06,0.024347
2013-09-07,0.024281
2013-09-08,0.024606
2013-09-09,0.024458
2013-09-10,0.024517
2013-09-11,0.024483
2013-09-12,0.024174
2013-09-13,0.024024
2013-09-14,0.023956
2013-09-15,0.024046
2013-09-16,0.024096
2013-09-17,0.024073
2013-09-18,0.023744
2013-09-19,0.023805
2013-09-20,0.024001
2013-09-21,0.023987
2013-09-22,0.023593
2013-09-23,0.023697
2013-09-24,0.024079
2013-09-25,0.023671
2013-09-26,0.023398
2013-09-27,0.023288
2013-09-28,0.023635
2013-09-29,0.023842
2013-09-30,0.023339
2013-10-01,0.023311
2013-10-02,0.023434
2013-10-03,0.023287
2013-10-04,0.023109
2013-10-05,0.022898
2013-10-06,0.023193
2013-10-07,0.023481
2013-10-08,0.023271
2013-10-09,0.023165
2013-10-10,0.022991
2013-10-11,0.023319
2013-10-12,0.023355
2013-10-13,0.02322
2013-10-14,0.023115
2013-10-15,0.02308
2013-10-16,0.022937
2013-10-17,0.023115
2013-10-18,0.023185
2013-10-19,0.023054
2013-10-20,0.023242
2013-10-21,0.023085
2013-10-22,0.022992
2013-10-23,0.023113
2013-10-24,0.023204
2013-10-25,0.023204
2013-10-26,0.023242
2013-10-27,0.023028
2013-10-28,0.022947
2013-10-29,0.022574
2013-10-30,0.022834
2013-10-31,0.02309
2013-11-01,0.022734
2013-11-02,0.022638
2013-11-03,0.022838
2013-11-04,0.02252
2013-11-05,0.022446
2013-11-06,0.022676
2013-11-07,0.022681
2013-11-08,0.022946
2013-11-09,0.022809
2013-11-10,0.022715
2013-11-11,0.022564
2013-11-12,0.022629
2013-11-13,0.022758
2013-11-14,0.022519
2013-11-15,0.022534
2013-11-16,0.022372
2013-11-17,0.02242
2013-11-18,0.022706
2013-11-19,0.022625
2013-11-20,0.022027
2013-11-21,0.02204
2013-11-22,0.022072
2013-11-23,0.021181
2013-11-24,0.021747
2013-11-25,0.022249
2013-11-26,0.022294
2013-11-27,0.022103
2013-11-28,0.022024
2013-11-29,0.022162
2013-11-30,0.022393
2013-12-01,0.022574
2013-12-02,0.022195
2013-12-03,0.022185
2013-12-04,0.02194
2013-12-05,0.022064
2013-12-06,0.022055
2013-12-07,0.02189
2013-12-08,0.021915
2013-12-09,0.022022
2013-12-10,0.021795
2013-12-11,0.021825
2013-12-12,0.021736
2013-12-13,0.021808
2013-12-14,0.022004
2013-12-15,0.021724
2013-12-16,0.021714
2013-12-17,0.021516
2013-12-18,0.021645
2013-12-19,0.021857
2013-12-20,0.021646
2013-12-21,0.021832
2013-12-22,0.02199
2013-12-23,0.021808
2013-12-24,0.021732
2013-12-25,0.021679
2013-12-26,0.021516
2013-12-27,0.021484
2013-12-28,0.021513
2013-12-29,0.021629
2013-12-30,0.021343
2013-12-31,0.02149
2014-01-01,0.02165
2014-01-02,0.021528
2014-01-03,0.021532
2014-01-04,0.021625
2014-01-05,0.02151
2014-01-06,0.021155
2014-01-07,0.021388
2014-01-08,0.021674
2014-01-09,0.021629
2014-01-10,0.021579
2014-01-11,0.021707
2014-01-12,0.021458
2014-01-13,0.021512
2014-01-14,0.02135
2014-01-15,0.021229
2014-01-16,0.021142
2014-01-17,0.020977
2014-01-18,0.021118
2014-01-19,0.021184
2014-01-20,0.021169
2014-01-21,0.021172
2014-01-22,0.021142
2014-01-23,0.021244
2014-01-24,0.020731
2014-01-25,0.02073
2014-01-26,0.021044
2014-01-27,0.021113
2014-01-28,0.02133
2014-01-29,0.021417
2014-01-30,0.021137
2014-01-31,0.021119
2014-02-01,0.021025
2014-02-02,0.021091
2014-02-03,0.020893
2014-02-04,0.021225
2014-02-05,0.021307
2014-02-06,0.021137
2014-02-07,0.020843
2014-02-08,0.020506
2014-02-09,1.4936
2014-02-10,0.05399
2014-02-11,0.024921
2014-02-12,0.032242
2014-02-13,0.033072
2014-02-14,0.033295
2014-02-15,0.033149
2014-02-16,0.032904
2014-02-17,0.033317
2014-02-18,0.033564
2014-02-19,0.033445
2014-02-20,0.033172
2014-02-21,0.033224
2014-02-22,0.033082
2014-02-23,0.033169
2014-02-24,0.033274
2014-02-25,0.033198
2014-02-26,0.033145
2014-02-27,0.032704
2014-02-28,0.032286
2014-03-01,0.38213
2014-03-02,0.0090349
2014-03-03,0.030947
2014-03-04,0.034561
2014-03-05,0.035237
2014-03-06,0.035431
2014-03-07,0.035209
2014-03-08,0.035538
2014-03-09,0.035527
2014-03-10,0.035469
2014-03-11,0.035265
2014-03-12,0.035013
2014-03-13,0.034582
2014-03-14,0.035195
2014-03-15,0.03539
2014-03-16,0.035253
2014-03-17,0.035433
2014-03-18,0.034947
2014-03-19,0.0348
2014-03-20,0.035102
2014-03-21,0.035203
2014-03-22,0.035137
2014-03-23,0.035287
2014-03-24,0.035423
2014-03-25,0.035061
2014-03-26,0.034887
2014-03-27,0.034557
2014-03-28,0.034605
2014-03-29,0.034481
2014-03-30,0.034138
2014-03-31,0.034448
2014-04-01,0.034406
2014-04-02,0.036944
2014-04-03,0.034439
2014-04-04,0.034957
2014-04-05,0.034872
2014-04-06,0.034667
2014-04-07,0.034686
2014-04-08,0.034646
2014-04-09,0.034978
2014-04-10,0.034875
2014-04-11,0.034808
2014-04-12,0.034743
2014-04-13,0.034385
2014-04-14,0.034752
2014-04-15,0.03454
2014-04-16,0.034264
2014-04-17,0.034046
2014-04-18,0.034199
2014-04-19,0.034279
2014-04-20,0.034183
2014-04-21,0.034102
2014-04-22,0.034465
2014-04-23,0.033994
2014-04-24,0.034179
2014-04-25,0.033962
2014-04-26,0.03359
2014-04-27,0.033706
2014-04-28,0.033731
2014-04-29,0.033907
2014-04-30,0.033743
2014-05-01,0.033452
2014-05-02,0.033862
2014-05-03,0.033926
2014-05-04,0.033744
2014-05-05,0.033542
2014-05-06,0.033392
2014-05-07,0.033129
2014-05-08,0.033306
2014-05-09,0.033392
2014-05-10,0.033242
2014-05-11,0.033102
2014-05-12,0.033183
2014-05-13,0.033394
2014-05-14,0.033423
2014-05-15,0.033737
2014-05-16,0.033498
2014-05-17,0.033315
2014-05-18,0.033046
2014-05-19,0.032831
2014-05-20,0.033025
2014-05-21,0.032812
2014-05-22,0.032843
2014-05-23,0.033351
2014-05-24,0.032927
2014-05-25,0.032708
