"date","benthic_fol003"
2011-05-15,0.13321
2011-05-16,0.13309
2011-05-17,0.13297
2011-05-18,0.13461
2011-05-19,0.13384
2011-05-20,0.13349
2011-05-21,0.13334
2011-05-22,0.13321
2011-05-23,0.13308
2011-05-24,0.13295
2011-05-25,0.13282
2011-05-26,0.1327
2011-05-27,0.13258
2011-05-28,0.13245
2011-05-29,0.13232
2011-05-30,0.13218
2011-05-31,0.13205
2011-06-01,0.13195
2011-06-02,0.13185
2011-06-03,0.13174
2011-06-04,0.13162
2011-06-05,0.1315
2011-06-06,0.13139
2011-06-07,0.13126
2011-06-08,0.13114
2011-06-09,0.13101
2011-06-10,0.13089
2011-06-11,0.13076
2011-06-12,0.13062
2011-06-13,0.13049
2011-06-14,0.13035
2011-06-15,0.13021
2011-06-16,0.13007
2011-06-17,0.12992
2011-06-18,0.12978
2011-06-19,0.12963
2011-06-20,0.12948
2011-06-21,0.12935
2011-06-22,0.12921
2011-06-23,0.12906
2011-06-24,0.12891
2011-06-25,0.12875
2011-06-26,0.12859
2011-06-27,0.12842
2011-06-28,0.12825
2011-06-29,0.12817
2011-06-30,0.12798
2011-07-01,0.12782
2011-07-02,0.12766
2011-07-03,0.1275
2011-07-04,0.12732
2011-07-05,0.12715
2011-07-06,0.12697
2011-07-07,0.12678
2011-07-08,0.12658
2011-07-09,0.12639
2011-07-10,0.12619
2011-07-11,0.12599
2011-07-12,0.12578
2011-07-13,0.12557
2011-07-14,0.12536
2011-07-15,0.12516
2011-07-16,0.12495
2011-07-17,0.12475
2011-07-18,0.12456
2011-07-19,0.12437
2011-07-20,0.12419
2011-07-21,0.124
2011-07-22,0.1238
2011-07-23,0.12361
2011-07-24,0.12343
2011-07-25,0.12324
2011-07-26,0.12305
2011-07-27,0.12287
2011-07-28,0.12268
2011-07-29,0.1225
2011-07-30,0.12231
2011-07-31,0.1221
2011-08-01,0.12194
2011-08-02,0.12177
2011-08-03,0.12159
2011-08-04,0.1214
2011-08-05,0.1212
2011-08-06,0.121
2011-08-07,0.12081
2011-08-08,0.12061
2011-08-09,0.12043
2011-08-10,0.12024
2011-08-11,0.12006
2011-08-12,0.11987
2011-08-13,0.11968
2011-08-14,0.1195
2011-08-15,0.11931
2011-08-16,0.11913
2011-08-17,0.11894
2011-08-18,0.11876
2011-08-19,0.11856
2011-08-20,0.11837
2011-08-21,0.11818
2011-08-22,0.11799
2011-08-23,0.11781
2011-08-24,0.11763
2011-08-25,0.11745
2011-08-26,0.11728
2011-08-27,0.11711
2011-08-28,0.11694
2011-08-29,0.11676
2011-08-30,0.11658
2011-08-31,0.11639
2011-09-01,0.11624
2011-09-02,0.11609
2011-09-03,0.11593
2011-09-04,0.11578
2011-09-05,0.11562
2011-09-06,0.11545
2011-09-07,0.11528
2011-09-08,0.11512
2011-09-09,0.11495
2011-09-10,0.11478
2011-09-11,0.11462
2011-09-12,0.11444
2011-09-13,0.11427
2011-09-14,0.11409
2011-09-15,0.11392
2011-09-16,0.11373
2011-09-17,0.11356
2011-09-18,0.11338
2011-09-19,0.11322
2011-09-20,0.11306
2011-09-21,0.11289
2011-09-22,0.11273
2011-09-23,0.11257
2011-09-24,0.11242
2011-09-25,0.11225
2011-09-26,0.11208
2011-09-27,0.11191
2011-09-28,0.11175
2011-09-29,0.1116
2011-09-30,0.11145
2011-10-01,0.11131
2011-10-02,0.11115
2011-10-03,0.11099
2011-10-04,0.11082
2011-10-05,0.11372
2011-10-06,0.11316
2011-10-07,0.11283
2011-10-08,0.11266
2011-10-09,0.11252
2011-10-10,0.11238
2011-10-11,0.12602
2011-10-12,0.12465
2011-10-13,0.12412
2011-10-14,0.12392
2011-10-15,0.12378
2011-10-16,0.12365
2011-10-17,0.12351
2011-10-18,0.12337
2011-10-19,0.12323
2011-10-20,0.12308
2011-10-21,0.12295
2011-10-22,0.1228
2011-10-23,0.12266
2011-10-24,0.12252
2011-10-25,0.12238
2011-10-26,0.12224
2011-10-27,0.12209
2011-10-28,0.12195
2011-10-29,0.12182
2011-10-30,0.12169
2011-10-31,0.12156
2011-11-01,0.12144
2011-11-02,0.1213
2011-11-03,0.12115
2011-11-04,0.12101
2011-11-05,0.12088
2011-11-06,0.12076
2011-11-07,0.12064
2011-11-08,0.12053
2011-11-09,0.1204
2011-11-10,0.12027
2011-11-11,0.12013
2011-11-12,0.12001
2011-11-13,0.11991
2011-11-14,0.11982
2011-11-15,0.11972
2011-11-16,0.11963
2011-11-17,0.11953
2011-11-18,0.11943
2011-11-19,0.11932
2011-11-20,0.1192
2011-11-21,0.11909
2011-11-22,0.11898
2011-11-23,0.11887
2011-11-24,0.11875
2011-11-25,0.11865
2011-11-26,0.11856
2011-11-27,0.11847
2011-11-28,0.11838
2011-11-29,0.1183
2011-11-30,0.11821
2011-12-01,0.11811
2011-12-02,0.11798
2011-12-03,0.11786
2011-12-04,0.11776
2011-12-05,0.11766
2011-12-06,0.11756
2011-12-07,0.11746
2011-12-08,0.11737
2011-12-09,0.11727
2011-12-10,0.11717
2011-12-11,0.11708
2011-12-12,0.11701
2011-12-13,0.11693
2011-12-14,0.11685
2011-12-15,0.11678
2011-12-16,0.11671
2011-12-17,0.11661
2011-12-18,0.11651
2011-12-19,0.11642
2011-12-20,0.11632
2011-12-21,0.11622
2011-12-22,0.11613
2011-12-23,0.11603
2011-12-24,0.11593
2011-12-25,0.11584
2011-12-26,0.11575
2011-12-27,0.11568
2011-12-28,0.11562
2011-12-29,0.11556
2011-12-30,0.1155
2011-12-31,0.11542
2012-01-01,0.11534
2012-01-02,0.11526
2012-01-03,0.11517
2012-01-04,0.1151
2012-01-05,0.11503
2012-01-06,0.11496
2012-01-07,0.11488
2012-01-08,0.1148
2012-01-09,0.11471
2012-01-10,0.11462
2012-01-11,0.11453
2012-01-12,0.11444
2012-01-13,0.11434
2012-01-14,0.11424
2012-01-15,0.11416
2012-01-16,0.11409
2012-01-17,0.11402
2012-01-18,0.11395
2012-01-19,0.11386
2012-01-20,0.11376
2012-01-21,0.15834
2012-01-22,0.15633
2012-01-23,0.16122
2012-01-24,0.16216
2012-01-25,0.16131
2012-01-26,0.16096
2012-01-27,0.16082
2012-01-28,0.16069
2012-01-29,0.16055
2012-01-30,0.16043
2012-01-31,0.16034
2012-02-01,0.16026
2012-02-02,0.16017
2012-02-03,0.16005
2012-02-04,0.15992
2012-02-05,0.15979
2012-02-06,0.15965
2012-02-07,0.15951
2012-02-08,0.15936
2012-02-09,0.15925
2012-02-10,0.15913
2012-02-11,0.15902
2012-02-12,0.15892
2012-02-13,0.15896
2012-02-14,0.15879
2012-02-15,0.15865
2012-02-16,0.15853
2012-02-17,0.1584
2012-02-18,0.15829
2012-02-19,0.15818
2012-02-20,0.15809
2012-02-21,0.158
2012-02-22,0.15791
2012-02-23,0.1578
2012-02-24,0.15769
2012-02-25,0.15757
2012-02-26,0.15745
2012-02-27,0.15734
2012-02-28,0.15724
2012-02-29,0.15713
2012-03-01,0.15759
2012-03-02,0.15728
2012-03-03,0.15708
2012-03-04,0.15695
2012-03-05,0.15685
2012-03-06,0.15675
2012-03-07,0.15662
2012-03-08,0.15649
2012-03-09,0.15636
2012-03-10,0.15626
2012-03-11,0.15616
2012-03-12,0.15606
2012-03-13,0.15594
2012-03-14,0.15653
2012-03-15,0.16656
2012-03-16,0.16481
2012-03-17,0.19024
2012-03-18,0.18958
2012-03-19,0.18849
2012-03-20,0.1881
2012-03-21,0.18792
2012-03-22,0.18777
2012-03-23,0.18764
2012-03-24,0.18751
2012-03-25,0.18737
2012-03-26,0.18726
2012-03-27,0.18712
2012-03-28,0.19474
2012-03-29,0.19281
2012-03-30,0.1921
2012-03-31,0.19184
2012-04-01,0.19253
2012-04-02,0.19194
2012-04-03,0.19165
2012-04-04,0.19149
2012-04-05,0.19134
2012-04-06,0.19121
2012-04-07,0.19109
2012-04-08,0.19098
2012-04-09,0.19086
2012-04-10,0.19074
2012-04-11,0.1906
2012-04-12,0.19069
2012-04-13,0.21737
2012-04-14,0.22751
2012-04-15,0.22491
2012-04-16,0.22405
2012-04-17,0.22379
2012-04-18,0.22363
2012-04-19,0.22347
2012-04-20,0.22331
2012-04-21,0.22315
2012-04-22,0.22299
2012-04-23,0.22286
2012-04-24,0.2227
2012-04-25,0.22253
2012-04-26,0.22246
2012-04-27,0.22216
2012-04-28,0.22193
2012-04-29,0.22173
2012-04-30,0.22155
2012-05-01,0.22135
2012-05-02,0.22115
2012-05-03,0.22094
2012-05-04,0.22072
2012-05-05,0.2205
2012-05-06,0.22026
2012-05-07,0.22003
2012-05-08,0.21981
2012-05-09,0.2196
2012-05-10,0.21939
2012-05-11,0.21917
2012-05-12,0.21895
2012-05-13,0.21876
2012-05-14,0.21856
2012-05-15,0.21832
2012-05-16,0.21805
2012-05-17,0.21779
2012-05-18,0.21753
2012-05-19,0.21727
2012-05-20,0.21703
2012-05-21,0.21679
2012-05-22,0.21654
2012-05-23,0.21627
2012-05-24,0.216
2012-05-25,0.21571
2012-05-26,0.21544
2012-05-27,0.21517
2012-05-28,0.21493
2012-05-29,0.21467
2012-05-30,0.21442
2012-05-31,0.21417
2012-06-01,0.21393
2012-06-02,0.21367
2012-06-03,0.21339
2012-06-04,0.21312
2012-06-05,0.21285
2012-06-06,0.21258
2012-06-07,0.21232
2012-06-08,0.21206
2012-06-09,0.21177
2012-06-10,0.21148
2012-06-11,0.21122
2012-06-12,0.21097
2012-06-13,0.21071
2012-06-14,0.21044
2012-06-15,0.21016
2012-06-16,0.20989
2012-06-17,0.20962
2012-06-18,0.20936
2012-06-19,0.20908
2012-06-20,0.2088
2012-06-21,0.20854
2012-06-22,0.20826
2012-06-23,0.20797
2012-06-24,0.20769
2012-06-25,0.20741
2012-06-26,0.20714
2012-06-27,0.20686
2012-06-28,0.20658
2012-06-29,0.20629
2012-06-30,0.206
2012-07-01,0.20572
2012-07-02,0.20543
2012-07-03,0.20513
2012-07-04,0.20484
2012-07-05,0.20455
2012-07-06,0.20426
2012-07-07,0.20397
2012-07-08,0.20367
2012-07-09,0.20337
2012-07-10,0.20306
2012-07-11,0.20277
2012-07-12,0.20248
2012-07-13,0.20218
2012-07-14,0.20188
2012-07-15,0.20158
2012-07-16,0.20127
2012-07-17,0.20096
2012-07-18,0.20067
2012-07-19,0.20039
2012-07-20,0.20012
2012-07-21,0.19984
2012-07-22,0.19955
2012-07-23,0.19925
2012-07-24,0.19896
2012-07-25,0.19865
2012-07-26,0.19832
2012-07-27,0.19799
2012-07-28,0.19766
2012-07-29,0.19732
2012-07-30,0.19699
2012-07-31,0.19666
2012-08-01,0.19638
2012-08-02,0.19608
2012-08-03,0.19577
2012-08-04,0.19547
2012-08-05,0.19516
2012-08-06,0.19484
2012-08-07,0.19452
2012-08-08,0.19419
2012-08-09,0.19386
2012-08-10,0.19354
2012-08-11,0.19322
2012-08-12,0.19292
2012-08-13,0.19261
2012-08-14,0.19229
2012-08-15,0.19197
2012-08-16,0.19164
2012-08-17,0.19129
2012-08-18,0.19094
2012-08-19,0.19058
2012-08-20,0.19022
2012-08-21,0.18987
2012-08-22,0.18952
2012-08-23,0.18918
2012-08-24,0.18883
2012-08-25,0.1885
2012-08-26,0.18816
2012-08-27,0.18783
2012-08-28,0.18752
2012-08-29,0.18721
2012-08-30,0.1869
2012-08-31,0.1866
2012-09-01,0.18631
2012-09-02,0.18601
2012-09-03,0.18571
2012-09-04,0.18543
2012-09-05,0.18514
2012-09-06,0.18485
2012-09-07,0.18456
2012-09-08,0.18428
2012-09-09,0.18398
2012-09-10,0.18367
2012-09-11,0.18339
2012-09-12,0.18313
2012-09-13,0.18288
2012-09-14,0.18264
2012-09-15,0.18239
2012-09-16,0.18214
2012-09-17,0.1819
2012-09-18,0.18165
2012-09-19,0.1814
2012-09-20,0.18114
2012-09-21,0.18089
2012-09-22,0.18064
2012-09-23,0.1804
2012-09-24,0.18015
2012-09-25,0.17992
2012-09-26,0.17969
2012-09-27,0.17947
2012-09-28,0.17926
2012-09-29,0.17902
2012-09-30,0.17878
2012-10-01,0.17856
2012-10-02,0.17834
2012-10-03,0.17811
2012-10-04,0.17787
2012-10-05,0.17761
2012-10-06,0.17736
2012-10-07,0.17713
2012-10-08,0.17689
2012-10-09,0.17664
2012-10-10,0.1764
2012-10-11,0.17616
2012-10-12,0.17592
2012-10-13,0.17567
2012-10-14,0.17544
2012-10-15,0.17523
2012-10-16,0.17501
2012-10-17,0.17478
2012-10-18,0.17454
2012-10-19,0.17432
2012-10-20,0.1741
2012-10-21,0.17387
2012-10-22,0.17364
2012-10-23,0.17704
2012-10-24,0.17589
2012-10-25,0.17535
2012-10-26,0.17509
2012-10-27,0.17488
2012-10-28,0.17469
2012-10-29,0.17451
2012-10-30,0.17435
2012-10-31,0.17419
2012-11-01,0.17404
2012-11-02,0.17388
2012-11-03,0.17373
2012-11-04,0.17357
2012-11-05,0.17339
2012-11-06,0.1732
2012-11-07,0.17303
2012-11-08,0.17286
2012-11-09,0.17268
2012-11-10,0.17251
2012-11-11,0.17234
2012-11-12,0.17218
2012-11-13,0.17203
2012-11-14,0.17188
2012-11-15,0.17173
2012-11-16,0.17157
2012-11-17,0.1714
2012-11-18,0.181
2012-11-19,0.17922
2012-11-20,0.17852
2012-11-21,0.17825
2012-11-22,0.17806
2012-11-23,0.1779
2012-11-24,0.17774
2012-11-25,0.1776
2012-11-26,0.17746
2012-11-27,0.17731
2012-11-28,0.17714
2012-11-29,0.18019
2012-11-30,0.18316
2012-12-01,0.26978
2012-12-02,0.27228
2012-12-03,0.31155
2012-12-04,0.30752
2012-12-05,0.30666
2012-12-06,0.30585
2012-12-07,0.30541
2012-12-08,0.30514
2012-12-09,0.3049
2012-12-10,0.30464
2012-12-11,0.30438
2012-12-12,0.30414
2012-12-13,0.30389
2012-12-14,0.30366
2012-12-15,0.30344
2012-12-16,0.30319
2012-12-17,0.30291
2012-12-18,0.30263
2012-12-19,0.30237
2012-12-20,0.3021
2012-12-21,0.30178
2012-12-22,0.30146
2012-12-23,0.31233
2012-12-24,0.31416
2012-12-25,0.31142
2012-12-26,0.32864
2012-12-27,0.32473
2012-12-28,0.32344
2012-12-29,0.32302
2012-12-30,0.32276
2012-12-31,0.32256
2013-01-01,0.32234
2013-01-02,0.32208
2013-01-03,0.32181
2013-01-04,0.32155
2013-01-05,0.3213
2013-01-06,0.32107
2013-01-07,0.32088
2013-01-08,0.32071
2013-01-09,0.32052
2013-01-10,0.32033
2013-01-11,0.32012
2013-01-12,0.31992
2013-01-13,0.31973
2013-01-14,0.31952
2013-01-15,0.31932
2013-01-16,0.31915
2013-01-17,0.31904
2013-01-18,0.31891
2013-01-19,0.31868
2013-01-20,0.31846
2013-01-21,0.31833
2013-01-22,0.31824
2013-01-23,0.31815
2013-01-24,0.31806
2013-01-25,0.31797
2013-01-26,0.31786
2013-01-27,0.31772
2013-01-28,0.31754
2013-01-29,0.31736
2013-01-30,0.31716
2013-01-31,0.31696
2013-02-01,0.31676
2013-02-02,0.31655
2013-02-03,0.31635
2013-02-04,0.31616
2013-02-05,0.31599
2013-02-06,0.31584
2013-02-07,0.31569
2013-02-08,0.31552
2013-02-09,0.31532
2013-02-10,0.3151
2013-02-11,0.31489
2013-02-12,0.3147
2013-02-13,0.31449
2013-02-14,0.31427
2013-02-15,0.31402
2013-02-16,0.31377
2013-02-17,0.31355
2013-02-18,0.31336
2013-02-19,0.31317
2013-02-20,0.31295
2013-02-21,0.31271
2013-02-22,0.3125
2013-02-23,0.31232
2013-02-24,0.31211
2013-02-25,0.31191
2013-02-26,0.31172
2013-02-27,0.31152
2013-02-28,0.31133
2013-03-01,0.31117
2013-03-02,0.31098
2013-03-03,0.31079
2013-03-04,0.31061
2013-03-05,0.31044
2013-03-06,0.31022
2013-03-07,0.30997
2013-03-08,0.30977
2013-03-09,0.30957
2013-03-10,0.30935
2013-03-11,0.30913
2013-03-12,0.30891
2013-03-13,0.30871
2013-03-14,0.30852
2013-03-15,0.30833
2013-03-16,0.30813
2013-03-17,0.30791
2013-03-18,0.30769
2013-03-19,0.30749
2013-03-20,0.30728
2013-03-21,0.30702
2013-03-22,0.30676
2013-03-23,0.30651
2013-03-24,0.30629
2013-03-25,0.30611
2013-03-26,0.3059
2013-03-27,0.30569
2013-03-28,0.30549
2013-03-29,0.30529
2013-03-30,0.30509
2013-03-31,0.30632
2013-04-01,0.30462
2013-04-02,0.30391
2013-04-03,0.30361
2013-04-04,0.30339
2013-04-05,0.30314
2013-04-06,0.30287
2013-04-07,0.30259
2013-04-08,0.30227
2013-04-09,0.30192
2013-04-10,0.30161
2013-04-11,0.30134
2013-04-12,0.30105
2013-04-13,0.30077
2013-04-14,0.30048
2013-04-15,0.30018
2013-04-16,0.29986
2013-04-17,0.29953
2013-04-18,0.29923
2013-04-19,0.29897
2013-04-20,0.2987
2013-04-21,0.29843
2013-04-22,0.29815
2013-04-23,0.29786
2013-04-24,0.29757
2013-04-25,0.29729
2013-04-26,0.29702
2013-04-27,0.29674
2013-04-28,0.29646
2013-04-29,0.29616
2013-04-30,0.29583
2013-05-01,0.29549
2013-05-02,0.29512
2013-05-03,0.2948
2013-05-04,0.29452
2013-05-05,0.29422
2013-05-06,0.29392
2013-05-07,0.29362
2013-05-08,0.29329
2013-05-09,0.29296
2013-05-10,0.29262
2013-05-11,0.2923
2013-05-12,0.29198
2013-05-13,0.29166
2013-05-14,0.29133
2013-05-15,0.29099
2013-05-16,0.29062
2013-05-17,0.29025
2013-05-18,0.28987
2013-05-19,0.28948
2013-05-20,0.2891
2013-05-21,0.28874
2013-05-22,0.28835
2013-05-23,0.28794
2013-05-24,0.28756
2013-05-25,0.2872
2013-05-26,0.28683
2013-05-27,0.28646
2013-05-28,0.28611
2013-05-29,0.28575
2013-05-30,0.2854
2013-05-31,0.28504
2013-06-01,0.28468
2013-06-02,0.28434
2013-06-03,0.284
2013-06-04,0.28369
2013-06-05,0.28337
2013-06-06,0.28303
2013-06-07,0.28267
2013-06-08,0.28231
2013-06-09,0.28196
2013-06-10,0.28158
2013-06-11,0.28118
2013-06-12,0.2808
2013-06-13,0.28041
2013-06-14,0.28
2013-06-15,0.27962
2013-06-16,0.27924
2013-06-17,0.27884
2013-06-18,0.27843
2013-06-19,0.27801
2013-06-20,0.2776
2013-06-21,0.27719
2013-06-22,0.27678
2013-06-23,0.27638
2013-06-24,0.27598
2013-06-25,0.27559
2013-06-26,0.27519
2013-06-27,0.27482
2013-06-28,0.27442
2013-06-29,0.274
2013-06-30,0.27355
2013-07-01,0.27312
2013-07-02,0.27269
2013-07-03,0.27227
2013-07-04,0.27183
2013-07-05,0.27138
2013-07-06,0.27093
2013-07-07,0.2705
2013-07-08,0.27008
2013-07-09,0.26967
2013-07-10,0.26926
2013-07-11,0.26884
2013-07-12,0.26841
2013-07-13,0.26798
2013-07-14,0.26755
2013-07-15,0.26713
2013-07-16,0.26668
2013-07-17,0.26623
2013-07-18,0.26578
2013-07-19,0.26533
2013-07-20,0.26487
2013-07-21,0.2644
2013-07-22,0.26391
2013-07-23,0.26342
2013-07-24,0.26291
2013-07-25,0.2624
2013-07-26,0.2619
2013-07-27,0.26139
2013-07-28,0.26088
2013-07-29,0.26037
2013-07-30,0.25988
2013-07-31,0.25941
2013-08-01,0.25893
2013-08-02,0.25845
2013-08-03,0.258
2013-08-04,0.25755
2013-08-05,0.2571
2013-08-06,0.25664
2013-08-07,0.25618
2013-08-08,0.25571
2013-08-09,0.25525
2013-08-10,0.2548
2013-08-11,0.25435
2013-08-12,0.25392
2013-08-13,0.25349
2013-08-14,0.25306
2013-08-15,0.25262
2013-08-16,0.2522
2013-08-17,0.25179
2013-08-18,0.25137
2013-08-19,0.25095
2013-08-20,0.25055
2013-08-21,0.25015
2013-08-22,0.24974
2013-08-23,0.24932
2013-08-24,0.2489
2013-08-25,0.24848
2013-08-26,0.24808
2013-08-27,0.2477
2013-08-28,0.24733
2013-08-29,0.24696
2013-08-30,0.24659
2013-08-31,0.24621
2013-09-01,0.24583
2013-09-02,0.24545
2013-09-03,0.24506
2013-09-04,0.24467
2013-09-05,0.24429
2013-09-06,0.24389
2013-09-07,0.24351
2013-09-08,0.24316
2013-09-09,0.2428
2013-09-10,0.24244
2013-09-11,0.24207
2013-09-12,0.24167
2013-09-13,0.24126
2013-09-14,0.24085
2013-09-15,0.24046
2013-09-16,0.24008
2013-09-17,0.23971
2013-09-18,0.23931
2013-09-19,0.23893
2013-09-20,0.23859
2013-09-21,0.23824
2013-09-22,0.23787
2013-09-23,0.23752
2013-09-24,0.23721
2013-09-25,0.23686
2013-09-26,0.23647
2013-09-27,0.2361
2013-09-28,0.23579
2013-09-29,0.23549
2013-09-30,0.23516
2013-10-01,0.23482
2013-10-02,0.2345
2013-10-03,0.23417
2013-10-04,0.23382
2013-10-05,0.23346
2013-10-06,0.23315
2013-10-07,0.23287
2013-10-08,0.23258
2013-10-09,0.23229
2013-10-10,0.232
2013-10-11,0.23175
2013-10-12,0.2315
2013-10-13,0.23125
2013-10-14,0.23099
2013-10-15,0.23072
2013-10-16,0.23045
2013-10-17,0.23021
2013-10-18,0.22998
2013-10-19,0.22974
2013-10-20,0.22953
2013-10-21,0.2293
2013-10-22,0.22907
2013-10-23,0.22885
2013-10-24,0.22865
2013-10-25,0.22846
2013-10-26,0.22826
2013-10-27,0.22804
2013-10-28,0.2278
2013-10-29,0.22754
2013-10-30,0.22732
2013-10-31,0.22713
2013-11-01,0.2269
2013-11-02,0.22667
2013-11-03,0.22645
2013-11-04,0.22621
2013-11-05,0.22597
2013-11-06,0.22575
2013-11-07,0.22556
2013-11-08,0.22539
2013-11-09,0.22522
2013-11-10,0.22502
2013-11-11,0.22482
2013-11-12,0.22463
2013-11-13,0.22444
2013-11-14,0.22424
2013-11-15,0.22403
2013-11-16,0.22382
2013-11-17,0.22362
2013-11-18,0.22346
2013-11-19,0.22329
2013-11-20,0.22307
2013-11-21,0.2229
2013-11-22,0.22258
2013-11-23,0.22225
2013-11-24,0.22199
2013-11-25,0.2218
2013-11-26,0.22161
2013-11-27,0.22141
2013-11-28,0.2212
2013-11-29,0.22102
2013-11-30,0.22086
2013-12-01,0.2207
2013-12-02,0.22053
2013-12-03,0.22035
2013-12-04,0.22015
2013-12-05,0.21997
2013-12-06,0.21979
2013-12-07,0.21961
2013-12-08,0.21943
2013-12-09,0.21925
2013-12-10,0.21907
2013-12-11,0.21888
2013-12-12,0.21869
2013-12-13,0.21852
2013-12-14,0.21837
2013-12-15,0.2182
2013-12-16,0.21801
2013-12-17,0.21782
2013-12-18,0.21765
2013-12-19,0.21749
2013-12-20,0.21733
2013-12-21,0.2172
2013-12-22,0.21707
2013-12-23,0.21693
2013-12-24,0.21678
2013-12-25,0.21662
2013-12-26,0.21644
2013-12-27,0.21626
2013-12-28,0.21609
2013-12-29,0.21593
2013-12-30,0.21575
2013-12-31,0.21559
2014-01-01,0.21545
2014-01-02,0.2153
2014-01-03,0.21515
2014-01-04,0.21501
2014-01-05,0.21484
2014-01-06,0.21466
2014-01-07,0.21449
2014-01-08,0.21436
2014-01-09,0.21423
2014-01-10,0.2141
2014-01-11,0.21397
2014-01-12,0.21383
2014-01-13,0.21367
2014-01-14,0.2135
2014-01-15,0.21331
2014-01-16,0.21311
2014-01-17,0.21291
2014-01-18,0.21272
2014-01-19,0.21253
2014-01-20,0.21235
2014-01-21,0.21218
2014-01-22,0.212
2014-01-23,0.21182
2014-01-24,0.2116
2014-01-25,0.21138
2014-01-26,0.2112
2014-01-27,0.21104
2014-01-28,0.21091
2014-01-29,0.21079
2014-01-30,0.21064
2014-01-31,0.21048
2014-02-01,0.21031
2014-02-02,0.21014
2014-02-03,0.20997
2014-02-04,0.20984
2014-02-05,0.20973
2014-02-06,0.20959
2014-02-07,0.20941
2014-02-08,0.2099
2014-02-09,0.3044
2014-02-10,0.33136
2014-02-11,0.32695
2014-02-12,0.32557
2014-02-13,0.32515
2014-02-14,0.32488
2014-02-15,0.32462
2014-02-16,0.32435
2014-02-17,0.32413
2014-02-18,0.32395
2014-02-19,0.32375
2014-02-20,0.32353
2014-02-21,0.3233
2014-02-22,0.32306
2014-02-23,0.32284
2014-02-24,0.32264
2014-02-25,0.32242
2014-02-26,0.3222
2014-02-27,0.32214
2014-02-28,0.32114
2014-03-01,0.36131
2014-03-02,0.35637
2014-03-03,0.35481
2014-03-04,0.35429
2014-03-05,0.35396
2014-03-06,0.35486
2014-03-07,0.35205
2014-03-08,0.35101
2014-03-09,0.35061
2014-03-10,0.35031
2014-03-11,0.35
2014-03-12,0.34965
2014-03-13,0.34928
2014-03-14,0.34898
2014-03-15,0.34871
2014-03-16,0.34844
2014-03-17,0.34817
2014-03-18,0.34785
2014-03-19,0.34753
2014-03-20,0.34724
2014-03-21,0.34697
2014-03-22,0.34671
2014-03-23,0.34647
2014-03-24,0.34623
2014-03-25,0.34595
2014-03-26,0.34564
2014-03-27,0.34531
2014-03-28,0.34491
2014-03-29,0.34455
2014-03-30,0.3522
2014-03-31,0.34785
2014-04-01,0.34727
2014-04-02,0.34585
2014-04-03,0.34322
2014-04-04,0.3423
2014-04-05,0.34193
2014-04-06,0.34163
2014-04-07,0.34135
2014-04-08,0.34109
2014-04-09,0.34087
2014-04-10,0.34064
2014-04-11,0.34039
2014-04-12,0.34012
2014-04-13,0.33983
2014-04-14,0.33957
2014-04-15,0.33929
2014-04-16,0.33898
2014-04-17,0.33865
2014-04-18,0.33834
2014-04-19,0.33803
2014-04-20,0.33772
2014-04-21,0.33741
2014-04-22,0.33712
2014-04-23,0.3368
2014-04-24,0.3365
2014-04-25,0.33617
2014-04-26,0.33616
2014-04-27,0.33442
2014-04-28,0.33365
2014-04-29,0.33325
2014-04-30,0.3329
2014-05-01,0.33253
2014-05-02,0.33222
2014-05-03,0.3319
2014-05-04,0.33156
2014-05-05,0.33119
2014-05-06,0.3308
2014-05-07,0.3304
2014-05-08,0.33002
2014-05-09,0.32965
2014-05-10,0.32927
2014-05-11,0.32888
2014-05-12,0.32851
2014-05-13,0.32817
2014-05-14,0.32786
2014-05-15,0.32757
2014-05-16,0.32725
2014-05-17,0.32691
2014-05-18,0.32653
2014-05-19,0.32614
2014-05-20,0.32576
2014-05-21,0.32538
2014-05-22,0.32502
2014-05-23,0.3247
2014-05-24,0.32433
2014-05-25,0.32394
2014-05-26,0.32353
2014-05-27,0.32312
2014-05-28,0.32271
2014-05-29,0.32227
2014-05-30,0.32187
2014-05-31,0.32148
2014-06-01,0.3211
2014-06-02,0.32073
2014-06-03,0.32033
2014-06-04,0.31993
2014-06-05,0.31953
2014-06-06,0.31914
2014-06-07,0.31872
2014-06-08,0.31829
2014-06-09,0.31786
2014-06-10,0.31745
2014-06-11,0.31702
2014-06-12,0.31657
2014-06-13,0.3161
2014-06-14,0.31562
2014-06-15,0.31515
2014-06-16,0.31467
2014-06-17,0.31418
2014-06-18,0.31371
2014-06-19,0.31327
2014-06-20,0.31282
2014-06-21,0.31234
2014-06-22,0.31186
2014-06-23,0.31138
2014-06-24,0.31088
2014-06-25,0.31037
2014-06-26,0.30988
2014-06-27,0.3094
2014-06-28,0.30893
2014-06-29,0.30846
2014-06-30,0.30799
2014-07-01,0.30755
2014-07-02,0.30709
2014-07-03,0.30658
2014-07-04,0.30609
2014-07-05,0.30561
2014-07-06,0.30515
2014-07-07,0.30467
2014-07-08,0.30419
2014-07-09,0.30372
2014-07-10,0.30325
2014-07-11,0.30277
2014-07-12,0.3023
2014-07-13,0.30181
2014-07-14,0.30129
2014-07-15,0.30078
2014-07-16,0.30026
2014-07-17,0.29971
2014-07-18,0.29915
2014-07-19,0.29861
2014-07-20,0.29807
2014-07-21,0.29753
2014-07-22,0.29702
2014-07-23,0.29652
