"date","h2_pgc010"
2011-04-01,0.011489
2011-04-02,0.01118
2011-04-03,0.011105
2011-04-04,0.011112
2011-04-05,0.011117
2011-04-06,0.0111
2011-04-07,0.011041
2011-04-08,0.011029
2011-04-09,0.011075
2011-04-10,0.011158
2011-04-11,0.011146
2011-04-12,0.011105
2011-04-13,0.011051
2011-04-14,0.011091
2011-04-15,0.01111
2011-04-16,0.011107
2011-04-17,0.011073
2011-04-18,0.011017
2011-04-19,0.011036
2011-04-20,0.01103
2011-04-21,0.010996
2011-04-22,0.011048
2011-04-23,0.011081
2011-04-24,0.011017
2011-04-25,0.010938
2011-04-26,0.010919
2011-04-27,0.010972
2011-04-28,0.010957
2011-04-29,0.01086
2011-04-30,0.010824
2011-05-01,0.011238
2011-05-02,0.011059
2011-05-03,0.010979
2011-05-04,0.010879
2011-05-05,0.01091
2011-05-06,0.010925
2011-05-07,0.010898
2011-05-08,0.010842
2011-05-09,0.010781
2011-05-10,0.010786
2011-05-11,0.010827
2011-05-12,0.01085
2011-05-13,0.010876
2011-05-14,0.010815
2011-05-15,0.010735
2011-05-16,0.010727
2011-05-17,0.010713
2011-05-18,0.010712
2011-05-19,0.010718
2011-05-20,0.010741
2011-05-21,0.010727
2011-05-22,0.010667
2011-05-23,0.010605
2011-05-24,0.010637
2011-05-25,0.010642
2011-05-26,0.01065
2011-05-27,0.010644
2011-05-28,0.010593
2011-05-29,0.010529
2011-05-30,0.010559
2011-05-31,0.010577
2011-06-01,0.011024
2011-06-02,0.010669
2011-06-03,0.010642
2011-06-04,0.010556
2011-06-05,0.010595
2011-06-06,0.010556
2011-06-07,0.010529
2011-06-08,0.010524
2011-06-09,0.010537
2011-06-10,0.010504
2011-06-11,0.010461
2011-06-12,0.010454
2011-06-13,0.010457
2011-06-14,0.010443
2011-06-15,0.010413
2011-06-16,0.01039
2011-06-17,0.010405
2011-06-18,0.010384
2011-06-19,0.010343
2011-06-20,0.010385
2011-06-21,0.01044
2011-06-22,0.010392
2011-06-23,0.010339
2011-06-24,0.010321
2011-06-25,0.010303
2011-06-26,0.010281
2011-06-27,0.010268
2011-06-28,0.010249
2011-06-29,0.010191
2011-06-30,0.010215
2011-07-01,0.010341
2011-07-02,0.010244
2011-07-03,0.01021
2011-07-04,0.010208
2011-07-05,0.010226
2011-07-06,0.010189
2011-07-07,0.010128
2011-07-08,0.010134
2011-07-09,0.010116
2011-07-10,0.010074
2011-07-11,0.010041
2011-07-12,0.010012
2011-07-13,0.0099786
2011-07-14,0.0099721
2011-07-15,0.0099463
2011-07-16,0.0099238
2011-07-17,0.009949
2011-07-18,0.010004
2011-07-19,0.0099719
2011-07-20,0.0099281
2011-07-21,0.0098942
2011-07-22,0.0098593
2011-07-23,0.0098827
2011-07-24,0.009883
2011-07-25,0.0098601
2011-07-26,0.0098393
2011-07-27,0.009841
2011-07-28,0.009852
2011-07-29,0.0098248
2011-07-30,0.0097518
2011-07-31,0.0097477
2011-08-01,0.010166
2011-08-02,0.0098192
2011-08-03,0.0097435
2011-08-04,0.0096718
2011-08-05,0.0096528
2011-08-06,0.0096289
2011-08-07,0.0096136
2011-08-08,0.0096261
2011-08-09,0.0096191
2011-08-10,0.0096083
2011-08-11,0.0095839
2011-08-12,0.0095803
2011-08-13,0.0095908
2011-08-14,0.0095621
2011-08-15,0.0095687
2011-08-16,0.0095776
2011-08-17,0.0095383
2011-08-18,0.0095095
2011-08-19,0.0094665
2011-08-20,0.0094455
2011-08-21,0.0094427
2011-08-22,0.0094537
2011-08-23,0.009481
2011-08-24,0.0094571
2011-08-25,0.009452
2011-08-26,0.0094735
2011-08-27,0.0094643
2011-08-28,0.0094247
2011-08-29,0.0093612
2011-08-30,0.0093365
2011-08-31,0.0093105
2011-09-01,0.010442
2011-09-02,0.0095134
2011-09-03,0.0094732
2011-09-04,0.0094348
2011-09-05,0.0093324
2011-09-06,0.0093414
2011-09-07,0.0093647
2011-09-08,0.0093323
2011-09-09,0.0092736
2011-09-10,0.0093021
2011-09-11,0.0092476
2011-09-12,0.0091979
2011-09-13,0.0092143
2011-09-14,0.0091842
2011-09-15,0.0091286
2011-09-16,0.0091229
2011-09-17,0.009112
2011-09-18,0.0091229
2011-09-19,0.0091405
2011-09-20,0.0091269
2011-09-21,0.0091084
2011-09-22,0.0091036
2011-09-23,0.0091261
2011-09-24,0.009096
2011-09-25,0.0090176
2011-09-26,0.009006
2011-09-27,0.0090015
2011-09-28,0.0090474
2011-09-29,0.0090804
2011-09-30,0.009033
2011-10-01,0.009284
2011-10-02,0.0089432
2011-10-03,0.0089055
2011-10-04,0.0088888
2011-10-05,0.0087836
2011-10-06,0.0089047
2011-10-07,0.0089243
2011-10-08,0.0089176
2011-10-09,0.008919
2011-10-10,0.0088683
2011-10-11,0.010713
2011-10-12,0.0091448
2011-10-13,0.0089887
2011-10-14,0.0089738
2011-10-15,0.0089669
2011-10-16,0.0089432
2011-10-17,0.0088993
2011-10-18,0.0088921
2011-10-19,0.0088633
2011-10-20,0.0088604
2011-10-21,0.0088463
2011-10-22,0.0087847
2011-10-23,0.0087968
2011-10-24,0.0088107
2011-10-25,0.0087747
2011-10-26,0.0087314
2011-10-27,0.0087108
2011-10-28,0.0087442
2011-10-29,0.0087637
2011-10-30,0.0087333
2011-10-31,0.0087129
2011-11-01,0.0099539
2011-11-02,0.0087535
2011-11-03,0.0086522
2011-11-04,0.0086742
2011-11-05,0.0087132
2011-11-06,0.0086917
2011-11-07,0.0087177
2011-11-08,0.0086975
2011-11-09,0.0086282
2011-11-10,0.0085675
2011-11-11,0.0085461
2011-11-12,0.0086657
2011-11-13,0.0087184
2011-11-14,0.0086817
2011-11-15,0.0086716
2011-11-16,0.0086859
2011-11-17,0.00864
2011-11-18,0.008547
2011-11-19,0.0085421
2011-11-20,0.0085143
2011-11-21,0.0085199
2011-11-22,0.0084891
2011-11-23,0.0084059
2011-11-24,0.0084738
2011-11-25,0.0085584
2011-11-26,0.0085428
2011-11-27,0.0085202
2011-11-28,0.0085828
2011-11-29,0.0085837
2011-11-30,0.0084694
2011-12-01,0.0085576
2011-12-02,0.0083548
2011-12-03,0.0084086
2011-12-04,0.0084383
2011-12-05,0.0084349
2011-12-06,0.0084316
2011-12-07,0.0084341
2011-12-08,0.0084239
2011-12-09,0.0083883
2011-12-10,0.0083947
2011-12-11,0.0084945
2011-12-12,0.0084797
2011-12-13,0.0084523
2011-12-14,0.0084741
2011-12-15,0.0085065
2011-12-16,0.0083968
2011-12-17,0.0083189
2011-12-18,0.008349
2011-12-19,0.0083244
2011-12-20,0.0083094
2011-12-21,0.0083224
2011-12-22,0.0082977
2011-12-23,0.0082912
2011-12-24,0.0082758
2011-12-25,0.008291
2011-12-26,0.0083618
2011-12-27,0.008394
2011-12-28,0.0083957
2011-12-29,0.0083815
2011-12-30,0.0083377
2011-12-31,0.008313
2012-01-01,0.0086633
2012-01-02,0.0083003
2012-01-03,0.008341
2012-01-04,0.0083368
2012-01-05,0.0083242
2012-01-06,0.0083197
2012-01-07,0.0082858
2012-01-08,0.0082375
2012-01-09,0.0082207
2012-01-10,0.00825
2012-01-11,0.0082142
2012-01-12,0.0081741
2012-01-13,0.0081658
2012-01-14,0.0082089
2012-01-15,0.0082706
2012-01-16,0.0082815
2012-01-17,0.0082731
2012-01-18,0.0082011
2012-01-19,0.0080886
2012-01-20,0.0080301
2012-01-21,0.094906
2012-01-22,0.0095146
2012-01-23,0.013077
2012-01-24,0.013753
2012-01-25,0.013928
2012-01-26,0.014002
2012-01-27,0.013899
2012-01-28,0.013762
2012-01-29,0.013737
2012-01-30,0.013908
2012-01-31,0.013983
2012-02-01,0.014204
2012-02-02,0.013892
2012-02-03,0.013741
2012-02-04,0.013687
2012-02-05,0.013691
2012-02-06,0.013653
2012-02-07,0.013513
2012-02-08,0.013633
2012-02-09,0.01371
2012-02-10,0.013721
2012-02-11,0.013728
2012-02-12,0.013753
2012-02-13,0.013668
2012-02-14,0.013682
2012-02-15,0.013652
2012-02-16,0.013607
2012-02-17,0.013628
2012-02-18,0.01364
2012-02-19,0.013701
2012-02-20,0.013709
2012-02-21,0.013746
2012-02-22,0.01368
2012-02-23,0.013596
2012-02-24,0.013572
2012-02-25,0.013534
2012-02-26,0.013527
2012-02-27,0.013573
2012-02-28,0.013608
2012-02-29,0.013485
2012-03-01,0.013558
2012-03-02,0.013495
2012-03-03,0.013465
2012-03-04,0.013497
2012-03-05,0.013581
2012-03-06,0.013473
2012-03-07,0.013365
2012-03-08,0.013348
2012-03-09,0.013392
2012-03-10,0.013505
2012-03-11,0.013502
2012-03-12,0.013413
2012-03-13,0.013181
2012-03-14,0.013149
2012-03-15,0.023289
2012-03-16,0.014388
2012-03-17,0.081945
2012-03-18,0.014253
2012-03-19,0.016708
2012-03-20,0.017124
2012-03-21,0.017076
2012-03-22,0.017098
2012-03-23,0.017133
2012-03-24,0.017054
2012-03-25,0.017151
2012-03-26,0.017141
2012-03-27,0.016804
2012-03-28,0.047587
2012-03-29,0.019036
2012-03-30,0.018253
2012-03-31,0.017909
2012-04-01,0.018073
2012-04-02,0.018186
2012-04-03,0.01829
2012-04-04,0.018153
2012-04-05,0.018099
2012-04-06,0.018228
2012-04-07,0.018257
2012-04-08,0.018208
2012-04-09,0.018178
2012-04-10,0.018104
2012-04-11,0.018053
2012-04-12,0.017867
2012-04-13,0.10447
2012-04-14,0.015921
2012-04-15,0.023254
2012-04-16,0.024636
2012-04-17,0.024854
2012-04-18,0.024823
2012-04-19,0.024804
2012-04-20,0.024714
2012-04-21,0.024698
2012-04-22,0.024869
2012-04-23,0.024863
2012-04-24,0.02471
2012-04-25,0.024607
2012-04-26,0.024383
2012-04-27,0.024478
2012-04-28,0.024471
2012-04-29,0.024469
2012-04-30,0.024446
2012-05-01,0.024613
2012-05-02,0.024363
2012-05-03,0.0243
2012-05-04,0.024226
2012-05-05,0.024142
2012-05-06,0.024105
2012-05-07,0.024141
2012-05-08,0.024279
2012-05-09,0.024257
2012-05-10,0.024139
2012-05-11,0.02415
2012-05-12,0.024292
2012-05-13,0.02439
2012-05-14,0.02418
2012-05-15,0.023877
2012-05-16,0.023851
2012-05-17,0.023892
2012-05-18,0.023839
2012-05-19,0.023927
2012-05-20,0.023949
2012-05-21,0.023872
2012-05-22,0.023792
2012-05-23,0.023642
2012-05-24,0.023538
2012-05-25,0.023499
2012-05-26,0.023511
2012-05-27,0.023623
2012-05-28,0.023605
2012-05-29,0.023574
2012-05-30,0.023522
2012-05-31,0.023526
2012-06-01,0.02374
2012-06-02,0.023384
2012-06-03,0.023389
2012-06-04,0.023364
2012-06-05,0.02332
2012-06-06,0.023303
2012-06-07,0.023335
2012-06-08,0.023189
2012-06-09,0.023041
2012-06-10,0.023064
2012-06-11,0.023219
2012-06-12,0.023166
2012-06-13,0.023035
2012-06-14,0.022993
2012-06-15,0.022945
2012-06-16,0.022942
2012-06-17,0.023035
2012-06-18,0.022979
2012-06-19,0.022894
2012-06-20,0.022951
2012-06-21,0.022898
2012-06-22,0.022818
2012-06-23,0.022754
2012-06-24,0.022808
2012-06-25,0.022795
2012-06-26,0.022765
2012-06-27,0.022716
2012-06-28,0.022644
2012-06-29,0.022606
2012-06-30,0.022566
2012-07-01,0.022673
2012-07-02,0.022428
2012-07-03,0.022352
2012-07-04,0.022398
2012-07-05,0.022423
2012-07-06,0.022405
2012-07-07,0.022393
2012-07-08,0.022298
2012-07-09,0.022236
2012-07-10,0.022318
2012-07-11,0.02235
2012-07-12,0.022285
2012-07-13,0.022234
2012-07-14,0.022154
2012-07-15,0.022137
2012-07-16,0.022026
2012-07-17,0.022023
2012-07-18,0.022083
2012-07-19,0.022136
2012-07-20,0.022055
2012-07-21,0.021952
2012-07-22,0.021917
2012-07-23,0.021979
2012-07-24,0.021875
2012-07-25,0.021731
2012-07-26,0.021671
2012-07-27,0.021629
2012-07-28,0.021525
2012-07-29,0.021498
2012-07-30,0.021527
2012-07-31,0.021533
2012-08-01,0.022455
2012-08-02,0.021676
2012-08-03,0.021647
2012-08-04,0.021599
2012-08-05,0.021445
2012-08-06,0.02142
2012-08-07,0.021332
2012-08-08,0.02125
2012-08-09,0.021256
2012-08-10,0.021237
2012-08-11,0.021328
2012-08-12,0.021293
2012-08-13,0.021249
2012-08-14,0.021215
2012-08-15,0.021111
2012-08-16,0.021045
2012-08-17,0.020967
2012-08-18,0.020869
2012-08-19,0.020804
2012-08-20,0.020797
2012-08-21,0.020764
2012-08-22,0.020798
2012-08-23,0.020746
2012-08-24,0.020744
2012-08-25,0.020726
2012-08-26,0.020641
2012-08-27,0.02073
2012-08-28,0.02075
2012-08-29,0.020696
2012-08-30,0.020725
2012-08-31,0.020577
2012-09-01,0.020623
2012-09-02,0.020491
2012-09-03,0.020582
2012-09-04,0.020561
2012-09-05,0.0205
2012-09-06,0.020531
2012-09-07,0.02052
2012-09-08,0.020354
2012-09-09,0.020221
2012-09-10,0.02023
2012-09-11,0.02032
2012-09-12,0.020441
2012-09-13,0.020379
2012-09-14,0.0204
2012-09-15,0.020311
2012-09-16,0.020292
2012-09-17,0.020256
2012-09-18,0.020171
2012-09-19,0.020063
2012-09-20,0.020062
2012-09-21,0.020053
2012-09-22,0.020029
2012-09-23,0.019982
2012-09-24,0.019994
2012-09-25,0.019999
2012-09-26,0.020059
2012-09-27,0.020111
2012-09-28,0.019948
2012-09-29,0.019856
2012-09-30,0.019811
2012-10-01,0.019903
2012-10-02,0.019871
2012-10-03,0.019888
2012-10-04,0.01964
2012-10-05,0.019596
2012-10-06,0.019682
2012-10-07,0.019705
2012-10-08,0.019534
2012-10-09,0.019492
2012-10-10,0.019451
2012-10-11,0.01937
2012-10-12,0.01928
2012-10-13,0.019362
2012-10-14,0.019421
2012-10-15,0.019407
2012-10-16,0.019315
2012-10-17,0.019184
2012-10-18,0.019177
2012-10-19,0.019234
2012-10-20,0.019165
2012-10-21,0.019134
2012-10-22,0.018907
2012-10-23,0.018879
2012-10-24,0.019048
2012-10-25,0.019106
2012-10-26,0.019041
2012-10-27,0.019047
2012-10-28,0.019024
2012-10-29,0.019177
2012-10-30,0.019225
2012-10-31,0.018999
2012-11-01,0.019046
2012-11-02,0.019114
2012-11-03,0.019096
2012-11-04,0.01892
2012-11-05,0.018805
2012-11-06,0.018839
2012-11-07,0.018954
2012-11-08,0.018806
2012-11-09,0.018768
2012-11-10,0.018837
2012-11-11,0.018795
2012-11-12,0.018804
2012-11-13,0.018792
2012-11-14,0.018771
2012-11-15,0.018701
2012-11-16,0.018613
2012-11-17,0.018476
2012-11-18,0.029392
2012-11-19,0.020595
2012-11-20,0.018984
2012-11-21,0.01878
2012-11-22,0.018903
2012-11-23,0.018939
2012-11-24,0.018965
2012-11-25,0.019108
2012-11-26,0.019031
2012-11-27,0.018868
2012-11-28,0.018572
2012-11-29,0.018204
2012-11-30,0.020094
2012-12-01,0.081904
2012-12-02,0.055584
2012-12-03,0.077988
2012-12-04,0.02015
2012-12-05,0.028546
2012-12-06,0.030139
2012-12-07,0.030521
2012-12-08,0.030609
2012-12-09,0.03047
2012-12-10,0.030364
2012-12-11,0.030462
2012-12-12,0.030439
2012-12-13,0.030438
2012-12-14,0.030567
2012-12-15,0.030421
2012-12-16,0.030127
2012-12-17,0.029993
2012-12-18,0.03005
2012-12-19,0.030131
2012-12-20,0.029679
2012-12-21,0.029398
2012-12-22,0.02948
2012-12-23,0.057016
2012-12-24,0.047148
2012-12-25,0.029936
2012-12-26,0.044473
2012-12-27,0.031529
2012-12-28,0.032324
2012-12-29,0.032364
2012-12-30,0.032611
2012-12-31,0.032559
2013-01-01,0.032364
2013-01-02,0.032105
2013-01-03,0.032071
2013-01-04,0.032093
2013-01-05,0.032093
2013-01-06,0.032261
2013-01-07,0.032491
2013-01-08,0.03242
2013-01-09,0.032403
2013-01-10,0.032259
2013-01-11,0.032218
2013-01-12,0.032242
2013-01-13,0.032176
2013-01-14,0.032114
2013-01-15,0.032144
2013-01-16,0.031952
2013-01-17,0.031601
2013-01-18,0.0315
2013-01-19,0.031573
2013-01-20,0.031612
2013-01-21,0.032143
2013-01-22,0.032533
2013-01-23,0.032593
2013-01-24,0.032229
2013-01-25,0.032051
2013-01-26,0.032159
2013-01-27,0.031996
2013-01-28,0.031974
2013-01-29,0.031909
2013-01-30,0.03185
2013-01-31,0.031813
2013-02-01,0.031766
2013-02-02,0.031687
2013-02-03,0.031811
2013-02-04,0.031839
2013-02-05,0.032012
2013-02-06,0.032118
2013-02-07,0.031962
2013-02-08,0.031753
2013-02-09,0.031553
2013-02-10,0.031565
2013-02-11,0.031634
2013-02-12,0.031621
2013-02-13,0.031532
2013-02-14,0.031359
2013-02-15,0.031214
2013-02-16,0.031343
2013-02-17,0.031451
2013-02-18,0.031628
2013-02-19,0.031512
2013-02-20,0.031202
2013-02-21,0.031276
2013-02-22,0.031567
2013-02-23,0.031422
2013-02-24,0.031299
2013-02-25,0.031363
2013-02-26,0.03136
2013-02-27,0.0313
2013-02-28,0.031535
2013-03-01,0.031431
2013-03-02,0.031295
2013-03-03,0.031318
2013-03-04,0.031495
2013-03-05,0.031302
2013-03-06,0.030764
2013-03-07,0.030946
2013-03-08,0.031137
2013-03-09,0.031065
2013-03-10,0.030988
2013-03-11,0.03096
2013-03-12,0.030976
2013-03-13,0.031049
2013-03-14,0.031139
2013-03-15,0.031103
2013-03-16,0.03098
2013-03-17,0.030863
2013-03-18,0.031011
2013-03-19,0.031051
2013-03-20,0.030673
2013-03-21,0.030566
2013-03-22,0.030563
2013-03-23,0.030666
2013-03-24,0.030961
2013-03-25,0.030959
2013-03-26,0.030821
2013-03-27,0.030902
2013-03-28,0.030906
2013-03-29,0.0308
2013-03-30,0.030913
2013-03-31,0.030712
2013-04-01,0.03064
2013-04-02,0.03071
2013-04-03,0.03082
2013-04-04,0.030596
2013-04-05,0.030322
2013-04-06,0.030307
2013-04-07,0.030158
2013-04-08,0.029816
2013-04-09,0.029888
2013-04-10,0.030202
2013-04-11,0.030141
2013-04-12,0.030114
2013-04-13,0.030067
2013-04-14,0.029984
2013-04-15,0.029872
2013-04-16,0.029686
2013-04-17,0.029708
2013-04-18,0.029954
2013-04-19,0.030007
2013-04-20,0.029894
2013-04-21,0.02986
2013-04-22,0.029803
2013-04-23,0.029726
2013-04-24,0.029737
2013-04-25,0.029868
2013-04-26,0.029857
2013-04-27,0.02979
2013-04-28,0.029684
2013-04-29,0.029507
2013-04-30,0.029378
2013-05-01,0.02911
2013-05-02,0.029177
2013-05-03,0.029574
2013-05-04,0.029571
2013-05-05,0.029471
2013-05-06,0.029476
2013-05-07,0.029308
2013-05-08,0.029226
2013-05-09,0.029234
2013-05-10,0.029228
2013-05-11,0.029315
2013-05-12,0.029296
2013-05-13,0.029238
2013-05-14,0.02916
2013-05-15,0.029005
2013-05-16,0.028927
2013-05-17,0.028899
2013-05-18,0.028838
2013-05-19,0.028691
2013-05-20,0.02885
2013-05-21,0.028749
2013-05-22,0.028486
2013-05-23,0.028501
2013-05-24,0.02861
2013-05-25,0.028603
2013-05-26,0.028512
2013-05-27,0.028559
2013-05-28,0.028551
2013-05-29,0.028506
2013-05-30,0.028395
2013-05-31,0.028361
2013-06-01,0.028348
2013-06-02,0.028318
2013-06-03,0.028488
2013-06-04,0.028499
2013-06-05,0.028423
2013-06-06,0.028316
2013-06-07,0.028188
2013-06-08,0.028278
2013-06-09,0.028244
2013-06-10,0.027948
2013-06-11,0.027994
2013-06-12,0.027963
2013-06-13,0.027747
2013-06-14,0.027771
2013-06-15,0.027897
2013-06-16,0.027753
2013-06-17,0.027657
2013-06-18,0.027584
2013-06-19,0.027529
2013-06-20,0.027522
2013-06-21,0.027463
2013-06-22,0.02746
2013-06-23,0.027502
2013-06-24,0.027528
2013-06-25,0.027333
2013-06-26,0.027478
2013-06-27,0.027558
2013-06-28,0.027319
2013-06-29,0.02712
2013-06-30,0.027133
2013-07-01,0.027148
2013-07-02,0.027196
2013-07-03,0.027151
2013-07-04,0.027002
2013-07-05,0.026934
2013-07-06,0.026975
2013-07-07,0.027036
2013-07-08,0.027028
2013-07-09,0.026969
2013-07-10,0.026954
2013-07-11,0.026832
2013-07-12,0.02674
2013-07-13,0.026766
2013-07-14,0.026782
2013-07-15,0.026656
2013-07-16,0.026501
2013-07-17,0.026489
2013-07-18,0.02648
2013-07-19,0.026395
2013-07-20,0.026346
2013-07-21,0.026279
2013-07-22,0.026185
2013-07-23,0.026084
2013-07-24,0.026041
2013-07-25,0.026067
2013-07-26,0.026001
2013-07-27,0.025927
2013-07-28,0.025859
2013-07-29,0.025831
2013-07-30,0.025891
2013-07-31,0.025811
2013-08-01,0.025658
2013-08-02,0.025675
2013-08-03,0.025725
2013-08-04,0.025603
2013-08-05,0.02549
2013-08-06,0.025455
2013-08-07,0.025334
2013-08-08,0.025248
2013-08-09,0.025202
2013-08-10,0.025213
2013-08-11,0.025228
2013-08-12,0.025188
2013-08-13,0.02519
2013-08-14,0.025103
2013-08-15,0.025132
2013-08-16,0.025164
2013-08-17,0.025071
2013-08-18,0.02501
2013-08-19,0.025092
2013-08-20,0.025061
2013-08-21,0.024971
2013-08-22,0.024893
2013-08-23,0.024796
2013-08-24,0.024698
2013-08-25,0.024707
2013-08-26,0.02475
2013-08-27,0.024796
2013-08-28,0.024799
2013-08-29,0.024796
2013-08-30,0.024697
2013-08-31,0.02464
2013-09-01,0.024629
2013-09-02,0.024565
2013-09-03,0.024494
2013-09-04,0.024477
2013-09-05,0.024367
2013-09-06,0.024274
2013-09-07,0.024467
2013-09-08,0.024474
2013-09-09,0.02447
2013-09-10,0.024468
2013-09-11,0.024247
2013-09-12,0.024044
2013-09-13,0.023953
2013-09-14,0.023995
2013-09-15,0.024058
2013-09-16,0.024061
2013-09-17,0.023828
2013-09-18,0.023763
2013-09-19,0.023917
2013-09-20,0.023979
2013-09-21,0.023803
2013-09-22,0.023646
2013-09-23,0.023941
2013-09-24,0.023788
2013-09-25,0.023473
2013-09-26,0.023307
2013-09-27,0.023509
2013-09-28,0.023763
2013-09-29,0.023488
2013-09-30,0.023306
2013-10-01,0.023382
2013-10-02,0.023321
2013-10-03,0.023151
2013-10-04,0.022948
2013-10-05,0.023082
2013-10-06,0.023371
2013-10-07,0.023322
2013-10-08,0.023187
2013-10-09,0.023033
2013-10-10,0.023202
2013-10-11,0.02333
2013-10-12,0.023251
2013-10-13,0.023134
2013-10-14,0.023077
2013-10-15,0.022969
2013-10-16,0.023044
2013-10-17,0.023147
2013-10-18,0.023079
2013-10-19,0.023167
2013-10-20,0.023119
2013-10-21,0.023006
2013-10-22,0.02306
2013-10-23,0.023161
2013-10-24,0.02319
2013-10-25,0.023216
2013-10-26,0.023082
2013-10-27,0.022976
2013-10-28,0.022687
2013-10-29,0.022748
2013-10-30,0.023003
2013-10-31,0.022838
2013-11-01,0.022659
2013-11-02,0.022768
2013-11-03,0.022612
2013-11-04,0.022462
2013-11-05,0.022597
2013-11-06,0.022672
2013-11-07,0.022853
2013-11-08,0.022843
2013-11-09,0.022736
2013-11-10,0.022602
2013-11-11,0.0226
2013-11-12,0.022708
2013-11-13,0.022585
2013-11-14,0.022524
2013-11-15,0.022418
2013-11-16,0.0224
2013-11-17,0.022611
2013-11-18,0.022658
2013-11-19,0.022364
2013-11-20,0.022204
2013-11-21,0.022061
2013-11-22,0.021453
2013-11-23,0.021572
2013-11-24,0.02209
2013-11-25,0.022276
2013-11-26,0.022158
2013-11-27,0.022043
2013-11-28,0.022114
2013-11-29,0.022316
2013-11-30,0.022312
2013-12-01,0.022308
2013-12-02,0.022185
2013-12-03,0.022015
2013-12-04,0.022026
2013-12-05,0.022057
2013-12-06,0.02203
2013-12-07,0.021908
2013-12-08,0.021989
2013-12-09,0.021865
2013-12-10,0.021815
2013-12-11,0.021763
2013-12-12,0.021783
2013-12-13,0.02194
2013-12-14,0.021809
2013-12-15,0.021716
2013-12-16,0.021577
2013-12-17,0.021604
2013-12-18,0.021789
2013-12-19,0.02171
2013-12-20,0.02177
2013-12-21,0.021937
2013-12-22,0.021862
2013-12-23,0.021753
2013-12-24,0.021694
2013-12-25,0.021564
2013-12-26,0.021492
2013-12-27,0.021502
2013-12-28,0.021591
2013-12-29,0.02143
2013-12-30,0.021442
2013-12-31,0.021597
2014-01-01,0.021563
2014-01-02,0.021527
2014-01-03,0.021591
2014-01-04,0.021541
2014-01-05,0.021261
2014-01-06,0.021312
2014-01-07,0.02158
2014-01-08,0.02164
2014-01-09,0.021589
2014-01-10,0.021663
2014-01-11,0.021539
2014-01-12,0.021491
2014-01-13,0.021396
2014-01-14,0.021262
2014-01-15,0.021165
2014-01-16,0.021024
2014-01-17,0.02107
2014-01-18,0.021159
2014-01-19,0.021169
2014-01-20,0.021166
2014-01-21,0.021146
2014-01-22,0.021208
2014-01-23,0.020885
2014-01-24,0.020727
2014-01-25,0.020942
2014-01-26,0.021086
2014-01-27,0.021258
2014-01-28,0.021386
2014-01-29,0.021252
2014-01-30,0.02115
2014-01-31,0.021051
2014-02-01,0.021068
2014-02-02,0.020951
2014-02-03,0.021118
2014-02-04,0.021277
2014-02-05,0.021232
2014-02-06,0.020965
2014-02-07,0.020711
2014-02-08,0.020394
2014-02-09,0.071683
2014-02-10,0.033782
2014-02-11,0.029591
2014-02-12,0.032769
2014-02-13,0.033211
2014-02-14,0.033199
2014-02-15,0.033002
2014-02-16,0.033163
2014-02-17,0.033469
2014-02-18,0.033484
2014-02-19,0.033263
2014-02-20,0.033197
2014-02-21,0.033125
2014-02-22,0.033129
2014-02-23,0.033227
2014-02-24,0.033216
2014-02-25,0.033156
2014-02-26,0.032969
2014-02-27,0.03246
2014-02-28,0.032359
2014-03-01,0.060603
2014-03-02,0.023093
2014-03-03,0.033269
2014-03-04,0.034999
2014-03-05,0.035365
2014-03-06,0.035279
2014-03-07,0.035409
2014-03-08,0.035521
2014-03-09,0.035492
2014-03-10,0.035371
2014-03-11,0.035093
2014-03-12,0.034725
2014-03-13,0.03496
2014-03-14,0.035305
2014-03-15,0.035289
2014-03-16,0.035355
2014-03-17,0.035109
2014-03-18,0.034839
2014-03-19,0.034978
2014-03-20,0.035152
2014-03-21,0.035146
2014-03-22,0.035217
2014-03-23,0.035356
2014-03-24,0.035176
2014-03-25,0.034955
2014-03-26,0.034732
2014-03-27,0.034586
2014-03-28,0.034525
2014-03-29,0.034454
2014-03-30,0.03433
2014-03-31,0.034473
2014-04-01,0.034405
2014-04-02,0.035327
2014-04-03,0.03476
2014-04-04,0.034909
2014-04-05,0.034722
2014-04-06,0.034657
2014-04-07,0.034641
2014-04-08,0.034835
2014-04-09,0.034889
2014-04-10,0.03481
2014-04-11,0.034745
2014-04-12,0.034491
2014-04-13,0.034597
2014-04-14,0.034592
2014-04-15,0.034342
2014-04-16,0.034104
2014-04-17,0.034124
2014-04-18,0.034229
2014-04-19,0.034194
2014-04-20,0.03411
2014-04-21,0.03432
2014-04-22,0.034145
2014-04-23,0.034097
2014-04-24,0.03403
2014-04-25,0.033917
2014-04-26,0.033653
2014-04-27,0.033704
2014-04-28,0.033822
2014-04-29,0.033774
2014-04-30,0.033526
2014-05-01,0.033685
2014-05-02,0.033877
2014-05-03,0.033789
2014-05-04,0.033597
2014-05-05,0.033462
2014-05-06,0.033203
2014-05-07,0.033227
2014-05-08,0.033349
2014-05-09,0.033278
2014-05-10,0.033129
2014-05-11,0.033124
2014-05-12,0.033285
2014-05-13,0.033376
2014-05-14,0.033589
2014-05-15,0.033551
2014-05-16,0.033351
2014-05-17,0.033117
2014-05-18,0.032886
2014-05-19,0.032937
2014-05-20,0.032865
2014-05-21,0.032802
2014-05-22,0.033137
2014-05-23,0.033046
2014-05-24,0.032751
2014-05-25,0.032646
