"date","benthic_pgc022"
2011-03-30,0.012072
2011-03-31,0.012063
2011-04-01,0.012058
2011-04-02,0.012051
2011-04-03,0.012042
2011-04-04,0.012033
2011-04-05,0.012024
2011-04-06,0.012015
2011-04-07,0.012005
2011-04-08,0.011995
2011-04-09,0.011985
2011-04-10,0.011977
2011-04-11,0.01197
2011-04-12,0.011962
2011-04-13,0.011954
2011-04-14,0.011945
2011-04-15,0.011937
2011-04-16,0.01193
2011-04-17,0.011922
2011-04-18,0.011914
2011-04-19,0.011905
2011-04-20,0.011897
2011-04-21,0.011888
2011-04-22,0.01188
2011-04-23,0.011872
2011-04-24,0.011865
2011-04-25,0.011856
2011-04-26,0.011846
2011-04-27,0.011837
2011-04-28,0.011829
2011-04-29,0.011819
2011-04-30,0.011808
2011-05-01,0.011802
2011-05-02,0.011797
2011-05-03,0.01179
2011-05-04,0.011781
2011-05-05,0.011772
2011-05-06,0.011764
2011-05-07,0.011756
2011-05-08,0.011746
2011-05-09,0.011736
2011-05-10,0.011726
2011-05-11,0.011716
2011-05-12,0.011707
2011-05-13,0.011698
2011-05-14,0.011689
2011-05-15,0.011679
2011-05-16,0.011668
2011-05-17,0.011658
2011-05-18,0.011647
2011-05-19,0.011637
2011-05-20,0.011627
2011-05-21,0.011617
2011-05-22,0.011607
2011-05-23,0.011595
2011-05-24,0.011584
2011-05-25,0.011573
2011-05-26,0.011562
2011-05-27,0.011552
2011-05-28,0.011541
2011-05-29,0.011529
2011-05-30,0.011517
2011-05-31,0.011505
2011-06-01,0.011499
2011-06-02,0.011492
2011-06-03,0.011482
2011-06-04,0.011472
2011-06-05,0.011461
2011-06-06,0.011452
2011-06-07,0.011441
2011-06-08,0.01143
2011-06-09,0.011419
2011-06-10,0.011408
2011-06-11,0.011397
2011-06-12,0.011385
2011-06-13,0.011373
2011-06-14,0.011361
2011-06-15,0.011349
2011-06-16,0.011336
2011-06-17,0.011323
2011-06-18,0.011311
2011-06-19,0.011297
2011-06-20,0.011284
2011-06-21,0.011272
2011-06-22,0.01126
2011-06-23,0.011247
2011-06-24,0.011233
2011-06-25,0.01122
2011-06-26,0.011205
2011-06-27,0.011191
2011-06-28,0.011176
2011-06-29,0.011161
2011-06-30,0.011146
2011-07-01,0.011132
2011-07-02,0.011118
2011-07-03,0.011103
2011-07-04,0.011088
2011-07-05,0.011072
2011-07-06,0.011057
2011-07-07,0.011041
2011-07-08,0.011024
2011-07-09,0.011007
2011-07-10,0.01099
2011-07-11,0.010972
2011-07-12,0.010954
2011-07-13,0.010936
2011-07-14,0.010918
2011-07-15,0.0109
2011-07-16,0.010882
2011-07-17,0.010865
2011-07-18,0.010848
2011-07-19,0.010833
2011-07-20,0.010816
2011-07-21,0.0108
2011-07-22,0.010783
2011-07-23,0.010766
2011-07-24,0.01075
2011-07-25,0.010734
2011-07-26,0.010718
2011-07-27,0.010702
2011-07-28,0.010686
2011-07-29,0.01067
2011-07-30,0.010653
2011-07-31,0.010635
2011-08-01,0.010623
2011-08-02,0.01061
2011-08-03,0.010594
2011-08-04,0.010577
2011-08-05,0.01056
2011-08-06,0.010543
2011-08-07,0.010526
2011-08-08,0.010509
2011-08-09,0.010493
2011-08-10,0.010477
2011-08-11,0.01046
2011-08-12,0.010444
2011-08-13,0.010428
2011-08-14,0.010412
2011-08-15,0.010395
2011-08-16,0.010379
2011-08-17,0.010364
2011-08-18,0.010347
2011-08-19,0.01033
2011-08-20,0.010313
2011-08-21,0.010297
2011-08-22,0.01028
2011-08-23,0.010265
2011-08-24,0.010249
2011-08-25,0.010234
2011-08-26,0.010218
2011-08-27,0.010204
2011-08-28,0.010189
2011-08-29,0.010174
2011-08-30,0.010158
2011-08-31,0.010142
2011-09-01,0.010138
2011-09-02,0.010131
2011-09-03,0.010118
2011-09-04,0.010106
2011-09-05,0.010092
2011-09-06,0.010077
2011-09-07,0.010063
2011-09-08,0.010049
2011-09-09,0.010034
2011-09-10,0.01002
2011-09-11,0.010005
2011-09-12,0.0099897
2011-09-13,0.0099743
2011-09-14,0.0099593
2011-09-15,0.0099437
2011-09-16,0.0099279
2011-09-17,0.0099124
2011-09-18,0.0098972
2011-09-19,0.0098826
2011-09-20,0.0098682
2011-09-21,0.0098536
2011-09-22,0.009839
2011-09-23,0.0098249
2011-09-24,0.0098111
2011-09-25,0.0097966
2011-09-26,0.0097816
2011-09-27,0.009767
2011-09-28,0.0097528
2011-09-29,0.0097399
2011-09-30,0.009727
2011-10-01,0.0097171
2011-10-02,0.0097043
2011-10-03,0.0096899
2011-10-04,0.0096755
2011-10-05,0.0096605
2011-10-06,0.0096459
2011-10-07,0.0096337
2011-10-08,0.0096218
2011-10-09,0.0096103
2011-10-10,0.0095989
2011-10-11,0.009642
2011-10-12,0.0096441
2011-10-13,0.0096349
2011-10-14,0.0096248
2011-10-15,0.0096147
2011-10-16,0.0096045
2011-10-17,0.0095939
2011-10-18,0.0095829
2011-10-19,0.009572
2011-10-20,0.0095609
2011-10-21,0.0095501
2011-10-22,0.009539
2011-10-23,0.0095275
2011-10-24,0.0095168
2011-10-25,0.009506
2011-10-26,0.0094948
2011-10-27,0.0094833
2011-10-28,0.0094721
2011-10-29,0.0094621
2011-10-30,0.0094522
2011-10-31,0.0094419
2011-11-01,0.0094463
2011-11-02,0.0094433
2011-11-03,0.0094325
2011-11-04,0.0094216
2011-11-05,0.0094115
2011-11-06,0.0094019
2011-11-07,0.0093925
2011-11-08,0.0093836
2011-11-09,0.0093741
2011-11-10,0.0093636
2011-11-11,0.0093526
2011-11-12,0.0093427
2011-11-13,0.0093352
2011-11-14,0.0093279
2011-11-15,0.0093204
2011-11-16,0.0093131
2011-11-17,0.009306
2011-11-18,0.0092977
2011-11-19,0.0092886
2011-11-20,0.0092798
2011-11-21,0.0092708
2011-11-22,0.0092621
2011-11-23,0.0092525
2011-11-24,0.0092426
2011-11-25,0.0092348
2011-11-26,0.0092278
2011-11-27,0.0092203
2011-11-28,0.0092133
2011-11-29,0.0092074
2011-11-30,0.0092005
2011-12-01,0.0091944
2011-12-02,0.0091848
2011-12-03,0.0091759
2011-12-04,0.0091677
2011-12-05,0.0091601
2011-12-06,0.0091524
2011-12-07,0.0091449
2011-12-08,0.0091375
2011-12-09,0.0091298
2011-12-10,0.0091218
2011-12-11,0.0091149
2011-12-12,0.0091094
2011-12-13,0.0091032
2011-12-14,0.0090972
2011-12-15,0.0090918
2011-12-16,0.0090862
2011-12-17,0.0090785
2011-12-18,0.0090706
2011-12-19,0.0090632
2011-12-20,0.0090554
2011-12-21,0.0090478
2011-12-22,0.0090403
2011-12-23,0.0090326
2011-12-24,0.009025
2011-12-25,0.0090174
2011-12-26,0.0090108
2011-12-27,0.0090054
2011-12-28,0.0090004
2011-12-29,0.0089954
2011-12-30,0.0089899
2011-12-31,0.0089838
2012-01-01,0.0089819
2012-01-02,0.0089774
2012-01-03,0.0089712
2012-01-04,0.0089658
2012-01-05,0.00896
2012-01-06,0.0089543
2012-01-07,0.0089483
2012-01-08,0.0089416
2012-01-09,0.0089344
2012-01-10,0.0089274
2012-01-11,0.0089207
2012-01-12,0.0089132
2012-01-13,0.0089054
2012-01-14,0.0088979
2012-01-15,0.0088917
2012-01-16,0.0088863
2012-01-17,0.0088809
2012-01-18,0.0088751
2012-01-19,0.0088675
2012-01-20,0.0088583
2012-01-21,0.015023
2012-01-22,0.015094
2012-01-23,0.015042
2012-01-24,0.015023
2012-01-25,0.015011
2012-01-26,0.015001
2012-01-27,0.014992
2012-01-28,0.01498
2012-01-29,0.014967
2012-01-30,0.014955
2012-01-31,0.014946
2012-02-01,0.014941
2012-02-02,0.014933
2012-02-03,0.014923
2012-02-04,0.01491
2012-02-05,0.014897
2012-02-06,0.014885
2012-02-07,0.014871
2012-02-08,0.014857
2012-02-09,0.014845
2012-02-10,0.014834
2012-02-11,0.014823
2012-02-12,0.014813
2012-02-13,0.014803
2012-02-14,0.014792
2012-02-15,0.014781
2012-02-16,0.01477
2012-02-17,0.014758
2012-02-18,0.014747
2012-02-19,0.014737
2012-02-20,0.014728
2012-02-21,0.014719
2012-02-22,0.014711
2012-02-23,0.014701
2012-02-24,0.01469
2012-02-25,0.014679
2012-02-26,0.014667
2012-02-27,0.014657
2012-02-28,0.014647
2012-02-29,0.014637
2012-03-01,0.014626
2012-03-02,0.014615
2012-03-03,0.014604
2012-03-04,0.014593
2012-03-05,0.014584
2012-03-06,0.014574
2012-03-07,0.014563
2012-03-08,0.01455
2012-03-09,0.014538
2012-03-10,0.014528
2012-03-11,0.014519
2012-03-12,0.014509
2012-03-13,0.014497
2012-03-14,0.014482
2012-03-15,0.014788
2012-03-16,0.014841
2012-03-17,0.018461
2012-03-18,0.018592
2012-03-19,0.018549
2012-03-20,0.018533
2012-03-21,0.018519
2012-03-22,0.018504
2012-03-23,0.018491
2012-03-24,0.018477
2012-03-25,0.018464
2012-03-26,0.018452
2012-03-27,0.018438
2012-03-28,0.019569
2012-03-29,0.019701
2012-03-30,0.019691
2012-03-31,0.019674
2012-04-01,0.019655
2012-04-02,0.019639
2012-04-03,0.019626
2012-04-04,0.019613
2012-04-05,0.019598
2012-04-06,0.019584
2012-04-07,0.019572
2012-04-08,0.01956
2012-04-09,0.019547
2012-04-10,0.019534
2012-04-11,0.019519
2012-04-12,0.019503
2012-04-13,0.026945
2012-04-14,0.026855
2012-04-15,0.026757
2012-04-16,0.026725
2012-04-17,0.026707
2012-04-18,0.026689
2012-04-19,0.026671
2012-04-20,0.026652
2012-04-21,0.026632
2012-04-22,0.026614
2012-04-23,0.026597
2012-04-24,0.026579
2012-04-25,0.026558
2012-04-26,0.026535
2012-04-27,0.02651
2012-04-28,0.026488
2012-04-29,0.026464
2012-04-30,0.026442
2012-05-01,0.026421
2012-05-02,0.026397
2012-05-03,0.026373
2012-05-04,0.026347
2012-05-05,0.02632
2012-05-06,0.026292
2012-05-07,0.026264
2012-05-08,0.026238
2012-05-09,0.026213
2012-05-10,0.026187
2012-05-11,0.026159
2012-05-12,0.026134
2012-05-13,0.02611
2012-05-14,0.026087
2012-05-15,0.026057
2012-05-16,0.026025
2012-05-17,0.025994
2012-05-18,0.025963
2012-05-19,0.025932
2012-05-20,0.025903
2012-05-21,0.025874
2012-05-22,0.025844
2012-05-23,0.025813
2012-05-24,0.02578
2012-05-25,0.025747
2012-05-26,0.025714
2012-05-27,0.025683
2012-05-28,0.025653
2012-05-29,0.025623
2012-05-30,0.025593
2012-05-31,0.025563
2012-06-01,0.025536
2012-06-02,0.025506
2012-06-03,0.025473
2012-06-04,0.025441
2012-06-05,0.025408
2012-06-06,0.025377
2012-06-07,0.025345
2012-06-08,0.025314
2012-06-09,0.02528
2012-06-10,0.025246
2012-06-11,0.025214
2012-06-12,0.025184
2012-06-13,0.025152
2012-06-14,0.025119
2012-06-15,0.025085
2012-06-16,0.025052
2012-06-17,0.025019
2012-06-18,0.024987
2012-06-19,0.024954
2012-06-20,0.024921
2012-06-21,0.024889
2012-06-22,0.024856
2012-06-23,0.024822
2012-06-24,0.024788
2012-06-25,0.024756
2012-06-26,0.024723
2012-06-27,0.02469
2012-06-28,0.024656
2012-06-29,0.024622
2012-06-30,0.024588
2012-07-01,0.024556
2012-07-02,0.024522
2012-07-03,0.024486
2012-07-04,0.024451
2012-07-05,0.024416
2012-07-06,0.024381
2012-07-07,0.024347
2012-07-08,0.024312
2012-07-09,0.024275
2012-07-10,0.024239
2012-07-11,0.024204
2012-07-12,0.02417
2012-07-13,0.024134
2012-07-14,0.024099
2012-07-15,0.024062
2012-07-16,0.024026
2012-07-17,0.02399
2012-07-18,0.023955
2012-07-19,0.023922
2012-07-20,0.02389
2012-07-21,0.023856
2012-07-22,0.023821
2012-07-23,0.023787
2012-07-24,0.023752
2012-07-25,0.023715
2012-07-26,0.023676
2012-07-27,0.023638
2012-07-28,0.023598
2012-07-29,0.023557
2012-07-30,0.023517
2012-07-31,0.023478
2012-08-01,0.02345
2012-08-02,0.023419
2012-08-03,0.023383
2012-08-04,0.023347
2012-08-05,0.023311
2012-08-06,0.023272
2012-08-07,0.023235
2012-08-08,0.023195
2012-08-09,0.023156
2012-08-10,0.023118
2012-08-11,0.02308
2012-08-12,0.023045
2012-08-13,0.023008
2012-08-14,0.022971
2012-08-15,0.022933
2012-08-16,0.022893
2012-08-17,0.022853
2012-08-18,0.022811
2012-08-19,0.022768
2012-08-20,0.022726
2012-08-21,0.022683
2012-08-22,0.022642
2012-08-23,0.022602
2012-08-24,0.022561
2012-08-25,0.022522
2012-08-26,0.022482
2012-08-27,0.022443
2012-08-28,0.022406
2012-08-29,0.022369
2012-08-30,0.022333
2012-08-31,0.022297
2012-09-01,0.022261
2012-09-02,0.022224
2012-09-03,0.022189
2012-09-04,0.022155
2012-09-05,0.02212
2012-09-06,0.022086
2012-09-07,0.022053
2012-09-08,0.022019
2012-09-09,0.021983
2012-09-10,0.021947
2012-09-11,0.021913
2012-09-12,0.021882
2012-09-13,0.021853
2012-09-14,0.021824
2012-09-15,0.021795
2012-09-16,0.021766
2012-09-17,0.021737
2012-09-18,0.021708
2012-09-19,0.021677
2012-09-20,0.021647
2012-09-21,0.021617
2012-09-22,0.021587
2012-09-23,0.021558
2012-09-24,0.021528
2012-09-25,0.0215
2012-09-26,0.021472
2012-09-27,0.021446
2012-09-28,0.02142
2012-09-29,0.021391
2012-09-30,0.021362
2012-10-01,0.021334
2012-10-02,0.021306
2012-10-03,0.021279
2012-10-04,0.021251
2012-10-05,0.021219
2012-10-06,0.02119
2012-10-07,0.021162
2012-10-08,0.021134
2012-10-09,0.021105
2012-10-10,0.021076
2012-10-11,0.021047
2012-10-12,0.021017
2012-10-13,0.020988
2012-10-14,0.020961
2012-10-15,0.020935
2012-10-16,0.020909
2012-10-17,0.020882
2012-10-18,0.020853
2012-10-19,0.020826
2012-10-20,0.020799
2012-10-21,0.020772
2012-10-22,0.020744
2012-10-23,0.020714
2012-10-24,0.020687
2012-10-25,0.020663
2012-10-26,0.02064
2012-10-27,0.020616
2012-10-28,0.020593
2012-10-29,0.020572
2012-10-30,0.020554
2012-10-31,0.020535
2012-11-01,0.020514
2012-11-02,0.020495
2012-11-03,0.020478
2012-11-04,0.020459
2012-11-05,0.020437
2012-11-06,0.020415
2012-11-07,0.020395
2012-11-08,0.020376
2012-11-09,0.020354
2012-11-10,0.020334
2012-11-11,0.020315
2012-11-12,0.020296
2012-11-13,0.020278
2012-11-14,0.02026
2012-11-15,0.020241
2012-11-16,0.020222
2012-11-17,0.020201
2012-11-18,0.020529
2012-11-19,0.020595
2012-11-20,0.020587
2012-11-21,0.020565
2012-11-22,0.020544
2012-11-23,0.020525
2012-11-24,0.020506
2012-11-25,0.020489
2012-11-26,0.020474
2012-11-27,0.020456
2012-11-28,0.020435
2012-11-29,0.020408
2012-11-30,0.020446
2012-12-01,0.026944
2012-12-02,0.028731
2012-12-03,0.033419
2012-12-04,0.033224
2012-12-05,0.0331
2012-12-06,0.033053
2012-12-07,0.033022
2012-12-08,0.032996
2012-12-09,0.03297
2012-12-10,0.032942
2012-12-11,0.032914
2012-12-12,0.032887
2012-12-13,0.03286
2012-12-14,0.032835
2012-12-15,0.032812
2012-12-16,0.032784
2012-12-17,0.032753
2012-12-18,0.032721
2012-12-19,0.032693
2012-12-20,0.032662
2012-12-21,0.032624
2012-12-22,0.032586
2012-12-23,0.033897
2012-12-24,0.03469
2012-12-25,0.03468
2012-12-26,0.035155
2012-12-27,0.035157
2012-12-28,0.035121
2012-12-29,0.035092
2012-12-30,0.035067
2012-12-31,0.035045
2013-01-01,0.035021
2013-01-02,0.034993
2013-01-03,0.034964
2013-01-04,0.034935
2013-01-05,0.034907
2013-01-06,0.034881
2013-01-07,0.034859
2013-01-08,0.03484
2013-01-09,0.034819
2013-01-10,0.034799
2013-01-11,0.034776
2013-01-12,0.034754
2013-01-13,0.034732
2013-01-14,0.034709
2013-01-15,0.034687
2013-01-16,0.034664
2013-01-17,0.034636
2013-01-18,0.034604
2013-01-19,0.034573
2013-01-20,0.034544
2013-01-21,0.034519
2013-01-22,0.034505
2013-01-23,0.034494
2013-01-24,0.034482
2013-01-25,0.034463
2013-01-26,0.034444
2013-01-27,0.034426
2013-01-28,0.034406
2013-01-29,0.034386
2013-01-30,0.034364
2013-01-31,0.034342
2013-02-01,0.03432
2013-02-02,0.034296
2013-02-03,0.034273
2013-02-04,0.034253
2013-02-05,0.034233
2013-02-06,0.034218
2013-02-07,0.034202
2013-02-08,0.034183
2013-02-09,0.03416
2013-02-10,0.034136
2013-02-11,0.034114
2013-02-12,0.034092
2013-02-13,0.034069
2013-02-14,0.034045
2013-02-15,0.034017
2013-02-16,0.03399
2013-02-17,0.033965
2013-02-18,0.033943
2013-02-19,0.033923
2013-02-20,0.033899
2013-02-21,0.033872
2013-02-22,0.03385
2013-02-23,0.03383
2013-02-24,0.033807
2013-02-25,0.033784
2013-02-26,0.033763
2013-02-27,0.033741
2013-02-28,0.03372
2013-03-01,0.033703
2013-03-02,0.033682
2013-03-03,0.033661
2013-03-04,0.033641
2013-03-05,0.033623
2013-03-06,0.033598
2013-03-07,0.033569
2013-03-08,0.033546
2013-03-09,0.033523
2013-03-10,0.033499
2013-03-11,0.033475
2013-03-12,0.033451
2013-03-13,0.033428
2013-03-14,0.033406
2013-03-15,0.033386
2013-03-16,0.033363
2013-03-17,0.033339
2013-03-18,0.033315
2013-03-19,0.033294
2013-03-20,0.03327
2013-03-21,0.033241
2013-03-22,0.033212
2013-03-23,0.033184
2013-03-24,0.03316
2013-03-25,0.03314
2013-03-26,0.033118
2013-03-27,0.033096
2013-03-28,0.033075
2013-03-29,0.033053
2013-03-30,0.03303
2013-03-31,0.033008
2013-04-01,0.032983
2013-04-02,0.032959
2013-04-03,0.032936
2013-04-04,0.032914
2013-04-05,0.032885
2013-04-06,0.032855
2013-04-07,0.032824
2013-04-08,0.032789
2013-04-09,0.032751
2013-04-10,0.032718
2013-04-11,0.032689
2013-04-12,0.032657
2013-04-13,0.032627
2013-04-14,0.032595
2013-04-15,0.032562
2013-04-16,0.032528
2013-04-17,0.032492
2013-04-18,0.032459
2013-04-19,0.03243
2013-04-20,0.032401
2013-04-21,0.03237
2013-04-22,0.032339
2013-04-23,0.032307
2013-04-24,0.032275
2013-04-25,0.032244
2013-04-26,0.032215
2013-04-27,0.032185
2013-04-28,0.032154
2013-04-29,0.032121
2013-04-30,0.032085
2013-05-01,0.032046
2013-05-02,0.032005
2013-05-03,0.031969
2013-05-04,0.031939
2013-05-05,0.031906
2013-05-06,0.031873
2013-05-07,0.031839
2013-05-08,0.031803
2013-05-09,0.031767
2013-05-10,0.031731
2013-05-11,0.031696
2013-05-12,0.031662
2013-05-13,0.031627
2013-05-14,0.031592
2013-05-15,0.031554
2013-05-16,0.031514
2013-05-17,0.031474
2013-05-18,0.031434
2013-05-19,0.031392
2013-05-20,0.03135
2013-05-21,0.031311
2013-05-22,0.031269
2013-05-23,0.031225
2013-05-24,0.031183
2013-05-25,0.031143
2013-05-26,0.031103
2013-05-27,0.031064
2013-05-28,0.031026
2013-05-29,0.030988
2013-05-30,0.03095
2013-05-31,0.030911
2013-06-01,0.030872
2013-06-02,0.030833
2013-06-03,0.030796
2013-06-04,0.030762
2013-06-05,0.030726
2013-06-06,0.03069
2013-06-07,0.030651
2013-06-08,0.030611
2013-06-09,0.030573
2013-06-10,0.030532
2013-06-11,0.030489
2013-06-12,0.030448
2013-06-13,0.030405
2013-06-14,0.030361
2013-06-15,0.030319
2013-06-16,0.030277
2013-06-17,0.030234
2013-06-18,0.030189
2013-06-19,0.030145
2013-06-20,0.030101
2013-06-21,0.030057
2013-06-22,0.030012
2013-06-23,0.029969
2013-06-24,0.029927
2013-06-25,0.029884
2013-06-26,0.02984
2013-06-27,0.0298
2013-06-28,0.029758
2013-06-29,0.029711
2013-06-30,0.029663
2013-07-01,0.029616
2013-07-02,0.02957
2013-07-03,0.029524
2013-07-04,0.029477
2013-07-05,0.029428
2013-07-06,0.029379
2013-07-07,0.029333
2013-07-08,0.029288
2013-07-09,0.029244
2013-07-10,0.029199
2013-07-11,0.029155
2013-07-12,0.029108
2013-07-13,0.029061
2013-07-14,0.029016
2013-07-15,0.02897
2013-07-16,0.028923
2013-07-17,0.028874
2013-07-18,0.028826
2013-07-19,0.028777
2013-07-20,0.028727
2013-07-21,0.028675
2013-07-22,0.028623
2013-07-23,0.02857
2013-07-24,0.028515
2013-07-25,0.028461
2013-07-26,0.028407
2013-07-27,0.028351
2013-07-28,0.028296
2013-07-29,0.028241
2013-07-30,0.028188
2013-07-31,0.028137
2013-08-01,0.028085
2013-08-02,0.028034
2013-08-03,0.027984
2013-08-04,0.027936
2013-08-05,0.027887
2013-08-06,0.027837
2013-08-07,0.027787
2013-08-08,0.027736
2013-08-09,0.027686
2013-08-10,0.027637
2013-08-11,0.027588
2013-08-12,0.027541
2013-08-13,0.027494
2013-08-14,0.027448
2013-08-15,0.0274
2013-08-16,0.027355
2013-08-17,0.02731
2013-08-18,0.027263
2013-08-19,0.027218
2013-08-20,0.027174
2013-08-21,0.02713
2013-08-22,0.027086
2013-08-23,0.02704
2013-08-24,0.026994
2013-08-25,0.026949
2013-08-26,0.026905
2013-08-27,0.026863
2013-08-28,0.026823
2013-08-29,0.026783
2013-08-30,0.026743
2013-08-31,0.026702
2013-09-01,0.026661
2013-09-02,0.02662
2013-09-03,0.026578
2013-09-04,0.026537
2013-09-05,0.026495
2013-09-06,0.026452
2013-09-07,0.02641
2013-09-08,0.026371
2013-09-09,0.026332
2013-09-10,0.026293
2013-09-11,0.026253
2013-09-12,0.02621
2013-09-13,0.026165
2013-09-14,0.02612
2013-09-15,0.026078
2013-09-16,0.026037
2013-09-17,0.025996
2013-09-18,0.025953
2013-09-19,0.025912
2013-09-20,0.025875
2013-09-21,0.025838
2013-09-22,0.025798
2013-09-23,0.025761
2013-09-24,0.025728
2013-09-25,0.025689
2013-09-26,0.025648
2013-09-27,0.025608
2013-09-28,0.025574
2013-09-29,0.025541
2013-09-30,0.025504
2013-10-01,0.025467
2013-10-02,0.025432
2013-10-03,0.025395
2013-10-04,0.025356
2013-10-05,0.025317
2013-10-06,0.025283
2013-10-07,0.025253
2013-10-08,0.025221
2013-10-09,0.025188
2013-10-10,0.025155
2013-10-11,0.025127
2013-10-12,0.0251
2013-10-13,0.025072
2013-10-14,0.025044
2013-10-15,0.025014
2013-10-16,0.024985
2013-10-17,0.024959
2013-10-18,0.024933
2013-10-19,0.024908
2013-10-20,0.024884
2013-10-21,0.024859
2013-10-22,0.024834
2013-10-23,0.024811
2013-10-24,0.024789
2013-10-25,0.024768
2013-10-26,0.024747
2013-10-27,0.024723
2013-10-28,0.024697
2013-10-29,0.024668
2013-10-30,0.024644
2013-10-31,0.024623
2013-11-01,0.024597
2013-11-02,0.024572
2013-11-03,0.024548
2013-11-04,0.024521
2013-11-05,0.024494
2013-11-06,0.024471
2013-11-07,0.02445
2013-11-08,0.024431
2013-11-09,0.024412
2013-11-10,0.02439
2013-11-11,0.024368
2013-11-12,0.024347
2013-11-13,0.024327
2013-11-14,0.024304
2013-11-15,0.024282
2013-11-16,0.024258
2013-11-17,0.024236
2013-11-18,0.024219
2013-11-19,0.024199
2013-11-20,0.024175
2013-11-21,0.024149
2013-11-22,0.024119
2013-11-23,0.024081
2013-11-24,0.024053
2013-11-25,0.024032
2013-11-26,0.024012
2013-11-27,0.02399
2013-11-28,0.023967
2013-11-29,0.023948
2013-11-30,0.023931
2013-12-01,0.023914
2013-12-02,0.023896
2013-12-03,0.023876
2013-12-04,0.023854
2013-12-05,0.023834
2013-12-06,0.023815
2013-12-07,0.023795
2013-12-08,0.023775
2013-12-09,0.023756
2013-12-10,0.023736
2013-12-11,0.023715
2013-12-12,0.023695
2013-12-13,0.023677
2013-12-14,0.02366
2013-12-15,0.023641
2013-12-16,0.02362
2013-12-17,0.023598
2013-12-18,0.023579
2013-12-19,0.023562
2013-12-20,0.023544
2013-12-21,0.023529
2013-12-22,0.023516
2013-12-23,0.0235
2013-12-24,0.023484
2013-12-25,0.023466
2013-12-26,0.023446
2013-12-27,0.023426
2013-12-28,0.023408
2013-12-29,0.02339
2013-12-30,0.02337
2013-12-31,0.023352
2014-01-01,0.023336
2014-01-02,0.023319
2014-01-03,0.023303
2014-01-04,0.023288
2014-01-05,0.023269
2014-01-06,0.023248
2014-01-07,0.02323
2014-01-08,0.023216
2014-01-09,0.023201
2014-01-10,0.023187
2014-01-11,0.023173
2014-01-12,0.023157
2014-01-13,0.02314
2014-01-14,0.023121
2014-01-15,0.023101
2014-01-16,0.023079
2014-01-17,0.023055
2014-01-18,0.023034
2014-01-19,0.023014
2014-01-20,0.022995
2014-01-21,0.022975
2014-01-22,0.022956
2014-01-23,0.022936
2014-01-24,0.02291
2014-01-25,0.022885
2014-01-26,0.022865
2014-01-27,0.022848
2014-01-28,0.022833
2014-01-29,0.022819
2014-01-30,0.022803
2014-01-31,0.022785
2014-02-01,0.022767
2014-02-02,0.022748
2014-02-03,0.02273
2014-02-04,0.022716
2014-02-05,0.022703
2014-02-06,0.022687
2014-02-07,0.022667
2014-02-08,0.022643
2014-02-09,0.036076
2014-02-10,0.036264
2014-02-11,0.036147
2014-02-12,0.036087
2014-02-13,0.036054
2014-02-14,0.036026
2014-02-15,0.035996
2014-02-16,0.035965
2014-02-17,0.03594
2014-02-18,0.035918
2014-02-19,0.035895
2014-02-20,0.035869
2014-02-21,0.035843
2014-02-22,0.035817
2014-02-23,0.035791
2014-02-24,0.035768
2014-02-25,0.035743
2014-02-26,0.035718
2014-02-27,0.035686
2014-02-28,0.035648
2014-03-01,0.039034
2014-03-02,0.038718
2014-03-03,0.038576
2014-03-04,0.038523
2014-03-05,0.038486
2014-03-06,0.038452
2014-03-07,0.038418
2014-03-08,0.038387
2014-03-09,0.038357
2014-03-10,0.038327
2014-03-11,0.038293
2014-03-12,0.038254
2014-03-13,0.038213
2014-03-14,0.038179
2014-03-15,0.038149
2014-03-16,0.038119
2014-03-17,0.038089
2014-03-18,0.038054
2014-03-19,0.038017
2014-03-20,0.037985
2014-03-21,0.037955
2014-03-22,0.037925
2014-03-23,0.037898
2014-03-24,0.037871
2014-03-25,0.037841
2014-03-26,0.037807
2014-03-27,0.03777
2014-03-28,0.037732
2014-03-29,0.037694
2014-03-30,0.037654
2014-03-31,0.037615
2014-04-01,0.037578
2014-04-02,0.037573
2014-04-03,0.037543
2014-04-04,0.037515
2014-04-05,0.037488
2014-04-06,0.037458
2014-04-07,0.037427
2014-04-08,0.037399
2014-04-09,0.037374
2014-04-10,0.037348
2014-04-11,0.037321
2014-04-12,0.037292
2014-04-13,0.037261
2014-04-14,0.037232
2014-04-15,0.037201
2014-04-16,0.037166
2014-04-17,0.037129
2014-04-18,0.037094
2014-04-19,0.03706
2014-04-20,0.037025
2014-04-21,0.036991
2014-04-22,0.03696
2014-04-23,0.036926
2014-04-24,0.036892
2014-04-25,0.036857
2014-04-26,0.036819
2014-04-27,0.03678
2014-04-28,0.036742
2014-04-29,0.036707
2014-04-30,0.036669
2014-05-01,0.036629
2014-05-02,0.036594
2014-05-03,0.03656
2014-05-04,0.036523
2014-05-05,0.036483
2014-05-06,0.03644
2014-05-07,0.036396
2014-05-08,0.036354
2014-05-09,0.036314
2014-05-10,0.036272
2014-05-11,0.03623
2014-05-12,0.03619
2014-05-13,0.036153
2014-05-14,0.036119
2014-05-15,0.036087
2014-05-16,0.036053
2014-05-17,0.036016
2014-05-18,0.035974
2014-05-19,0.035932
2014-05-20,0.035891
2014-05-21,0.035849
2014-05-22,0.035809
2014-05-23,0.035774
2014-05-24,0.035734
2014-05-25,0.03569
2014-05-26,0.035646
2014-05-27,0.035601
