"date","h2_fol003"
2011-04-02,0.0058191
2011-04-03,0.0053661
2011-04-04,0.0049669
2011-04-05,0.0046289
2011-04-06,0.0043032
2011-04-07,0.003957
2011-04-08,0.0036367
2011-04-09,0.0034034
2011-04-10,0.0032532
2011-04-11,0.0031146
2011-04-12,0.0029483
2011-04-13,0.0027717
2011-04-14,0.0026432
2011-04-15,0.0025633
2011-04-16,0.0024718
2011-04-17,0.0023674
2011-04-18,0.0022397
2011-04-19,0.0021337
2011-04-20,0.0020446
2011-04-21,0.0019469
2011-04-22,0.0018827
2011-04-23,0.0018472
2011-04-24,0.0017884
2011-04-25,0.0017005
2011-04-26,0.0016133
2011-04-27,0.0015589
2011-04-28,0.0015105
2011-04-29,0.0014303
2011-04-30,0.0013467
2011-05-01,0.0066474
2011-05-02,0.0062956
2011-05-03,0.0059569
2011-05-04,0.0054941
2011-05-05,0.005123
2011-05-06,0.004836
2011-05-07,0.0045233
2011-05-08,0.0041906
2011-05-09,0.0038461
2011-05-10,0.003542
2011-05-11,0.0033092
2011-05-12,0.0031281
2011-05-13,0.002985
2011-05-14,0.0028227
2011-05-15,0.0026046
2011-05-16,0.0024276
2011-05-17,0.0022744
2011-05-18,0.0021177
2011-05-19,0.0020053
2011-05-20,0.001911
2011-05-21,0.0018287
2011-05-22,0.0017305
2011-05-23,0.0016187
2011-05-24,0.0015314
2011-05-25,0.001466
2011-05-26,0.0014053
2011-05-27,0.0013579
2011-05-28,0.0012956
2011-05-29,0.0012218
2011-05-30,0.0011684
2011-05-31,0.0011335
2011-06-01,0.0086423
2011-06-02,0.0079015
2011-06-03,0.0073382
2011-06-04,0.006714
2011-06-05,0.0061724
2011-06-06,0.0057061
2011-06-07,0.0052121
2011-06-08,0.0047966
2011-06-09,0.0044395
2011-06-10,0.0041099
2011-06-11,0.003767
2011-06-12,0.0034647
2011-06-13,0.0032066
2011-06-14,0.0029767
2011-06-15,0.0027611
2011-06-16,0.002561
2011-06-17,0.0023988
2011-06-18,0.0022499
2011-06-19,0.002096
2011-06-20,0.0019911
2011-06-21,0.001936
2011-06-22,0.0018607
2011-06-23,0.0017595
2011-06-24,0.0016682
2011-06-25,0.0015848
2011-06-26,0.0015057
2011-06-27,0.0014348
2011-06-28,0.0013695
2011-06-29,0.0012937
2011-06-30,0.0012417
2011-07-01,0.0083824
2011-07-02,0.0076139
2011-07-03,0.0069307
2011-07-04,0.0063233
2011-07-05,0.0058222
2011-07-06,0.0053345
2011-07-07,0.0048195
2011-07-08,0.0043837
2011-07-09,0.0040096
2011-07-10,0.0036447
2011-07-11,0.0033088
2011-07-12,0.0030009
2011-07-13,0.0027168
2011-07-14,0.0024729
2011-07-15,0.0022587
2011-07-16,0.0020642
2011-07-17,0.0019181
2011-07-18,0.0018285
2011-07-19,0.0017442
2011-07-20,0.0016509
2011-07-21,0.0015634
2011-07-22,0.0014738
2011-07-23,0.0014062
2011-07-24,0.0013561
2011-07-25,0.0013039
2011-07-26,0.0012551
2011-07-27,0.0012176
2011-07-28,0.0011931
2011-07-29,0.0011651
2011-07-30,0.0011187
2011-07-31,0.001077
2011-08-01,0.010814
2011-08-02,0.0096768
2011-08-03,0.0086292
2011-08-04,0.007586
2011-08-05,0.0066502
2011-08-06,0.005853
2011-08-07,0.0051538
2011-08-08,0.0045997
2011-08-09,0.0041391
2011-08-10,0.003735
2011-08-11,0.003372
2011-08-12,0.003063
2011-08-13,0.0028236
2011-08-14,0.0026027
2011-08-15,0.0024124
2011-08-16,0.0022686
2011-08-17,0.0021267
2011-08-18,0.0019861
2011-08-19,0.0018483
2011-08-20,0.0017213
2011-08-21,0.0016228
2011-08-22,0.0015488
2011-08-23,0.001503
2011-08-24,0.0014573
2011-08-25,0.0014114
2011-08-26,0.0013897
2011-08-27,0.0013741
2011-08-28,0.0013464
2011-08-29,0.0012995
2011-08-30,0.0012491
2011-08-31,0.0012045
2011-09-01,0.0094636
2011-09-02,0.0086232
2011-09-03,0.0080247
2011-09-04,0.0074976
2011-09-05,0.0067748
2011-09-06,0.0061418
2011-09-07,0.005688
2011-09-08,0.0052476
2011-09-09,0.0047779
2011-09-10,0.0043999
2011-09-11,0.0040543
2011-09-12,0.003671
2011-09-13,0.0033766
2011-09-14,0.003116
2011-09-15,0.0028275
2011-09-16,0.0025772
2011-09-17,0.0023754
2011-09-18,0.0022198
2011-09-19,0.0021208
2011-09-20,0.002031
2011-09-21,0.0019416
2011-09-22,0.0018713
2011-09-23,0.0018343
2011-09-24,0.0017863
2011-09-25,0.0016874
2011-09-26,0.0015917
2011-09-27,0.001524
2011-09-28,0.0014998
2011-09-29,0.0015038
2011-09-30,0.0014821
2011-10-01,0.0091074
2011-10-02,0.0078524
2011-10-03,0.006854
2011-10-04,0.0059906
2011-10-05,0.0050388
2011-10-06,0.0044763
2011-10-07,0.004129
2011-10-08,0.0038045
2011-10-09,0.0035514
2011-10-10,0.0032805
2011-10-11,0.002895
2011-10-12,0.0027053
2011-10-13,0.002593
2011-10-14,0.0025138
2011-10-15,0.0024386
2011-10-16,0.0023476
2011-10-17,0.0022385
2011-10-18,0.0021372
2011-10-19,0.0020416
2011-10-20,0.0019562
2011-10-21,0.0018841
2011-10-22,0.0017827
2011-10-23,0.0016949
2011-10-24,0.0016418
2011-10-25,0.0015832
2011-10-26,0.001505
2011-10-27,0.0014221
2011-10-28,0.0013726
2011-10-29,0.0013534
2011-10-30,0.0013263
2011-10-31,0.0012945
2011-11-01,0.0071202
2011-11-02,0.0060167
2011-11-03,0.0051936
2011-11-04,0.0046002
2011-11-05,0.0041996
2011-11-06,0.0038582
2011-11-07,0.003576
2011-11-08,0.0033169
2011-11-09,0.0030036
2011-11-10,0.0026751
2011-11-11,0.0023823
2011-11-12,0.0022394
2011-11-13,0.0022004
2011-11-14,0.0021236
2011-11-15,0.0020436
2011-11-16,0.0019896
2011-11-17,0.0019206
2011-11-18,0.0017912
2011-11-19,0.0016667
2011-11-20,0.0015578
2011-11-21,0.0014634
2011-11-22,0.0013855
2011-11-23,0.001286
2011-11-24,0.0012236
2011-11-25,0.0012183
2011-11-26,0.0012115
2011-11-27,0.0011857
2011-11-28,0.0011928
2011-11-29,0.00121
2011-11-30,0.0011714
2011-12-01,0.0085288
2011-12-02,0.0068375
2011-12-03,0.0059264
2011-12-04,0.0052128
2011-12-05,0.0046329
2011-12-06,0.0041244
2011-12-07,0.0037086
2011-12-08,0.0033448
2011-12-09,0.0029973
2011-12-10,0.0027056
2011-12-11,0.0025623
2011-12-12,0.00246
2011-12-13,0.0023259
2011-12-14,0.0022334
2011-12-15,0.0021805
2011-12-16,0.0020508
2011-12-17,0.0018572
2011-12-18,0.0017261
2011-12-19,0.001614
2011-12-20,0.0014993
2011-12-21,0.0014151
2011-12-22,0.0013357
2011-12-23,0.0012624
2011-12-24,0.0011986
2011-12-25,0.0011498
2011-12-26,0.0011452
2011-12-27,0.0011645
2011-12-28,0.0011863
2011-12-29,0.0012057
2011-12-30,0.0012009
2011-12-31,0.001177
2012-01-01,0.0030376
2012-01-02,0.0027114
2012-01-03,0.0025289
2012-01-04,0.002395
2012-01-05,0.0022502
2012-01-06,0.0021282
2012-01-07,0.0019948
2012-01-08,0.0018377
2012-01-09,0.0016893
2012-01-10,0.0015863
2012-01-11,0.001487
2012-01-12,0.001371
2012-01-13,0.0012722
2012-01-14,0.0012135
2012-01-15,0.0011997
2012-01-16,0.0011969
2012-01-17,0.0011927
2012-01-18,0.0011626
2012-01-19,0.0010922
2012-01-20,0.0010115
2012-01-21,0.00087139
2012-01-22,0.00082417
2012-01-23,0.00079574
2012-01-24,0.00080178
2012-01-25,0.00083182
2012-01-26,0.00086454
2012-01-27,0.00087242
2012-01-28,0.00084253
2012-01-29,0.00081431
2012-01-30,0.00082817
2012-01-31,0.00086316
2012-02-01,0.0050331
2012-02-02,0.0045762
2012-02-03,0.0040713
2012-02-04,0.00359
2012-02-05,0.0032021
2012-02-06,0.0028506
2012-02-07,0.0024795
2012-02-08,0.0022251
2012-02-09,0.0020778
2012-02-10,0.0019411
2012-02-11,0.0018287
2012-02-12,0.0017324
2012-02-13,0.0016146
2012-02-14,0.0015202
2012-02-15,0.0014371
2012-02-16,0.0013457
2012-02-17,0.0012762
2012-02-18,0.0012262
2012-02-19,0.0011974
2012-02-20,0.0011818
2012-02-21,0.0011743
2012-02-22,0.0011527
2012-02-23,0.0011059
2012-02-24,0.0010614
2012-02-25,0.0010164
2012-02-26,0.0009771
2012-02-27,0.00095972
2012-02-28,0.00095498
2012-02-29,0.00092091
2012-03-01,0.005579
2012-03-02,0.0049636
2012-03-03,0.0044532
2012-03-04,0.0040314
2012-03-05,0.0037575
2012-03-06,0.0034275
2012-03-07,0.003028
2012-03-08,0.0026932
2012-03-09,0.0024438
2012-03-10,0.0023013
2012-03-11,0.0021854
2012-03-12,0.0020304
2012-03-13,0.001803
2012-03-14,0.0015794
2012-03-15,0.0014243
2012-03-16,0.0012982
2012-03-17,0.0011586
2012-03-18,0.0010947
2012-03-19,0.0010643
2012-03-20,0.0010562
2012-03-21,0.0010245
2012-03-22,0.00099682
2012-03-23,0.00098167
2012-03-24,0.00095591
2012-03-25,0.00094184
2012-03-26,0.0009366
2012-03-27,0.00089034
2012-03-28,0.00081977
2012-03-29,0.00079922
2012-03-30,0.00078544
2012-03-31,0.00074852
2012-04-01,0.0040017
2012-04-02,0.003672
2012-04-03,0.0034603
2012-04-04,0.0031931
2012-04-05,0.0029136
2012-04-06,0.0027356
2012-04-07,0.002609
2012-04-08,0.0024724
2012-04-09,0.0023422
2012-04-10,0.0022009
2012-04-11,0.0020546
2012-04-12,0.0018748
2012-04-13,0.0016634
2012-04-14,0.0015233
2012-04-15,0.0014505
2012-04-16,0.0014181
2012-04-17,0.0013893
2012-04-18,0.0013482
2012-04-19,0.0013033
2012-04-20,0.0012568
2012-04-21,0.0012166
2012-04-22,0.0012043
2012-04-23,0.0011947
2012-04-24,0.0011624
2012-04-25,0.0011235
2012-04-26,0.0010624
2012-04-27,0.0010213
2012-04-28,0.00099015
2012-04-29,0.0009618
2012-04-30,0.00093703
2012-05-01,0.0040632
2012-05-02,0.0036737
2012-05-03,0.0033441
2012-05-04,0.0030281
2012-05-05,0.0027301
2012-05-06,0.0024665
2012-05-07,0.0022527
2012-05-08,0.0021023
2012-05-09,0.0019786
2012-05-10,0.0018447
2012-05-11,0.0017312
2012-05-12,0.0016603
2012-05-13,0.0016216
2012-05-14,0.0015504
2012-05-15,0.0014257
2012-05-16,0.0013123
2012-05-17,0.0012277
2012-05-18,0.0011492
2012-05-19,0.001095
2012-05-20,0.0010586
2012-05-21,0.0010129
2012-05-22,0.00096335
2012-05-23,0.00090613
2012-05-24,0.00084648
2012-05-25,0.00079484
2012-05-26,0.00075363
2012-05-27,0.00073013
2012-05-28,0.00071259
2012-05-29,0.00069356
2012-05-30,0.0006754
2012-05-31,0.00066206
2012-06-01,0.0038563
2012-06-02,0.0034037
2012-06-03,0.0030161
2012-06-04,0.0027004
2012-06-05,0.0024125
2012-06-06,0.0021717
2012-06-07,0.0019769
2012-06-08,0.0017842
2012-06-09,0.0015818
2012-06-10,0.0014249
2012-06-11,0.0013301
2012-06-12,0.001247
2012-06-13,0.0011474
2012-06-14,0.0010605
2012-06-15,0.0009874
2012-06-16,0.00092687
2012-06-17,0.00088593
2012-06-18,0.00084464
2012-06-19,0.00079826
2012-06-20,0.00076978
2012-06-21,0.00074312
2012-06-22,0.00070836
2012-06-23,0.00067496
2012-06-24,0.00065184
2012-06-25,0.0006349
2012-06-26,0.0006179
2012-06-27,0.0006029
2012-06-28,0.00058553
2012-06-29,0.00056785
2012-06-30,0.00055094
2012-07-01,0.0042096
2012-07-02,0.0036273
2012-07-03,0.0031219
2012-07-04,0.0027328
2012-07-05,0.0024273
2012-07-06,0.0021644
2012-07-07,0.0019426
2012-07-08,0.0017345
2012-07-09,0.0015416
2012-07-10,0.0014036
2012-07-11,0.0013038
2012-07-12,0.0012082
2012-07-13,0.0011172
2012-07-14,0.0010297
2012-07-15,0.00095622
2012-07-16,0.00088484
2012-07-17,0.00082125
2012-07-18,0.00078229
2012-07-19,0.00075769
2012-07-20,0.00073146
2012-07-21,0.00069855
2012-07-22,0.00066914
2012-07-23,0.00064952
2012-07-24,0.00062722
2012-07-25,0.00059483
2012-07-26,0.00056448
2012-07-27,0.00053846
2012-07-28,0.00051069
2012-07-29,0.00048603
2012-07-30,0.00047189
2012-07-31,0.00046327
2012-08-01,0.014968
2012-08-02,0.012784
2012-08-03,0.011147
2012-08-04,0.0097664
2012-08-05,0.0083894
2012-08-06,0.0071858
2012-08-07,0.006151
2012-08-08,0.005214
2012-08-09,0.0044837
2012-08-10,0.0038918
2012-08-11,0.0034479
2012-08-12,0.00309
2012-08-13,0.0027566
2012-08-14,0.0024805
2012-08-15,0.0022166
2012-08-16,0.0019735
2012-08-17,0.0017607
2012-08-18,0.0015638
2012-08-19,0.0013931
2012-08-20,0.0012649
2012-08-21,0.0011643
2012-08-22,0.0010881
2012-08-23,0.0010238
2012-08-24,0.00096936
2012-08-25,0.00093134
2012-08-26,0.00088946
2012-08-27,0.00087043
2012-08-28,0.00087082
2012-08-29,0.00086557
2012-08-30,0.00086869
2012-08-31,0.00085463
2012-09-01,0.01473
2012-09-02,0.012393
2012-09-03,0.010798
2012-09-04,0.0094823
2012-09-05,0.0082462
2012-09-06,0.0072667
2012-09-07,0.0064721
2012-09-08,0.0056512
2012-09-09,0.004817
2012-09-10,0.0041618
2012-09-11,0.0037407
2012-09-12,0.0034913
2012-09-13,0.0032632
2012-09-14,0.0030607
2012-09-15,0.0028678
2012-09-16,0.0026776
2012-09-17,0.0025286
2012-09-18,0.0023643
2012-09-19,0.0021809
2012-09-20,0.0020264
2012-09-21,0.0019152
2012-09-22,0.0018244
2012-09-23,0.0017372
2012-09-24,0.0016712
2012-09-25,0.0016313
2012-09-26,0.0016142
2012-09-27,0.0016374
2012-09-28,0.0016158
2012-09-29,0.0015484
2012-09-30,0.0014858
2012-10-01,0.017447
2012-10-02,0.015134
2012-10-03,0.013428
2012-10-04,0.011411
2012-10-05,0.0095166
2012-10-06,0.0082276
2012-10-07,0.0072683
2012-10-08,0.0062772
2012-10-09,0.0053444
2012-10-10,0.0046296
2012-10-11,0.0039909
2012-10-12,0.0034049
2012-10-13,0.0029815
2012-10-14,0.0027286
2012-10-15,0.0025252
2012-10-16,0.0023142
2012-10-17,0.0020873
2012-10-18,0.0019005
2012-10-19,0.0017908
2012-10-20,0.0016917
2012-10-21,0.0015904
2012-10-22,0.0014484
2012-10-23,0.0013089
2012-10-24,0.0012887
2012-10-25,0.0012951
2012-10-26,0.0012863
2012-10-27,0.0012731
2012-10-28,0.0012675
2012-10-29,0.0013057
2012-10-30,0.0013777
2012-10-31,0.0013747
2012-11-01,0.01443
2012-11-02,0.012465
2012-11-03,0.011012
2012-11-04,0.0093676
2012-11-05,0.0077461
2012-11-06,0.0065131
2012-11-07,0.0057354
2012-11-08,0.004977
2012-11-09,0.0042389
2012-11-10,0.0037571
2012-11-11,0.0033743
2012-11-12,0.0030708
2012-11-13,0.0028357
2012-11-14,0.002626
2012-11-15,0.0024233
2012-11-16,0.0022031
2012-11-17,0.0019617
2012-11-18,0.0017185
2012-11-19,0.0015935
2012-11-20,0.0014653
2012-11-21,0.0013698
2012-11-22,0.0013502
2012-11-23,0.0013512
2012-11-24,0.0013513
2012-11-25,0.0014052
2012-11-26,0.0014323
2012-11-27,0.0013863
2012-11-28,0.0012761
2012-11-29,0.0010896
2012-11-30,0.00091268
2012-12-01,0.0030347
2012-12-02,0.0024479
2012-12-03,0.0020479
2012-12-04,0.0019137
2012-12-05,0.0017391
2012-12-06,0.0016474
2012-12-07,0.0016111
2012-12-08,0.0015842
2012-12-09,0.0015338
2012-12-10,0.0014634
2012-12-11,0.0014257
2012-12-12,0.0013911
2012-12-13,0.0013641
2012-12-14,0.0013678
2012-12-15,0.0013552
2012-12-16,0.0012938
2012-12-17,0.0012211
2012-12-18,0.00117
2012-12-19,0.0011511
2012-12-20,0.0010894
2012-12-21,0.00099887
2012-12-22,0.00093826
2012-12-23,0.00086215
2012-12-24,0.00084215
2012-12-25,0.00085953
2012-12-26,0.00082182
2012-12-27,0.00084375
2012-12-28,0.00086324
2012-12-29,0.00086498
2012-12-30,0.00088956
2012-12-31,0.00091213
2013-01-01,0.0027942
2013-01-02,0.0024887
2013-01-03,0.0022321
2013-01-04,0.0020283
2013-01-05,0.0018575
2013-01-06,0.001748
2013-01-07,0.001706
2013-01-08,0.0016511
2013-01-09,0.0015872
2013-01-10,0.0015153
2013-01-11,0.0014446
2013-01-12,0.0013947
2013-01-13,0.0013415
2013-01-14,0.0012847
2013-01-15,0.0012413
2013-01-16,0.001249
2013-01-17,0.0012944
2013-01-18,0.001261
2013-01-19,0.0011668
2013-01-20,0.0011514
2013-01-21,0.0011983
2013-01-22,0.0012422
2013-01-23,0.0012832
2013-01-24,0.001321
2013-01-25,0.0013518
2013-01-26,0.0013622
2013-01-27,0.0013214
2013-01-28,0.0012732
2013-01-29,0.0012307
2013-01-30,0.0011829
2013-01-31,0.0011407
2013-02-01,0.0010997
2013-02-02,0.0010573
2013-02-03,0.0010334
2013-02-04,0.0010205
2013-02-05,0.0010196
2013-02-06,0.0010343
2013-02-07,0.0010321
2013-02-08,0.0010097
2013-02-09,0.00097054
2013-02-10,0.00093646
2013-02-11,0.00091662
2013-02-12,0.00089848
2013-02-13,0.00087563
2013-02-14,0.00084014
2013-02-15,0.00079697
2013-02-16,0.00077192
2013-02-17,0.00076578
2013-02-18,0.00077209
2013-02-19,0.00077038
2013-02-20,0.00073845
2013-02-21,0.00072042
2013-02-22,0.00073088
2013-02-23,0.00073185
2013-02-24,0.00071753
2013-02-25,0.00071604
2013-02-26,0.00071567
2013-02-27,0.00070932
2013-02-28,0.00071896
2013-03-01,0.00072587
2013-03-02,0.00071786
2013-03-03,0.00071601
2013-03-04,0.00072615
2013-03-05,0.00072522
2013-03-06,0.00068571
2013-03-07,0.00066395
2013-03-08,0.00066444
2013-03-09,0.00065397
2013-03-10,0.00063962
2013-03-11,0.00062731
2013-03-12,0.00061938
2013-03-13,0.00061829
2013-03-14,0.00062466
2013-03-15,0.0006282
2013-03-16,0.00062146
2013-03-17,0.00060786
2013-03-18,0.00060635
2013-03-19,0.00061242
2013-03-20,0.00059381
2013-03-21,0.00056778
2013-03-22,0.00054926
2013-03-23,0.00053873
2013-03-24,0.00054926
2013-03-25,0.00055976
2013-03-26,0.00055737
2013-03-27,0.00056071
2013-03-28,0.00056807
2013-03-29,0.00056943
2013-03-30,0.00057932
2013-03-31,0.00057275
2013-04-01,0.00056625
2013-04-02,0.00056423
2013-04-03,0.00056979
2013-04-04,0.00056612
2013-04-05,0.00054159
2013-04-06,0.00052351
2013-04-07,0.00049968
2013-04-08,0.00045868
2013-04-09,0.00042807
2013-04-10,0.00042223
2013-04-11,0.00041649
2013-04-12,0.00040855
2013-04-13,0.00040193
2013-04-14,0.00039121
2013-04-15,0.0003778
2013-04-16,0.00035947
2013-04-17,0.00034563
2013-04-18,0.00034601
2013-04-19,0.00035089
2013-04-20,0.00034952
2013-04-21,0.00034772
2013-04-22,0.0003456
2013-04-23,0.00034067
2013-04-24,0.00033746
2013-04-25,0.00033975
2013-04-26,0.0003418
2013-04-27,0.00034059
2013-04-28,0.000337
2013-04-29,0.00032811
2013-04-30,0.00031629
2013-05-01,0.00029898
2013-05-02,0.00028517
2013-05-03,0.00028957
2013-05-04,0.00029656
2013-05-05,0.00029553
2013-05-06,0.00029599
2013-05-07,0.00029201
2013-05-08,0.00028445
2013-05-09,0.00027934
2013-05-10,0.00027539
2013-05-11,0.00027572
2013-05-12,0.00027666
2013-05-13,0.00027494
2013-05-14,0.00027285
2013-05-15,0.00026609
2013-05-16,0.00025695
2013-05-17,0.00024955
2013-05-18,0.00024247
2013-05-19,0.00023329
2013-05-20,0.00023107
2013-05-21,0.00022907
2013-05-22,0.00021768
2013-05-23,0.00020917
2013-05-24,0.00020735
2013-05-25,0.00020648
2013-05-26,0.00020283
2013-05-27,0.00020121
2013-05-28,0.00020097
2013-05-29,0.00019944
2013-05-30,0.00019621
2013-05-31,0.00019338
2013-06-01,0.00019276
2013-06-02,0.00019239
2013-06-03,0.0001971
2013-06-04,0.00020221
2013-06-05,0.0002027
2013-06-06,0.0002012
2013-06-07,0.00019719
2013-06-08,0.00019779
2013-06-09,0.0001986
2013-06-10,0.00018971
2013-06-11,0.00018316
2013-06-12,0.00018009
2013-06-13,0.00017194
2013-06-14,0.0001662
2013-06-15,0.00016618
2013-06-16,0.00016302
2013-06-17,0.000157
2013-06-18,0.00015158
2013-06-19,0.00014614
2013-06-20,0.0001425
2013-06-21,0.00013942
2013-06-22,0.00013744
2013-06-23,0.0001371
2013-06-24,0.00013784
2013-06-25,0.00013581
2013-06-26,0.00013704
2013-06-27,0.00014084
2013-06-28,0.0001388
2013-06-29,0.00013323
2013-06-30,0.00012964
2013-07-01,0.0001281
2013-07-02,0.00012817
2013-07-03,0.00012838
2013-07-04,0.000126
2013-07-05,0.00012289
2013-07-06,0.00012153
2013-07-07,0.0001225
2013-07-08,0.00012377
2013-07-09,0.00012407
2013-07-10,0.0001246
2013-07-11,0.00012355
2013-07-12,0.00012077
2013-07-13,0.00011948
2013-07-14,0.00011962
2013-07-15,0.00011804
2013-07-16,0.00011377
2013-07-17,0.00011061
2013-07-18,0.00010908
2013-07-19,0.00010702
2013-07-20,0.00010492
2013-07-21,0.00010252
2013-07-22,9.9103e-05
2013-07-23,9.5245e-05
2013-07-24,9.2013e-05
2013-07-25,9.0626e-05
2013-07-26,8.9395e-05
2013-07-27,8.745e-05
2013-07-28,8.5497e-05
2013-07-29,8.4008e-05
2013-07-30,8.4513e-05
2013-07-31,8.4613e-05
2013-08-01,8.2185e-05
2013-08-02,8.1039e-05
2013-08-03,8.1957e-05
2013-08-04,8.126e-05
2013-08-05,7.8902e-05
2013-08-06,7.7031e-05
2013-08-07,7.4489e-05
2013-08-08,7.1466e-05
2013-08-09,6.9294e-05
2013-08-10,6.823e-05
2013-08-11,6.8021e-05
2013-08-12,6.77e-05
2013-08-13,6.7891e-05
2013-08-14,6.7488e-05
2013-08-15,6.7444e-05
2013-08-16,6.8819e-05
2013-08-17,6.9012e-05
2013-08-18,6.8847e-05
2013-08-19,7.026e-05
2013-08-20,7.1223e-05
2013-08-21,7.0709e-05
2013-08-22,6.9607e-05
2013-08-23,6.772e-05
2013-08-24,6.5131e-05
2013-08-25,6.3476e-05
2013-08-26,6.3672e-05
2013-08-27,6.5122e-05
2013-08-28,6.6785e-05
2013-08-29,6.8117e-05
2013-08-30,6.816e-05
2013-08-31,6.7346e-05
2013-09-01,6.6845e-05
2013-09-02,6.5802e-05
2013-09-03,6.4197e-05
2013-09-04,6.3499e-05
2013-09-05,6.1845e-05
2013-09-06,5.9874e-05
2013-09-07,6.2245e-05
2013-09-08,6.5188e-05
2013-09-09,6.6331e-05
2013-09-10,6.8345e-05
2013-09-11,6.6571e-05
2013-09-12,6.1224e-05
2013-09-13,5.6443e-05
2013-09-14,5.4148e-05
2013-09-15,5.425e-05
2013-09-16,5.5017e-05
2013-09-17,5.2691e-05
2013-09-18,4.9505e-05
2013-09-19,4.9977e-05
2013-09-20,5.1898e-05
2013-09-21,5.1208e-05
2013-09-22,4.7902e-05
2013-09-23,4.9996e-05
2013-09-24,5.118e-05
2013-09-25,4.6793e-05
2013-09-26,4.1834e-05
2013-09-27,4.1255e-05
2013-09-28,4.5203e-05
2013-09-29,4.5519e-05
2013-09-30,4.2366e-05
2013-10-01,4.1402e-05
2013-10-02,4.0761e-05
2013-10-03,3.83e-05
2013-10-04,3.4791e-05
2013-10-05,3.3602e-05
2013-10-06,3.6199e-05
2013-10-07,3.8511e-05
2013-10-08,3.8644e-05
2013-10-09,3.7427e-05
2013-10-10,3.7947e-05
2013-10-11,4.0514e-05
2013-10-12,4.1635e-05
2013-10-13,4.1005e-05
2013-10-14,3.9785e-05
2013-10-15,3.7677e-05
2013-10-16,3.6929e-05
2013-10-17,3.8373e-05
2013-10-18,3.8953e-05
2013-10-19,4.0241e-05
2013-10-20,4.1385e-05
2013-10-21,4.0381e-05
2013-10-22,4.0458e-05
2013-10-23,4.2409e-05
2013-10-24,4.4616e-05
2013-10-25,4.6597e-05
2013-10-26,4.6734e-05
2013-10-27,4.5046e-05
2013-10-28,4.0243e-05
2013-10-29,3.6881e-05
2013-10-30,3.8815e-05
2013-10-31,3.9032e-05
2013-11-01,3.6054e-05
2013-11-02,3.56e-05
2013-11-03,3.4474e-05
2013-11-04,3.1245e-05
2013-11-05,3.0461e-05
2013-11-06,3.1369e-05
2013-11-07,3.4035e-05
2013-11-08,3.6942e-05
2013-11-09,3.7522e-05
2013-11-10,3.6257e-05
2013-11-11,3.5171e-05
2013-11-12,3.6025e-05
2013-11-13,3.5594e-05
2013-11-14,3.4145e-05
2013-11-15,3.2522e-05
2013-11-16,3.0808e-05
2013-11-17,3.2041e-05
2013-11-18,3.464e-05
2013-11-19,3.3381e-05
2013-11-20,2.9703e-05
2013-11-21,2.6892e-05
2013-11-22,2.0598e-05
2013-11-23,1.707e-05
2013-11-24,1.891e-05
2013-11-25,2.1533e-05
2013-11-26,2.2404e-05
2013-11-27,2.1958e-05
2013-11-28,2.2176e-05
2013-11-29,2.4156e-05
2013-11-30,2.6177e-05
2013-12-01,0.0036577
2013-12-02,0.0026194
2013-12-03,0.0018095
2013-12-04,0.0012331
2013-12-05,0.00088323
2013-12-06,0.00063673
2013-12-07,0.00044881
2013-12-08,0.00033544
2013-12-09,0.00025119
2013-12-10,0.00018778
2013-12-11,0.00014707
2013-12-12,0.00012156
2013-12-13,0.00011262
2013-12-14,0.0001037
2013-12-15,9.2128e-05
2013-12-16,8.2734e-05
2013-12-17,7.6583e-05
2013-12-18,7.8001e-05
2013-12-19,7.8617e-05
2013-12-20,7.8986e-05
2013-12-21,8.4959e-05
2013-12-22,8.8014e-05
2013-12-23,8.5863e-05
2013-12-24,8.2852e-05
2013-12-25,7.731e-05
2013-12-26,7.1221e-05
2013-12-27,6.7949e-05
2013-12-28,6.851e-05
2013-12-29,6.6299e-05
2013-12-30,6.3617e-05
2013-12-31,6.6457e-05
2014-01-01,6.8391e-05
2014-01-02,6.7897e-05
2014-01-03,6.9564e-05
2014-01-04,7.0359e-05
2014-01-05,6.4475e-05
2014-01-06,6.0176e-05
2014-01-07,6.4408e-05
2014-01-08,7.0378e-05
2014-01-09,7.3009e-05
2014-01-10,7.6984e-05
2014-01-11,7.7971e-05
2014-01-12,7.5305e-05
2014-01-13,7.1363e-05
2014-01-14,6.4919e-05
2014-01-15,5.8603e-05
2014-01-16,5.2639e-05
2014-01-17,4.9563e-05
2014-01-18,4.9852e-05
2014-01-19,5.0445e-05
2014-01-20,5.0802e-05
2014-01-21,5.0896e-05
2014-01-22,5.221e-05
2014-01-23,4.862e-05
2014-01-24,4.2564e-05
2014-01-25,4.2397e-05
2014-01-26,4.5359e-05
2014-01-27,5.0457e-05
2014-01-28,5.896e-05
2014-01-29,6.2596e-05
2014-01-30,6.0258e-05
2014-01-31,5.7178e-05
2014-02-01,5.5366e-05
2014-02-02,5.2514e-05
2014-02-03,5.2865e-05
2014-02-04,5.8469e-05
2014-02-05,6.1903e-05
2014-02-06,5.8085e-05
2014-02-07,5.0313e-05
2014-02-08,4.0714e-05
2014-02-09,2.7217e-05
2014-02-10,2.7594e-05
2014-02-11,3.2667e-05
2014-02-12,3.6521e-05
2014-02-13,3.886e-05
2014-02-14,4.0327e-05
2014-02-15,3.9994e-05
2014-02-16,4.0722e-05
2014-02-17,4.3776e-05
