"date","h2_fol002"
2011-05-16,0.13023
2011-05-17,0.1301
2011-05-18,0.12612
2011-05-19,0.10164
2011-05-20,0.12615
2011-05-21,0.13015
2011-05-22,0.13018
2011-05-23,0.12953
2011-05-24,0.12987
2011-05-25,0.12998
2011-05-26,0.13002
2011-05-27,0.12994
2011-05-28,0.12931
2011-05-29,0.1285
2011-05-30,0.12889
2011-05-31,0.12917
2011-06-01,0.13164
2011-06-02,0.1298
2011-06-03,0.12991
2011-06-04,0.12895
2011-06-05,0.12935
2011-06-06,0.12884
2011-06-07,0.12852
2011-06-08,0.12843
2011-06-09,0.12861
2011-06-10,0.12827
2011-06-11,0.12773
2011-06-12,0.12762
2011-06-13,0.12762
2011-06-14,0.12752
2011-06-15,0.12724
2011-06-16,0.127
2011-06-17,0.12719
2011-06-18,0.12689
2011-06-19,0.12643
2011-06-20,0.12706
2011-06-21,0.12772
2011-06-22,0.12701
2011-06-23,0.12625
2011-06-24,0.12602
2011-06-25,0.1258
2011-06-26,0.12555
2011-06-27,0.1254
2011-06-28,0.12517
2011-06-29,0.12472
2011-06-30,0.12359
2011-07-01,0.12692
2011-07-02,0.12544
2011-07-03,0.12501
2011-07-04,0.12489
2011-07-05,0.125
2011-07-06,0.12449
2011-07-07,0.12374
2011-07-08,0.12377
2011-07-09,0.12356
2011-07-10,0.1231
2011-07-11,0.12272
2011-07-12,0.12234
2011-07-13,0.12191
2011-07-14,0.1218
2011-07-15,0.12149
2011-07-16,0.12121
2011-07-17,0.1215
2011-07-18,0.12214
2011-07-19,0.1218
2011-07-20,0.12138
2011-07-21,0.12101
2011-07-22,0.12055
2011-07-23,0.12074
2011-07-24,0.12074
2011-07-25,0.12043
2011-07-26,0.12021
2011-07-27,0.12025
2011-07-28,0.12036
2011-07-29,0.12
2011-07-30,0.11914
2011-07-31,0.11905
2011-08-01,0.12205
2011-08-02,0.11969
2011-08-03,0.11899
2011-08-04,0.11815
2011-08-05,0.11789
2011-08-06,0.11761
2011-08-07,0.11743
2011-08-08,0.11758
2011-08-09,0.11753
2011-08-10,0.11738
2011-08-11,0.11705
2011-08-12,0.11702
2011-08-13,0.11716
2011-08-14,0.11682
2011-08-15,0.11681
2011-08-16,0.11692
2011-08-17,0.1165
2011-08-18,0.11614
2011-08-19,0.11562
2011-08-20,0.1154
2011-08-21,0.11541
2011-08-22,0.11553
2011-08-23,0.11583
2011-08-24,0.11548
2011-08-25,0.11535
2011-08-26,0.11562
2011-08-27,0.11553
2011-08-28,0.11508
2011-08-29,0.11436
2011-08-30,0.11404
2011-08-31,0.1138
2011-09-01,0.11639
2011-09-02,0.11486
2011-09-03,0.11524
2011-09-04,0.1149
2011-09-05,0.11374
2011-09-06,0.1138
2011-09-07,0.11401
2011-09-08,0.11369
2011-09-09,0.11304
2011-09-10,0.11329
2011-09-11,0.11277
2011-09-12,0.11218
2011-09-13,0.11236
2011-09-14,0.11203
2011-09-15,0.11131
2011-09-16,0.1112
2011-09-17,0.11109
2011-09-18,0.1113
2011-09-19,0.11161
2011-09-20,0.11141
2011-09-21,0.11118
2011-09-22,0.11118
2011-09-23,0.11149
2011-09-24,0.11096
2011-09-25,0.10994
2011-09-26,0.10971
2011-09-27,0.10976
2011-09-28,0.11042
2011-09-29,0.11065
2011-09-30,0.11005
2011-10-01,0.11072
2011-10-02,0.10879
2011-10-03,0.10851
2011-10-04,0.10832
2011-10-05,0.13816
2011-10-06,0.087939
2011-10-07,0.10712
2011-10-08,0.11033
2011-10-09,0.111
2011-10-10,0.11056
2011-10-11,0.15708
2011-10-12,0.074211
2011-10-13,0.11447
2011-10-14,0.12152
2011-10-15,0.12254
2011-10-16,0.12235
2011-10-17,0.12186
2011-10-18,0.12172
2011-10-19,0.12141
2011-10-20,0.12137
2011-10-21,0.12121
2011-10-22,0.12046
2011-10-23,0.12046
2011-10-24,0.12065
2011-10-25,0.12034
2011-10-26,0.11969
2011-10-27,0.11927
2011-10-28,0.11965
2011-10-29,0.12002
2011-10-30,0.11972
2011-10-31,0.11952
2011-11-01,0.11976
2011-11-02,0.11791
2011-11-03,0.11795
2011-11-04,0.11839
2011-11-05,0.11906
2011-11-06,0.11897
2011-11-07,0.11913
2011-11-08,0.11883
2011-11-09,0.11795
2011-11-10,0.1172
2011-11-11,0.11685
2011-11-12,0.11827
2011-11-13,0.11907
2011-11-14,0.11863
2011-11-15,0.11844
2011-11-16,0.11859
2011-11-17,0.11813
2011-11-18,0.11696
2011-11-19,0.11675
2011-11-20,0.1164
2011-11-21,0.11642
2011-11-22,0.11621
2011-11-23,0.11547
2011-11-24,0.11601
2011-11-25,0.11701
2011-11-26,0.11684
2011-11-27,0.11648
2011-11-28,0.11718
2011-11-29,0.11726
2011-11-30,0.11589
2011-12-01,0.11475
2011-12-02,0.1138
2011-12-03,0.11475
2011-12-04,0.1152
2011-12-05,0.11521
2011-12-06,0.11516
2011-12-07,0.11519
2011-12-08,0.11506
2011-12-09,0.11463
2011-12-10,0.11468
2011-12-11,0.11583
2011-12-12,0.11586
2011-12-13,0.11553
2011-12-14,0.11577
2011-12-15,0.11608
2011-12-16,0.11474
2011-12-17,0.11372
2011-12-18,0.11406
2011-12-19,0.11381
2011-12-20,0.11355
2011-12-21,0.11368
2011-12-22,0.1134
2011-12-23,0.1133
2011-12-24,0.11311
2011-12-25,0.11327
2011-12-26,0.11416
2011-12-27,0.11465
2011-12-28,0.11483
2011-12-29,0.11477
2011-12-30,0.1142
2011-12-31,0.11372
2012-01-01,0.11339
2012-01-02,0.11287
2012-01-03,0.11377
2012-01-04,0.11386
2012-01-05,0.11368
2012-01-06,0.11364
2012-01-07,0.11319
2012-01-08,0.11254
2012-01-09,0.11227
2012-01-10,0.11261
2012-01-11,0.11222
2012-01-12,0.11168
2012-01-13,0.11154
2012-01-14,0.11208
2012-01-15,0.11285
2012-01-16,0.11302
2012-01-17,0.11303
2012-01-18,0.11224
2012-01-19,0.11117
2012-01-20,0.11052
2012-01-21,0.18939
2012-01-22,0.085615
2012-01-23,0.16118
2012-01-24,0.13549
2012-01-25,0.12875
2012-01-26,0.15479
2012-01-27,0.15789
2012-01-28,0.15695
2012-01-29,0.15678
2012-01-30,0.15882
2012-01-31,0.15966
2012-02-01,0.1599
2012-02-02,0.15812
2012-02-03,0.15675
2012-02-04,0.15621
2012-02-05,0.15626
2012-02-06,0.15584
2012-02-07,0.15455
2012-02-08,0.15583
2012-02-09,0.15659
2012-02-10,0.15676
2012-02-11,0.15674
2012-02-12,0.15686
2012-02-13,0.15682
2012-02-14,0.15313
2012-02-15,0.15533
2012-02-16,0.15525
2012-02-17,0.15556
2012-02-18,0.15578
2012-02-19,0.15638
2012-02-20,0.15658
2012-02-21,0.15692
2012-02-22,0.15614
2012-02-23,0.15522
2012-02-24,0.15491
2012-02-25,0.15452
2012-02-26,0.15451
2012-02-27,0.15517
2012-02-28,0.15553
2012-02-29,0.15407
2012-03-01,0.15716
2012-03-02,0.14407
2012-03-03,0.15233
2012-03-04,0.15419
2012-03-05,0.15529
2012-03-06,0.15412
2012-03-07,0.15289
2012-03-08,0.15272
2012-03-09,0.15323
2012-03-10,0.15452
2012-03-11,0.1545
2012-03-12,0.1536
2012-03-13,0.15129
2012-03-14,0.15483
2012-03-15,0.15262
2012-03-16,0.09882
2012-03-17,0.1708
2012-03-18,0.12656
2012-03-19,0.15144
2012-03-20,0.17987
2012-03-21,0.18371
2012-03-22,0.18453
2012-03-23,0.18498
2012-03-24,0.18419
2012-03-25,0.18495
2012-03-26,0.18489
2012-03-27,0.18229
2012-03-28,0.16283
2012-03-29,0.11998
2012-03-30,0.17656
2012-03-31,0.18433
2012-04-01,0.18378
2012-04-02,0.16804
2012-04-03,0.18631
2012-04-04,0.18784
2012-04-05,0.18768
2012-04-06,0.18907
2012-04-07,0.18951
2012-04-08,0.18918
2012-04-09,0.18891
2012-04-10,0.18816
2012-04-11,0.18762
2012-04-12,0.18493
2012-04-13,0.17254
2012-04-14,0.14829
2012-04-15,0.13329
2012-04-16,0.20682
2012-04-17,0.2193
2012-04-18,0.22065
2012-04-19,0.22056
2012-04-20,0.22006
2012-04-21,0.22017
2012-04-22,0.22151
2012-04-23,0.2213
2012-04-24,0.22001
2012-04-25,0.21925
2012-04-26,0.21528
2012-04-27,0.21343
2012-04-28,0.21725
2012-04-29,0.21806
2012-04-30,0.21788
2012-05-01,0.21753
2012-05-02,0.21667
2012-05-03,0.21639
2012-05-04,0.21575
2012-05-05,0.21503
2012-05-06,0.21481
2012-05-07,0.21507
2012-05-08,0.21621
2012-05-09,0.21621
2012-05-10,0.21543
2012-05-11,0.21552
2012-05-12,0.21659
2012-05-13,0.21747
2012-05-14,0.21562
2012-05-15,0.2129
2012-05-16,0.21251
2012-05-17,0.21276
2012-05-18,0.21231
2012-05-19,0.21323
2012-05-20,0.21346
2012-05-21,0.21263
2012-05-22,0.21183
2012-05-23,0.21054
2012-05-24,0.20968
2012-05-25,0.20934
2012-05-26,0.20942
2012-05-27,0.21035
2012-05-28,0.21028
2012-05-29,0.21
2012-05-30,0.20958
2012-05-31,0.2098
2012-06-01,0.21031
2012-06-02,0.20821
2012-06-03,0.20814
2012-06-04,0.208
2012-06-05,0.20759
2012-06-06,0.20747
2012-06-07,0.2078
2012-06-08,0.20652
2012-06-09,0.20524
2012-06-10,0.20559
2012-06-11,0.20717
2012-06-12,0.20667
2012-06-13,0.20542
2012-06-14,0.20512
2012-06-15,0.20491
2012-06-16,0.20494
2012-06-17,0.20553
2012-06-18,0.20475
2012-06-19,0.20404
2012-06-20,0.20471
2012-06-21,0.20413
2012-06-22,0.20322
2012-06-23,0.20262
2012-06-24,0.20302
2012-06-25,0.2029
2012-06-26,0.20265
2012-06-27,0.20236
2012-06-28,0.20174
2012-06-29,0.20131
2012-06-30,0.20088
2012-07-01,0.20133
2012-07-02,0.19977
2012-07-03,0.19925
2012-07-04,0.19972
2012-07-05,0.19988
2012-07-06,0.19969
2012-07-07,0.19957
2012-07-08,0.19869
2012-07-09,0.19807
2012-07-10,0.19884
2012-07-11,0.19915
2012-07-12,0.19861
2012-07-13,0.19804
2012-07-14,0.19727
2012-07-15,0.19724
2012-07-16,0.19622
2012-07-17,0.19615
2012-07-18,0.19671
2012-07-19,0.19717
2012-07-20,0.19647
2012-07-21,0.19569
2012-07-22,0.19535
2012-07-23,0.19563
2012-07-24,0.19473
2012-07-25,0.19358
2012-07-26,0.19306
2012-07-27,0.19272
2012-07-28,0.19182
2012-07-29,0.19157
2012-07-30,0.19192
2012-07-31,0.19198
2012-08-01,0.19506
2012-08-02,0.19234
2012-08-03,0.19254
2012-08-04,0.19222
2012-08-05,0.19093
2012-08-06,0.19066
2012-08-07,0.18987
2012-08-08,0.18923
2012-08-09,0.18937
2012-08-10,0.18915
2012-08-11,0.1898
2012-08-12,0.18944
2012-08-13,0.18902
2012-08-14,0.18876
2012-08-15,0.18784
2012-08-16,0.18723
2012-08-17,0.18658
2012-08-18,0.18573
2012-08-19,0.18517
2012-08-20,0.18527
2012-08-21,0.18499
2012-08-22,0.18514
2012-08-23,0.18458
2012-08-24,0.18451
2012-08-25,0.18439
2012-08-26,0.18365
2012-08-27,0.18443
2012-08-28,0.18465
2012-08-29,0.18427
2012-08-30,0.18448
2012-08-31,0.18312
2012-09-01,0.1849
2012-09-02,0.18269
2012-09-03,0.18333
2012-09-04,0.18296
2012-09-05,0.18242
2012-09-06,0.18256
2012-09-07,0.18242
2012-09-08,0.18115
2012-09-09,0.17996
2012-09-10,0.18011
2012-09-11,0.181
2012-09-12,0.18191
2012-09-13,0.18133
2012-09-14,0.18144
2012-09-15,0.18062
2012-09-16,0.18049
2012-09-17,0.18023
2012-09-18,0.17954
2012-09-19,0.17858
2012-09-20,0.17857
2012-09-21,0.17854
2012-09-22,0.17849
2012-09-23,0.17797
2012-09-24,0.17816
2012-09-25,0.17813
2012-09-26,0.1785
2012-09-27,0.17909
2012-09-28,0.17766
2012-09-29,0.17678
2012-09-30,0.17629
2012-10-01,0.17882
2012-10-02,0.1769
2012-10-03,0.17679
2012-10-04,0.1748
2012-10-05,0.17444
2012-10-06,0.17496
2012-10-07,0.17524
2012-10-08,0.17381
2012-10-09,0.17341
2012-10-10,0.1732
2012-10-11,0.17257
2012-10-12,0.17166
2012-10-13,0.17219
2012-10-14,0.17278
2012-10-15,0.17262
2012-10-16,0.17182
2012-10-17,0.17082
2012-10-18,0.17072
2012-10-19,0.1712
2012-10-20,0.17061
2012-10-21,0.17023
2012-10-22,0.16845
2012-10-23,0.17384
2012-10-24,0.12976
2012-10-25,0.16514
2012-10-26,0.17062
2012-10-27,0.17151
2012-10-28,0.17158
2012-10-29,0.17271
2012-10-30,0.17334
2012-10-31,0.17182
2012-11-01,0.17297
2012-11-02,0.17219
2012-11-03,0.17206
2012-11-04,0.17078
2012-11-05,0.1697
2012-11-06,0.16981
2012-11-07,0.17069
2012-11-08,0.1697
2012-11-09,0.16916
2012-11-10,0.16957
2012-11-11,0.1695
2012-11-12,0.16964
2012-11-13,0.16958
2012-11-14,0.16939
2012-11-15,0.16885
2012-11-16,0.16804
2012-11-17,0.16692
2012-11-18,0.17873
2012-11-19,0.11077
2012-11-20,0.16271
2012-11-21,0.17166
2012-11-22,0.17414
2012-11-23,0.17461
2012-11-24,0.17484
2012-11-25,0.1761
2012-11-26,0.17536
2012-11-27,0.17394
2012-11-28,0.17173
2012-11-29,0.17994
2012-11-30,0.16073
2012-12-01,0.23463
2012-12-02,0.17502
2012-12-03,0.21584
2012-12-04,0.16963
2012-12-05,0.27006
2012-12-06,0.27825
2012-12-07,0.2963
2012-12-08,0.30054
2012-12-09,0.29964
2012-12-10,0.29856
2012-12-11,0.29946
2012-12-12,0.29898
2012-12-13,0.29921
2012-12-14,0.30049
2012-12-15,0.29929
2012-12-16,0.29662
2012-12-17,0.29522
2012-12-18,0.29562
2012-12-19,0.2965
2012-12-20,0.29333
2012-12-21,0.29095
2012-12-22,0.29141
2012-12-23,0.21327
2012-12-24,0.19425
2012-12-25,0.21134
2012-12-26,0.20476
2012-12-27,0.18867
2012-12-28,0.29565
2012-12-29,0.31313
2012-12-30,0.31835
2012-12-31,0.31842
2013-01-01,0.31626
2013-01-02,0.31411
2013-01-03,0.31385
2013-01-04,0.31406
2013-01-05,0.31407
2013-01-06,0.31604
2013-01-07,0.3181
2013-01-08,0.31714
2013-01-09,0.31675
2013-01-10,0.31538
2013-01-11,0.31516
2013-01-12,0.31548
2013-01-13,0.31482
2013-01-14,0.31413
2013-01-15,0.31445
2013-01-16,0.3177
2013-01-17,0.31987
2013-01-18,0.31463
2013-01-19,0.31088
2013-01-20,0.31532
2013-01-21,0.31887
2013-01-22,0.31943
2013-01-23,0.31944
2013-01-24,0.31934
2013-01-25,0.31899
2013-01-26,0.31754
2013-01-27,0.31429
2013-01-28,0.31364
2013-01-29,0.31297
2013-01-30,0.31243
2013-01-31,0.3121
2013-02-01,0.31176
2013-02-02,0.31105
2013-02-03,0.31223
2013-02-04,0.31241
2013-02-05,0.31369
2013-02-06,0.31451
2013-02-07,0.31332
2013-02-08,0.3116
2013-02-09,0.30974
2013-02-10,0.30974
2013-02-11,0.31024
2013-02-12,0.31015
2013-02-13,0.30937
2013-02-14,0.30772
2013-02-15,0.30635
2013-02-16,0.30754
2013-02-17,0.30879
2013-02-18,0.31026
2013-02-19,0.30905
2013-02-20,0.30604
2013-02-21,0.30687
2013-02-22,0.30964
2013-02-23,0.30824
2013-02-24,0.30713
2013-02-25,0.30794
2013-02-26,0.30787
2013-02-27,0.30719
2013-02-28,0.30907
2013-03-01,0.30819
2013-03-02,0.30713
2013-03-03,0.30732
2013-03-04,0.30867
2013-03-05,0.30705
2013-03-06,0.30282
2013-03-07,0.30446
2013-03-08,0.30582
2013-03-09,0.30483
2013-03-10,0.30411
2013-03-11,0.30395
2013-03-12,0.30419
2013-03-13,0.30487
2013-03-14,0.30572
2013-03-15,0.30527
2013-03-16,0.30401
2013-03-17,0.30284
2013-03-18,0.30427
2013-03-19,0.30468
2013-03-20,0.30156
2013-03-21,0.30034
2013-03-22,0.30018
2013-03-23,0.30119
2013-03-24,0.30386
2013-03-25,0.30368
2013-03-26,0.30229
2013-03-27,0.30297
2013-03-28,0.30317
2013-03-29,0.30247
2013-03-30,0.30372
2013-03-31,0.25201
2013-04-01,0.24024
2013-04-02,0.29006
2013-04-03,0.30002
2013-04-04,0.2996
2013-04-05,0.29737
2013-04-06,0.2972
2013-04-07,0.29567
2013-04-08,0.29206
2013-04-09,0.29272
2013-04-10,0.29573
2013-04-11,0.29529
2013-04-12,0.29516
2013-04-13,0.29463
2013-04-14,0.2937
2013-04-15,0.29252
2013-04-16,0.29087
2013-04-17,0.29108
2013-04-18,0.29354
2013-04-19,0.29416
2013-04-20,0.2931
2013-04-21,0.29287
2013-04-22,0.29241
2013-04-23,0.29165
2013-04-24,0.29173
2013-04-25,0.29267
2013-04-26,0.29239
2013-04-27,0.29178
2013-04-28,0.29092
2013-04-29,0.28944
2013-04-30,0.28829
2013-05-01,0.28607
2013-05-02,0.28635
2013-05-03,0.29002
2013-05-04,0.29024
2013-05-05,0.28891
2013-05-06,0.28898
2013-05-07,0.28746
2013-05-08,0.28647
2013-05-09,0.28643
2013-05-10,0.2863
2013-05-11,0.28719
2013-05-12,0.28692
2013-05-13,0.28634
2013-05-14,0.28584
2013-05-15,0.28426
2013-05-16,0.28327
2013-05-17,0.28293
2013-05-18,0.2824
2013-05-19,0.28116
2013-05-20,0.28286
2013-05-21,0.28188
2013-05-22,0.27921
2013-05-23,0.27925
2013-05-24,0.28042
2013-05-25,0.28037
2013-05-26,0.27928
2013-05-27,0.27972
2013-05-28,0.27958
2013-05-29,0.27908
2013-05-30,0.27813
2013-05-31,0.27801
2013-06-01,0.27825
2013-06-02,0.27812
2013-06-03,0.27982
2013-06-04,0.27952
2013-06-05,0.27848
2013-06-06,0.27747
2013-06-07,0.2764
2013-06-08,0.27763
2013-06-09,0.27699
2013-06-10,0.2739
2013-06-11,0.27428
2013-06-12,0.27414
2013-06-13,0.27215
2013-06-14,0.27246
2013-06-15,0.27363
2013-06-16,0.27204
2013-06-17,0.27092
2013-06-18,0.27014
2013-06-19,0.26953
2013-06-20,0.26953
2013-06-21,0.26911
2013-06-22,0.26921
2013-06-23,0.2694
2013-06-24,0.26967
2013-06-25,0.26813
2013-06-26,0.26953
2013-06-27,0.26985
2013-06-28,0.2677
2013-06-29,0.2659
2013-06-30,0.26603
2013-07-01,0.26607
2013-07-02,0.26657
2013-07-03,0.26612
2013-07-04,0.26485
2013-07-05,0.26407
2013-07-06,0.26429
2013-07-07,0.26484
2013-07-08,0.26473
2013-07-09,0.26417
2013-07-10,0.26409
2013-07-11,0.26296
2013-07-12,0.26205
2013-07-13,0.26213
2013-07-14,0.26228
2013-07-15,0.26114
2013-07-16,0.25965
2013-07-17,0.25952
2013-07-18,0.25949
2013-07-19,0.25877
2013-07-20,0.25833
2013-07-21,0.25753
2013-07-22,0.2565
2013-07-23,0.25554
2013-07-24,0.25506
2013-07-25,0.25529
2013-07-26,0.25469
2013-07-27,0.25395
2013-07-28,0.25329
2013-07-29,0.253
2013-07-30,0.2536
2013-07-31,0.25287
2013-08-01,0.25133
2013-08-02,0.2516
2013-08-03,0.25204
2013-08-04,0.25089
2013-08-05,0.24977
2013-08-06,0.24939
2013-08-07,0.24828
2013-08-08,0.24745
2013-08-09,0.24711
2013-08-10,0.24717
2013-08-11,0.24719
2013-08-12,0.24678
2013-08-13,0.24689
2013-08-14,0.24606
2013-08-15,0.24626
2013-08-16,0.2466
2013-08-17,0.24578
2013-08-18,0.2455
2013-08-19,0.24608
2013-08-20,0.24553
2013-08-21,0.24473
2013-08-22,0.244
2013-08-23,0.24312
2013-08-24,0.24215
2013-08-25,0.24214
2013-08-26,0.24262
2013-08-27,0.2431
2013-08-28,0.24311
2013-08-29,0.24291
2013-08-30,0.24203
2013-08-31,0.24146
2013-09-01,0.2412
2013-09-02,0.24052
2013-09-03,0.23991
2013-09-04,0.23983
2013-09-05,0.23884
2013-09-06,0.2383
2013-09-07,0.24046
2013-09-08,0.2401
2013-09-09,0.23975
2013-09-10,0.23984
2013-09-11,0.23765
2013-09-12,0.23562
2013-09-13,0.23476
2013-09-14,0.23518
2013-09-15,0.23583
2013-09-16,0.23592
2013-09-17,0.23368
2013-09-18,0.23297
2013-09-19,0.23438
2013-09-20,0.23483
2013-09-21,0.23323
2013-09-22,0.23151
2013-09-23,0.23437
2013-09-24,0.23299
2013-09-25,0.22995
2013-09-26,0.22837
2013-09-27,0.2305
2013-09-28,0.233
2013-09-29,0.23047
2013-09-30,0.22868
2013-10-01,0.22926
2013-10-02,0.22877
2013-10-03,0.22707
2013-10-04,0.22534
2013-10-05,0.22639
2013-10-06,0.22894
2013-10-07,0.22871
2013-10-08,0.22766
2013-10-09,0.22639
2013-10-10,0.22769
2013-10-11,0.22871
2013-10-12,0.22797
2013-10-13,0.22693
2013-10-14,0.22627
2013-10-15,0.22508
2013-10-16,0.22581
2013-10-17,0.22685
2013-10-18,0.22621
2013-10-19,0.22708
2013-10-20,0.22656
2013-10-21,0.22544
2013-10-22,0.22602
2013-10-23,0.22693
2013-10-24,0.22715
2013-10-25,0.22719
2013-10-26,0.22608
2013-10-27,0.22513
2013-10-28,0.22242
2013-10-29,0.22302
2013-10-30,0.22545
2013-10-31,0.22389
2013-11-01,0.22216
2013-11-02,0.2234
2013-11-03,0.22193
2013-11-04,0.22039
2013-11-05,0.22154
2013-11-06,0.22225
2013-11-07,0.22401
2013-11-08,0.22401
2013-11-09,0.22298
2013-11-10,0.22168
2013-11-11,0.22169
2013-11-12,0.22264
2013-11-13,0.22139
2013-11-14,0.22095
2013-11-15,0.22003
2013-11-16,0.21972
2013-11-17,0.22165
2013-11-18,0.22231
2013-11-19,0.2197
2013-11-20,0.21811
2013-11-21,0.20918
2013-11-22,0.21066
2013-11-23,0.2122
2013-11-24,0.21667
2013-11-25,0.21831
2013-11-26,0.21728
2013-11-27,0.21621
2013-11-28,0.21671
2013-11-29,0.2185
2013-11-30,0.21876
2013-12-01,0.2181
2013-12-02,0.2175
2013-12-03,0.21608
2013-12-04,0.21604
2013-12-05,0.21626
2013-12-06,0.21604
2013-12-07,0.21494
2013-12-08,0.2155
2013-12-09,0.2144
2013-12-10,0.21387
2013-12-11,0.21344
2013-12-12,0.21362
2013-12-13,0.21509
2013-12-14,0.21401
2013-12-15,0.21303
2013-12-16,0.21213
2013-12-17,0.21215
2013-12-18,0.21369
2013-12-19,0.21324
2013-12-20,0.21356
2013-12-21,0.21497
2013-12-22,0.21439
2013-12-23,0.2134
2013-12-24,0.21285
2013-12-25,0.21165
2013-12-26,0.2109
2013-12-27,0.21096
2013-12-28,0.21183
2013-12-29,0.2106
2013-12-30,0.21049
2013-12-31,0.21189
2014-01-01,0.21166
2014-01-02,0.21121
2014-01-03,0.21182
2014-01-04,0.21146
2014-01-05,0.2092
2014-01-06,0.20927
2014-01-07,0.21157
2014-01-08,0.2123
2014-01-09,0.21185
2014-01-10,0.21251
2014-01-11,0.21156
2014-01-12,0.21084
2014-01-13,0.20989
2014-01-14,0.20865
2014-01-15,0.20773
2014-01-16,0.2067
2014-01-17,0.20695
2014-01-18,0.2077
2014-01-19,0.20778
2014-01-20,0.20777
2014-01-21,0.20759
2014-01-22,0.20815
2014-01-23,0.20574
2014-01-24,0.20424
2014-01-25,0.20573
2014-01-26,0.207
2014-01-27,0.20852
2014-01-28,0.21028
2014-01-29,0.20898
2014-01-30,0.20764
2014-01-31,0.20673
2014-02-01,0.20687
2014-02-02,0.20589
2014-02-03,0.20716
2014-02-04,0.20876
2014-02-05,0.20839
2014-02-06,0.20612
2014-02-07,0.20405
2014-02-08,0.1773
2014-02-09,0.14634
2014-02-10,0.13241
2014-02-11,0.17965
2014-02-12,0.29661
2014-02-13,0.31624
2014-02-14,0.31874
2014-02-15,0.3174
2014-02-16,0.31882
2014-02-17,0.32128
2014-02-18,0.3218
2014-02-19,0.31967
2014-02-20,0.31895
2014-02-21,0.31825
2014-02-22,0.31826
2014-02-23,0.31911
2014-02-24,0.319
2014-02-25,0.31849
2014-02-26,0.31683
2014-02-27,0.28444
2014-02-28,0.2834
2014-03-01,0.1371
2014-03-02,0.19186
2014-03-03,0.3201
2014-03-04,0.34204
2014-03-05,0.3466
2014-03-06,0.22981
2014-03-07,0.25007
2014-03-08,0.32903
2014-03-09,0.34242
2014-03-10,0.34359
2014-03-11,0.34099
2014-03-12,0.3378
2014-03-13,0.33998
2014-03-14,0.34327
2014-03-15,0.3432
2014-03-16,0.34373
2014-03-17,0.34141
2014-03-18,0.33905
2014-03-19,0.3402
2014-03-20,0.342
2014-03-21,0.34223
2014-03-22,0.34278
2014-03-23,0.34376
2014-03-24,0.34206
2014-03-25,0.34008
2014-03-26,0.33783
2014-03-27,0.333
2014-03-28,0.33384
2014-03-29,0.33508
2014-03-30,0.13575
2014-03-31,0.20006
2014-04-01,0.22629
2014-04-02,0.19427
2014-04-03,0.2544
2014-04-04,0.32426
2014-04-05,0.33409
2014-04-06,0.33548
2014-04-07,0.33594
2014-04-08,0.33837
2014-04-09,0.3386
2014-04-10,0.33751
2014-04-11,0.3367
2014-04-12,0.33424
2014-04-13,0.33519
2014-04-14,0.3354
2014-04-15,0.33328
2014-04-16,0.33118
2014-04-17,0.33154
2014-04-18,0.3324
2014-04-19,0.33167
2014-04-20,0.33089
2014-04-21,0.33272
2014-04-22,0.33101
2014-04-23,0.33056
2014-04-24,0.33001
2014-04-25,0.32883
2014-04-26,0.26338
2014-04-27,0.27156
2014-04-28,0.31731
2014-04-29,0.32457
2014-04-30,0.32364
2014-05-01,0.3254
2014-05-02,0.32687
2014-05-03,0.32592
2014-05-04,0.32418
2014-05-05,0.32288
2014-05-06,0.32053
2014-05-07,0.3207
2014-05-08,0.3218
2014-05-09,0.32109
2014-05-10,0.31963
2014-05-11,0.31953
2014-05-12,0.32127
2014-05-13,0.32219
2014-05-14,0.32415
2014-05-15,0.32368
2014-05-16,0.32166
2014-05-17,0.31949
2014-05-18,0.31732
2014-05-19,0.31766
2014-05-20,0.31707
2014-05-21,0.3167
2014-05-22,0.31968
2014-05-23,0.3188
2014-05-24,0.31626
2014-05-25,0.31537
2014-05-26,0.31487
2014-05-27,0.31465
2014-05-28,0.31317
2014-05-29,0.31342
2014-05-30,0.31481
2014-05-31,0.31442
2014-06-01,0.31531
2014-06-02,0.31396
2014-06-03,0.31298
2014-06-04,0.31275
2014-06-05,0.31344
2014-06-06,0.31241
2014-06-07,0.31118
2014-06-08,0.3107
2014-06-09,0.31226
2014-06-10,0.31167
2014-06-11,0.31044
2014-06-12,0.30885
2014-06-13,0.30682
2014-06-14,0.30694
2014-06-15,0.30606
2014-06-16,0.30483
2014-06-17,0.30429
2014-06-18,0.30605
2014-06-19,0.30645
2014-06-20,0.30492
2014-06-21,0.30375
2014-06-22,0.30345
2014-06-23,0.30228
2014-06-24,0.3005
2014-06-25,0.30022
2014-06-26,0.30054
2014-06-27,0.30121
2014-06-28,0.30067
2014-06-29,0.3001
2014-06-30,0.30181
2014-07-01,0.30146
2014-07-02,0.29862
2014-07-03,0.29747
2014-07-04,0.29821
2014-07-05,0.29914
2014-07-06,0.29811
2014-07-07,0.29719
2014-07-08,0.29721
2014-07-09,0.29645
2014-07-10,0.29578
2014-07-11,0.29551
2014-07-12,0.29475
2014-07-13,0.29295
2014-07-14,0.29231
2014-07-15,0.29239
2014-07-16,0.29107
2014-07-17,0.28959
2014-07-18,0.28912
2014-07-19,0.2897
2014-07-20,0.28888
2014-07-21,0.28948
2014-07-22,0.29024
2014-07-23,0.2896
2014-07-24,0.28802
