"date","h2_pgc022"
2011-04-01,0.012369
2011-04-02,0.012059
2011-04-03,0.011981
2011-04-04,0.01199
2011-04-05,0.011996
2011-04-06,0.011977
2011-04-07,0.011914
2011-04-08,0.011901
2011-04-09,0.01195
2011-04-10,0.01204
2011-04-11,0.012026
2011-04-12,0.011983
2011-04-13,0.011924
2011-04-14,0.011968
2011-04-15,0.011988
2011-04-16,0.011984
2011-04-17,0.011948
2011-04-18,0.011887
2011-04-19,0.011909
2011-04-20,0.011901
2011-04-21,0.011865
2011-04-22,0.011922
2011-04-23,0.011957
2011-04-24,0.011888
2011-04-25,0.011803
2011-04-26,0.011782
2011-04-27,0.011839
2011-04-28,0.011823
2011-04-29,0.011718
2011-04-30,0.01168
2011-05-01,0.012098
2011-05-02,0.011928
2011-05-03,0.011845
2011-05-04,0.011738
2011-05-05,0.011772
2011-05-06,0.011788
2011-05-07,0.011759
2011-05-08,0.011699
2011-05-09,0.011633
2011-05-10,0.011638
2011-05-11,0.011682
2011-05-12,0.011706
2011-05-13,0.011735
2011-05-14,0.01167
2011-05-15,0.011583
2011-05-16,0.011574
2011-05-17,0.011559
2011-05-18,0.011558
2011-05-19,0.011565
2011-05-20,0.011589
2011-05-21,0.011574
2011-05-22,0.01151
2011-05-23,0.011442
2011-05-24,0.011477
2011-05-25,0.011483
2011-05-26,0.011491
2011-05-27,0.011485
2011-05-28,0.01143
2011-05-29,0.01136
2011-05-30,0.011392
2011-05-31,0.011413
2011-06-01,0.01186
2011-06-02,0.011505
2011-06-03,0.011481
2011-06-04,0.011389
2011-06-05,0.011431
2011-06-06,0.011389
2011-06-07,0.01136
2011-06-08,0.011354
2011-06-09,0.011369
2011-06-10,0.011333
2011-06-11,0.011287
2011-06-12,0.011279
2011-06-13,0.011282
2011-06-14,0.011267
2011-06-15,0.011235
2011-06-16,0.011209
2011-06-17,0.011226
2011-06-18,0.011203
2011-06-19,0.01116
2011-06-20,0.011205
2011-06-21,0.011264
2011-06-22,0.011212
2011-06-23,0.011155
2011-06-24,0.011136
2011-06-25,0.011116
2011-06-26,0.011092
2011-06-27,0.011079
2011-06-28,0.011058
2011-06-29,0.010996
2011-06-30,0.011021
2011-07-01,0.011147
2011-07-02,0.011051
2011-07-03,0.011015
2011-07-04,0.011013
2011-07-05,0.011033
2011-07-06,0.010993
2011-07-07,0.010927
2011-07-08,0.010933
2011-07-09,0.010914
2011-07-10,0.010869
2011-07-11,0.010833
2011-07-12,0.010801
2011-07-13,0.010766
2011-07-14,0.010759
2011-07-15,0.010731
2011-07-16,0.010707
2011-07-17,0.010734
2011-07-18,0.010794
2011-07-19,0.010759
2011-07-20,0.010711
2011-07-21,0.010675
2011-07-22,0.010637
2011-07-23,0.010662
2011-07-24,0.010663
2011-07-25,0.010638
2011-07-26,0.010616
2011-07-27,0.010617
2011-07-28,0.010629
2011-07-29,0.0106
2011-07-30,0.010521
2011-07-31,0.010517
2011-08-01,0.010936
2011-08-02,0.010589
2011-08-03,0.010511
2011-08-04,0.010434
2011-08-05,0.010414
2011-08-06,0.010388
2011-08-07,0.010371
2011-08-08,0.010385
2011-08-09,0.010377
2011-08-10,0.010366
2011-08-11,0.010339
2011-08-12,0.010336
2011-08-13,0.010347
2011-08-14,0.010316
2011-08-15,0.010323
2011-08-16,0.010333
2011-08-17,0.01029
2011-08-18,0.010259
2011-08-19,0.010213
2011-08-20,0.01019
2011-08-21,0.010187
2011-08-22,0.010199
2011-08-23,0.010228
2011-08-24,0.010203
2011-08-25,0.010197
2011-08-26,0.01022
2011-08-27,0.01021
2011-08-28,0.010168
2011-08-29,0.010099
2011-08-30,0.010073
2011-08-31,0.010044
2011-09-01,0.011178
2011-09-02,0.010252
2011-09-03,0.010217
2011-09-04,0.010177
2011-09-05,0.010066
2011-09-06,0.010076
2011-09-07,0.010101
2011-09-08,0.010066
2011-09-09,0.010003
2011-09-10,0.010034
2011-09-11,0.0099749
2011-09-12,0.0099213
2011-09-13,0.009939
2011-09-14,0.0099066
2011-09-15,0.0098465
2011-09-16,0.0098404
2011-09-17,0.0098287
2011-09-18,0.0098404
2011-09-19,0.0098594
2011-09-20,0.0098447
2011-09-21,0.0098248
2011-09-22,0.0098196
2011-09-23,0.0098438
2011-09-24,0.0098114
2011-09-25,0.0097268
2011-09-26,0.0097144
2011-09-27,0.0097095
2011-09-28,0.009759
2011-09-29,0.0097946
2011-09-30,0.0097435
2011-10-01,0.0099857
2011-10-02,0.0096432
2011-10-03,0.0096051
2011-10-04,0.0095873
2011-10-05,0.0094739
2011-10-06,0.0096046
2011-10-07,0.0096257
2011-10-08,0.0096184
2011-10-09,0.00962
2011-10-10,0.0095653
2011-10-11,0.011641
2011-10-12,0.0098782
2011-10-13,0.0096998
2011-10-14,0.0096824
2011-10-15,0.0096747
2011-10-16,0.0096492
2011-10-17,0.0096019
2011-10-18,0.009594
2011-10-19,0.009563
2011-10-20,0.0095598
2011-10-21,0.0095446
2011-10-22,0.0094783
2011-10-23,0.0094911
2011-10-24,0.0095062
2011-10-25,0.0094674
2011-10-26,0.0094207
2011-10-27,0.0093984
2011-10-28,0.0094344
2011-10-29,0.0094555
2011-10-30,0.0094228
2011-10-31,0.0094007
2011-11-01,0.010633
2011-11-02,0.009432
2011-11-03,0.0093321
2011-11-04,0.0093567
2011-11-05,0.0093989
2011-11-06,0.0093758
2011-11-07,0.0094039
2011-11-08,0.0093821
2011-11-09,0.0093074
2011-11-10,0.009242
2011-11-11,0.0092189
2011-11-12,0.0093475
2011-11-13,0.0094046
2011-11-14,0.0093651
2011-11-15,0.0093542
2011-11-16,0.0093696
2011-11-17,0.0093202
2011-11-18,0.0092199
2011-11-19,0.0092145
2011-11-20,0.0091846
2011-11-21,0.0091905
2011-11-22,0.0091574
2011-11-23,0.0090676
2011-11-24,0.0091406
2011-11-25,0.0092319
2011-11-26,0.0092152
2011-11-27,0.0091909
2011-11-28,0.0092582
2011-11-29,0.0092594
2011-11-30,0.0091362
2011-12-01,0.0092071
2011-12-02,0.0090095
2011-12-03,0.0090696
2011-12-04,0.0091019
2011-12-05,0.0090984
2011-12-06,0.0090948
2011-12-07,0.0090975
2011-12-08,0.0090865
2011-12-09,0.0090481
2011-12-10,0.0090549
2011-12-11,0.0091625
2011-12-12,0.0091468
2011-12-13,0.0091172
2011-12-14,0.0091406
2011-12-15,0.0091755
2011-12-16,0.0090574
2011-12-17,0.0089733
2011-12-18,0.0090057
2011-12-19,0.0089792
2011-12-20,0.008963
2011-12-21,0.008977
2011-12-22,0.0089504
2011-12-23,0.0089434
2011-12-24,0.0089268
2011-12-25,0.0089431
2011-12-26,0.0090193
2011-12-27,0.0090542
2011-12-28,0.009056
2011-12-29,0.0090408
2011-12-30,0.0089936
2011-12-31,0.0089669
2012-01-01,0.0093124
2012-01-02,0.0089494
2012-01-03,0.008996
2012-01-04,0.0089919
2012-01-05,0.0089784
2012-01-06,0.0089735
2012-01-07,0.008937
2012-01-08,0.0088849
2012-01-09,0.0088667
2012-01-10,0.0088983
2012-01-11,0.0088597
2012-01-12,0.0088165
2012-01-13,0.0088075
2012-01-14,0.0088539
2012-01-15,0.0089205
2012-01-16,0.0089322
2012-01-17,0.0089232
2012-01-18,0.0088456
2012-01-19,0.0087244
2012-01-20,0.0086612
2012-01-21,0.097077
2012-01-22,0.0099775
2012-01-23,0.013969
2012-01-24,0.014723
2012-01-25,0.014915
2012-01-26,0.014995
2012-01-27,0.014885
2012-01-28,0.014739
2012-01-29,0.014712
2012-01-30,0.014895
2012-01-31,0.014976
2012-02-01,0.015192
2012-02-02,0.014874
2012-02-03,0.014716
2012-02-04,0.014658
2012-02-05,0.014662
2012-02-06,0.014622
2012-02-07,0.014472
2012-02-08,0.0146
2012-02-09,0.014683
2012-02-10,0.014694
2012-02-11,0.014702
2012-02-12,0.014728
2012-02-13,0.014637
2012-02-14,0.014652
2012-02-15,0.01462
2012-02-16,0.014572
2012-02-17,0.014595
2012-02-18,0.014608
2012-02-19,0.014673
2012-02-20,0.014682
2012-02-21,0.014721
2012-02-22,0.01465
2012-02-23,0.01456
2012-02-24,0.014534
2012-02-25,0.014494
2012-02-26,0.014487
2012-02-27,0.014536
2012-02-28,0.014573
2012-02-29,0.014442
2012-03-01,0.014508
2012-03-02,0.014451
2012-03-03,0.014419
2012-03-04,0.014454
2012-03-05,0.014544
2012-03-06,0.014429
2012-03-07,0.014313
2012-03-08,0.014295
2012-03-09,0.014342
2012-03-10,0.014463
2012-03-11,0.014459
2012-03-12,0.014365
2012-03-13,0.014116
2012-03-14,0.014082
2012-03-15,0.024598
2012-03-16,0.015306
2012-03-17,0.08299
2012-03-18,0.01466
2012-03-19,0.017666
2012-03-20,0.018174
2012-03-21,0.018135
2012-03-22,0.018161
2012-03-23,0.018197
2012-03-24,0.018114
2012-03-25,0.018217
2012-03-26,0.018207
2012-03-27,0.017849
2012-03-28,0.049212
2012-03-29,0.019831
2012-03-30,0.019289
2012-03-31,0.018973
2012-04-01,0.019145
2012-04-02,0.019274
2012-04-03,0.019386
2012-04-04,0.019241
2012-04-05,0.019184
2012-04-06,0.01932
2012-04-07,0.019351
2012-04-08,0.019299
2012-04-09,0.019267
2012-04-10,0.019189
2012-04-11,0.019135
2012-04-12,0.018937
2012-04-13,0.10401
2012-04-14,0.016558
2012-04-15,0.024437
2012-04-16,0.025918
2012-04-17,0.026152
2012-04-18,0.026121
2012-04-19,0.0261
2012-04-20,0.026006
2012-04-21,0.025989
2012-04-22,0.026169
2012-04-23,0.026163
2012-04-24,0.026002
2012-04-25,0.025893
2012-04-26,0.025658
2012-04-27,0.025758
2012-04-28,0.02575
2012-04-29,0.025749
2012-04-30,0.025724
2012-05-01,0.025884
2012-05-02,0.025634
2012-05-03,0.025569
2012-05-04,0.025492
2012-05-05,0.025404
2012-05-06,0.025365
2012-05-07,0.025402
2012-05-08,0.025549
2012-05-09,0.025525
2012-05-10,0.025401
2012-05-11,0.025413
2012-05-12,0.025562
2012-05-13,0.025665
2012-05-14,0.025444
2012-05-15,0.025125
2012-05-16,0.025098
2012-05-17,0.025141
2012-05-18,0.025085
2012-05-19,0.025178
2012-05-20,0.025201
2012-05-21,0.02512
2012-05-22,0.025035
2012-05-23,0.024878
2012-05-24,0.024768
2012-05-25,0.024727
2012-05-26,0.02474
2012-05-27,0.024858
2012-05-28,0.024839
2012-05-29,0.024806
2012-05-30,0.024751
2012-05-31,0.024756
2012-06-01,0.024967
2012-06-02,0.024604
2012-06-03,0.024611
2012-06-04,0.024585
2012-06-05,0.024538
2012-06-06,0.02452
2012-06-07,0.024554
2012-06-08,0.0244
2012-06-09,0.024245
2012-06-10,0.024269
2012-06-11,0.024432
2012-06-12,0.024377
2012-06-13,0.024239
2012-06-14,0.024194
2012-06-15,0.024144
2012-06-16,0.024141
2012-06-17,0.024239
2012-06-18,0.02418
2012-06-19,0.024091
2012-06-20,0.02415
2012-06-21,0.024094
2012-06-22,0.02401
2012-06-23,0.023943
2012-06-24,0.024
2012-06-25,0.023986
2012-06-26,0.023955
2012-06-27,0.023903
2012-06-28,0.023827
2012-06-29,0.023787
2012-06-30,0.023746
2012-07-01,0.023849
2012-07-02,0.023599
2012-07-03,0.02352
2012-07-04,0.023569
2012-07-05,0.023594
2012-07-06,0.023576
2012-07-07,0.023563
2012-07-08,0.023463
2012-07-09,0.023398
2012-07-10,0.023484
2012-07-11,0.023518
2012-07-12,0.02345
2012-07-13,0.023396
2012-07-14,0.023312
2012-07-15,0.023294
2012-07-16,0.023177
2012-07-17,0.023174
2012-07-18,0.023237
2012-07-19,0.023293
2012-07-20,0.023207
2012-07-21,0.023099
2012-07-22,0.023062
2012-07-23,0.023128
2012-07-24,0.023018
2012-07-25,0.022866
2012-07-26,0.022803
2012-07-27,0.02276
2012-07-28,0.02265
2012-07-29,0.022621
2012-07-30,0.022652
2012-07-31,0.022658
2012-08-01,0.02358
2012-08-02,0.022802
2012-08-03,0.022776
2012-08-04,0.022727
2012-08-05,0.022565
2012-08-06,0.022538
2012-08-07,0.022446
2012-08-08,0.022359
2012-08-09,0.022366
2012-08-10,0.022346
2012-08-11,0.022442
2012-08-12,0.022404
2012-08-13,0.022359
2012-08-14,0.022323
2012-08-15,0.022213
2012-08-16,0.022144
2012-08-17,0.022062
2012-08-18,0.021959
2012-08-19,0.02189
2012-08-20,0.021883
2012-08-21,0.021848
2012-08-22,0.021884
2012-08-23,0.021829
2012-08-24,0.021827
2012-08-25,0.021808
2012-08-26,0.021719
2012-08-27,0.021812
2012-08-28,0.021833
2012-08-29,0.021776
2012-08-30,0.021808
2012-08-31,0.021651
2012-09-01,0.021691
2012-09-02,0.02156
2012-09-03,0.021657
2012-09-04,0.021634
2012-09-05,0.02157
2012-09-06,0.021603
2012-09-07,0.021591
2012-09-08,0.021416
2012-09-09,0.021277
2012-09-10,0.021286
2012-09-11,0.021381
2012-09-12,0.021508
2012-09-13,0.021443
2012-09-14,0.021465
2012-09-15,0.021371
2012-09-16,0.021352
2012-09-17,0.021313
2012-09-18,0.021224
2012-09-19,0.021111
2012-09-20,0.02111
2012-09-21,0.0211
2012-09-22,0.021074
2012-09-23,0.021025
2012-09-24,0.021038
2012-09-25,0.021043
2012-09-26,0.021106
2012-09-27,0.02116
2012-09-28,0.02099
2012-09-29,0.020893
2012-09-30,0.020845
2012-10-01,0.020935
2012-10-02,0.020908
2012-10-03,0.020926
2012-10-04,0.020666
2012-10-05,0.020619
2012-10-06,0.020709
2012-10-07,0.020734
2012-10-08,0.020553
2012-10-09,0.02051
2012-10-10,0.020466
2012-10-11,0.020381
2012-10-12,0.020286
2012-10-13,0.020372
2012-10-14,0.020434
2012-10-15,0.02042
2012-10-16,0.020323
2012-10-17,0.020185
2012-10-18,0.020178
2012-10-19,0.020238
2012-10-20,0.020165
2012-10-21,0.020133
2012-10-22,0.019894
2012-10-23,0.019864
2012-10-24,0.020042
2012-10-25,0.020103
2012-10-26,0.020035
2012-10-27,0.020041
2012-10-28,0.020017
2012-10-29,0.020178
2012-10-30,0.020228
2012-10-31,0.019991
2012-11-01,0.020031
2012-11-02,0.020111
2012-11-03,0.020092
2012-11-04,0.019907
2012-11-05,0.019787
2012-11-06,0.019822
2012-11-07,0.019943
2012-11-08,0.019787
2012-11-09,0.019748
2012-11-10,0.01982
2012-11-11,0.019776
2012-11-12,0.019785
2012-11-13,0.019773
2012-11-14,0.01975
2012-11-15,0.019676
2012-11-16,0.019584
2012-11-17,0.01944
2012-11-18,0.030475
2012-11-19,0.021487
2012-11-20,0.019933
2012-11-21,0.019741
2012-11-22,0.019875
2012-11-23,0.019913
2012-11-24,0.019941
2012-11-25,0.020091
2012-11-26,0.02001
2012-11-27,0.019838
2012-11-28,0.019527
2012-11-29,0.019141
2012-11-30,0.021062
2012-12-01,0.080691
2012-12-02,0.055911
2012-12-03,0.076932
2012-12-04,0.020692
2012-12-05,0.029636
2012-12-06,0.031328
2012-12-07,0.031732
2012-12-08,0.031824
2012-12-09,0.031679
2012-12-10,0.031569
2012-12-11,0.031672
2012-12-12,0.031648
2012-12-13,0.031646
2012-12-14,0.03178
2012-12-15,0.031628
2012-12-16,0.031322
2012-12-17,0.031183
2012-12-18,0.031243
2012-12-19,0.031327
2012-12-20,0.030857
2012-12-21,0.030565
2012-12-22,0.030651
2012-12-23,0.057613
2012-12-24,0.047688
2012-12-25,0.030679
2012-12-26,0.045505
2012-12-27,0.032437
2012-12-28,0.033476
2012-12-29,0.033555
2012-12-30,0.033816
2012-12-31,0.033764
2013-01-01,0.033558
2013-01-02,0.033293
2013-01-03,0.033258
2013-01-04,0.033281
2013-01-05,0.03328
2013-01-06,0.033455
2013-01-07,0.033693
2013-01-08,0.03362
2013-01-09,0.033602
2013-01-10,0.033453
2013-01-11,0.033411
2013-01-12,0.033435
2013-01-13,0.033367
2013-01-14,0.033303
2013-01-15,0.033333
2013-01-16,0.033135
2013-01-17,0.03277
2013-01-18,0.032665
2013-01-19,0.032741
2013-01-20,0.032782
2013-01-21,0.033333
2013-01-22,0.033737
2013-01-23,0.033799
2013-01-24,0.033422
2013-01-25,0.033237
2013-01-26,0.033349
2013-01-27,0.03318
2013-01-28,0.033157
2013-01-29,0.03309
2013-01-30,0.033029
2013-01-31,0.032991
2013-02-01,0.032941
2013-02-02,0.03286
2013-02-03,0.032988
2013-02-04,0.033017
2013-02-05,0.033197
2013-02-06,0.033307
2013-02-07,0.033145
2013-02-08,0.032928
2013-02-09,0.032721
2013-02-10,0.032734
2013-02-11,0.032805
2013-02-12,0.032791
2013-02-13,0.032699
2013-02-14,0.03252
2013-02-15,0.032369
2013-02-16,0.032503
2013-02-17,0.032615
2013-02-18,0.032798
2013-02-19,0.032678
2013-02-20,0.032357
2013-02-21,0.032433
2013-02-22,0.032735
2013-02-23,0.032585
2013-02-24,0.032458
2013-02-25,0.032524
2013-02-26,0.032521
2013-02-27,0.032459
2013-02-28,0.032702
2013-03-01,0.032594
2013-03-02,0.032453
2013-03-03,0.032477
2013-03-04,0.032661
2013-03-05,0.03246
2013-03-06,0.031903
2013-03-07,0.032091
2013-03-08,0.032289
2013-03-09,0.032215
2013-03-10,0.032135
2013-03-11,0.032106
2013-03-12,0.032123
2013-03-13,0.032198
2013-03-14,0.032292
2013-03-15,0.032254
2013-03-16,0.032127
2013-03-17,0.032005
2013-03-18,0.032159
2013-03-19,0.0322
2013-03-20,0.031808
2013-03-21,0.031697
2013-03-22,0.031694
2013-03-23,0.031801
2013-03-24,0.032107
2013-03-25,0.032104
2013-03-26,0.031961
2013-03-27,0.032045
2013-03-28,0.03205
2013-03-29,0.03194
2013-03-30,0.032057
2013-03-31,0.031848
2013-04-01,0.031774
2013-04-02,0.031846
2013-04-03,0.031961
2013-04-04,0.031729
2013-04-05,0.031444
2013-04-06,0.031429
2013-04-07,0.031274
2013-04-08,0.03092
2013-04-09,0.030994
2013-04-10,0.031319
2013-04-11,0.031256
2013-04-12,0.031228
2013-04-13,0.031179
2013-04-14,0.031093
2013-04-15,0.030977
2013-04-16,0.030785
2013-04-17,0.030807
2013-04-18,0.031063
2013-04-19,0.031118
2013-04-20,0.031001
2013-04-21,0.030965
2013-04-22,0.030906
2013-04-23,0.030826
2013-04-24,0.030838
2013-04-25,0.030973
2013-04-26,0.030962
2013-04-27,0.030893
2013-04-28,0.030783
2013-04-29,0.030599
2013-04-30,0.030465
2013-05-01,0.030188
2013-05-02,0.030256
2013-05-03,0.030668
2013-05-04,0.030666
2013-05-05,0.030561
2013-05-06,0.030567
2013-05-07,0.030393
2013-05-08,0.030307
2013-05-09,0.030316
2013-05-10,0.03031
2013-05-11,0.0304
2013-05-12,0.03038
2013-05-13,0.03032
2013-05-14,0.030239
2013-05-15,0.030079
2013-05-16,0.029998
2013-05-17,0.029969
2013-05-18,0.029906
2013-05-19,0.029753
2013-05-20,0.029918
2013-05-21,0.029813
2013-05-22,0.02954
2013-05-23,0.029556
2013-05-24,0.029669
2013-05-25,0.029661
2013-05-26,0.029568
2013-05-27,0.029615
2013-05-28,0.029608
2013-05-29,0.029561
2013-05-30,0.029446
2013-05-31,0.029411
2013-06-01,0.029397
2013-06-02,0.029366
2013-06-03,0.029542
2013-06-04,0.029554
2013-06-05,0.029475
2013-06-06,0.029364
2013-06-07,0.029231
2013-06-08,0.029324
2013-06-09,0.02929
2013-06-10,0.028982
2013-06-11,0.02903
2013-06-12,0.028997
2013-06-13,0.028774
2013-06-14,0.028799
2013-06-15,0.02893
2013-06-16,0.028781
2013-06-17,0.028681
2013-06-18,0.028605
2013-06-19,0.028548
2013-06-20,0.028541
2013-06-21,0.02848
2013-06-22,0.028476
2013-06-23,0.02852
2013-06-24,0.028547
2013-06-25,0.028345
2013-06-26,0.028495
2013-06-27,0.028578
2013-06-28,0.02833
2013-06-29,0.028123
2013-06-30,0.028137
2013-07-01,0.028153
2013-07-02,0.028202
2013-07-03,0.028155
2013-07-04,0.028001
2013-07-05,0.027931
2013-07-06,0.027973
2013-07-07,0.028037
2013-07-08,0.028029
2013-07-09,0.027967
2013-07-10,0.027951
2013-07-11,0.027825
2013-07-12,0.02773
2013-07-13,0.027756
2013-07-14,0.027773
2013-07-15,0.027643
2013-07-16,0.027482
2013-07-17,0.027469
2013-07-18,0.02746
2013-07-19,0.027372
2013-07-20,0.027321
2013-07-21,0.027252
2013-07-22,0.027154
2013-07-23,0.027049
2013-07-24,0.027004
2013-07-25,0.027032
2013-07-26,0.026963
2013-07-27,0.026886
2013-07-28,0.026816
2013-07-29,0.026787
2013-07-30,0.026849
2013-07-31,0.026766
2013-08-01,0.026608
2013-08-02,0.026625
2013-08-03,0.026677
2013-08-04,0.026551
2013-08-05,0.026434
2013-08-06,0.026397
2013-08-07,0.026272
2013-08-08,0.026182
2013-08-09,0.026135
2013-08-10,0.026146
2013-08-11,0.026161
2013-08-12,0.02612
2013-08-13,0.026123
2013-08-14,0.026032
2013-08-15,0.026062
2013-08-16,0.026096
2013-08-17,0.025999
2013-08-18,0.025936
2013-08-19,0.02602
2013-08-20,0.025989
2013-08-21,0.025895
2013-08-22,0.025815
2013-08-23,0.025713
2013-08-24,0.025612
2013-08-25,0.025622
2013-08-26,0.025666
2013-08-27,0.025713
2013-08-28,0.025717
2013-08-29,0.025714
2013-08-30,0.025611
2013-08-31,0.025552
2013-09-01,0.025541
2013-09-02,0.025474
2013-09-03,0.025401
2013-09-04,0.025383
2013-09-05,0.025269
2013-09-06,0.025172
2013-09-07,0.025373
2013-09-08,0.02538
2013-09-09,0.025376
2013-09-10,0.025374
2013-09-11,0.025144
2013-09-12,0.024934
2013-09-13,0.024839
2013-09-14,0.024883
2013-09-15,0.024948
2013-09-16,0.024951
2013-09-17,0.02471
2013-09-18,0.024642
2013-09-19,0.024802
2013-09-20,0.024867
2013-09-21,0.024684
2013-09-22,0.024521
2013-09-23,0.024827
2013-09-24,0.024668
2013-09-25,0.024342
2013-09-26,0.02417
2013-09-27,0.024379
2013-09-28,0.024642
2013-09-29,0.024357
2013-09-30,0.024168
2013-10-01,0.024247
2013-10-02,0.024184
2013-10-03,0.024008
2013-10-04,0.023798
2013-10-05,0.023936
2013-10-06,0.024236
2013-10-07,0.024185
2013-10-08,0.024045
2013-10-09,0.023886
2013-10-10,0.024061
2013-10-11,0.024194
2013-10-12,0.024112
2013-10-13,0.02399
2013-10-14,0.023931
2013-10-15,0.023819
2013-10-16,0.023897
2013-10-17,0.024004
2013-10-18,0.023934
2013-10-19,0.024024
2013-10-20,0.023975
2013-10-21,0.023857
2013-10-22,0.023913
2013-10-23,0.024018
2013-10-24,0.024049
2013-10-25,0.024076
2013-10-26,0.023937
2013-10-27,0.023826
2013-10-28,0.023527
2013-10-29,0.02359
2013-10-30,0.023855
2013-10-31,0.023683
2013-11-01,0.023498
2013-11-02,0.023611
2013-11-03,0.023449
2013-11-04,0.023293
2013-11-05,0.023433
2013-11-06,0.023511
2013-11-07,0.023699
2013-11-08,0.023688
2013-11-09,0.023578
2013-11-10,0.023438
2013-11-11,0.023437
2013-11-12,0.023548
2013-11-13,0.02342
2013-11-14,0.023357
2013-11-15,0.023248
2013-11-16,0.023229
2013-11-17,0.023448
2013-11-18,0.023496
2013-11-19,0.023191
2013-11-20,0.023025
2013-11-21,0.022877
2013-11-22,0.022247
2013-11-23,0.022371
2013-11-24,0.022908
2013-11-25,0.0231
2013-11-26,0.022979
2013-11-27,0.022859
2013-11-28,0.022933
2013-11-29,0.023142
2013-11-30,0.023138
2013-12-01,0.02313
2013-12-02,0.023006
2013-12-03,0.02283
2013-12-04,0.022841
2013-12-05,0.022873
2013-12-06,0.022846
2013-12-07,0.022719
2013-12-08,0.022802
2013-12-09,0.022674
2013-12-10,0.022622
2013-12-11,0.022569
2013-12-12,0.022589
2013-12-13,0.022751
2013-12-14,0.022616
2013-12-15,0.022519
2013-12-16,0.022375
2013-12-17,0.022403
2013-12-18,0.022595
2013-12-19,0.022513
2013-12-20,0.022576
2013-12-21,0.022749
2013-12-22,0.022671
2013-12-23,0.022558
2013-12-24,0.022496
2013-12-25,0.022362
2013-12-26,0.022287
2013-12-27,0.022298
2013-12-28,0.02239
2013-12-29,0.022223
2013-12-30,0.022236
2013-12-31,0.022396
2014-01-01,0.022361
2014-01-02,0.022323
2014-01-03,0.02239
2014-01-04,0.022339
2014-01-05,0.022048
2014-01-06,0.022101
2014-01-07,0.022378
2014-01-08,0.022441
2014-01-09,0.022388
2014-01-10,0.022464
2014-01-11,0.022336
2014-01-12,0.022287
2014-01-13,0.022188
2014-01-14,0.022049
2014-01-15,0.021948
2014-01-16,0.021802
2014-01-17,0.021849
2014-01-18,0.021942
2014-01-19,0.021953
2014-01-20,0.021949
2014-01-21,0.021929
2014-01-22,0.021993
2014-01-23,0.021658
2014-01-24,0.021494
2014-01-25,0.021717
2014-01-26,0.021866
2014-01-27,0.022045
2014-01-28,0.022178
2014-01-29,0.022039
2014-01-30,0.021933
2014-01-31,0.02183
2014-02-01,0.021848
2014-02-02,0.021726
2014-02-03,0.0219
2014-02-04,0.022065
2014-02-05,0.022018
2014-02-06,0.021741
2014-02-07,0.021477
2014-02-08,0.021149
2014-02-09,0.069754
2014-02-10,0.034343
2014-02-11,0.03029
2014-02-12,0.033805
2014-02-13,0.034301
2014-02-14,0.034295
2014-02-15,0.034094
2014-02-16,0.034259
2014-02-17,0.034576
2014-02-18,0.034592
2014-02-19,0.034363
2014-02-20,0.034295
2014-02-21,0.03422
2014-02-22,0.034225
2014-02-23,0.034326
2014-02-24,0.034315
2014-02-25,0.034253
2014-02-26,0.034059
2014-02-27,0.033533
2014-02-28,0.033429
2014-03-01,0.059735
2014-03-02,0.023584
2014-03-03,0.034284
2014-03-04,0.036102
2014-03-05,0.036486
2014-03-06,0.036397
2014-03-07,0.036532
2014-03-08,0.036648
2014-03-09,0.036617
2014-03-10,0.036492
2014-03-11,0.036206
2014-03-12,0.035826
2014-03-13,0.036069
2014-03-14,0.036425
2014-03-15,0.036408
2014-03-16,0.036476
2014-03-17,0.036223
2014-03-18,0.035944
2014-03-19,0.036087
2014-03-20,0.036267
2014-03-21,0.03626
2014-03-22,0.036334
2014-03-23,0.036477
2014-03-24,0.036291
2014-03-25,0.036064
2014-03-26,0.035833
2014-03-27,0.035682
2014-03-28,0.035619
2014-03-29,0.035546
2014-03-30,0.035419
2014-03-31,0.035566
2014-04-01,0.035497
2014-04-02,0.036408
2014-04-03,0.035836
2014-04-04,0.036011
2014-04-05,0.035821
2014-04-06,0.035755
2014-04-07,0.035738
2014-04-08,0.035939
2014-04-09,0.035994
2014-04-10,0.035912
2014-04-11,0.035845
2014-04-12,0.035583
2014-04-13,0.035693
2014-04-14,0.035688
2014-04-15,0.03543
2014-04-16,0.035184
2014-04-17,0.035205
2014-04-18,0.035313
2014-04-19,0.035277
2014-04-20,0.035191
2014-04-21,0.035407
2014-04-22,0.035227
2014-04-23,0.035177
2014-04-24,0.035108
2014-04-25,0.034991
2014-04-26,0.034719
2014-04-27,0.034772
2014-04-28,0.034893
2014-04-29,0.034844
2014-04-30,0.034588
2014-05-01,0.034752
2014-05-02,0.03495
2014-05-03,0.034859
2014-05-04,0.034661
2014-05-05,0.034522
2014-05-06,0.034254
2014-05-07,0.034279
2014-05-08,0.034406
2014-05-09,0.034332
2014-05-10,0.034178
2014-05-11,0.034174
2014-05-12,0.034339
2014-05-13,0.034434
2014-05-14,0.034653
2014-05-15,0.034613
2014-05-16,0.034407
2014-05-17,0.034166
2014-05-18,0.033928
2014-05-19,0.033981
2014-05-20,0.033906
2014-05-21,0.033841
2014-05-22,0.034186
2014-05-23,0.034093
2014-05-24,0.033788
2014-05-25,0.03368
2014-05-26,0.033644
2014-05-27,0.033628
2014-05-28,0.033463
2014-05-29,0.033465
