"date","peak_fol003"
2011-05-16,0.12912
2011-05-17,0.12969
2011-05-18,0.30217
2011-05-19,0.068164
2011-05-20,0.11966
2011-05-21,0.12888
2011-05-22,0.12992
2011-05-23,0.12936
2011-05-24,0.12867
2011-05-25,0.12956
2011-05-26,0.1287
2011-05-27,0.12978
2011-05-28,0.12905
2011-05-29,0.12819
2011-05-30,0.12771
2011-05-31,0.12858
2011-06-01,0.13364
2011-06-02,0.12915
2011-06-03,0.1292
2011-06-04,0.12931
2011-06-05,0.1273
2011-06-06,0.12922
2011-06-07,0.12767
2011-06-08,0.12809
2011-06-09,0.12773
2011-06-10,0.12821
2011-06-11,0.1274
2011-06-12,0.12703
2011-06-13,0.12708
2011-06-14,0.12708
2011-06-15,0.12691
2011-06-16,0.12656
2011-06-17,0.12639
2011-06-18,0.12678
2011-06-19,0.12609
2011-06-20,0.12581
2011-06-21,0.12696
2011-06-22,0.12734
2011-06-23,0.126
2011-06-24,0.12555
2011-06-25,0.12545
2011-06-26,0.12516
2011-06-27,0.12491
2011-06-28,0.12478
2011-06-29,0.12876
2011-06-30,0.12162
2011-07-01,0.12851
2011-07-02,0.12521
2011-07-03,0.12476
2011-07-04,0.12434
2011-07-05,0.12441
2011-07-06,0.12452
2011-07-07,0.12365
2011-07-08,0.12299
2011-07-09,0.12338
2011-07-10,0.12282
2011-07-11,0.12241
2011-07-12,0.12203
2011-07-13,0.12164
2011-07-14,0.1212
2011-07-15,0.12126
2011-07-16,0.12075
2011-07-17,0.1206
2011-07-18,0.12116
2011-07-19,0.12185
2011-07-20,0.12096
2011-07-21,0.12083
2011-07-22,0.12031
2011-07-23,0.11987
2011-07-24,0.12042
2011-07-25,0.12011
2011-07-26,0.11982
2011-07-27,0.11963
2011-07-28,0.11983
2011-07-29,0.11987
2011-07-30,0.11928
2011-07-31,0.11828
2011-08-01,0.12476
2011-08-02,0.1198
2011-08-03,0.11884
2011-08-04,0.11827
2011-08-05,0.1173
2011-08-06,0.11743
2011-08-07,0.11692
2011-08-08,0.11692
2011-08-09,0.11718
2011-08-10,0.11695
2011-08-11,0.11684
2011-08-12,0.1164
2011-08-13,0.11662
2011-08-14,0.11668
2011-08-15,0.11612
2011-08-16,0.11641
2011-08-17,0.11644
2011-08-18,0.11577
2011-08-19,0.11558
2011-08-20,0.11487
2011-08-21,0.1149
2011-08-22,0.11492
2011-08-23,0.1151
2011-08-24,0.11545
2011-08-25,0.11474
2011-08-26,0.11492
2011-08-27,0.11522
2011-08-28,0.11493
2011-08-29,0.11441
2011-08-30,0.11358
2011-08-31,0.11353
2011-09-01,0.11808
2011-09-02,0.11476
2011-09-03,0.11416
2011-09-04,0.11504
2011-09-05,0.11407
2011-09-06,0.11283
2011-09-07,0.11355
2011-09-08,0.11351
2011-09-09,0.11306
2011-09-10,0.11228
2011-09-11,0.11303
2011-09-12,0.11185
2011-09-13,0.11159
2011-09-14,0.11199
2011-09-15,0.11128
2011-09-16,0.11053
2011-09-17,0.11078
2011-09-18,0.11049
2011-09-19,0.11098
2011-09-20,0.11119
2011-09-21,0.11078
2011-09-22,0.11065
2011-09-23,0.1107
2011-09-24,0.11112
2011-09-25,0.11008
2011-09-26,0.1091
2011-09-27,0.10926
2011-09-28,0.10927
2011-09-29,0.11026
2011-09-30,0.11008
2011-10-01,0.11376
2011-10-02,0.1084
2011-10-03,0.10818
2011-10-04,0.10786
2011-10-05,0.37307
2011-10-06,0.060767
2011-10-07,0.1025
2011-10-08,0.10885
2011-10-09,0.11031
2011-10-10,0.1105
2011-10-11,1.5294
2011-10-12,0.019494
2011-10-13,0.10446
2011-10-14,0.11923
2011-10-15,0.12187
2011-10-16,0.12195
2011-10-17,0.12163
2011-10-18,0.12103
2011-10-19,0.12115
2011-10-20,0.12059
2011-10-21,0.12087
2011-10-22,0.12048
2011-10-23,0.11951
2011-10-24,0.12005
2011-10-25,0.12002
2011-10-26,0.11956
2011-10-27,0.1188
2011-10-28,0.11858
2011-10-29,0.1193
2011-10-30,0.11948
2011-10-31,0.1189
2011-11-01,0.12192
2011-11-02,0.11761
2011-11-03,0.11712
2011-11-04,0.11742
2011-11-05,0.11795
2011-11-06,0.11849
2011-11-07,0.11824
2011-11-08,0.11865
2011-11-09,0.11795
2011-11-10,0.11697
2011-11-11,0.11635
2011-11-12,0.11606
2011-11-13,0.11854
2011-11-14,0.11838
2011-11-15,0.1178
2011-11-16,0.11784
2011-11-17,0.11804
2011-11-18,0.1172
2011-11-19,0.11583
2011-11-20,0.11611
2011-11-21,0.11537
2011-11-22,0.11604
2011-11-23,0.11534
2011-11-24,0.11458
2011-11-25,0.11568
2011-11-26,0.1168
2011-11-27,0.11591
2011-11-28,0.11585
2011-11-29,0.11698
2011-11-30,0.11646
2011-12-01,0.11865
2011-12-02,0.11171
2011-12-03,0.11402
2011-12-04,0.11421
2011-12-05,0.1148
2011-12-06,0.11448
2011-12-07,0.11459
2011-12-08,0.11457
2011-12-09,0.11438
2011-12-10,0.11383
2011-12-11,0.1142
2011-12-12,0.11579
2011-12-13,0.11495
2011-12-14,0.11489
2011-12-15,0.11529
2011-12-16,0.11556
2011-12-17,0.11335
2011-12-18,0.11297
2011-12-19,0.11371
2011-12-20,0.11293
2011-12-21,0.11295
2011-12-22,0.11314
2011-12-23,0.11261
2011-12-24,0.11275
2011-12-25,0.11237
2011-12-26,0.11283
2011-12-27,0.11396
2011-12-28,0.1141
2011-12-29,0.11431
2011-12-30,0.11409
2011-12-31,0.11332
2012-01-01,0.11396
2012-01-02,0.11215
2012-01-03,0.11235
2012-01-04,0.11363
2012-01-05,0.11305
2012-01-06,0.1131
2012-01-07,0.113
2012-01-08,0.11237
2012-01-09,0.11172
2012-01-10,0.11166
2012-01-11,0.11221
2012-01-12,0.1113
2012-01-13,0.11097
2012-01-14,0.11094
2012-01-15,0.11179
2012-01-16,0.11251
2012-01-17,0.11237
2012-01-18,0.11247
2012-01-19,0.1112
2012-01-20,0.10998
2012-01-21,4.86
2012-01-22,0.0099059
2012-01-23,0.67555
2012-01-24,0.24575
2012-01-25,0.093509
2012-01-26,0.14758
2012-01-27,0.1576
2012-01-28,0.15674
2012-01-29,0.15576
2012-01-30,0.15605
2012-01-31,0.15909
2012-02-01,0.16079
2012-02-02,0.15799
2012-02-03,0.15689
2012-02-04,0.15537
2012-02-05,0.1554
2012-02-06,0.15545
2012-02-07,0.15476
2012-02-08,0.1531
2012-02-09,0.15609
2012-02-10,0.1556
2012-02-11,0.15613
2012-02-12,0.1558
2012-02-13,0.16968
2012-02-14,0.14851
2012-02-15,0.15444
2012-02-16,0.15455
2012-02-17,0.15437
2012-02-18,0.15496
2012-02-19,0.15498
2012-02-20,0.1559
2012-02-21,0.1557
2012-02-22,0.15633
2012-02-23,0.15477
2012-02-24,0.15422
2012-02-25,0.15404
2012-02-26,0.15353
2012-02-27,0.15379
2012-02-28,0.15467
2012-02-29,0.15458
2012-03-01,0.20703
2012-03-02,0.1314
2012-03-03,0.15002
2012-03-04,0.15241
2012-03-05,0.15399
2012-03-06,0.15478
2012-03-07,0.15247
2012-03-08,0.15191
2012-03-09,0.15196
2012-03-10,0.15272
2012-03-11,0.15428
2012-03-12,0.15338
2012-03-13,0.15246
2012-03-14,0.21712
2012-03-15,1.2048
2012-03-16,0.029601
2012-03-17,2.9047
2012-03-18,0.16289
2012-03-19,0.11117
2012-03-20,0.17299
2012-03-21,0.18229
2012-03-22,0.18302
2012-03-23,0.18391
2012-03-24,0.18409
2012-03-25,0.18241
2012-03-26,0.18459
2012-03-27,0.18356
2012-03-28,1.0058
2012-03-29,0.041796
2012-03-30,0.16289
2012-03-31,0.1828
2012-04-01,0.27183
2012-04-02,0.14284
2012-04-03,0.18093
2012-04-04,0.1875
2012-04-05,0.18653
2012-04-06,0.18684
2012-04-07,0.18885
2012-04-08,0.1884
2012-04-09,0.18814
2012-04-10,0.18784
2012-04-11,0.18662
2012-04-12,0.20921
2012-04-13,3.0637
2012-04-14,1.3422
2012-04-15,0.033704
2012-04-16,0.18843
2012-04-17,0.21566
2012-04-18,0.21972
2012-04-19,0.21956
2012-04-20,0.21954
2012-04-21,0.2188
2012-04-22,0.21939
2012-04-23,0.22115
2012-04-24,0.21977
2012-04-25,0.2185
2012-04-26,0.22889
2012-04-27,0.20621
2012-04-28,0.21595
2012-04-29,0.21643
2012-04-30,0.21741
2012-05-01,0.21851
2012-05-02,0.21541
2012-05-03,0.21575
2012-05-04,0.21512
2012-05-05,0.21453
2012-05-06,0.21379
2012-05-07,0.2139
2012-05-08,0.21424
2012-05-09,0.21584
2012-05-10,0.21493
2012-05-11,0.21424
2012-05-12,0.21478
2012-05-13,0.21613
2012-05-14,0.21672
2012-05-15,0.21349
2012-05-16,0.21114
2012-05-17,0.21177
2012-05-18,0.21182
2012-05-19,0.21113
2012-05-20,0.21297
2012-05-21,0.21229
2012-05-22,0.2113
2012-05-23,0.2106
2012-05-24,0.20901
2012-05-25,0.20849
2012-05-26,0.20822
2012-05-27,0.20854
2012-05-28,0.20986
2012-05-29,0.20909
2012-05-30,0.20912
2012-05-31,0.20853
2012-06-01,0.21109
2012-06-02,0.2085
2012-06-03,0.20666
2012-06-04,0.20747
2012-06-05,0.20652
2012-06-06,0.20671
2012-06-07,0.20646
2012-06-08,0.20708
2012-06-09,0.2048
2012-06-10,0.20415
2012-06-11,0.20506
2012-06-12,0.20699
2012-06-13,0.20516
2012-06-14,0.20424
2012-06-15,0.2043
2012-06-16,0.20399
2012-06-17,0.20418
2012-06-18,0.20495
2012-06-19,0.20331
2012-06-20,0.20318
2012-06-21,0.20423
2012-06-22,0.20267
2012-06-23,0.20207
2012-06-24,0.20153
2012-06-25,0.20243
2012-06-26,0.20182
2012-06-27,0.2018
2012-06-28,0.20134
2012-06-29,0.20064
2012-06-30,0.20035
2012-07-01,0.20201
2012-07-02,0.19969
2012-07-03,0.19856
2012-07-04,0.19837
2012-07-05,0.19916
2012-07-06,0.19901
2012-07-07,0.19886
2012-07-08,0.19874
2012-07-09,0.19746
2012-07-10,0.19724
2012-07-11,0.19852
2012-07-12,0.1983
2012-07-13,0.19757
2012-07-14,0.19705
2012-07-15,0.19617
2012-07-16,0.19651
2012-07-17,0.19476
2012-07-18,0.19561
2012-07-19,0.19601
2012-07-20,0.19654
2012-07-21,0.19528
2012-07-22,0.19477
2012-07-23,0.19445
2012-07-24,0.19501
2012-07-25,0.1934
2012-07-26,0.19249
2012-07-27,0.19216
2012-07-28,0.19179
2012-07-29,0.19067
2012-07-30,0.1909
2012-07-31,0.1913
2012-08-01,0.19927
2012-08-02,0.19185
2012-08-03,0.19147
2012-08-04,0.19192
2012-08-05,0.19119
2012-08-06,0.18962
2012-08-07,0.19004
2012-08-08,0.18868
2012-08-09,0.18841
2012-08-10,0.18878
2012-08-11,0.18826
2012-08-12,0.18949
2012-08-13,0.18833
2012-08-14,0.18826
2012-08-15,0.18789
2012-08-16,0.18673
2012-08-17,0.18637
2012-08-18,0.18551
2012-08-19,0.1847
2012-08-20,0.18428
2012-08-21,0.18464
2012-08-22,0.18401
2012-08-23,0.18456
2012-08-24,0.18346
2012-08-25,0.18388
2012-08-26,0.18345
2012-08-27,0.18258
2012-08-28,0.18417
2012-08-29,0.18375
2012-08-30,0.18339
2012-08-31,0.18385
2012-09-01,0.18885
2012-09-02,0.18189
2012-09-03,0.18194
2012-09-04,0.18289
2012-09-05,0.18185
2012-09-06,0.18153
2012-09-07,0.18191
2012-09-08,0.1815
2012-09-09,0.17984
2012-09-10,0.1789
2012-09-11,0.17956
2012-09-12,0.18055
2012-09-13,0.18143
2012-09-14,0.18015
2012-09-15,0.18094
2012-09-16,0.17934
2012-09-17,0.17989
2012-09-18,0.17926
2012-09-19,0.17854
2012-09-20,0.17747
2012-09-21,0.17796
2012-09-22,0.1777
2012-09-23,0.17772
2012-09-24,0.17693
2012-09-25,0.17759
2012-09-26,0.17725
2012-09-27,0.17797
2012-09-28,0.1785
2012-09-29,0.17616
2012-09-30,0.17599
2012-10-01,0.18304
2012-10-02,0.17578
2012-10-03,0.17633
2012-10-04,0.17586
2012-10-05,0.17313
2012-10-06,0.17384
2012-10-07,0.17428
2012-10-08,0.17449
2012-10-09,0.1723
2012-10-10,0.17273
2012-10-11,0.17221
2012-10-12,0.17151
2012-10-13,0.17055
2012-10-14,0.17176
2012-10-15,0.17208
2012-10-16,0.17167
2012-10-17,0.17075
2012-10-18,0.16971
2012-10-19,0.17002
2012-10-20,0.17054
2012-10-21,0.16944
2012-10-22,0.16844
2012-10-23,0.48549
2012-10-24,0.080867
2012-10-25,0.15605
2012-10-26,0.16892
2012-10-27,0.17023
2012-10-28,0.17088
2012-10-29,0.17062
2012-10-30,0.17253
2012-10-31,0.17242
2012-11-01,0.17419
2012-11-02,0.17068
2012-11-03,0.17171
2012-11-04,0.17093
2012-11-05,0.16937
2012-11-06,0.16855
2012-11-07,0.16919
2012-11-08,0.17017
2012-11-09,0.16779
2012-11-10,0.1683
2012-11-11,0.16889
2012-11-12,0.16846
2012-11-13,0.16892
2012-11-14,0.16857
2012-11-15,0.16848
2012-11-16,0.16768
2012-11-17,0.16642
2012-11-18,1.1734
2012-11-19,0.038339
2012-11-20,0.15031
2012-11-21,0.16816
2012-11-22,0.17215
2012-11-23,0.17385
2012-11-24,0.17362
2012-11-25,0.17411
2012-11-26,0.1758
2012-11-27,0.17368
2012-11-28,0.17265
2012-11-29,0.48577
2012-11-30,0.46604
2012-12-01,9.4369
2012-12-02,0.60246
2012-12-03,4.5111
2012-12-04,0.022654
2012-12-05,0.30074
2012-12-06,0.25457
2012-12-07,0.28932
2012-12-08,0.29794
2012-12-09,0.29968
2012-12-10,0.2973
2012-12-11,0.29695
2012-12-12,0.298
2012-12-13,0.29713
2012-12-14,0.29804
2012-12-15,0.29952
2012-12-16,0.29671
2012-12-17,0.29409
2012-12-18,0.29347
2012-12-19,0.29451
2012-12-20,0.29529
2012-12-21,0.28992
2012-12-22,0.28901
2012-12-23,1.5285
2012-12-24,0.56684
2012-12-25,0.10651
2012-12-26,2.2853
2012-12-27,0.040595
2012-12-28,0.27075
2012-12-29,0.30727
2012-12-30,0.31396
2012-12-31,0.31833
2013-01-01,0.31695
2013-01-02,0.3134
2013-01-03,0.31204
2013-01-04,0.3124
2013-01-05,0.31253
2013-01-06,0.31187
2013-01-07,0.31586
2013-01-08,0.3169
2013-01-09,0.31479
2013-01-10,0.31517
2013-01-11,0.31303
2013-01-12,0.31389
2013-01-13,0.3139
2013-01-14,0.31287
2013-01-15,0.31239
2013-01-16,0.31317
2013-01-17,0.31782
2013-01-18,0.31857
2013-01-19,0.30999
2013-01-20,0.30896
2013-01-21,0.31651
2013-01-22,0.31777
2013-01-23,0.3179
2013-01-24,0.31779
2013-01-25,0.31717
2013-01-26,0.31744
2013-01-27,0.31512
2013-01-28,0.3114
2013-01-29,0.31248
2013-01-30,0.31085
2013-01-31,0.31094
2013-02-01,0.31037
2013-02-02,0.31015
2013-02-03,0.30917
2013-02-04,0.31158
2013-02-05,0.3105
2013-02-06,0.31312
2013-02-07,0.31289
2013-02-08,0.31115
2013-02-09,0.30945
2013-02-10,0.30752
2013-02-11,0.30862
2013-02-12,0.30878
2013-02-13,0.30855
2013-02-14,0.30747
2013-02-15,0.30551
2013-02-16,0.30448
2013-02-17,0.30696
2013-02-18,0.30748
2013-02-19,0.30946
2013-02-20,0.30533
2013-02-21,0.3041
2013-02-22,0.30611
2013-02-23,0.30928
2013-02-24,0.30533
2013-02-25,0.30584
2013-02-26,0.3068
2013-02-27,0.30615
2013-02-28,0.30546
2013-03-01,0.30879
2013-03-02,0.30556
2013-03-03,0.30568
2013-03-04,0.30594
2013-03-05,0.3079
2013-03-06,0.30368
2013-03-07,0.29985
2013-03-08,0.30475
2013-03-09,0.30414
2013-03-10,0.30293
2013-03-11,0.30251
2013-03-12,0.30251
2013-03-13,0.3029
2013-03-14,0.30379
2013-03-15,0.30463
2013-03-16,0.30344
2013-03-17,0.30213
2013-03-18,0.30103
2013-03-19,0.30387
2013-03-20,0.30221
2013-03-21,0.29814
2013-03-22,0.29937
2013-03-23,0.29846
2013-03-24,0.30056
2013-03-25,0.30355
2013-03-26,0.30157
2013-03-27,0.30053
2013-03-28,0.30215
2013-03-29,0.30161
2013-03-30,0.30083
2013-03-31,0.47025
2013-04-01,0.17114
2013-04-02,0.27751
2013-04-03,0.29509
2013-04-04,0.30065
2013-04-05,0.29593
2013-04-06,0.29599
2013-04-07,0.29569
2013-04-08,0.29289
2013-04-09,0.28944
2013-04-10,0.29246
2013-04-11,0.29547
2013-04-12,0.29314
2013-04-13,0.29423
2013-04-14,0.29278
2013-04-15,0.29208
2013-04-16,0.29046
2013-04-17,0.28901
2013-04-18,0.29022
2013-04-19,0.29341
2013-04-20,0.2926
2013-04-21,0.29143
2013-04-22,0.29176
2013-04-23,0.29083
2013-04-24,0.29016
2013-04-25,0.29067
2013-04-26,0.29188
2013-04-27,0.29078
2013-04-28,0.29045
2013-04-29,0.28928
2013-04-30,0.28763
2013-05-01,0.28676
2013-05-02,0.28384
2013-05-03,0.28592
2013-05-04,0.29049
2013-05-05,0.28817
2013-05-06,0.2873
2013-05-07,0.28753
2013-05-08,0.28535
2013-05-09,0.28517
2013-05-10,0.28528
2013-05-11,0.28506
2013-05-12,0.28657
2013-05-13,0.28528
2013-05-14,0.28511
2013-05-15,0.28442
2013-05-16,0.28224
2013-05-17,0.28191
2013-05-18,0.28163
2013-05-19,0.28098
2013-05-20,0.27948
2013-05-21,0.28285
2013-05-22,0.27944
2013-05-23,0.27718
2013-05-24,0.27854
2013-05-25,0.27961
2013-05-26,0.27892
2013-05-27,0.27759
2013-05-28,0.27867
2013-05-29,0.27812
2013-05-30,0.2778
2013-05-31,0.27662
2013-06-01,0.27712
2013-06-02,0.27721
2013-06-03,0.27694
2013-06-04,0.27973
2013-06-05,0.27778
2013-06-06,0.27725
2013-06-07,0.27607
2013-06-08,0.27508
2013-06-09,0.27743
2013-06-10,0.27504
2013-06-11,0.27159
2013-06-12,0.27402
2013-06-13,0.2725
2013-06-14,0.27035
2013-06-15,0.27194
2013-06-16,0.27292
2013-06-17,0.26994
2013-06-18,0.26974
2013-06-19,0.26862
2013-06-20,0.26833
2013-06-21,0.26852
2013-06-22,0.26786
2013-06-23,0.26828
2013-06-24,0.26814
2013-06-25,0.26782
2013-06-26,0.26621
2013-06-27,0.26975
2013-06-28,0.26843
2013-06-29,0.26586
2013-06-30,0.26446
2013-07-01,0.2654
2013-07-02,0.26501
2013-07-03,0.26596
2013-07-04,0.26475
2013-07-05,0.26342
2013-07-06,0.26287
2013-07-07,0.26353
2013-07-08,0.26403
2013-07-09,0.26363
2013-07-10,0.26295
2013-07-11,0.26314
2013-07-12,0.26138
2013-07-13,0.26094
2013-07-14,0.26127
2013-07-15,0.26131
2013-07-16,0.25952
2013-07-17,0.25827
2013-07-18,0.25875
2013-07-19,0.25848
2013-07-20,0.25758
2013-07-21,0.25735
2013-07-22,0.2562
2013-07-23,0.25512
2013-07-24,0.2543
2013-07-25,0.25406
2013-07-26,0.25449
2013-07-27,0.25336
2013-07-28,0.25282
2013-07-29,0.25206
2013-07-30,0.25202
2013-07-31,0.25294
2013-08-01,0.25138
2013-08-02,0.24989
2013-08-03,0.25105
2013-08-04,0.25113
2013-08-05,0.24937
2013-08-06,0.24855
2013-08-07,0.24831
2013-08-08,0.24675
2013-08-09,0.24629
2013-08-10,0.24605
2013-08-11,0.24627
2013-08-12,0.24626
2013-08-13,0.24568
2013-08-14,0.24613
2013-08-15,0.24466
2013-08-16,0.24569
2013-08-17,0.2457
2013-08-18,0.24451
2013-08-19,0.24465
2013-08-20,0.24542
2013-08-21,0.24421
2013-08-22,0.24358
2013-08-23,0.24282
2013-08-24,0.24186
2013-08-25,0.24083
2013-08-26,0.2413
2013-08-27,0.24187
2013-08-28,0.24231
2013-08-29,0.24209
2013-08-30,0.24195
2013-08-31,0.24071
2013-09-01,0.24043
2013-09-02,0.24013
2013-09-03,0.2388
2013-09-04,0.23902
2013-09-05,0.23879
2013-09-06,0.23748
2013-09-07,0.23734
2013-09-08,0.24065
2013-09-09,0.23852
2013-09-10,0.23897
2013-09-11,0.23885
2013-09-12,0.23569
2013-09-13,0.23422
2013-09-14,0.23364
2013-09-15,0.23449
2013-09-16,0.23504
2013-09-17,0.23487
2013-09-18,0.2317
2013-09-19,0.23216
2013-09-20,0.234
2013-09-21,0.2337
2013-09-22,0.23012
2013-09-23,0.23071
2013-09-24,0.23459
2013-09-25,0.23071
2013-09-26,0.22806
2013-09-27,0.22705
2013-09-28,0.23064
2013-09-29,0.23259
2013-09-30,0.22797
2013-10-01,0.22754
2013-10-02,0.22858
2013-10-03,0.22737
2013-10-04,0.22546
2013-10-05,0.22385
2013-10-06,0.22616
2013-10-07,0.22881
2013-10-08,0.22721
2013-10-09,0.22636
2013-10-10,0.22492
2013-10-11,0.22749
2013-10-12,0.22778
2013-10-13,0.22655
2013-10-14,0.22565
2013-10-15,0.22509
2013-10-16,0.22362
2013-10-17,0.22536
2013-10-18,0.22609
2013-10-19,0.22483
2013-10-20,0.22666
2013-10-21,0.22506
2013-10-22,0.22419
2013-10-23,0.22543
2013-10-24,0.22615
2013-10-25,0.22614
2013-10-26,0.2262
2013-10-27,0.22456
2013-10-28,0.2238
2013-10-29,0.22021
2013-10-30,0.22273
2013-10-31,0.22514
2013-11-01,0.22178
2013-11-02,0.22083
2013-11-03,0.22304
2013-11-04,0.21991
2013-11-05,0.2191
2013-11-06,0.22114
2013-11-07,0.22124
2013-11-08,0.22376
2013-11-09,0.22262
2013-11-10,0.22163
2013-11-11,0.22023
2013-11-12,0.22086
2013-11-13,0.22197
2013-11-14,0.21964
2013-11-15,0.22
2013-11-16,0.2185
2013-11-17,0.21876
2013-11-18,0.22142
2013-11-19,0.22114
2013-11-20,0.21577
2013-11-21,0.19769
2013-11-22,0.21343
2013-11-23,0.20768
2013-11-24,0.21289
2013-11-25,0.21699
2013-11-26,0.21737
2013-11-27,0.21561
2013-11-28,0.21493
2013-11-29,0.21603
2013-11-30,0.21816
2013-12-01,0.2183
2013-12-02,0.21639
2013-12-03,0.21644
2013-12-04,0.21425
2013-12-05,0.21531
2013-12-06,0.2151
2013-12-07,0.21383
2013-12-08,0.21386
2013-12-09,0.21469
2013-12-10,0.21263
2013-12-11,0.21288
2013-12-12,0.2121
2013-12-13,0.21279
2013-12-14,0.21466
2013-12-15,0.21208
2013-12-16,0.21192
2013-12-17,0.21064
2013-12-18,0.21132
2013-12-19,0.2133
2013-12-20,0.2116
2013-12-21,0.21298
2013-12-22,0.21439
2013-12-23,0.2128
2013-12-24,0.21211
2013-12-25,0.21162
2013-12-26,0.21008
2013-12-27,0.20974
2013-12-28,0.21
2013-12-29,0.21117
2013-12-30,0.20873
2013-12-31,0.20981
2014-01-01,0.21137
2014-01-02,0.21023
2014-01-03,0.21016
2014-01-04,0.21111
2014-01-05,0.21008
2014-01-06,0.20721
2014-01-07,0.20877
2014-01-08,0.21145
2014-01-09,0.21115
2014-01-10,0.21066
2014-01-11,0.21189
2014-01-12,0.20983
2014-01-13,0.2098
2014-01-14,0.20839
2014-01-15,0.20724
2014-01-16,0.20645
2014-01-17,0.20531
2014-01-18,0.20626
2014-01-19,0.20691
2014-01-20,0.20671
2014-01-21,0.20678
2014-01-22,0.20648
2014-01-23,0.20747
2014-01-24,0.20335
2014-01-25,0.20318
2014-01-26,0.20552
2014-01-27,0.20625
2014-01-28,0.20815
2014-01-29,0.20982
2014-01-30,0.20649
2014-01-31,0.20617
2014-02-01,0.20547
2014-02-02,0.20604
2014-02-03,0.20427
2014-02-04,0.2071
2014-02-05,0.20808
2014-02-06,0.20661
2014-02-07,0.20402
2014-02-08,0.25854
2014-02-09,10.45
2014-02-10,3.3644
2014-02-11,0.018959
2014-02-12,0.26946
2014-02-13,0.31009
2014-02-14,0.31781
2014-02-15,0.31734
2014-02-16,0.31525
2014-02-17,0.31894
2014-02-18,0.3207
2014-02-19,0.32047
2014-02-20,0.31736
2014-02-21,0.318
2014-02-22,0.31654
2014-02-23,0.31738
2014-02-24,0.31826
2014-02-25,0.31759
2014-02-26,0.31714
2014-02-27,0.351
2014-02-28,0.25078
2014-03-01,4.8379
2014-03-02,0.015393
2014-03-03,0.28946
2014-03-04,0.33532
2014-03-05,0.34385
2014-03-06,0.54863
2014-03-07,0.14175
2014-03-08,0.30965
2014-03-09,0.33815
2014-03-10,0.34291
2014-03-11,0.34109
2014-03-12,0.33909
2014-03-13,0.3353
2014-03-14,0.34085
2014-03-15,0.34285
2014-03-16,0.34161
2014-03-17,0.34313
2014-03-18,0.33864
2014-03-19,0.33751
2014-03-20,0.33997
2014-03-21,0.34137
2014-03-22,0.34095
2014-03-23,0.34206
2014-03-24,0.34299
2014-03-25,0.33979
2014-03-26,0.33813
2014-03-27,0.33425
2014-03-28,0.33037
2014-03-29,0.33392
2014-03-30,1.3624
2014-03-31,0.04213
2014-04-01,0.43348
2014-04-02,0.3062
2014-04-03,0.15773
2014-04-04,0.30773
2014-04-05,0.33175
2014-04-06,0.33373
2014-04-07,0.33484
2014-04-08,0.33491
2014-04-09,0.33869
2014-04-10,0.33693
2014-04-11,0.33623
2014-04-12,0.33533
2014-04-13,0.33201
2014-04-14,0.33537
2014-04-15,0.33381
2014-04-16,0.33137
2014-04-17,0.32947
2014-04-18,0.33109
2014-04-19,0.33152
2014-04-20,0.33017
2014-04-21,0.32968
2014-04-22,0.33272
2014-04-23,0.3284
2014-04-24,0.33011
2014-04-25,0.32812
2014-04-26,0.39441
2014-04-27,0.2092
2014-04-28,0.30511
2014-04-29,0.32262
2014-04-30,0.32419
2014-05-01,0.32189
2014-05-02,0.32593
2014-05-03,0.32589
2014-05-04,0.32434
2014-05-05,0.32246
2014-05-06,0.32102
2014-05-07,0.31866
2014-05-08,0.32022
2014-05-09,0.321
2014-05-10,0.31954
2014-05-11,0.31815
2014-05-12,0.31887
2014-05-13,0.32124
2014-05-14,0.32138
2014-05-15,0.32434
2014-05-16,0.32192
2014-05-17,0.32008
2014-05-18,0.31768
2014-05-19,0.3156
2014-05-20,0.31722
2014-05-21,0.31543
2014-05-22,0.31598
2014-05-23,0.32038
2014-05-24,0.31655
2014-05-25,0.31477
2014-05-26,0.31437
2014-05-27,0.3138
2014-05-28,0.31371
2014-05-29,0.31155
2014-05-30,0.31309
2014-05-31,0.31441
2014-06-01,0.31315
2014-06-02,0.31522
2014-06-03,0.31193
2014-06-04,0.31231
2014-06-05,0.31179
2014-06-06,0.31314
2014-06-07,0.31084
2014-06-08,0.31027
2014-06-09,0.30977
2014-06-10,0.31244
2014-06-11,0.31008
2014-06-12,0.30935
2014-06-13,0.30729
2014-06-14,0.30527
2014-06-15,0.30654
2014-06-16,0.30441
2014-06-17,0.3037
2014-06-18,0.30336
2014-06-19,0.30627
2014-06-20,0.30535
2014-06-21,0.30351
2014-06-22,0.3027
2014-06-23,0.3027
2014-06-24,0.30085
2014-06-25,0.29904
2014-06-26,0.29948
2014-06-27,0.29984
2014-06-28,0.30077
2014-06-29,0.29957
2014-06-30,0.29937
2014-07-01,0.30204
2014-07-02,0.30006
2014-07-03,0.29677
2014-07-04,0.29674
2014-07-05,0.2979
2014-07-06,0.29877
2014-07-07,0.29677
2014-07-08,0.29633
2014-07-09,0.29653
2014-07-10,0.29528
2014-07-11,0.29486
2014-07-12,0.29474
2014-07-13,0.29372
2014-07-14,0.29158
2014-07-15,0.29159
2014-07-16,0.29166
2014-07-17,0.28959
2014-07-18,0.28849
2014-07-19,0.28839
2014-07-20,0.28919
2014-07-21,0.28748
2014-07-22,0.2893
2014-07-23,0.28957
2014-07-24,0.28856
