"date","benthic_fol002"
2011-05-16,0.13908
2011-05-17,0.13896
2011-05-18,0.14067
2011-05-19,0.13987
2011-05-20,0.1395
2011-05-21,0.13934
2011-05-22,0.13921
2011-05-23,0.13908
2011-05-24,0.13894
2011-05-25,0.13881
2011-05-26,0.13868
2011-05-27,0.13855
2011-05-28,0.13842
2011-05-29,0.13828
2011-05-30,0.13813
2011-05-31,0.138
2011-06-01,0.13789
2011-06-02,0.13778
2011-06-03,0.13767
2011-06-04,0.13755
2011-06-05,0.13742
2011-06-06,0.1373
2011-06-07,0.13717
2011-06-08,0.13704
2011-06-09,0.13691
2011-06-10,0.13678
2011-06-11,0.13664
2011-06-12,0.1365
2011-06-13,0.13636
2011-06-14,0.13622
2011-06-15,0.13607
2011-06-16,0.13592
2011-06-17,0.13577
2011-06-18,0.13562
2011-06-19,0.13547
2011-06-20,0.13531
2011-06-21,0.13517
2011-06-22,0.13503
2011-06-23,0.13487
2011-06-24,0.13471
2011-06-25,0.13455
2011-06-26,0.13438
2011-06-27,0.1342
2011-06-28,0.13403
2011-06-29,0.13395
2011-06-30,0.13374
2011-07-01,0.13358
2011-07-02,0.13342
2011-07-03,0.13324
2011-07-04,0.13306
2011-07-05,0.13288
2011-07-06,0.13269
2011-07-07,0.13249
2011-07-08,0.13229
2011-07-09,0.13208
2011-07-10,0.13188
2011-07-11,0.13166
2011-07-12,0.13145
2011-07-13,0.13123
2011-07-14,0.13101
2011-07-15,0.13079
2011-07-16,0.13058
2011-07-17,0.13037
2011-07-18,0.13017
2011-07-19,0.12998
2011-07-20,0.12978
2011-07-21,0.12958
2011-07-22,0.12938
2011-07-23,0.12918
2011-07-24,0.12899
2011-07-25,0.12879
2011-07-26,0.1286
2011-07-27,0.1284
2011-07-28,0.12821
2011-07-29,0.12802
2011-07-30,0.12782
2011-07-31,0.1276
2011-08-01,0.12743
2011-08-02,0.12726
2011-08-03,0.12706
2011-08-04,0.12686
2011-08-05,0.12666
2011-08-06,0.12645
2011-08-07,0.12625
2011-08-08,0.12605
2011-08-09,0.12585
2011-08-10,0.12566
2011-08-11,0.12546
2011-08-12,0.12526
2011-08-13,0.12507
2011-08-14,0.12488
2011-08-15,0.12468
2011-08-16,0.12449
2011-08-17,0.1243
2011-08-18,0.1241
2011-08-19,0.1239
2011-08-20,0.1237
2011-08-21,0.1235
2011-08-22,0.1233
2011-08-23,0.12311
2011-08-24,0.12293
2011-08-25,0.12274
2011-08-26,0.12256
2011-08-27,0.12238
2011-08-28,0.1222
2011-08-29,0.12202
2011-08-30,0.12182
2011-08-31,0.12163
2011-09-01,0.12147
2011-09-02,0.12131
2011-09-03,0.12115
2011-09-04,0.12099
2011-09-05,0.12082
2011-09-06,0.12064
2011-09-07,0.12047
2011-09-08,0.12031
2011-09-09,0.12013
2011-09-10,0.11995
2011-09-11,0.11978
2011-09-12,0.11959
2011-09-13,0.11941
2011-09-14,0.11923
2011-09-15,0.11904
2011-09-16,0.11885
2011-09-17,0.11867
2011-09-18,0.11849
2011-09-19,0.11832
2011-09-20,0.11815
2011-09-21,0.11797
2011-09-22,0.1178
2011-09-23,0.11764
2011-09-24,0.11748
2011-09-25,0.1173
2011-09-26,0.11712
2011-09-27,0.11695
2011-09-28,0.11678
2011-09-29,0.11663
2011-09-30,0.11647
2011-10-01,0.11632
2011-10-02,0.11616
2011-10-03,0.11598
2011-10-04,0.11581
2011-10-05,0.11876
2011-10-06,0.11817
2011-10-07,0.11782
2011-10-08,0.11764
2011-10-09,0.1175
2011-10-10,0.11736
2011-10-11,0.13124
2011-10-12,0.12981
2011-10-13,0.12926
2011-10-14,0.12905
2011-10-15,0.1289
2011-10-16,0.12876
2011-10-17,0.12862
2011-10-18,0.12847
2011-10-19,0.12832
2011-10-20,0.12817
2011-10-21,0.12803
2011-10-22,0.12788
2011-10-23,0.12773
2011-10-24,0.12759
2011-10-25,0.12744
2011-10-26,0.1273
2011-10-27,0.12714
2011-10-28,0.12699
2011-10-29,0.12686
2011-10-30,0.12672
2011-10-31,0.12659
2011-11-01,0.12646
2011-11-02,0.12632
2011-11-03,0.12616
2011-11-04,0.12601
2011-11-05,0.12588
2011-11-06,0.12575
2011-11-07,0.12563
2011-11-08,0.12551
2011-11-09,0.12538
2011-11-10,0.12524
2011-11-11,0.1251
2011-11-12,0.12497
2011-11-13,0.12487
2011-11-14,0.12477
2011-11-15,0.12467
2011-11-16,0.12457
2011-11-17,0.12448
2011-11-18,0.12437
2011-11-19,0.12425
2011-11-20,0.12413
2011-11-21,0.12401
2011-11-22,0.1239
2011-11-23,0.12378
2011-11-24,0.12366
2011-11-25,0.12356
2011-11-26,0.12346
2011-11-27,0.12337
2011-11-28,0.12327
2011-11-29,0.12319
2011-11-30,0.1231
2011-12-01,0.123
2011-12-02,0.12286
2011-12-03,0.12273
2011-12-04,0.12262
2011-12-05,0.12252
2011-12-06,0.12242
2011-12-07,0.12232
2011-12-08,0.12222
2011-12-09,0.12212
2011-12-10,0.12201
2011-12-11,0.12192
2011-12-12,0.12184
2011-12-13,0.12176
2011-12-14,0.12168
2011-12-15,0.12161
2011-12-16,0.12153
2011-12-17,0.12143
2011-12-18,0.12133
2011-12-19,0.12123
2011-12-20,0.12113
2011-12-21,0.12103
2011-12-22,0.12093
2011-12-23,0.12083
2011-12-24,0.12073
2011-12-25,0.12063
2011-12-26,0.12054
2011-12-27,0.12047
2011-12-28,0.1204
2011-12-29,0.12034
2011-12-30,0.12027
2011-12-31,0.12019
2012-01-01,0.12011
2012-01-02,0.12002
2012-01-03,0.11993
2012-01-04,0.11986
2012-01-05,0.11979
2012-01-06,0.11971
2012-01-07,0.11963
2012-01-08,0.11954
2012-01-09,0.11945
2012-01-10,0.11936
2012-01-11,0.11927
2012-01-12,0.11917
2012-01-13,0.11906
2012-01-14,0.11897
2012-01-15,0.11888
2012-01-16,0.11881
2012-01-17,0.11874
2012-01-18,0.11866
2012-01-19,0.11857
2012-01-20,0.11846
2012-01-21,0.16134
2012-01-22,0.15926
2012-01-23,0.16388
2012-01-24,0.16469
2012-01-25,0.16381
2012-01-26,0.16345
2012-01-27,0.16331
2012-01-28,0.16318
2012-01-29,0.16304
2012-01-30,0.16291
2012-01-31,0.16282
2012-02-01,0.16274
2012-02-02,0.16265
2012-02-03,0.16253
2012-02-04,0.16239
2012-02-05,0.16226
2012-02-06,0.16213
2012-02-07,0.16198
2012-02-08,0.16183
2012-02-09,0.16171
2012-02-10,0.16159
2012-02-11,0.16149
2012-02-12,0.16138
2012-02-13,0.16142
2012-02-14,0.16124
2012-02-15,0.1611
2012-02-16,0.16097
2012-02-17,0.16085
2012-02-18,0.16073
2012-02-19,0.16062
2012-02-20,0.16052
2012-02-21,0.16043
2012-02-22,0.16034
2012-02-23,0.16023
2012-02-24,0.16012
2012-02-25,0.16
2012-02-26,0.15988
2012-02-27,0.15976
2012-02-28,0.15966
2012-02-29,0.15955
2012-03-01,0.16
2012-03-02,0.15968
2012-03-03,0.15948
2012-03-04,0.15935
2012-03-05,0.15924
2012-03-06,0.15914
2012-03-07,0.15901
2012-03-08,0.15888
2012-03-09,0.15875
2012-03-10,0.15864
2012-03-11,0.15855
2012-03-12,0.15845
2012-03-13,0.15832
2012-03-14,0.1589
2012-03-15,0.16882
2012-03-16,0.16705
2012-03-17,0.19226
2012-03-18,0.19154
2012-03-19,0.19044
2012-03-20,0.19003
2012-03-21,0.18986
2012-03-22,0.18971
2012-03-23,0.18958
2012-03-24,0.18944
2012-03-25,0.18931
2012-03-26,0.18919
2012-03-27,0.18905
2012-03-28,0.19661
2012-03-29,0.19465
2012-03-30,0.19394
2012-03-31,0.19368
2012-04-01,0.19435
2012-04-02,0.19376
2012-04-03,0.19346
2012-04-04,0.1933
2012-04-05,0.19315
2012-04-06,0.19301
2012-04-07,0.1929
2012-04-08,0.19278
2012-04-09,0.19266
2012-04-10,0.19254
2012-04-11,0.1924
2012-04-12,0.19248
2012-04-13,0.21879
2012-04-14,0.22871
2012-04-15,0.22609
2012-04-16,0.22522
2012-04-17,0.22497
2012-04-18,0.2248
2012-04-19,0.22464
2012-04-20,0.22448
2012-04-21,0.22432
2012-04-22,0.22416
2012-04-23,0.22402
2012-04-24,0.22387
2012-04-25,0.22369
2012-04-26,0.22362
2012-04-27,0.22332
2012-04-28,0.22309
2012-04-29,0.22289
2012-04-30,0.2227
2012-05-01,0.22251
2012-05-02,0.2223
2012-05-03,0.22209
2012-05-04,0.22187
2012-05-05,0.22165
2012-05-06,0.22141
2012-05-07,0.22118
2012-05-08,0.22095
2012-05-09,0.22075
2012-05-10,0.22053
2012-05-11,0.22031
2012-05-12,0.2201
2012-05-13,0.2199
2012-05-14,0.2197
2012-05-15,0.21946
2012-05-16,0.21919
2012-05-17,0.21893
2012-05-18,0.21866
2012-05-19,0.2184
2012-05-20,0.21816
2012-05-21,0.21792
2012-05-22,0.21766
2012-05-23,0.2174
2012-05-24,0.21712
2012-05-25,0.21684
2012-05-26,0.21656
2012-05-27,0.2163
2012-05-28,0.21605
2012-05-29,0.21579
2012-05-30,0.21554
2012-05-31,0.21529
2012-06-01,0.21505
2012-06-02,0.21479
2012-06-03,0.21451
2012-06-04,0.21424
2012-06-05,0.21396
2012-06-06,0.21369
2012-06-07,0.21342
2012-06-08,0.21316
2012-06-09,0.21288
2012-06-10,0.21259
2012-06-11,0.21232
2012-06-12,0.21207
2012-06-13,0.21181
2012-06-14,0.21153
2012-06-15,0.21126
2012-06-16,0.21098
2012-06-17,0.21071
2012-06-18,0.21045
2012-06-19,0.21017
2012-06-20,0.20989
2012-06-21,0.20963
2012-06-22,0.20935
2012-06-23,0.20906
2012-06-24,0.20877
2012-06-25,0.2085
2012-06-26,0.20822
2012-06-27,0.20794
2012-06-28,0.20765
2012-06-29,0.20736
2012-06-30,0.20707
2012-07-01,0.20679
2012-07-02,0.2065
2012-07-03,0.2062
2012-07-04,0.2059
2012-07-05,0.20561
2012-07-06,0.20532
2012-07-07,0.20503
2012-07-08,0.20474
2012-07-09,0.20443
2012-07-10,0.20412
2012-07-11,0.20383
2012-07-12,0.20354
2012-07-13,0.20324
2012-07-14,0.20294
2012-07-15,0.20263
2012-07-16,0.20232
2012-07-17,0.20201
2012-07-18,0.20172
2012-07-19,0.20144
2012-07-20,0.20117
2012-07-21,0.20088
2012-07-22,0.20059
2012-07-23,0.20029
2012-07-24,0.2
2012-07-25,0.19968
2012-07-26,0.19936
2012-07-27,0.19903
2012-07-28,0.19869
2012-07-29,0.19835
2012-07-30,0.19801
2012-07-31,0.19769
2012-08-01,0.1974
2012-08-02,0.1971
2012-08-03,0.19679
2012-08-04,0.19649
2012-08-05,0.19618
2012-08-06,0.19585
2012-08-07,0.19553
2012-08-08,0.1952
2012-08-09,0.19487
2012-08-10,0.19455
2012-08-11,0.19423
2012-08-12,0.19392
2012-08-13,0.19361
2012-08-14,0.19329
2012-08-15,0.19297
2012-08-16,0.19263
2012-08-17,0.19229
2012-08-18,0.19193
2012-08-19,0.19157
2012-08-20,0.19121
2012-08-21,0.19086
2012-08-22,0.19051
2012-08-23,0.19016
2012-08-24,0.18982
2012-08-25,0.18948
2012-08-26,0.18914
2012-08-27,0.18881
2012-08-28,0.18849
2012-08-29,0.18818
2012-08-30,0.18788
2012-08-31,0.18757
2012-09-01,0.18728
2012-09-02,0.18698
2012-09-03,0.18668
2012-09-04,0.18639
2012-09-05,0.1861
2012-09-06,0.18581
2012-09-07,0.18553
2012-09-08,0.18524
2012-09-09,0.18493
2012-09-10,0.18463
2012-09-11,0.18434
2012-09-12,0.18408
2012-09-13,0.18384
2012-09-14,0.18359
2012-09-15,0.18334
2012-09-16,0.18309
2012-09-17,0.18285
2012-09-18,0.1826
2012-09-19,0.18234
2012-09-20,0.18208
2012-09-21,0.18183
2012-09-22,0.18159
2012-09-23,0.18134
2012-09-24,0.18109
2012-09-25,0.18086
2012-09-26,0.18063
2012-09-27,0.18041
2012-09-28,0.18019
2012-09-29,0.17995
2012-09-30,0.17971
2012-10-01,0.1795
2012-10-02,0.17927
2012-10-03,0.17904
2012-10-04,0.1788
2012-10-05,0.17853
2012-10-06,0.17828
2012-10-07,0.17805
2012-10-08,0.17781
2012-10-09,0.17757
2012-10-10,0.17732
2012-10-11,0.17708
2012-10-12,0.17683
2012-10-13,0.17658
2012-10-14,0.17636
2012-10-15,0.17614
2012-10-16,0.17592
2012-10-17,0.17569
2012-10-18,0.17545
2012-10-19,0.17522
2012-10-20,0.175
2012-10-21,0.17478
2012-10-22,0.17454
2012-10-23,0.17816
2012-10-24,0.17702
2012-10-25,0.17647
2012-10-26,0.17622
2012-10-27,0.17601
2012-10-28,0.17581
2012-10-29,0.17563
2012-10-30,0.17547
2012-10-31,0.17531
2012-11-01,0.17515
2012-11-02,0.175
2012-11-03,0.17485
2012-11-04,0.17469
2012-11-05,0.1745
2012-11-06,0.17432
2012-11-07,0.17414
2012-11-08,0.17398
2012-11-09,0.17379
2012-11-10,0.17362
2012-11-11,0.17345
2012-11-12,0.17329
2012-11-13,0.17314
2012-11-14,0.17298
2012-11-15,0.17283
2012-11-16,0.17267
2012-11-17,0.1725
2012-11-18,0.1824
2012-11-19,0.18061
2012-11-20,0.17991
2012-11-21,0.17963
2012-11-22,0.17944
2012-11-23,0.17928
2012-11-24,0.17912
2012-11-25,0.17897
2012-11-26,0.17884
2012-11-27,0.17869
2012-11-28,0.17851
2012-11-29,0.18165
2012-11-30,0.18472
2012-12-01,0.27305
2012-12-02,0.27553
2012-12-03,0.31523
2012-12-04,0.31112
2012-12-05,0.31025
2012-12-06,0.30943
2012-12-07,0.30898
2012-12-08,0.30871
2012-12-09,0.30847
2012-12-10,0.3082
2012-12-11,0.30794
2012-12-12,0.30769
2012-12-13,0.30744
2012-12-14,0.30721
2012-12-15,0.30699
2012-12-16,0.30674
2012-12-17,0.30645
2012-12-18,0.30617
2012-12-19,0.3059
2012-12-20,0.30563
2012-12-21,0.30531
2012-12-22,0.30498
2012-12-23,0.31533
2012-12-24,0.31688
2012-12-25,0.3141
2012-12-26,0.33047
2012-12-27,0.32651
2012-12-28,0.32522
2012-12-29,0.32479
2012-12-30,0.32453
2012-12-31,0.32433
2013-01-01,0.32411
2013-01-02,0.32385
2013-01-03,0.32358
2013-01-04,0.32332
2013-01-05,0.32307
2013-01-06,0.32283
2013-01-07,0.32265
2013-01-08,0.32248
2013-01-09,0.32229
2013-01-10,0.32209
2013-01-11,0.32188
2013-01-12,0.32168
2013-01-13,0.32149
2013-01-14,0.32128
2013-01-15,0.32108
2013-01-16,0.3209
2013-01-17,0.32079
2013-01-18,0.32066
2013-01-19,0.32043
2013-01-20,0.32021
2013-01-21,0.32008
2013-01-22,0.31999
2013-01-23,0.3199
2013-01-24,0.31981
2013-01-25,0.31971
2013-01-26,0.31961
2013-01-27,0.31947
2013-01-28,0.31928
2013-01-29,0.3191
2013-01-30,0.3189
2013-01-31,0.31871
2013-02-01,0.3185
2013-02-02,0.31829
2013-02-03,0.31809
2013-02-04,0.3179
2013-02-05,0.31772
2013-02-06,0.31758
2013-02-07,0.31743
2013-02-08,0.31725
2013-02-09,0.31705
2013-02-10,0.31683
2013-02-11,0.31663
2013-02-12,0.31643
2013-02-13,0.31622
2013-02-14,0.316
2013-02-15,0.31575
2013-02-16,0.3155
2013-02-17,0.31528
2013-02-18,0.31508
2013-02-19,0.3149
2013-02-20,0.31467
2013-02-21,0.31443
2013-02-22,0.31422
2013-02-23,0.31404
2013-02-24,0.31383
2013-02-25,0.31363
2013-02-26,0.31343
2013-02-27,0.31324
2013-02-28,0.31305
2013-03-01,0.31288
2013-03-02,0.31269
2013-03-03,0.3125
2013-03-04,0.31232
2013-03-05,0.31215
2013-03-06,0.31193
2013-03-07,0.31168
2013-03-08,0.31147
2013-03-09,0.31127
2013-03-10,0.31105
2013-03-11,0.31083
2013-03-12,0.31061
2013-03-13,0.3104
2013-03-14,0.31021
2013-03-15,0.31002
2013-03-16,0.30982
2013-03-17,0.3096
2013-03-18,0.30938
2013-03-19,0.30918
2013-03-20,0.30897
2013-03-21,0.30871
2013-03-22,0.30845
2013-03-23,0.30819
2013-03-24,0.30798
2013-03-25,0.30779
2013-03-26,0.30758
2013-03-27,0.30737
2013-03-28,0.30717
2013-03-29,0.30697
2013-03-30,0.30677
2013-03-31,0.30791
2013-04-01,0.30619
2013-04-02,0.30548
2013-04-03,0.30517
2013-04-04,0.30495
2013-04-05,0.3047
2013-04-06,0.30443
2013-04-07,0.30414
2013-04-08,0.30382
2013-04-09,0.30347
2013-04-10,0.30316
2013-04-11,0.30289
2013-04-12,0.3026
2013-04-13,0.30232
2013-04-14,0.30203
2013-04-15,0.30172
2013-04-16,0.3014
2013-04-17,0.30107
2013-04-18,0.30077
2013-04-19,0.30051
2013-04-20,0.30024
2013-04-21,0.29996
2013-04-22,0.29968
2013-04-23,0.29939
2013-04-24,0.2991
2013-04-25,0.29882
2013-04-26,0.29855
2013-04-27,0.29827
2013-04-28,0.29799
2013-04-29,0.29768
2013-04-30,0.29736
2013-05-01,0.29701
2013-05-02,0.29664
2013-05-03,0.29632
2013-05-04,0.29604
2013-05-05,0.29574
2013-05-06,0.29544
2013-05-07,0.29513
2013-05-08,0.2948
2013-05-09,0.29446
2013-05-10,0.29413
2013-05-11,0.2938
2013-05-12,0.29349
2013-05-13,0.29316
2013-05-14,0.29283
2013-05-15,0.29249
2013-05-16,0.29212
2013-05-17,0.29174
2013-05-18,0.29136
2013-05-19,0.29097
2013-05-20,0.29059
2013-05-21,0.29023
2013-05-22,0.28984
2013-05-23,0.28943
2013-05-24,0.28904
2013-05-25,0.28867
2013-05-26,0.2883
2013-05-27,0.28793
2013-05-28,0.28758
2013-05-29,0.28723
2013-05-30,0.28687
2013-05-31,0.2865
2013-06-01,0.28615
2013-06-02,0.2858
2013-06-03,0.28546
2013-06-04,0.28515
2013-06-05,0.28483
2013-06-06,0.28448
2013-06-07,0.28412
2013-06-08,0.28376
2013-06-09,0.28341
2013-06-10,0.28303
2013-06-11,0.28263
2013-06-12,0.28225
2013-06-13,0.28185
2013-06-14,0.28145
2013-06-15,0.28106
2013-06-16,0.28068
2013-06-17,0.28027
2013-06-18,0.27986
2013-06-19,0.27944
2013-06-20,0.27903
2013-06-21,0.27862
2013-06-22,0.27821
2013-06-23,0.2778
2013-06-24,0.27741
2013-06-25,0.27701
2013-06-26,0.2766
2013-06-27,0.27623
2013-06-28,0.27584
2013-06-29,0.27541
2013-06-30,0.27496
2013-07-01,0.27452
2013-07-02,0.27409
2013-07-03,0.27367
2013-07-04,0.27323
2013-07-05,0.27278
2013-07-06,0.27233
2013-07-07,0.27189
2013-07-08,0.27147
2013-07-09,0.27106
2013-07-10,0.27064
2013-07-11,0.27022
2013-07-12,0.26979
2013-07-13,0.26935
2013-07-14,0.26893
2013-07-15,0.2685
2013-07-16,0.26806
2013-07-17,0.2676
2013-07-18,0.26715
2013-07-19,0.2667
2013-07-20,0.26623
2013-07-21,0.26576
2013-07-22,0.26527
2013-07-23,0.26477
2013-07-24,0.26426
2013-07-25,0.26375
2013-07-26,0.26325
2013-07-27,0.26274
2013-07-28,0.26222
2013-07-29,0.26171
2013-07-30,0.26122
2013-07-31,0.26074
2013-08-01,0.26026
2013-08-02,0.25978
2013-08-03,0.25933
2013-08-04,0.25888
2013-08-05,0.25842
2013-08-06,0.25796
2013-08-07,0.2575
2013-08-08,0.25703
2013-08-09,0.25656
2013-08-10,0.25611
2013-08-11,0.25566
2013-08-12,0.25523
2013-08-13,0.25479
2013-08-14,0.25436
2013-08-15,0.25392
2013-08-16,0.2535
2013-08-17,0.25308
2013-08-18,0.25266
2013-08-19,0.25225
2013-08-20,0.25184
2013-08-21,0.25144
2013-08-22,0.25102
2013-08-23,0.25061
2013-08-24,0.25018
2013-08-25,0.24976
2013-08-26,0.24936
2013-08-27,0.24897
2013-08-28,0.2486
2013-08-29,0.24823
2013-08-30,0.24786
2013-08-31,0.24748
2013-09-01,0.24709
2013-09-02,0.24671
2013-09-03,0.24632
2013-09-04,0.24593
2013-09-05,0.24555
2013-09-06,0.24515
2013-09-07,0.24477
2013-09-08,0.24442
2013-09-09,0.24405
2013-09-10,0.24369
2013-09-11,0.24332
2013-09-12,0.24292
2013-09-13,0.2425
2013-09-14,0.24209
2013-09-15,0.24169
2013-09-16,0.24132
2013-09-17,0.24094
2013-09-18,0.24054
2013-09-19,0.24016
2013-09-20,0.23982
2013-09-21,0.23947
2013-09-22,0.2391
2013-09-23,0.23875
2013-09-24,0.23843
2013-09-25,0.23808
2013-09-26,0.23769
2013-09-27,0.23732
2013-09-28,0.23701
2013-09-29,0.23671
2013-09-30,0.23637
2013-10-01,0.23603
2013-10-02,0.23571
2013-10-03,0.23538
2013-10-04,0.23502
2013-10-05,0.23466
2013-10-06,0.23435
2013-10-07,0.23407
2013-10-08,0.23378
2013-10-09,0.23349
2013-10-10,0.23319
2013-10-11,0.23294
2013-10-12,0.23269
2013-10-13,0.23244
2013-10-14,0.23218
2013-10-15,0.23191
2013-10-16,0.23164
2013-10-17,0.23139
2013-10-18,0.23116
2013-10-19,0.23093
2013-10-20,0.23071
2013-10-21,0.23048
2013-10-22,0.23024
2013-10-23,0.23003
2013-10-24,0.22983
2013-10-25,0.22963
2013-10-26,0.22943
2013-10-27,0.22921
2013-10-28,0.22897
2013-10-29,0.22871
2013-10-30,0.22849
2013-10-31,0.22829
2013-11-01,0.22806
2013-11-02,0.22783
2013-11-03,0.22762
2013-11-04,0.22737
2013-11-05,0.22713
2013-11-06,0.22692
2013-11-07,0.22672
2013-11-08,0.22655
2013-11-09,0.22638
2013-11-10,0.22618
2013-11-11,0.22598
2013-11-12,0.22578
2013-11-13,0.2256
2013-11-14,0.22539
2013-11-15,0.22519
2013-11-16,0.22497
2013-11-17,0.22477
2013-11-18,0.22461
2013-11-19,0.22444
2013-11-20,0.22422
2013-11-21,0.22404
2013-11-22,0.22372
2013-11-23,0.22338
2013-11-24,0.22313
2013-11-25,0.22293
2013-11-26,0.22275
2013-11-27,0.22254
2013-11-28,0.22234
2013-11-29,0.22215
2013-11-30,0.22199
2013-12-01,0.22183
2013-12-02,0.22166
2013-12-03,0.22148
2013-12-04,0.22128
2013-12-05,0.2211
2013-12-06,0.22092
2013-12-07,0.22074
2013-12-08,0.22055
2013-12-09,0.22038
2013-12-10,0.22019
2013-12-11,0.22
2013-12-12,0.21981
2013-12-13,0.21964
2013-12-14,0.21949
2013-12-15,0.21931
2013-12-16,0.21913
2013-12-17,0.21894
2013-12-18,0.21876
2013-12-19,0.21861
2013-12-20,0.21845
2013-12-21,0.21831
2013-12-22,0.21818
2013-12-23,0.21804
2013-12-24,0.21789
2013-12-25,0.21773
2013-12-26,0.21755
2013-12-27,0.21737
2013-12-28,0.2172
2013-12-29,0.21704
2013-12-30,0.21686
2013-12-31,0.21669
2014-01-01,0.21655
2014-01-02,0.2164
2014-01-03,0.21625
2014-01-04,0.21611
2014-01-05,0.21594
2014-01-06,0.21576
2014-01-07,0.21559
2014-01-08,0.21546
2014-01-09,0.21533
2014-01-10,0.2152
2014-01-11,0.21507
2014-01-12,0.21492
2014-01-13,0.21477
2014-01-14,0.2146
2014-01-15,0.21441
2014-01-16,0.21421
2014-01-17,0.214
2014-01-18,0.21381
2014-01-19,0.21362
2014-01-20,0.21344
2014-01-21,0.21326
2014-01-22,0.21309
2014-01-23,0.21291
2014-01-24,0.21269
2014-01-25,0.21247
2014-01-26,0.21228
2014-01-27,0.21212
2014-01-28,0.21199
2014-01-29,0.21187
2014-01-30,0.21172
2014-01-31,0.21156
2014-02-01,0.21139
2014-02-02,0.21122
2014-02-03,0.21105
2014-02-04,0.21092
2014-02-05,0.2108
2014-02-06,0.21066
2014-02-07,0.21049
2014-02-08,0.21093
2014-02-09,0.30152
2014-02-10,0.32705
2014-02-11,0.32264
2014-02-12,0.32129
2014-02-13,0.32086
2014-02-14,0.3206
2014-02-15,0.32034
2014-02-16,0.32008
2014-02-17,0.31987
2014-02-18,0.31968
2014-02-19,0.31949
2014-02-20,0.31927
2014-02-21,0.31904
2014-02-22,0.31881
2014-02-23,0.31859
2014-02-24,0.31839
2014-02-25,0.31818
2014-02-26,0.31795
2014-02-27,0.31788
2014-02-28,0.31689
2014-03-01,0.35531
2014-03-02,0.35037
2014-03-03,0.34883
2014-03-04,0.34832
2014-03-05,0.348
2014-03-06,0.34884
2014-03-07,0.34607
2014-03-08,0.34504
2014-03-09,0.34465
2014-03-10,0.34436
2014-03-11,0.34405
2014-03-12,0.34371
2014-03-13,0.34334
2014-03-14,0.34305
2014-03-15,0.34278
2014-03-16,0.34252
2014-03-17,0.34225
2014-03-18,0.34194
2014-03-19,0.34162
2014-03-20,0.34134
2014-03-21,0.34107
2014-03-22,0.34082
2014-03-23,0.34058
2014-03-24,0.34034
2014-03-25,0.34007
2014-03-26,0.33977
2014-03-27,0.33944
2014-03-28,0.33905
2014-03-29,0.3387
2014-03-30,0.34608
2014-03-31,0.34178
2014-04-01,0.34119
2014-04-02,0.33977
2014-04-03,0.33718
2014-04-04,0.33627
2014-04-05,0.33591
2014-04-06,0.33562
2014-04-07,0.33534
2014-04-08,0.33509
2014-04-09,0.33488
2014-04-10,0.33465
2014-04-11,0.3344
2014-04-12,0.33414
2014-04-13,0.33385
2014-04-14,0.3336
2014-04-15,0.33332
2014-04-16,0.33301
2014-04-17,0.33269
2014-04-18,0.33238
2014-04-19,0.33208
2014-04-20,0.33177
2014-04-21,0.33147
2014-04-22,0.33119
2014-04-23,0.33088
2014-04-24,0.33057
2014-04-25,0.33026
2014-04-26,0.33023
2014-04-27,0.32852
2014-04-28,0.32776
2014-04-29,0.32737
2014-04-30,0.32702
2014-05-01,0.32667
2014-05-02,0.32635
2014-05-03,0.32604
2014-05-04,0.32571
2014-05-05,0.32535
2014-05-06,0.32496
2014-05-07,0.32457
2014-05-08,0.32419
2014-05-09,0.32383
2014-05-10,0.32346
2014-05-11,0.32307
2014-05-12,0.32271
2014-05-13,0.32238
2014-05-14,0.32207
2014-05-15,0.32179
2014-05-16,0.32148
2014-05-17,0.32114
2014-05-18,0.32077
2014-05-19,0.32038
2014-05-20,0.32001
2014-05-21,0.31964
2014-05-22,0.31928
2014-05-23,0.31897
2014-05-24,0.31861
2014-05-25,0.31822
2014-05-26,0.31782
2014-05-27,0.31742
2014-05-28,0.31701
2014-05-29,0.31659
2014-05-30,0.31619
2014-05-31,0.31581
2014-06-01,0.31543
2014-06-02,0.31507
2014-06-03,0.31467
2014-06-04,0.31428
2014-06-05,0.31389
2014-06-06,0.3135
2014-06-07,0.31309
2014-06-08,0.31267
2014-06-09,0.31225
2014-06-10,0.31185
2014-06-11,0.31142
2014-06-12,0.31098
2014-06-13,0.31052
2014-06-14,0.31005
2014-06-15,0.30959
2014-06-16,0.30912
2014-06-17,0.30864
2014-06-18,0.30817
2014-06-19,0.30774
2014-06-20,0.30729
2014-06-21,0.30683
2014-06-22,0.30636
2014-06-23,0.30589
2014-06-24,0.30539
2014-06-25,0.30489
2014-06-26,0.30441
2014-06-27,0.30394
2014-06-28,0.30348
2014-06-29,0.30301
2014-06-30,0.30256
2014-07-01,0.30213
2014-07-02,0.30167
2014-07-03,0.30117
2014-07-04,0.30068
2014-07-05,0.30022
2014-07-06,0.29976
2014-07-07,0.29929
2014-07-08,0.29883
2014-07-09,0.29836
2014-07-10,0.29789
2014-07-11,0.29743
2014-07-12,0.29696
2014-07-13,0.29648
2014-07-14,0.29597
2014-07-15,0.29547
2014-07-16,0.29496
2014-07-17,0.29442
2014-07-18,0.29387
2014-07-19,0.29334
2014-07-20,0.29281
2014-07-21,0.29228
2014-07-22,0.29178
2014-07-23,0.29129
2014-07-24,0.29079
