"date","benthic_pgc010"
2010-12-19,6.2347e-05
2010-12-20,6.2582e-05
2010-12-21,6.2574e-05
2010-12-22,6.2523e-05
2010-12-23,6.2479e-05
2010-12-24,6.2434e-05
2010-12-25,6.2372e-05
2010-12-26,6.2304e-05
2010-12-27,6.2252e-05
2010-12-28,6.2206e-05
2010-12-29,6.2149e-05
2010-12-30,6.209e-05
2010-12-31,6.2041e-05
2011-01-01,6.7208e-05
2011-01-02,6.9136e-05
2011-01-03,6.9142e-05
2011-01-04,6.9092e-05
2011-01-05,6.904e-05
2011-01-06,6.8985e-05
2011-01-07,6.8929e-05
2011-01-08,6.888e-05
2011-01-09,6.8839e-05
2011-01-10,6.8793e-05
2011-01-11,6.8742e-05
2011-01-12,6.8688e-05
2011-01-13,6.8636e-05
2011-01-14,6.8591e-05
2011-01-15,6.8549e-05
2011-01-16,6.8508e-05
2011-01-17,6.8479e-05
2011-01-18,6.8444e-05
2011-01-19,6.8398e-05
2011-01-20,6.8349e-05
2011-01-21,6.8295e-05
2011-01-22,6.8243e-05
2011-01-23,6.8189e-05
2011-01-24,6.8138e-05
2011-01-25,6.8095e-05
2011-01-26,6.8047e-05
2011-01-27,6.7991e-05
2011-01-28,6.7939e-05
2011-01-29,6.7896e-05
2011-01-30,6.7854e-05
2011-01-31,6.781e-05
2011-02-01,7.2806e-05
2011-02-02,7.4736e-05
2011-02-03,7.4752e-05
2011-02-04,7.4704e-05
2011-02-05,7.4651e-05
2011-02-06,7.4599e-05
2011-02-07,7.4549e-05
2011-02-08,7.4496e-05
2011-02-09,7.4435e-05
2011-02-10,7.4376e-05
2011-02-11,7.4317e-05
2011-02-12,7.4259e-05
2011-02-13,7.4203e-05
2011-02-14,7.4147e-05
2011-02-15,7.4067e-05
2011-02-16,7.3973e-05
2011-02-17,7.3894e-05
2011-02-18,7.3825e-05
2011-02-19,7.3902e-05
2011-02-20,7.3881e-05
2011-02-21,7.3844e-05
2011-02-22,7.3801e-05
2011-02-23,7.376e-05
2011-02-24,7.3714e-05
2011-02-25,7.3655e-05
2011-02-26,7.3607e-05
2011-02-27,7.3567e-05
2011-02-28,7.3526e-05
2011-03-01,7.8279e-05
2011-03-02,8.0231e-05
2011-03-03,8.0252e-05
2011-03-04,8.0202e-05
2011-03-05,8.0155e-05
2011-03-06,8.011e-05
2011-03-07,8.0054e-05
2011-03-08,7.9994e-05
2011-03-09,7.9941e-05
2011-03-10,7.9889e-05
2011-03-11,7.9837e-05
2011-03-12,7.9793e-05
2011-03-13,7.9744e-05
2011-03-14,7.9683e-05
2011-03-15,7.9621e-05
2011-03-16,8.4934e-05
2011-03-17,8.5977e-05
2011-03-18,8.5975e-05
2011-03-19,8.5899e-05
2011-03-20,8.5819e-05
2011-03-21,8.5744e-05
2011-03-22,8.5681e-05
2011-03-23,8.5609e-05
2011-03-24,8.5513e-05
2011-03-25,8.7244e-05
2011-03-26,8.7554e-05
2011-03-27,8.7504e-05
2011-03-28,8.7443e-05
2011-03-29,8.7393e-05
2011-03-30,8.734e-05
2011-03-31,8.7278e-05
2011-04-01,9.2222e-05
2011-04-02,9.4552e-05
2011-04-03,9.4628e-05
2011-04-04,9.4562e-05
2011-04-05,9.4492e-05
2011-04-06,9.4421e-05
2011-04-07,9.4346e-05
2011-04-08,9.4265e-05
2011-04-09,9.4192e-05
2011-04-10,9.413e-05
2011-04-11,9.4075e-05
2011-04-12,9.4013e-05
2011-04-13,9.3947e-05
2011-04-14,9.3879e-05
2011-04-15,9.3823e-05
2011-04-16,9.3765e-05
2011-04-17,9.3705e-05
2011-04-18,9.3638e-05
2011-04-19,9.357e-05
2011-04-20,9.3506e-05
2011-04-21,9.3437e-05
2011-04-22,9.3372e-05
2011-04-23,9.3316e-05
2011-04-24,9.3257e-05
2011-04-25,9.3186e-05
2011-04-26,9.3109e-05
2011-04-27,9.3039e-05
2011-04-28,9.2974e-05
2011-04-29,9.2899e-05
2011-04-30,9.2814e-05
2011-05-01,9.7501e-05
2011-05-02,9.9669e-05
2011-05-03,9.9744e-05
2011-05-04,9.9677e-05
2011-05-05,9.96e-05
2011-05-06,9.9532e-05
2011-05-07,9.9461e-05
2011-05-08,9.9384e-05
2011-05-09,9.9297e-05
2011-05-10,9.9209e-05
2011-05-11,9.9126e-05
2011-05-12,9.9051e-05
2011-05-13,9.8979e-05
2011-05-14,9.8906e-05
2011-05-15,9.8817e-05
2011-05-16,9.8727e-05
2011-05-17,9.8638e-05
2011-05-18,9.8548e-05
2011-05-19,9.8463e-05
2011-05-20,9.8379e-05
2011-05-21,9.8299e-05
2011-05-22,9.8211e-05
2011-05-23,9.8113e-05
2011-05-24,9.8014e-05
2011-05-25,9.7924e-05
2011-05-26,9.7833e-05
2011-05-27,9.7747e-05
2011-05-28,9.7653e-05
2011-05-29,9.7552e-05
2011-05-30,9.7449e-05
2011-05-31,9.7356e-05
2011-06-01,0.00010331
2011-06-02,0.00010597
2011-06-03,0.00010604
2011-06-04,0.00010595
2011-06-05,0.00010585
2011-06-06,0.00010576
2011-06-07,0.00010566
2011-06-08,0.00010556
2011-06-09,0.00010546
2011-06-10,0.00010536
2011-06-11,0.00010526
2011-06-12,0.00010515
2011-06-13,0.00010504
2011-06-14,0.00010493
2011-06-15,0.00010482
2011-06-16,0.0001047
2011-06-17,0.00010458
2011-06-18,0.00010447
2011-06-19,0.00010434
2011-06-20,0.00010422
2011-06-21,0.00010411
2011-06-22,0.000104
2011-06-23,0.00010388
2011-06-24,0.00010376
2011-06-25,0.00010363
2011-06-26,0.0001035
2011-06-27,0.00010337
2011-06-28,0.00010323
2011-06-29,0.00010309
2011-06-30,0.00010295
2011-07-01,0.00010445
2011-07-02,0.00010502
2011-07-03,0.00010491
2011-07-04,0.00010476
2011-07-05,0.00010462
2011-07-06,0.00010448
2011-07-07,0.00010432
2011-07-08,0.00010416
2011-07-09,0.000104
2011-07-10,0.00010384
2011-07-11,0.00010368
2011-07-12,0.00010351
2011-07-13,0.00010334
2011-07-14,0.00010317
2011-07-15,0.000103
2011-07-16,0.00010283
2011-07-17,0.00010266
2011-07-18,0.00010251
2011-07-19,0.00010237
2011-07-20,0.00010221
2011-07-21,0.00010206
2011-07-22,0.0001019
2011-07-23,0.00010174
2011-07-24,0.00010159
2011-07-25,0.00010144
2011-07-26,0.00010129
2011-07-27,0.00010113
2011-07-28,0.00010099
2011-07-29,0.00010084
2011-07-30,0.00010068
2011-07-31,0.00010051
2011-08-01,0.00010601
2011-08-02,0.00010802
2011-08-03,0.00010792
2011-08-04,0.00010775
2011-08-05,0.00010758
2011-08-06,0.00010741
2011-08-07,0.00010723
2011-08-08,0.00010706
2011-08-09,0.0001069
2011-08-10,0.00010674
2011-08-11,0.00010657
2011-08-12,0.0001064
2011-08-13,0.00010624
2011-08-14,0.00010608
2011-08-15,0.00010591
2011-08-16,0.00010575
2011-08-17,0.00010559
2011-08-18,0.00010543
2011-08-19,0.00010526
2011-08-20,0.00010508
2011-08-21,0.00010491
2011-08-22,0.00010475
2011-08-23,0.00010459
2011-08-24,0.00010443
2011-08-25,0.00010428
2011-08-26,0.00010412
2011-08-27,0.00010398
2011-08-28,0.00010383
2011-08-29,0.00010367
2011-08-30,0.00010351
2011-08-31,0.00010334
2011-09-01,0.00011912
2011-09-02,0.00012437
2011-09-03,0.00012432
2011-09-04,0.00012417
2011-09-05,0.000124
2011-09-06,0.00012382
2011-09-07,0.00012365
2011-09-08,0.00012348
2011-09-09,0.0001233
2011-09-10,0.00012312
2011-09-11,0.00012294
2011-09-12,0.00012275
2011-09-13,0.00012256
2011-09-14,0.00012238
2011-09-15,0.00012219
2011-09-16,0.00012199
2011-09-17,0.0001218
2011-09-18,0.00012162
2011-09-19,0.00012144
2011-09-20,0.00012127
2011-09-21,0.00012109
2011-09-22,0.00012091
2011-09-23,0.00012074
2011-09-24,0.00012057
2011-09-25,0.00012039
2011-09-26,0.00012021
2011-09-27,0.00012003
2011-09-28,0.00011986
2011-09-29,0.0001197
2011-09-30,0.00011954
2011-10-01,0.00012467
2011-10-02,0.00012606
2011-10-03,0.0001259
2011-10-04,0.00012571
2011-10-05,0.00012551
2011-10-06,0.00012533
2011-10-07,0.00012518
2011-10-08,0.00012502
2011-10-09,0.00012487
2011-10-10,0.00012473
2011-10-11,0.00012461
2011-10-12,0.00012446
2011-10-13,0.00012432
2011-10-14,0.00012419
2011-10-15,0.00012406
2011-10-16,0.00012393
2011-10-17,0.0001238
2011-10-18,0.00012365
2011-10-19,0.00012351
2011-10-20,0.00012337
2011-10-21,0.00012324
2011-10-22,0.00012309
2011-10-23,0.00012294
2011-10-24,0.00012281
2011-10-25,0.00012267
2011-10-26,0.00012252
2011-10-27,0.00012237
2011-10-28,0.00012223
2011-10-29,0.00012211
2011-10-30,0.00012198
2011-10-31,0.00012185
2011-11-01,0.00014149
2011-11-02,0.00014713
2011-11-03,0.00014703
2011-11-04,0.00014686
2011-11-05,0.00014671
2011-11-06,0.00014656
2011-11-07,0.00014641
2011-11-08,0.00014628
2011-11-09,0.00014613
2011-11-10,0.00014596
2011-11-11,0.00014579
2011-11-12,0.00014564
2011-11-13,0.00014553
2011-11-14,0.00014542
2011-11-15,0.0001453
2011-11-16,0.00014519
2011-11-17,0.00014508
2011-11-18,0.00014495
2011-11-19,0.0001448
2011-11-20,0.00014467
2011-11-21,0.00014453
2011-11-22,0.00014439
2011-11-23,0.00014424
2011-11-24,0.00014409
2011-11-25,0.00014397
2011-11-26,0.00014387
2011-11-27,0.00014375
2011-11-28,0.00014365
2011-11-29,0.00014356
2011-11-30,0.00014345
2011-12-01,0.00014784
2011-12-02,0.00014895
2011-12-03,0.00014883
2011-12-04,0.0001487
2011-12-05,0.00014858
2011-12-06,0.00014845
2011-12-07,0.00014833
2011-12-08,0.00014821
2011-12-09,0.00014809
2011-12-10,0.00014796
2011-12-11,0.00014785
2011-12-12,0.00014777
2011-12-13,0.00014767
2011-12-14,0.00014757
2011-12-15,0.00014749
2011-12-16,0.00014739
2011-12-17,0.00014726
2011-12-18,0.00014714
2011-12-19,0.00014702
2011-12-20,0.00014689
2011-12-21,0.00014677
2011-12-22,0.00014665
2011-12-23,0.00014653
2011-12-24,0.0001464
2011-12-25,0.00014628
2011-12-26,0.00014618
2011-12-27,0.0001461
2011-12-28,0.00014602
2011-12-29,0.00014594
2011-12-30,0.00014585
2011-12-31,0.00014575
2012-01-01,0.0001517
2012-01-02,0.00015332
2012-01-03,0.00015324
2012-01-04,0.00015315
2012-01-05,0.00015305
2012-01-06,0.00015296
2012-01-07,0.00015285
2012-01-08,0.00015274
2012-01-09,0.00015262
2012-01-10,0.0001525
2012-01-11,0.00015238
2012-01-12,0.00015225
2012-01-13,0.00015212
2012-01-14,0.000152
2012-01-15,0.0001519
2012-01-16,0.00015181
2012-01-17,0.00015172
2012-01-18,0.00015162
2012-01-19,0.00015148
2012-01-20,0.00015132
2012-01-21,0.00015774
2012-01-22,0.00015854
2012-01-23,0.0001584
2012-01-24,0.00015828
2012-01-25,0.00015818
2012-01-26,0.00015809
2012-01-27,0.00015799
2012-01-28,0.00015785
2012-01-29,0.00015771
2012-01-30,0.0001576
2012-01-31,0.00015752
2012-02-01,0.0001619
2012-02-02,0.00016323
2012-02-03,0.00016313
2012-02-04,0.00016299
2012-02-05,0.00016286
2012-02-06,0.00016272
2012-02-07,0.00016256
2012-02-08,0.00016241
2012-02-09,0.00016229
2012-02-10,0.00016218
2012-02-11,0.00016206
2012-02-12,0.00016196
2012-02-13,0.00016184
2012-02-14,0.00016172
2012-02-15,0.00016161
2012-02-16,0.00016148
2012-02-17,0.00016135
2012-02-18,0.00016124
2012-02-19,0.00016113
2012-02-20,0.00016104
2012-02-21,0.00016095
2012-02-22,0.00016086
2012-02-23,0.00016074
2012-02-24,0.00016062
2012-02-25,0.0001605
2012-02-26,0.00016038
2012-02-27,0.00016026
2012-02-28,0.00016016
2012-02-29,0.00016005
2012-03-01,0.00016243
2012-03-02,0.00016311
2012-03-03,0.00016301
2012-03-04,0.00016289
2012-03-05,0.00016279
2012-03-06,0.00016268
2012-03-07,0.00016255
2012-03-08,0.00016241
2012-03-09,0.00016228
2012-03-10,0.00016217
2012-03-11,0.00016208
2012-03-12,0.00016197
2012-03-13,0.00016182
2012-03-14,0.00016164
2012-03-15,0.00016176
2012-03-16,0.00016164
2012-03-17,0.00016496
2012-03-18,0.00016541
2012-03-19,0.0001653
2012-03-20,0.0001652
2012-03-21,0.00016508
2012-03-22,0.00016495
2012-03-23,0.00016484
2012-03-24,0.00016472
2012-03-25,0.0001646
2012-03-26,0.0001645
2012-03-27,0.00016436
2012-03-28,0.00016516
2012-03-29,0.00016518
2012-03-30,0.00016505
2012-03-31,0.00016489
2012-04-01,0.00016707
2012-04-02,0.00016779
2012-04-03,0.00016771
2012-04-04,0.0001676
2012-04-05,0.00016747
2012-04-06,0.00016735
2012-04-07,0.00016726
2012-04-08,0.00016715
2012-04-09,0.00016704
2012-04-10,0.00016693
2012-04-11,0.00016681
2012-04-12,0.00016666
2012-04-13,0.00017435
2012-04-14,0.00017563
2012-04-15,0.00017555
2012-04-16,0.00017544
2012-04-17,0.00017533
2012-04-18,0.00017522
2012-04-19,0.0001751
2012-04-20,0.00017498
2012-04-21,0.00017485
2012-04-22,0.00017473
2012-04-23,0.00017463
2012-04-24,0.00017451
2012-04-25,0.00017437
2012-04-26,0.00017421
2012-04-27,0.00017405
2012-04-28,0.00017391
2012-04-29,0.00017376
2012-04-30,0.00017361
2012-05-01,0.000178
2012-05-02,0.00017954
2012-05-03,0.00017943
2012-05-04,0.00017925
2012-05-05,0.00017907
2012-05-06,0.00017888
2012-05-07,0.00017869
2012-05-08,0.00017852
2012-05-09,0.00017836
2012-05-10,0.00017818
2012-05-11,0.00017799
2012-05-12,0.00017782
2012-05-13,0.00017767
2012-05-14,0.00017751
2012-05-15,0.0001773
2012-05-16,0.00017708
2012-05-17,0.00017687
2012-05-18,0.00017666
2012-05-19,0.00017646
2012-05-20,0.00017627
2012-05-21,0.00017607
2012-05-22,0.00017587
2012-05-23,0.00017566
2012-05-24,0.00017543
2012-05-25,0.0001752
2012-05-26,0.00017498
2012-05-27,0.00017477
2012-05-28,0.00017458
2012-05-29,0.00017437
2012-05-30,0.00017417
2012-05-31,0.00017397
2012-06-01,0.00017782
2012-06-02,0.00017898
2012-06-03,0.00017878
2012-06-04,0.00017856
2012-06-05,0.00017833
2012-06-06,0.00017811
2012-06-07,0.0001779
2012-06-08,0.00017768
2012-06-09,0.00017744
2012-06-10,0.0001772
2012-06-11,0.00017698
2012-06-12,0.00017677
2012-06-13,0.00017655
2012-06-14,0.00017631
2012-06-15,0.00017608
2012-06-16,0.00017585
2012-06-17,0.00017562
2012-06-18,0.0001754
2012-06-19,0.00017517
2012-06-20,0.00017494
2012-06-21,0.00017472
2012-06-22,0.00017448
2012-06-23,0.00017425
2012-06-24,0.00017401
2012-06-25,0.00017379
2012-06-26,0.00017356
2012-06-27,0.00017333
2012-06-28,0.0001731
2012-06-29,0.00017286
2012-06-30,0.00017262
2012-07-01,0.00017486
2012-07-02,0.00017535
2012-07-03,0.00017511
2012-07-04,0.00017486
2012-07-05,0.00017461
2012-07-06,0.00017437
2012-07-07,0.00017412
2012-07-08,0.00017387
2012-07-09,0.00017361
2012-07-10,0.00017335
2012-07-11,0.00017311
2012-07-12,0.00017287
2012-07-13,0.00017261
2012-07-14,0.00017236
2012-07-15,0.0001721
2012-07-16,0.00017185
2012-07-17,0.00017158
2012-07-18,0.00017134
2012-07-19,0.00017111
2012-07-20,0.00017088
2012-07-21,0.00017064
2012-07-22,0.00017039
2012-07-23,0.00017015
2012-07-24,0.0001699
2012-07-25,0.00016964
2012-07-26,0.00016936
2012-07-27,0.00016908
2012-07-28,0.0001688
2012-07-29,0.00016851
2012-07-30,0.00016823
2012-07-31,0.00016795
2012-08-01,0.00018228
2012-08-02,0.00018564
2012-08-03,0.00018538
2012-08-04,0.0001851
2012-08-05,0.00018481
2012-08-06,0.00018451
2012-08-07,0.00018421
2012-08-08,0.0001839
2012-08-09,0.00018359
2012-08-10,0.00018329
2012-08-11,0.000183
2012-08-12,0.00018272
2012-08-13,0.00018243
2012-08-14,0.00018214
2012-08-15,0.00018184
2012-08-16,0.00018152
2012-08-17,0.00018121
2012-08-18,0.00018087
2012-08-19,0.00018053
2012-08-20,0.0001802
2012-08-21,0.00017987
2012-08-22,0.00017954
2012-08-23,0.00017923
2012-08-24,0.00017891
2012-08-25,0.0001786
2012-08-26,0.00017828
2012-08-27,0.00017798
2012-08-28,0.00017769
2012-08-29,0.0001774
2012-08-30,0.00017712
2012-08-31,0.00017683
2012-09-01,0.00017928
2012-09-02,0.00017954
2012-09-03,0.00017926
2012-09-04,0.00017899
2012-09-05,0.00017871
2012-09-06,0.00017844
2012-09-07,0.00017818
2012-09-08,0.0001779
2012-09-09,0.00017761
2012-09-10,0.00017732
2012-09-11,0.00017705
2012-09-12,0.00017681
2012-09-13,0.00017658
2012-09-14,0.00017635
2012-09-15,0.00017612
2012-09-16,0.00017588
2012-09-17,0.00017565
2012-09-18,0.00017541
2012-09-19,0.00017516
2012-09-20,0.00017492
2012-09-21,0.00017468
2012-09-22,0.00017444
2012-09-23,0.00017421
2012-09-24,0.00017397
2012-09-25,0.00017374
2012-09-26,0.00017353
2012-09-27,0.00017332
2012-09-28,0.00017311
2012-09-29,0.00017288
2012-09-30,0.00017265
2012-10-01,0.00017445
2012-10-02,0.00017457
2012-10-03,0.00017435
2012-10-04,0.00017411
2012-10-05,0.00017386
2012-10-06,0.00017362
2012-10-07,0.0001734
2012-10-08,0.00017317
2012-10-09,0.00017293
2012-10-10,0.00017269
2012-10-11,0.00017245
2012-10-12,0.00017221
2012-10-13,0.00017197
2012-10-14,0.00017176
2012-10-15,0.00017155
2012-10-16,0.00017134
2012-10-17,0.00017111
2012-10-18,0.00017088
2012-10-19,0.00017066
2012-10-20,0.00017044
2012-10-21,0.00017022
2012-10-22,0.00016999
2012-10-23,0.00016974
2012-10-24,0.00016953
2012-10-25,0.00016934
2012-10-26,0.00016914
2012-10-27,0.00016895
2012-10-28,0.00016877
2012-10-29,0.0001686
2012-10-30,0.00016846
2012-10-31,0.0001683
2012-11-01,0.00017079
2012-11-02,0.00017109
2012-11-03,0.00017095
2012-11-04,0.00017079
2012-11-05,0.00017061
2012-11-06,0.00017042
2012-11-07,0.00017026
2012-11-08,0.0001701
2012-11-09,0.00016992
2012-11-10,0.00016976
2012-11-11,0.0001696
2012-11-12,0.00016944
2012-11-13,0.00016929
2012-11-14,0.00016914
2012-11-15,0.00016899
2012-11-16,0.00016883
2012-11-17,0.00016865
2012-11-18,0.00016878
2012-11-19,0.00016863
2012-11-20,0.00016844
2012-11-21,0.00016824
2012-11-22,0.00016808
2012-11-23,0.00016793
2012-11-24,0.00016779
2012-11-25,0.00016766
2012-11-26,0.00016754
2012-11-27,0.00016739
2012-11-28,0.0001672
2012-11-29,0.00016696
2012-11-30,0.00016675
2012-12-01,0.00017576
2012-12-02,0.00017854
2012-12-03,0.00018368
2012-12-04,0.00018414
2012-12-05,0.00018395
2012-12-06,0.00018378
2012-12-07,0.00018364
2012-12-08,0.0001835
2012-12-09,0.00018336
2012-12-10,0.0001832
2012-12-11,0.00018305
2012-12-12,0.0001829
2012-12-13,0.00018276
2012-12-14,0.00018262
2012-12-15,0.00018249
2012-12-16,0.00018233
2012-12-17,0.00018215
2012-12-18,0.00018198
2012-12-19,0.00018183
2012-12-20,0.00018166
2012-12-21,0.00018143
2012-12-22,0.00018122
2012-12-23,0.00018226
2012-12-24,0.00018295
2012-12-25,0.00018291
2012-12-26,0.0001832
2012-12-27,0.00018312
2012-12-28,0.000183
2012-12-29,0.00018286
2012-12-30,0.00018273
2012-12-31,0.00018263
2013-01-01,0.00018389
2013-01-02,0.00018412
2013-01-03,0.00018397
2013-01-04,0.00018382
2013-01-05,0.00018368
2013-01-06,0.00018355
2013-01-07,0.00018345
2013-01-08,0.00018335
2013-01-09,0.00018324
2013-01-10,0.00018313
2013-01-11,0.00018301
2013-01-12,0.0001829
2013-01-13,0.00018278
2013-01-14,0.00018266
2013-01-15,0.00018255
2013-01-16,0.00018243
2013-01-17,0.00018227
2013-01-18,0.0001821
2013-01-19,0.00018194
2013-01-20,0.00018179
2013-01-21,0.00018167
2013-01-22,0.00018162
2013-01-23,0.00018157
2013-01-24,0.0001815
2013-01-25,0.00018139
2013-01-26,0.0001813
2013-01-27,0.00018121
2013-01-28,0.0001811
2013-01-29,0.00018099
2013-01-30,0.00018088
2013-01-31,0.00018077
2013-02-01,0.00018065
2013-02-02,0.00018053
2013-02-03,0.00018041
2013-02-04,0.00018031
2013-02-05,0.00018021
2013-02-06,0.00018014
2013-02-07,0.00018005
2013-02-08,0.00017995
2013-02-09,0.00017983
2013-02-10,0.0001797
2013-02-11,0.00017959
2013-02-12,0.00017947
2013-02-13,0.00017936
2013-02-14,0.00017922
2013-02-15,0.00017908
2013-02-16,0.00017894
2013-02-17,0.00017882
2013-02-18,0.00017871
2013-02-19,0.0001786
2013-02-20,0.00017847
2013-02-21,0.00017833
2013-02-22,0.00017822
2013-02-23,0.00017812
2013-02-24,0.000178
2013-02-25,0.00017788
2013-02-26,0.00017777
2013-02-27,0.00017766
2013-02-28,0.00017756
2013-03-01,0.00017747
2013-03-02,0.00017735
2013-03-03,0.00017724
2013-03-04,0.00017715
2013-03-05,0.00017706
2013-03-06,0.00017691
2013-03-07,0.00017676
2013-03-08,0.00017665
2013-03-09,0.00017653
2013-03-10,0.0001764
2013-03-11,0.00017628
2013-03-12,0.00017615
2013-03-13,0.00017603
2013-03-14,0.00017593
2013-03-15,0.00017582
2013-03-16,0.0001757
2013-03-17,0.00017558
2013-03-18,0.00017545
2013-03-19,0.00017535
2013-03-20,0.00017522
2013-03-21,0.00017506
2013-03-22,0.00017491
2013-03-23,0.00017477
2013-03-24,0.00017465
2013-03-25,0.00017455
2013-03-26,0.00017443
2013-03-27,0.00017432
2013-03-28,0.00017421
2013-03-29,0.0001741
2013-03-30,0.00017398
2013-03-31,0.00017387
2013-04-01,0.00017373
2013-04-02,0.00017361
2013-04-03,0.0001735
2013-04-04,0.00017338
2013-04-05,0.00017322
2013-04-06,0.00017306
2013-04-07,0.0001729
2013-04-08,0.00017271
2013-04-09,0.00017251
2013-04-10,0.00017235
2013-04-11,0.0001722
2013-04-12,0.00017203
2013-04-13,0.00017187
2013-04-14,0.0001717
2013-04-15,0.00017153
2013-04-16,0.00017135
2013-04-17,0.00017116
2013-04-18,0.000171
2013-04-19,0.00017085
2013-04-20,0.0001707
2013-04-21,0.00017054
2013-04-22,0.00017038
2013-04-23,0.00017021
2013-04-24,0.00017004
2013-04-25,0.00016988
2013-04-26,0.00016973
2013-04-27,0.00016958
2013-04-28,0.00016941
2013-04-29,0.00016924
2013-04-30,0.00016904
2013-05-01,0.00016884
2013-05-02,0.00016862
2013-05-03,0.00016845
2013-05-04,0.00016829
2013-05-05,0.00016812
2013-05-06,0.00016795
2013-05-07,0.00016777
2013-05-08,0.00016758
2013-05-09,0.00016739
2013-05-10,0.00016721
2013-05-11,0.00016702
2013-05-12,0.00016685
2013-05-13,0.00016667
2013-05-14,0.00016648
2013-05-15,0.00016628
2013-05-16,0.00016607
2013-05-17,0.00016586
2013-05-18,0.00016565
2013-05-19,0.00016543
2013-05-20,0.00016522
2013-05-21,0.00016502
2013-05-22,0.00016478
2013-05-23,0.00016455
2013-05-24,0.00016434
2013-05-25,0.00016414
2013-05-26,0.00016393
2013-05-27,0.00016372
2013-05-28,0.00016352
2013-05-29,0.00016333
2013-05-30,0.00016313
2013-05-31,0.00016292
2013-06-01,0.00016272
2013-06-02,0.00016252
2013-06-03,0.00016233
2013-06-04,0.00016215
2013-06-05,0.00016197
2013-06-06,0.00016177
2013-06-07,0.00016157
2013-06-08,0.00016136
2013-06-09,0.00016117
2013-06-10,0.00016095
2013-06-11,0.00016072
2013-06-12,0.00016051
2013-06-13,0.00016028
2013-06-14,0.00016005
2013-06-15,0.00015983
2013-06-16,0.00015962
2013-06-17,0.00015938
2013-06-18,0.00015915
2013-06-19,0.00015892
2013-06-20,0.00015869
2013-06-21,0.00015846
2013-06-22,0.00015823
2013-06-23,0.000158
2013-06-24,0.00015778
2013-06-25,0.00015756
2013-06-26,0.00015733
2013-06-27,0.00015713
2013-06-28,0.0001569
2013-06-29,0.00015665
2013-06-30,0.0001564
2013-07-01,0.00015616
2013-07-02,0.00015592
2013-07-03,0.00015568
2013-07-04,0.00015543
2013-07-05,0.00015517
2013-07-06,0.00015492
2013-07-07,0.00015468
2013-07-08,0.00015445
2013-07-09,0.00015422
2013-07-10,0.00015399
2013-07-11,0.00015375
2013-07-12,0.00015351
2013-07-13,0.00015326
2013-07-14,0.00015303
2013-07-15,0.00015279
2013-07-16,0.00015254
2013-07-17,0.00015228
2013-07-18,0.00015203
2013-07-19,0.00015178
2013-07-20,0.00015151
2013-07-21,0.00015124
2013-07-22,0.00015097
2013-07-23,0.00015069
2013-07-24,0.0001504
2013-07-25,0.00015012
2013-07-26,0.00014984
2013-07-27,0.00014955
2013-07-28,0.00014926
2013-07-29,0.00014897
2013-07-30,0.0001487
2013-07-31,0.00014843
2013-08-01,0.00014815
2013-08-02,0.00014788
2013-08-03,0.00014763
2013-08-04,0.00014738
2013-08-05,0.00014711
2013-08-06,0.00014685
2013-08-07,0.00014659
2013-08-08,0.00014632
2013-08-09,0.00014606
2013-08-10,0.0001458
2013-08-11,0.00014555
2013-08-12,0.00014531
2013-08-13,0.00014506
2013-08-14,0.00014482
2013-08-15,0.00014457
2013-08-16,0.00014434
2013-08-17,0.0001441
2013-08-18,0.00014385
2013-08-19,0.00014362
2013-08-20,0.00014339
2013-08-21,0.00014316
2013-08-22,0.00014293
2013-08-23,0.00014269
2013-08-24,0.00014244
2013-08-25,0.0001422
2013-08-26,0.00014197
2013-08-27,0.00014176
2013-08-28,0.00014154
2013-08-29,0.00014134
2013-08-30,0.00014112
2013-08-31,0.0001409
2013-09-01,0.00014069
2013-09-02,0.00014047
2013-09-03,0.00014025
2013-09-04,0.00014003
2013-09-05,0.00013981
2013-09-06,0.00013958
2013-09-07,0.00013937
2013-09-08,0.00013917
2013-09-09,0.00013896
2013-09-10,0.00013875
2013-09-11,0.00013854
2013-09-12,0.00013831
2013-09-13,0.00013807
2013-09-14,0.00013783
2013-09-15,0.00013761
2013-09-16,0.0001374
2013-09-17,0.00013718
2013-09-18,0.00013695
2013-09-19,0.00013674
2013-09-20,0.00013655
2013-09-21,0.00013635
2013-09-22,0.00013614
2013-09-23,0.00013595
2013-09-24,0.00013578
2013-09-25,0.00013557
2013-09-26,0.00013535
2013-09-27,0.00013514
2013-09-28,0.00013497
2013-09-29,0.00013479
2013-09-30,0.00013459
2013-10-01,0.0001344
2013-10-02,0.00013421
2013-10-03,0.00013402
2013-10-04,0.00013381
2013-10-05,0.0001336
2013-10-06,0.00013343
2013-10-07,0.00013328
2013-10-08,0.0001331
2013-10-09,0.00013293
2013-10-10,0.00013276
2013-10-11,0.00013262
2013-10-12,0.00013248
2013-10-13,0.00013233
2013-10-14,0.00013217
2013-10-15,0.00013202
2013-10-16,0.00013187
2013-10-17,0.00013173
2013-10-18,0.0001316
2013-10-19,0.00013147
2013-10-20,0.00013134
2013-10-21,0.00013121
2013-10-22,0.00013108
2013-10-23,0.00013096
2013-10-24,0.00013084
2013-10-25,0.00013074
2013-10-26,0.00013062
2013-10-27,0.00013049
2013-10-28,0.00013035
2013-10-29,0.0001302
2013-10-30,0.00013008
2013-10-31,0.00012997
2013-11-01,0.00012983
2013-11-02,0.0001297
2013-11-03,0.00012957
2013-11-04,0.00012943
