"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1697",-0.0071750049437488,0.0158436974323178,0.10781851739497,0.177900437729353,0.125759643090451,0.00267228015566556,-0.0198842931224723,0.441124784685456,0.185189520598779,0.00372652174533454,0.000657310945887312,-0.0350018335861867,0.0174584771927631,-0.00234921042435308,0.159928028263302,-0.00453771450838316,-0.00453771450838316,-0.195935081064195,0.00698997095434491,0.015779177927505,0.151370535458721,0.0268392121621306,-0.00436861133148585,-0.0082476457468719,0.00699915707770564,-0.000239729384921362,-0.292051586280942,0.0128680493143206,-0.088940771607299,0.0467945336180682,0.00629269945278194,-0.00287876230927534,0.00865532649754722,0.0138398084658499,-0.00926973143588542,-0.0202787661124714,-0.0160706666978889,0.00246621393673605
"1698",-0.00724015073798624,0.0158568124303427,0.107891894639567,0.177918422039984,0.125746724317914,0.00264716557523025,-0.0198787279032855,0.441225810078774,0.185236710481099,0.00370112156753903,0.000633473098248066,-0.0349865973890676,0.0173760043763634,-0.00235452685814385,0.159980772131041,-0.00453520333699419,-0.00453520333699419,-0.195779107574615,0.0069913874678146,0.015771257978633,0.152012030610957,0.0268805057699362,-0.00438432094165376,-0.00823837415138083,0.00696016789991685,-0.000245946696857506,-0.291935417761535,0.0128477937000396,-0.0890139482811279,0.046510642447393,0.00626836800209895,-0.00286966650408963,0.00880549171277307,0.0138572997483597,-0.00913359196447976,-0.0201880623523043,-0.0159162960915321,0.00249121283510905
"1699",-0.00726470146310822,0.0158885763881373,0.107761362144709,0.177735130823517,0.125599590145682,0.00264605056955514,-0.0199004329151317,0.440775398224849,0.18495871654123,0.00367397812129852,0.000688621162301949,-0.0350127259875781,0.0173930766256362,-0.00240884777475113,0.159809169708135,-0.00451652104900705,-0.00451652104900705,-0.195989483860873,0.00698875281107198,0.0157932481540127,0.152406526303711,0.0269327449085564,-0.00428971196046168,-0.00822813071346364,0.00703435490731271,-0.000232441582403702,-0.291403053330211,0.0128771018564037,-0.0890237606863236,0.046912666159062,0.00624114143293583,-0.00283414757912123,0.00870349497432366,0.0139484082639469,-0.00929680484264593,-0.0202541321054225,-0.016014026563894,0.00246056064621216
"1700",-0.00731561741985055,0.0159095306187831,0.107740356945829,0.177662386543779,0.125522665340424,0.00263384904022636,-0.0199075760851538,0.440635205221699,0.184865663436584,0.00364909609814038,0.00069346446865412,-0.0350139595279204,0.0173521252150961,-0.00243917575319336,0.159764881529839,-0.004505998644505,-0.004505998644505,-0.196015935108266,0.00699188428890288,0.0157983130261148,0.152934291478338,0.0269801764378934,-0.00425839946943507,-0.00821826621250669,0.00704105543087448,-0.00023166016639395,-0.291100076588531,0.0128837851416643,-0.0890942152561177,0.0468628327255623,0.00622056154686072,-0.00281247313684305,0.00877048157056567,0.0139970311793913,-0.00926404346153674,-0.0202166339766699,-0.0159408467046342,0.00246248351071891
"1701",-0.00736520803919783,0.0159191427256693,0.107862597162079,0.17772779560152,0.125563124265194,0.0026043144870458,-0.0198875710651579,0.440854264926676,0.184977621913996,0.00362365186662789,0.000667915850863832,-0.0349919765936826,0.0172674585714442,-0.00243057481440927,0.159863452243435,-0.00450871919503587,-0.00450871919503587,-0.195770485457664,0.0069970101267208,0.0157870805635465,0.153610822349996,0.0270208474668662,-0.00429733576370999,-0.0082100821475366,0.00698916508609703,-0.000239264588235814,-0.291097861423315,0.012843871356292,-0.0891209372089359,0.0465712038194819,0.00618670681319078,-0.0028127364410657,0.00888787566596267,0.0140093800026105,-0.00914484408447937,-0.0201433662328849,-0.0158159498937699,0.00247780053340351
"1702",-0.00736345827230793,0.0159667542431619,0.107507654992857,0.177325735607211,0.125255619064653,0.00263208242661381,-0.0199420503596239,0.439821603970094,0.184362961906544,0.00359502030657571,0.000789905533429839,-0.0350561488434999,0.0173744781421769,-0.00253564469405127,0.159456131406037,-0.00447107059452785,-0.00447107059452785,-0.196392683742287,0.00696911258130939,0.0158339969634556,0.1537344646084,0.0270812678373774,-0.0040897990116924,-0.0081978401374585,0.00717467470743582,-0.000207444377679755,-0.290115169628351,0.0129356684679683,-0.0891225609145658,0.0475325565088074,0.00617108109832794,-0.00274747365397684,0.00859907164747151,0.0141673865807829,-0.00954732176369001,-0.0203259365612815,-0.0160954614568089,0.00240554120075119
"1703",-0.00742764031933117,0.0159916651392149,0.107371940581154,0.177148178684113,0.125079646315442,0.00263685858496806,-0.0199722647966959,0.439420407578318,0.184127721108289,0.0035750561174628,0.000801645282384804,-0.0350656881878932,0.0173566272759602,-0.0025972787566878,0.159309672721453,-0.00444896271961982,-0.00444896271961982,-0.196652181085842,0.00694313484779344,0.0158456969615358,0.154136799349019,0.0271350610968729,-0.0040113740644761,-0.008185490923127,0.00721677260425724,-0.000201932552382369,-0.289589063876365,0.0129924420703601,-0.0892754537000158,0.0474973333992398,0.00617446896207367,-0.00270874063877735,0.00869501706469323,0.0142383914675801,-0.00951459416287649,-0.0202747607900403,-0.0159898106812362,0.00240680820446821
"1704",-0.0074797847001908,0.0160102463868485,0.107342012363254,0.177073230987142,0.124999790864364,0.00262891310705993,-0.0199810533313385,0.439280832549628,0.184038853785887,0.00355409668897604,0.000797562413662112,-0.0350591913286618,0.017316609109295,-0.00263224754796049,0.159268071612472,-0.00443712533085259,-0.00443712533085259,-0.196711734194615,0.00692587617572935,0.0158484269763124,0.154643624044901,0.0271852079935467,-0.00398320067156651,-0.00817475457327243,0.00721898735114699,-0.000200751763610468,-0.289293536466935,0.0130127395437232,-0.089372384726037,0.047346376786329,0.00616311772831897,-0.00268757544987863,0.00879131247507685,0.014288893535479,-0.00945322286094585,-0.0202208019983058,-0.0158839408778934,0.0024083409623134
"1705",-0.00750506612621804,0.0160431324971174,0.107122838605417,0.176811316717897,0.124785428111129,0.00264334634857317,-0.0200144337800419,0.438636839090067,0.18365722480691,0.00353274024024998,0.000857120590845453,-0.0350881527181698,0.0173577251629397,-0.00271033988717032,0.159021285805207,-0.00440988702344991,-0.00440988702344991,-0.197098387250929,0.00690284503698799,0.0158742836121423,0.154920740513832,0.0272425912303029,-0.00385728026925494,-0.00816267276546915,0.00731775436323244,-0.000183906890385987,-0.288615092982646,0.0130796606863382,-0.0894374754847953,0.0477333929779494,0.00615716602103665,-0.0026408788946475,0.0087020324992126,0.014398107717374,-0.0096222504914052,-0.0202820222635867,-0.015961561701842,0.00236866805121576
"1706",-0.00758577423544954,0.0160317952179847,0.107459264799935,0.177096074703701,0.124982429438179,0.00259283603627358,-0.019961108000045,0.439450585618691,0.184120360846373,0.0035121148786636,0.000746601143674173,-0.0350202491042666,0.0171811617894493,-0.00264951660785572,0.159361852328692,-0.00443038643441492,-0.00443038643441492,-0.196568957357191,0.00690719847847399,0.0158302515168727,0.155835849081474,0.0272754872832691,-0.00401632553561521,-0.00815600694773198,0.0071461039316149,-0.000209463097955712,-0.289092267735669,0.0129911259718562,-0.0895274406774543,0.0468019158141291,0.00613103605276285,-0.00267294843431378,0.00902522612655408,0.0143361427197695,-0.00924058381233048,-0.0200815017933381,-0.0156145174617716,0.00243112949090376
"1707",-0.00760350409677559,0.0160301407331654,0.10770764724437,0.177278912405479,0.125156522986866,0.00255002670277648,-0.0199041050717558,0.439969147835421,0.184395770614234,0.0034787405996504,0.000717340111693642,-0.0349869080676637,0.0170873226339562,-0.00259222472061074,0.159568904825072,-0.00444645216382024,-0.00444645216382024,-0.196041923892931,0.0069005122442831,0.0158017638423968,0.156600656623605,0.0273056199280641,-0.00411500752379272,-0.00815075293116245,0.00706595659012027,-0.000220200654034039,-0.289393114186724,0.0128894999948225,-0.0894402301411407,0.0464523077082878,0.00607649461228014,-0.00269602937649301,0.00909177326033436,0.0143243558007172,-0.00913748100531373,-0.0200229992384629,-0.0155385568705809,0.0024370797380229
"1708",-0.007604495131844,0.016050714776617,0.107658253975029,0.177169009253853,0.125098610438479,0.00254316719282968,-0.019894377973618,0.439705811319897,0.184222653892977,0.00344406896657025,0.000773740525020391,-0.0350023499282507,0.0170969601157143,-0.00260167927760127,0.159460940357471,-0.00443770287182498,-0.00443770287182498,-0.196043961818616,0.00687883343999207,0.0158054306999058,0.157014808650226,0.0273425550499788,-0.00405928757362784,-0.0081427136218374,0.00712696999968304,-0.000207347037394611,-0.289073559238215,0.0128682578626096,-0.0893446872840938,0.0468756758390867,0.00603709418046863,-0.00267591332999199,0.00892566023860353,0.0143930438460187,-0.00933857763149926,-0.0201168190337438,-0.0156904239288589,0.00240292393963829
"1709",-0.00761690352885881,0.0160891040547921,0.107311458060689,0.176776910034189,0.124789229901207,0.00257253404488676,-0.0199439320517023,0.438711523297178,0.18363873131748,0.00341645462988829,0.000881495253058266,-0.0350549586825377,0.0171860997363461,-0.00269432955288182,0.15906617045904,-0.00440113819910343,-0.00440113819910343,-0.196614272972577,0.00683500805664516,0.0158399827944368,0.157104619756592,0.02739322044605,-0.0038633881249663,-0.00813035177962607,0.00730007485830413,-0.000177347543887119,-0.288136491926329,0.012955088879861,-0.0893678722040433,0.0476852170592186,0.00603260318621954,-0.00261000456582846,0.00870266163045191,0.0145322383988433,-0.00967293392849825,-0.020257932128908,-0.0159009898248663,0.00234855460441372
"1710",-0.00768552884132775,0.0161034187784837,0.107253070163901,0.176676016975899,0.124673956061921,0.00256786922500311,-0.0199585075854785,0.43851853852514,0.183526349397385,0.00339724181421756,0.000869187814813516,-0.0350458603170225,0.0171390676528309,-0.00272959641168629,0.159001584794897,-0.00438684139465798,-0.00438684139465798,-0.196705148952194,0.00681214790865136,0.0158405530288955,0.157552599306315,0.0274386241381398,-0.00382763803378676,-0.00811918404895553,0.00730377531111931,-0.000176888080364432,-0.2877992080534,0.0129858100291014,-0.0895038087338079,0.0474576491939731,0.00603623761613906,-0.00258301221416018,0.00885412193164241,0.0145708217417209,-0.00956399924321421,-0.020169809082885,-0.0157386675101452,0.00236517389618625
"1711",-0.00772867246586087,0.0161173079593391,0.10725231025325,0.176628860377995,0.124623727037026,0.00255637522813424,-0.0199579853465885,0.43844715483471,0.18347667567188,0.00337627822857126,0.00086485353913675,-0.0350360885036004,0.0170973819021136,-0.00275140981150058,0.158984292456153,-0.00437911542676269,-0.00437911542676269,-0.196686269169792,0.00680837399341021,0.0158406494705787,0.158044321418864,0.0274827264967237,-0.00381379775129458,-0.00810983019926704,0.00729847816846553,-0.000176325784758122,-0.287587468134619,0.012988164735565,-0.089559052482631,0.0473234563808266,0.0060210904411695,-0.00256629110433976,0.00892741340801292,0.0146086456640214,-0.00951539584083199,-0.0201273675392725,-0.0156553881407226,0.00236406006551514
"1712",-0.00774633730581134,0.0161472104963565,0.107046336567474,0.176380282472159,0.124424634168235,0.00256966740461496,-0.0199840112162962,0.437835496157947,0.183114352468751,0.00335529740539207,0.000927132507675375,-0.0350619515186516,0.0171379345077223,-0.00282127657927326,0.15874894058363,-0.00435461081001411,-0.00435461081001411,-0.197019110654027,0.00679937729300302,0.0158655934883064,0.158288229761135,0.0275333854329721,-0.00369471117905108,-0.0080988895014428,0.00739576621478493,-0.000159076056751367,-0.286959372203548,0.0130429766389879,-0.0895923677618615,0.0477367272433882,0.00601223180929868,-0.00252227304034788,0.00881947309208676,0.0147094510246454,-0.00969686629456051,-0.0201992584482464,-0.0157527246665466,0.00232290969506129
"1713",-0.0077946019727361,0.0161641775457984,0.106981786942198,0.176274552914303,0.124320008698194,0.00256762183020916,-0.0199929312967957,0.437618498756655,0.182985493953958,0.00333654594540321,0.000928443822475862,-0.0350590091137577,0.0171106751167335,-0.00285925173695592,0.158672733009801,-0.00434075999185386,-0.00434075999185386,-0.197121374230204,0.00678744474150739,0.015869830226277,0.158708450951424,0.0275796121536559,-0.0036550968214051,-0.00808848701711473,0.00741000324535338,-0.000155803264079322,-0.286628449828583,0.0130693835472863,-0.0896885303143149,0.0476313675117102,0.006010204093692,-0.00249708349785136,0.00890154777802934,0.0147582761869669,-0.00965395515084696,-0.0201511708367745,-0.0156572655840736,0.00232101855766869
"1714",-0.00785875098244329,0.0161497338890473,0.107342890986232,0.176580735414553,0.124551941124566,0.00251257167049724,-0.0199301215581356,0.438489887266337,0.183477160368693,0.00331203385256153,0.00082262529190902,-0.0349931865596276,0.0169420540703439,-0.00278524445234998,0.159028965821312,-0.00436457724096331,-0.00436457724096331,-0.196458501758695,0.00679938670338177,0.0158261149068014,0.15961034328663,0.0276091303403412,-0.00382656610767469,-0.00808326323861771,0.00723756995533182,-0.000181429212064269,-0.287183227134647,0.0129630102250348,-0.0897179890718172,0.0466942342019226,0.00597917810706994,-0.00253438079355582,0.00920491151000979,0.0146878861446673,-0.00928404474710665,-0.0199537291402672,-0.0153389247229081,0.00237495376404908
"1715",-0.00787447230631989,0.0161420326475602,0.107664738404881,0.176835779095434,0.124785556672708,0.00246073308120672,-0.0198562970361214,0.439190434382805,0.183858828976105,0.00327798970573522,0.000777947544565901,-0.0349479371548228,0.016826025142826,-0.00270260170559356,0.159306703944319,-0.00438893680612958,-0.00438893680612958,-0.195801896573302,0.00680845433637242,0.0157899144285642,0.160421747385217,0.0276316960074399,-0.00396149602353793,-0.00807970246071372,0.00712575027712992,-0.000194112853030493,-0.2876578852783,0.0128313359391923,-0.0895816235887392,0.0463226609958177,0.00591916206347658,-0.00257033895370861,0.00925507961011859,0.0146480247980945,-0.00917347579083006,-0.0199052413605632,-0.0152707175436741,0.00238899227923758
"1716",-0.00786866118287544,0.0161571718893295,0.107665050908622,0.176773490185147,0.124771870774133,0.00244743628156069,-0.0198337943599382,0.439045187532705,0.183753836590673,0.00324179117383023,0.000828134241347078,-0.0349569169278859,0.0168252810820341,-0.00269096792241171,0.159242331319302,-0.00438628829954332,-0.00438628829954332,-0.195708259575232,0.00678416923934372,0.0157865667172131,0.160843166110837,0.0276609901446756,-0.00392999824691267,-0.0080732264799366,0.00717225995970244,-0.000181434973071248,-0.287461803110268,0.0127868033370913,-0.0894461580923417,0.0467484966151983,0.00587309120473753,-0.00256057353485803,0.00907049498747934,0.0146984674150978,-0.00937898160651174,-0.0200044484985777,-0.0154380316674217,0.002358136586751
"1717",-0.00787899753544249,0.0161891480470419,0.107387762160136,0.176447468560062,0.124520471874454,0.00246840331366557,-0.0198676115382696,0.438221922393308,0.183269727069813,0.0032133231803345,0.000922887340408875,-0.0349980051554896,0.0168941460278741,-0.00275654982546931,0.158912839724401,-0.00435736706190892,-0.00435736706190892,-0.196139053160785,0.00672387980198516,0.0158095892753269,0.160955513918846,0.0277026361485359,-0.00376750130278656,-0.00806223273506078,0.00732276062580834,-0.00015328531458068,-0.286686113224626,0.0128467504515545,-0.0894365505808185,0.0474800533243823,0.00586199146902366,-0.00250781485337033,0.00886046875543996,0.0148118124241077,-0.00968356728493777,-0.0201322835384217,-0.0156351446078901,0.00231512940027537
"1718",-0.00790693939592451,0.0162315265976512,0.106911963812684,0.175935728669955,0.124093292510227,0.00251474676274524,-0.0199455720471255,0.43692829270237,0.182529305993234,0.00319549922419454,0.00103413366948148,-0.0350525666944114,0.0170050093745104,-0.00288476683429602,0.158406870934419,-0.00430862580550508,-0.00430862580550508,-0.196956447451861,0.00662424599443229,0.0158502720710737,0.160851470510586,0.0277580146791619,-0.00352084171856113,-0.0080467816596362,0.00753394591138806,-0.000117070439340793,-0.28549862869792,0.0129950268826722,-0.0895556161230503,0.0482832944342321,0.00588445596115112,-0.00242562388579861,0.00868815510977781,0.0149707601086708,-0.0100050914388791,-0.0202483124206976,-0.0157995950120247,0.00226486723864873
"1719",-0.00799243751813728,0.0162364340430882,0.106922856137052,0.175910624925335,0.12402551067979,0.0025031534764017,-0.0199574810809864,0.436947834664402,0.182548475789381,0.00318277829899697,0.000978915116635385,-0.0350219000279357,0.0169227603736391,-0.0029067518683674,0.158431409377315,-0.00429930572773486,-0.00429930572773486,-0.196964143161243,0.00656633375410513,0.0158390274381948,0.161340217667948,0.0278037323760228,-0.00353222439849336,-0.0080355587245859,0.00749007437930958,-0.000122067016270586,-0.285326532003508,0.0130272491102219,-0.0897525485667302,0.0477011516534686,0.00590142641342815,-0.00241043292494296,0.00896954198116969,0.0149812166863848,-0.00975054434908661,-0.0200781532637335,-0.015507451206693,0.00230570965242684
"1720",-0.00800603043304743,0.0162678777024697,0.106645435172815,0.175595860157111,0.123772398066284,0.00252725394226565,-0.0199975808527281,0.436161963298773,0.182094318175473,0.00316789663887639,0.00104995411539948,-0.0350487528590772,0.0169878328218161,-0.00299476583719042,0.158129805558388,-0.00426844878678122,-0.00426844878678122,-0.197439349378083,0.00650037844364654,0.0158660703141727,0.161443192421764,0.0278576244801907,-0.00338533299977544,-0.00802303049950848,0.00761546168140605,-9.78404791032624e-05,-0.284570510662766,0.0131167260706708,-0.0898116472444292,0.0481710528182289,0.00590496444671861,-0.00235972642962521,0.00884766157301923,0.0151008269748642,-0.00996595347059222,-0.020160372019593,-0.0156197043662977,0.0022579674907736
"1721",-0.00807491049535654,0.0162633791254293,0.106829953955166,0.175739324187349,0.123859755254741,0.0024972567964146,-0.0199710332794369,0.436616254544678,0.182355138504272,0.00315084152262283,0.00096780395475725,-0.0350014631644561,0.0168682888011166,-0.00296998104342218,0.158322356389443,-0.00427557653780895,-0.00427557653780895,-0.197138430677226,0.00647914603832564,0.0158385974823698,0.162109725362717,0.0278958977563315,-0.0034800571328512,-0.0080154674214676,0.00750630305693818,-0.000113225532632829,-0.284780328100099,0.013082262123661,-0.0899327705280357,0.0473973485276015,0.00590225713799208,-0.00237087593722918,0.00913797797008281,0.0150712487336229,-0.00965307139087867,-0.0199774662315372,-0.0153140985614048,0.00230091451616017
"1722",-0.00807870759108659,0.0162823678671627,0.106742525341214,0.175607935420753,0.12377050056654,0.00249928512274477,-0.0199708374233312,0.436303543141284,0.182164305742577,0.00312913840763567,0.00100888757705087,-0.0350098748749559,0.0168862969386834,-0.00300193724204439,0.158201861920862,-0.00426309951708631,-0.00426309951708631,-0.197258364192396,0.00645221561402391,0.0158464888441189,0.16240893336374,0.0279372247447016,-0.00342209616890752,-0.00800690297353179,0.00756123209367063,-9.97423698546386e-05,-0.284436470566935,0.0130959510301263,-0.0899092326171819,0.0476616398181261,0.00588398483542514,-0.00234910699008847,0.00903417286307113,0.0151413606837631,-0.00979589391672844,-0.0200386342170238,-0.0154013707922321,0.00226539211058719
"1723",-0.00811818299645356,0.0162858006219233,0.106818595326128,0.17563979947689,0.123790678892604,0.00248238798371255,-0.0199494301162731,0.436443068431179,0.182239093657053,0.00310735835989579,0.000982346885614294,-0.0349883228217702,0.01682461546281,-0.0029907358828197,0.158261811366826,-0.00426340267643495,-0.00426340267643495,-0.197102124266941,0.006434936700464,0.0158308770165643,0.162915807805502,0.0279705855109088,-0.00345350440813582,-0.00799958670574146,0.00752408678275167,-0.000103346262166151,-0.284434183152304,0.0130696949248083,-0.0899445546499099,0.0473756300631102,0.00587246389511749,-0.00234734498226215,0.0091365842031121,0.0151473078503031,-0.0096943438615397,-0.019969076717473,-0.0152811107374544,0.00227548885311911
"1724",-0.00814792150356427,0.0162836713911754,0.10698680665976,0.175758012459965,0.123891514410763,0.00245290226140506,-0.0199098692546233,0.436801340631624,0.182433493909999,0.00308121579527084,0.000946636288622256,-0.0349572194814518,0.0167432020723391,-0.0029531081336031,0.158405670971916,-0.00427292251807522,-0.00427292251807522,-0.196765039822401,0.00643083856932943,0.0158083372017059,0.16351480406846,0.0279985699303469,-0.00352470694960455,-0.007994073987295,0.00745758058701026,-0.000110280055207288,-0.284624875225691,0.0130059964538787,-0.0899203372290815,0.0470400913116289,0.00584619270281444,-0.00235960005975123,0.00922587493661784,0.0151317795911984,-0.00958059130828728,-0.01990451339913,-0.0151739541535837,0.00228926444672594
"1725",-0.00817590900708701,0.0162730886416328,0.107276448814424,0.175990039991939,0.124092593332424,0.00240696570888008,-0.0198460938220453,0.437453550832496,0.182793861669884,0.00305019115559819,0.000890016030242704,-0.034912408824262,0.016626633933654,-0.00287611575718651,0.158662961602257,-0.00429414289964753,-0.00429414289964753,-0.196191797489425,0.00643221644948897,0.0157716124151378,0.164242670647187,0.0280185937321041,-0.00365213379290382,-0.00799059903864443,0.00734749429728101,-0.000123165515221911,-0.285064965803066,0.0128936608482152,-0.0898426735881233,0.0465750827446339,0.00580450398123623,-0.0023904875725559,0.00933329004839806,0.0150825921909207,-0.00941787949462854,-0.0198218973502636,-0.0150480050237736,0.00231529916332349
"1726",-0.00817095937538436,0.0162862688929712,0.107263028934174,0.17592169387377,0.12406779911247,0.00239748707853402,-0.0198261443595445,0.437293064192815,0.18268416362759,0.0030196406067024,0.000936125818518033,-0.0349195825891055,0.0166288784852147,-0.00287014367449602,0.158593923109898,-0.00429089524652375,-0.00429089524652375,-0.196125307647884,0.00641860737808522,0.0157699604530227,0.164586506785746,0.0280443191006801,-0.00361844666974272,-0.00798464931103988,0.00739322713401637,-0.000110677274495942,-0.284873894252325,0.0128581351391811,-0.0897250284968051,0.0469484597148145,0.00576671378737133,-0.00237904399706815,0.00917140079278522,0.0151268852538767,-0.0096001117469305,-0.0199113787248296,-0.01519416862081,0.0022863217754169
"1727",-0.00819756920186212,0.0162940588515634,0.107284099136101,0.175892793772954,0.124047319320675,0.00238301188500077,-0.0198107468536519,0.4372587269879,0.18265562519479,0.00299211664538159,0.000943905072463588,-0.0349126258806571,0.0165919783187435,-0.00286238966486939,0.158579371113858,-0.00428869334825317,-0.00428869334825317,-0.196017802371639,0.00640854926513405,0.0157621434681359,0.16499006606173,0.0280706612400731,-0.00361085739499639,-0.00797808375653939,0.00739904208595152,-0.000106833147915681,-0.284748051851608,0.0128307155160124,-0.0896997406322397,0.0469807754401109,0.00574433994113715,-0.00236885938831026,0.00916724689911714,0.0151443447072846,-0.00961840705320097,-0.0199069336907098,-0.0151860196271755,0.00228678827545612
"1728",-0.00822276762497547,0.0163040260465019,0.107284311414763,0.175844121361343,0.124009637826091,0.00237000693413744,-0.0198011523036847,0.437171501496913,0.182596496213384,0.0029676174760078,0.000956131839481076,-0.0349080048838501,0.0165620457782166,-0.00286542036330214,0.158546015254239,-0.00428466065525058,-0.00428466065525058,-0.195953543895233,0.00640419211679628,0.0157609209520532,0.165365823473528,0.0280997477153081,-0.00359336141141207,-0.00797126388705921,0.00741217287492646,-0.000101781812711029,-0.284575588910124,0.0128130927647179,-0.0896804512414375,0.0470475618720698,0.0057224806590396,-0.00235606339910098,0.0091551096337936,0.0151698646539838,-0.00965047999894955,-0.01990931924904,-0.0151882595337898,0.00228287880692123
"1729",-0.00825529180031676,0.0163089191888147,0.107359814354772,0.175870815699557,0.124029229591944,0.00234848061582639,-0.0197806300457968,0.437285453667963,0.182653055026403,0.0029438915529907,0.000944555574968016,-0.034891230645624,0.0165038079084509,-0.00285159136488465,0.158594527136937,-0.00428684392887511,-0.00428684392887511,-0.195761454549559,0.00640645962041235,0.0157519801610654,0.165833035448177,0.028127630968614,-0.0036149748621012,-0.00796515376973677,0.00738673956919155,-0.000102394858230095,-0.284557707543904,0.012776636371886,-0.0896673981646944,0.04691602862248,0.00569785555925305,-0.00235421838588193,0.0092061577745999,0.0151730004101124,-0.00960020295984509,-0.0198721670420181,-0.0151277630932966,0.00229082612069392
"1730",-0.00826523129252647,0.0163300241320859,0.107245965050768,0.175710995336713,0.123908819775462,0.00234956285540771,-0.0197891216784879,0.436896163522453,0.182419748006497,0.00292186977784524,0.000992534245522021,-0.0349055233800505,0.0165209404690746,-0.00288488733666058,0.158441377861934,-0.0042732647885913,-0.0042732647885913,-0.195902200239923,0.00638529932181379,0.0157646781552306,0.166059391618853,0.0281622441436455,-0.00353806773965771,-0.00795716075094375,0.00745782933201912,-8.80292125280379e-05,-0.284147626107118,0.0127940476058992,-0.089640915616748,0.0472794093726919,0.00567768843266491,-0.00232744856340811,0.00909576204348162,0.0152368326338301,-0.00975844269141475,-0.0199372988676299,-0.0152304636736963,0.00226354662212535
"1731",-0.0082964311170822,0.0163459229875775,0.107164837777105,0.175588312140823,0.123801008765551,0.00234771239022584,-0.0197976562096092,0.43661976873174,0.182257148950565,0.00290294603793539,0.00101310997066069,-0.0349088482430499,0.0165093207231405,-0.00291627433243592,0.158337482969658,-0.00426114139103315,-0.00426114139103315,-0.196004724900903,0.00637279107800735,0.0157722917116022,0.166338183776712,0.0281980943522637,-0.00348571438092071,-0.00794895490718662,0.00749548125225372,-7.98448736171725e-05,-0.283804564095157,0.0128143573100097,-0.0896785738243991,0.0473793545813826,0.00566822347659865,-0.00230314013433539,0.00909876112200357,0.0152825159637636,-0.00979624658434203,-0.0199350004828026,-0.0152200276197197,0.00225479240263437
"1732",-0.0083090105428642,0.0163781906359808,0.106859181998412,0.17524714506562,0.123521129040002,0.00237329688393703,-0.0198425187041409,0.435760610849912,0.181761733513665,0.00288936152693109,0.00109437313733895,-0.0349443860462718,0.0165804867790818,-0.00300717763844223,0.158002969586858,-0.00422964565891731,-0.00422964565891731,-0.196501298859787,0.00633972710940254,0.0158051089253707,0.166340113015274,0.028242105405367,-0.00332065380693856,-0.00793798366826218,0.00763578750483757,-5.57168105521911e-05,-0.283000911077319,0.0129044328117369,-0.0897286707939353,0.0479555353253892,0.00567100482952748,-0.00224776576055903,0.00895829060387305,0.0153965151269369,-0.0100346225324153,-0.0200288482801573,-0.0153565849155735,0.00220893821210004
"1733",-0.00834556434279726,0.016406095317839,0.106571852655373,0.17493100731335,0.12324184105897,0.00239903733692096,-0.0198898069711233,0.434987559731137,0.181324410825903,0.00288172524760713,0.00114455115337841,-0.034966835435325,0.0166238753480252,-0.00310164632617262,0.157708844362778,-0.00419792588388191,-0.00419792588388191,-0.196987437775921,0.00630409175715359,0.01583318869367,0.16638388740983,0.0282894546247037,-0.00317642468715878,-0.00792596906590881,0.00774299439842216,-3.85097467851533e-05,-0.282241787249534,0.013007093460134,-0.0898617097034073,0.0482301506959419,0.00568987151041875,-0.00219316809393957,0.00894789816841446,0.0154948833734177,-0.0101396878351947,-0.0200456039851449,-0.0153625169217509,0.00218196937676603
"1734",-0.00842314887915174,0.0163896854328956,0.106917823729226,0.175238067095773,0.123455113521852,0.00234725027867018,-0.0198417256947464,0.435876011302283,0.181832422174405,0.00286530864989475,0.00101299162604545,-0.0348996915211712,0.0164485134217714,-0.00304105332798491,0.158074206008196,-0.00421971794561648,-0.00421971794561648,-0.196409386298317,0.00633166081475189,0.0157980976296725,0.167206949704508,0.028322381331914,-0.00335458392655892,-0.0079215458498166,0.00755272033348107,-6.74987792152371e-05,-0.282801012798073,0.0129289324727018,-0.0899760249926131,0.0470997273195031,0.0056802230084011,-0.00222881630542553,0.00934647034715229,0.0154094042237894,-0.00967153805778407,-0.0197912859451247,-0.0149510854710258,0.00224825480608226
"1735",-0.00842377167779419,0.016394288038982,0.107084637064479,0.175354722536315,0.123574733939993,0.00231674416599383,-0.0197959431872839,0.436207443245455,0.182004084835454,0.00284090880588001,0.000999565886451816,-0.0348796735314642,0.0163908270186669,-0.00300697932168682,0.158205884131002,-0.00423138402574683,-0.00423138402574683,-0.196065077903317,0.00635793371990702,0.0157866545072169,0.167753878037971,0.0283510578432957,-0.0034179783808013,-0.00791787535197642,0.00750245003005579,-7.11870187845323e-05,-0.282997699543195,0.0128550234824849,-0.0898753081136182,0.0469929296065868,0.00563672915851387,-0.00224582708060266,0.00932156347520964,0.0154053725937026,-0.00966593853416263,-0.0197950433878067,-0.0149616580873203,0.00223506369778647
