"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1327",-0.00241071952887595,0.0154547376414635,0.0477193056438617,0.0837663920589129,0.0807922243152096,-0.00211169013773705,-0.00611728452691089,0.263461678880271,0.103954117001629,0.00654577587016412,-0.00473047949971594,0.0728524561880449,-0.0313901632667628,-0.00122834920570809,0.0619669701568008,-0.00206074892098607,-0.00206074892098607,-0.0992090806518993,0.00121194001083548,0.00019309902745612,0.04099295917324,0.00817887557331174,0.00773777449197839,0.000366909341159729,0.023097751091348,0.00362689226841694,-0.124851559055493,-0.018259486722934,-0.0175798968590622,0.0399889332239683,0.0106262941670657,-0.00971881560963007,-0.00554933048984131,0.0151324465424701,0.00911540058556098,-0.013884203985682,0.0144040901950415,0.00812155907018499
"1328",-0.00246711782524561,0.0154935971220304,0.0477154092516438,0.083739252038042,0.080747488181716,-0.00208775615448259,-0.00612003138714092,0.263342655878224,0.103906462268403,0.00655654284816175,-0.00469312937870387,0.0728196872788528,-0.0313637554539637,-0.00121579131332829,0.0619478329410818,-0.00204716054552462,-0.00204716054552462,-0.0991280884382483,0.00125075335801544,0.000212617485008604,0.041259109380014,0.00822977521156454,0.00773284861153776,0.000368356202652996,0.0231016239951502,0.00361740418307837,-0.124706886036926,-0.0182932092837315,-0.0175373950850983,0.04002014716927,0.010627438831938,-0.009713638593887,-0.00553327877120935,0.0150772821392243,0.00909848435724437,-0.0138820693341737,0.0144110161133958,0.0080849435640829
"1329",-0.00252274415126751,0.0155320717074601,0.0477105873347832,0.0837125592221001,0.0807025339123134,-0.00206302220054557,-0.00612123984591237,0.26322419929466,0.103858857982571,0.00656726938225333,-0.00465633386663031,0.0727878109149187,-0.0313373014313535,-0.00120341590976865,0.0619281773327707,-0.00203377552621222,-0.00203377552621222,-0.0990468352890913,0.00128916776438427,0.000231824357613031,0.0415214193593985,0.00828073778552325,0.00772819034802361,0.00036971926188092,0.023104954590341,0.00360756079255022,-0.124563349726692,-0.0183265488221231,-0.0174948928510516,0.0400517783414117,0.0106281105485201,-0.00970955972956318,-0.00551706597946178,0.0150216533429604,0.00908097141682881,-0.0138798641721653,0.0144174036651785,0.00804889673345356
"1330",-0.002577453310377,0.0155701347126838,0.0477061478345272,0.0836862941559748,0.0806578873761003,-0.00203919550369158,-0.00612244032907528,0.263107872550659,0.103812058201529,0.00657712310773196,-0.00462036432261758,0.0727567310250879,-0.0313121777975489,-0.00119141278543402,0.0619090772109863,-0.00202060046760347,-0.00202060046760347,-0.0989674086269616,0.00132750854253395,0.000251167567081815,0.0417802711674166,0.00833189356011342,0.0077228302641527,0.000371043385087999,0.0231086143072361,0.00359826495453134,-0.124422118250256,-0.018359270279241,-0.0174529039047435,0.0400827245246732,0.01062915860857,-0.00970431033200239,-0.00550128900491421,0.0149674545190992,0.00906354836005921,-0.0138780328830199,0.0144237790587999,0.00801317645349004
"1331",-0.00263117899226344,0.0156081279488576,0.047701442052876,0.0836594600910897,0.0806137357539878,-0.00201605766264333,-0.00612331965846923,0.262991226368678,0.103765434623305,0.00658758451242693,-0.00458527188011968,0.0727249823508175,-0.0312861296200709,-0.00117951164662219,0.0618897343004623,-0.00200753739166816,-0.00200753739166816,-0.0988889539524627,0.00136501792781946,0.000270967771721437,0.0420376721515485,0.00838328574994422,0.00771746730529907,0.000372237559857579,0.0231127152511439,0.00358969544660603,-0.124284426925064,-0.0183908697593427,-0.0174118772969433,0.0401135654511906,0.0106299497815123,-0.00969898718101739,-0.00548654419121208,0.0149136233034521,0.00904500806112789,-0.0138766714699864,0.0144302407094852,0.00797740051914023
"1332",-0.0026833723080795,0.0156469952456206,0.0476958426386811,0.0836312076176082,0.0805679024324026,-0.00199318438906356,-0.00612321721028705,0.262871612975571,0.103717953021762,0.00659847246825844,-0.00455061905023791,0.0726927310223789,-0.0312585963889705,-0.00116755113794068,0.0618687079807248,-0.00199431621183174,-0.00199431621183174,-0.0988112123653128,0.00140320220165828,0.000291738103137401,0.0422952953817692,0.00843681691619142,0.00771185738530744,0.000373210378828052,0.0231175407657719,0.00358135528429193,-0.124149451694735,-0.0184223869470383,-0.0173704195470436,0.0401443820814367,0.010630549593416,-0.0096938944628628,-0.00547246705305202,0.0148604460198681,0.00902578562745239,-0.0138758621970946,0.014437386437136,0.00794239723612863
"1333",-0.0027356631478083,0.0156859864500926,0.047690946096751,0.0836032923226715,0.0805226961466142,-0.00197098084769697,-0.00612377078343747,0.262754269245319,0.10367118723348,0.00660947782384289,-0.00451657143861429,0.0726611440727691,-0.0312313066782887,-0.00115598448352513,0.061848255935451,-0.00198114638103772,-0.00198114638103772,-0.09873474031122,0.00144127665342912,0.000312627832326533,0.0425524419981361,0.00848983826516576,0.00770564532853065,0.000374266370689978,0.0231228619771936,0.0035735566736592,-0.124015030293791,-0.0184526838215097,-0.0173306343982662,0.0401748596550352,0.0106315054988798,-0.00968812844822971,-0.00545846433995211,0.0148074305235496,0.00900743945553277,-0.0138748780657356,0.0144446939417629,0.00790786752888236
"1334",-0.00278718536477514,0.015725047082578,0.0476850742053004,0.0835747685324588,0.0804772967761387,-0.00194917239938044,-0.00612323715834462,0.262636518967361,0.103624243768444,0.00662038180379013,-0.00448284338388502,0.072629283092022,-0.0312033665340454,-0.0011443792931841,0.0618274220395376,-0.00196803737180831,-0.00196803737180831,-0.0986592218125278,0.00147936427380299,0.000334362216215062,0.0428093873746267,0.00854442650977401,0.00769961901241432,0.000375205182567659,0.0231282304782048,0.00356583858449659,-0.123882801126247,-0.0184834764153815,-0.0172905545177998,0.0402051772582472,0.0106322398946951,-0.00968226657732288,-0.00544416670202304,0.0147544403721404,0.00898842181431518,-0.0138739302521008,0.0144516922742424,0.00787335882395649
"1335",-0.00283712813766312,0.0157649647895787,0.0476793712494236,0.0835458302813306,0.0804310934951724,-0.0019276572406951,-0.00612196388979123,0.262518320511121,0.10357752128815,0.00663149719228035,-0.00444959904468979,0.0725965604389943,-0.0311747592826485,-0.00113221907566952,0.061806487824921,-0.00195498927858869,-0.00195498927858869,-0.0985851319226536,0.00151758217846562,0.000356760307875569,0.043065157362835,0.00860018590871473,0.00769257849873821,0.000375994416981996,0.0231335700631836,0.00355856259575848,-0.123753920929283,-0.018512832508033,-0.0172511823265635,0.0402343810966071,0.0106334549258882,-0.00967615680189505,-0.00543111869498035,0.014702189885126,0.00896888217528309,-0.0138736069031224,0.0144596941296278,0.00783886447796977
"1336",-0.00288671332250997,0.0158040284307059,0.047672986259069,0.0835164500107239,0.0803858478611097,-0.00190697427772655,-0.00612078843943091,0.262400558411607,0.103531120568947,0.00664309444943253,-0.00441682493506436,0.0725639832534647,-0.031146061663588,-0.00112070885137999,0.0617852520517284,-0.00194210391724978,-0.00194210391724978,-0.0985120277705268,0.00155523385065346,0.000379488439183058,0.0433177622411905,0.00865516171838043,0.00768569490600886,0.000376748929827366,0.0231397217711347,0.00355181492869647,-0.123626767534949,-0.0185413142657786,-0.0172125694004288,0.0402633981390076,0.0106344775736919,-0.00966999635899878,-0.00541836263441169,0.0146507065357408,0.00895013440181004,-0.0138739374606581,0.014467325877224,0.00780498918571992
"1337",-0.00293597099555298,0.0158427850304515,0.0476664951096067,0.0834880163074754,0.0803405914898434,-0.00188564684732977,-0.00611918025500131,0.262283453886882,0.103484706882638,0.00665367141512967,-0.00438395151798581,0.0725327061597306,-0.0311180051828483,-0.00110912251738414,0.0617645946362535,-0.00192936356171896,-0.00192936356171896,-0.0984392981605443,0.00159275226980086,0.000401315548304828,0.0435677704188106,0.00870956629904568,0.00767913138702763,0.000377554474624606,0.0231447967454108,0.00354378721348847,-0.123497432999459,-0.018570379348347,-0.0171742764367549,0.0402910441475535,0.0106353289477067,-0.0096635607167554,-0.00540419606809709,0.0145989597604492,0.00893104517297204,-0.0138731849384537,0.0144752781487456,0.0077713217990253
"1338",-0.00298570681124788,0.0158808071094492,0.0476603911749076,0.0834607909828633,0.0802957331728416,-0.00186325717208939,-0.00611720593720863,0.262168210417225,0.103438502789493,0.00666381207094497,-0.00435076012372942,0.0725020038488141,-0.0310906942075411,-0.00109726552992495,0.0617449778693506,-0.00191680805121757,-0.00191680805121757,-0.0983657872761071,0.0016299545624974,0.000422597937832432,0.043815175176223,0.00876313190994281,0.00767242786037072,0.000378522925248168,0.0231489276458008,0.0035356437108699,-0.123364744687942,-0.0185994662263801,-0.017136240001667,0.0403179171367318,0.0106359942606254,-0.00965705667850001,-0.00538911775661347,0.0145467915559649,0.00891260266200637,-0.0138716368828327,0.0144824867745222,0.00773715216562013
"1339",-0.00303520290754195,0.0159185424671975,0.0476548863531642,0.0834352786897685,0.0802520179908633,-0.00184000390714788,-0.00611473689388015,0.262056849548843,0.103393507968793,0.00667344112408506,-0.00431783360705314,0.0724725180224014,-0.0310654890421087,-0.00108444153320682,0.0617265944592294,-0.0019045642490438,-0.0019045642490438,-0.0982930135416585,0.00166556727194797,0.000442897456618917,0.0440595344363996,0.00881590052401826,0.00766618240401445,0.000379576837828514,0.0231527949696195,0.0035280639845721,-0.12323247898782,-0.0186284679291875,-0.0170988700699228,0.0403444848956188,0.0106370150658043,-0.00965064500661615,-0.00537381933907039,0.0144951111832222,0.00889379935212648,-0.0138699958906122,0.0144891191114841,0.0077030063361538
"1340",-0.00308379133165018,0.0159548124042803,0.0476493144399636,0.0834083476910886,0.0802090650706706,-0.00181818792318291,-0.00611108840538447,0.26194054567216,0.103351586794297,0.00668084138401004,-0.00428640567847571,0.0724405228963983,-0.0310387156867215,-0.00107468675892295,0.0617066783002164,-0.00189186745630647,-0.00189186745630647,-0.0982329161932754,0.0017029863791807,0.000465031215214849,0.0443019231319368,0.0088713189656809,0.00765684418983806,0.000379865100876097,0.0231549666673125,0.00352064029545759,-0.12314543830291,-0.0186574092254781,-0.0170641951816074,0.0403838432612751,0.0106394459781652,-0.00964420983552999,-0.00536293875079809,0.0144427280488731,0.00886876391525156,-0.0138717649336877,0.0144923371038497,0.00766773055225184
"1341",-0.00312999116706913,0.0159913405441648,0.04764396271106,0.0833806514037505,0.0801664672608313,-0.00179863156699254,-0.00610700194157617,0.26182845165507,0.103310344734778,0.0066883037583765,-0.00425669730936178,0.072409876597629,-0.0310115287884492,-0.00106479790549254,0.061687753662903,-0.00187933985806766,-0.00187933985806766,-0.0981813946127202,0.0017408501496131,0.000488231561510967,0.0445427840630111,0.00892851317249114,0.00764743819788898,0.000380097933365326,0.0231587170631663,0.00351509716575795,-0.123067151601976,-0.0186852727052463,-0.01703550749352,0.0404177018510943,0.010643224997678,-0.00963722473718791,-0.00535023654500438,0.0143914206981829,0.00884548417463483,-0.013871989118527,0.0144987148660537,0.00763334280701088
"1342",-0.00317530482182834,0.0160286032967134,0.0476372203340452,0.0833514911923069,0.0801219472796424,-0.00177863353471551,-0.00610280298920936,0.26171578905804,0.103266211617073,0.00669848213831591,-0.00422655205631444,0.072379520408907,-0.0309832273160174,-0.00105385957997966,0.0616671663075702,-0.00186694414870537,-0.00186694414870537,-0.0981229159334682,0.00177783182577687,0.000512053368693282,0.0447824814373601,0.00898591354867282,0.00763916227763908,0.000380534219522527,0.0231639897727327,0.00350909866798586,-0.122965976897828,-0.0187119182871948,-0.0170048867876514,0.0404431509938191,0.010645234421404,-0.00963050192552926,-0.00533583049296816,0.0143410906057419,0.00882611943249247,-0.0138705697982804,0.0145065288355083,0.00760010584445992
"1343",-0.00321860824525161,0.0160669518190329,0.0476296016238819,0.0833212486622858,0.0800768819439004,-0.00175985067226276,-0.00609838570612907,0.261601397806292,0.103221346619401,0.0067094038680167,-0.00419751121522013,0.0723480452604651,-0.0309538585651623,-0.00104264141919281,0.0616452841710975,-0.0018546576375361,-0.0018546576375361,-0.0980620683386126,0.00181407097580518,0.000535767957228494,0.0450211002921005,0.00904362916026283,0.0076311338779911,0.000380748245368654,0.0231707498928994,0.00350420597108735,-0.122860636858887,-0.0187374092991892,-0.0169725967575227,0.0404671973417346,0.0106469774160557,-0.00962317112607604,-0.00532416362991558,0.0142926561702488,0.00880626774286778,-0.0138711977505303,0.0145151011849439,0.00756823932657194
"1344",-0.00326276883372945,0.0161051912887654,0.0476227798704491,0.0832916677135947,0.0800324111100863,-0.00174093276841365,-0.00609438527099266,0.261488970069503,0.103176915942048,0.00672060414212908,-0.00416852353005549,0.0723172748657573,-0.0309243089931726,-0.00103119837588974,0.0616245004422539,-0.00184249800460214,-0.00184249800460214,-0.0980000025953569,0.00185047416232476,0.000559343807533907,0.0452588498880593,0.00910018009496133,0.00762324791687718,0.000381151049677366,0.0231772644959654,0.0034988416062069,-0.122749595104489,-0.0187624565598381,-0.0169401456035141,0.0404899922810205,0.0106481043648818,-0.00961578616417888,-0.00531117508917843,0.0142441811857987,0.00878697179172516,-0.0138713211689195,0.0145235532910023,0.00753654080172739
"1345",-0.0033082083494618,0.016143140694317,0.0476158206201477,0.0832637310154198,0.0799880665056825,-0.001720520280734,-0.00609048461979936,0.261377381455236,0.103132457336088,0.00673106884639203,-0.00413806654489961,0.0722876961337199,-0.0308965047492175,-0.00101950484520539,0.0616047421048451,-0.00183047064141035,-0.00183047064141035,-0.0979352524628033,0.00188665691110276,0.000582756024761208,0.045496356552602,0.00915610926177488,0.0076149301768906,0.000381770143805075,0.0231822305318305,0.00349277618349575,-0.1226316496263,-0.0187878347096243,-0.0169071404374601,0.0405119861889356,0.0106494021192283,-0.00960841562099011,-0.00529748215724929,0.0141947743273649,0.00876886889631524,-0.013870362548782,0.0145316734829497,0.00750386035585583
"1346",-0.00335236663652584,0.0161812170581533,0.0476087464603341,0.0832354775067166,0.0799435673223283,-0.00170073072408474,-0.00608609026313728,0.261264945026177,0.103088016469697,0.00674096390284049,-0.00410797357138826,0.0722573793240157,-0.0308682011942326,-0.00100798680438225,0.0615846912991476,-0.00181857835356184,-0.00181857835356184,-0.0978696672595234,0.00192252507515896,0.00060571770704611,0.0457327796249295,0.00921216457602552,0.0076066111217142,0.000382278889840904,0.0231872343574473,0.00348666511230908,-0.122513841831472,-0.0188132264776613,-0.0168734485344993,0.0405341057815735,0.0106505557805205,-0.00960051467168966,-0.00528432067840131,0.014145925014072,0.00874930738934458,-0.0138702215606523,0.0145398355753071,0.00747139189254788
"1347",-0.00339698723904605,0.0162192065335619,0.0476012078115114,0.0832063731893132,0.0798988286984448,-0.0016806210746436,-0.00608123216837343,0.261151766408594,0.103042827078505,0.00675204573176721,-0.00407832038549721,0.0722272099295734,-0.0308392132315403,-0.000996699131446344,0.0615639084541213,-0.00180658673894724,-0.00180658673894724,-0.0978039565397655,0.00195828680697113,0.000629871384821448,0.0459692035390578,0.00926918342666505,0.00759838064271977,0.000382715037655939,0.0231924377028778,0.00348077469503335,-0.122397339290381,-0.018837727452404,-0.0168395253818294,0.0405575359495565,0.0106509892262788,-0.00959319471420477,-0.00527137122629941,0.014096867788573,0.0087299784460507,-0.0138699500437501,0.0145475002165304,0.00743940774048747
"1348",-0.00344181759219813,0.016257811389272,0.0475941205864297,0.0831781731934184,0.0798535620528389,-0.00166018229777338,-0.00607645006983442,0.261038347038366,0.102997893857925,0.00676237259798387,-0.0040483099793237,0.0721972339590965,-0.0308111295463917,-0.000984592701557788,0.0615436363942631,-0.00179465280947898,-0.00179465280947898,-0.0977377209497431,0.00199384199628635,0.000653251445946798,0.0462059039195656,0.00932594967251201,0.00758995215067137,0.000383250651350168,0.0231973924146362,0.00347515086545648,-0.122277721670618,-0.0188624612365154,-0.0168055841681482,0.0405797790796395,0.0106518300478195,-0.00958508019445892,-0.00525848039541257,0.0140477226020751,0.00871009270150051,-0.0138692795424042,0.0145554350922928,0.00740697552665145
"1349",-0.00348684226697192,0.0162960853545701,0.0475867076357777,0.0831499497280577,0.079808303963726,-0.00163922182969649,-0.00607124766862402,0.260924672153186,0.102952340612934,0.00677254519227743,-0.00401811551271243,0.0721673268825564,-0.0307831518580743,-0.00097260008140427,0.0615232808382194,-0.00178270788360393,-0.00178270788360393,-0.0976704394820845,0.00202951617569397,0.000676758451917094,0.0464430104297741,0.00938283414523184,0.00758166523286939,0.000383843390490923,0.0232017848374827,0.0034686997632558,-0.122155667958288,-0.0188879489593519,-0.0167716783609282,0.0406025851774144,0.0106528250419922,-0.00957726192642234,-0.00524420405647243,0.0139980670331988,0.00869046131552037,-0.0138680540313838,0.0145630663034887,0.00737451106452642
"1350",-0.00353131807073352,0.0163341759738578,0.047578697659329,0.0831217949207351,0.0797630798445725,-0.00161751843761957,-0.00606552783084535,0.260811403734563,0.102907170270079,0.00678347337477141,-0.00398783700728679,0.0721371565548904,-0.0307547045595595,-0.000960403544165687,0.0615027574735818,-0.00177089566342987,-0.00177089566342987,-0.097603093641823,0.00206425100561931,0.000700524034437506,0.0466795150263511,0.00944031443887419,0.00757349793579771,0.000384322322266145,0.0232056970665224,0.0034625050614643,-0.122035818289657,-0.0189128810300064,-0.0167371327864313,0.0406257443678539,0.0106530401323641,-0.00957004530063252,-0.00523091710168478,0.0139481265736341,0.008669975019561,-0.0138673901302041,0.0145703666187512,0.00734162728065721
"1351",-0.00357704245447788,0.0163719035115968,0.0475714927936684,0.0830946126615261,0.0797184065899985,-0.00159553839055135,-0.00605980305866404,0.260698358316714,0.102861785175448,0.00679312970298914,-0.00395734089540087,0.0721080048335056,-0.030727448147841,-0.000948308153905096,0.0614834012287288,-0.00175922063211981,-0.00175922063211981,-0.0975351204262969,0.00209937056235974,0.000723811972243127,0.0469128899040792,0.00949666534440344,0.0075649657035973,0.000384970864023108,0.0232088364794357,0.00345586855267966,-0.121911599277933,-0.0189376282815148,-0.0167031010989509,0.0406473965740509,0.0106533171790599,-0.00956198686639009,-0.00521665608595736,0.0138982383092305,0.00865048835644041,-0.0138659410512552,0.014577543457764,0.00730862839390045
"1352",-0.00362231992560641,0.0164089531973535,0.0475643247328275,0.0830692505519691,0.0796741596433938,-0.00157273906502566,-0.00605391154690718,0.260588635608313,0.102817407516428,0.006801845475882,-0.00392692096698285,0.072080293435662,-0.0307012200136362,-0.000936436042225488,0.0614647809431747,-0.00174785191038887,-0.00174785191038887,-0.097467026074292,0.00213387579389106,0.000746152065019796,0.0471443892134072,0.0095523751575861,0.00755678064574672,0.000385669206510633,0.0232111444546616,0.00344855690845141,-0.121786844303706,-0.0189628041363943,-0.0166691227734509,0.0406690490722961,0.0106536559045883,-0.00955424256433388,-0.00520161843283654,0.0138480907273789,0.00863030547673316,-0.0138639731894148,0.0145845995506135,0.0072755674547986
"1353",-0.00366718796269009,0.0164462074693146,0.0475567821946085,0.0830428488249886,0.0796296415563067,-0.00155015884106226,-0.00604770236334378,0.26047825153511,0.102772978790752,0.00681143156041974,-0.00389665172618973,0.0720522248049052,-0.0306751716870142,-0.000924294408646801,0.0614458403972799,-0.0017363560039709,-0.0017363560039709,-0.0973988686182519,0.00216806337247248,0.000768835666194433,0.0473746581882493,0.00960830344797708,0.00754831827089785,0.000386330970531167,0.0232138796689549,0.00344206431361613,-0.121664005054321,-0.0189873627255545,-0.016635386070331,0.0406914188295221,0.010653845918008,-0.00954711147433464,-0.00518744188206858,0.0137983964466242,0.00860986107577379,-0.0138618530368668,0.0145911302333621,0.00724291151876183
"1354",-0.00371224238977937,0.0164823512137824,0.0475490062336047,0.0830176485317335,0.0795855325394793,-0.00152662000131327,-0.00604110489902079,0.260368582286688,0.102728558387837,0.00682021441713518,-0.00386590177134876,0.072024714289269,-0.0306496072590537,-0.000912443346483212,0.0614267740597218,-0.00172508422114183,-0.00172508422114183,-0.0973303243174387,0.00220170171958025,0.000791069263876839,0.047602317815863,0.00966319856267306,0.00754017996272965,0.000387063484804115,0.0232155003547406,0.00343437373156932,-0.121538364205167,-0.0190125189109636,-0.016601001891246,0.0407131790588493,0.0106537930775705,-0.00954015485517511,-0.005172111288302,0.0137483222762324,0.00859004546135302,-0.0138593177597266,0.0145973805929553,0.00721034495753946
"1355",-0.00375759903964695,0.0165178342616351,0.0475414370524557,0.0829942295706954,0.0795426037788805,-0.0015023756375298,-0.0060345365017938,0.260261179132983,0.102684667335795,0.00682850836969847,-0.00383508402590249,0.0719981630621626,-0.0306259554324268,-0.000899755260849759,0.0614093185142461,-0.00171414948701746,-0.00171414948701746,-0.0972617273466885,0.00223380992262582,0.000811505662896251,0.0478266381683341,0.00971673819275478,0.00753244787164042,0.000387869810225416,0.0232159268498069,0.00342670397328482,-0.121410454927485,-0.0190375819882604,-0.0165669266355685,0.0407336236461132,0.0106540947542155,-0.00953275900055524,-0.00515667913186767,0.0136986955065732,0.00857016667830269,-0.0138566945998246,0.014603213907525,0.00717737077825286
"1356",-0.0038028006804865,0.0165527557738264,0.0475349081403214,0.0829713324051918,0.0794996690916151,-0.00147757033212834,-0.00602778200967088,0.260156774519036,0.102641820822365,0.00683633013886539,-0.00380465001752692,0.071972800908474,-0.0306029554261068,-0.000887552825920671,0.0613922682558765,-0.00170336236005743,-0.00170336236005743,-0.0971929763885975,0.00226669102140925,0.00083252816348127,0.0480479487323436,0.00977055175189868,0.00752456116872033,0.00038877915048564,0.0232163762179123,0.00341850077568364,-0.121283747557474,-0.019062324991062,-0.0165334606558853,0.0407552107028965,0.0106540143580402,-0.00952586098103311,-0.0051406760330518,0.0136487877428007,0.00855018768172525,-0.0138530945097019,0.0146084776101352,0.00714435696353341
"1357",-0.00384717162587005,0.0165871126018541,0.0475274761393412,0.0829488889961671,0.079457485625844,-0.00145315384329106,-0.00602078872431259,0.2600528785471,0.102599126838288,0.00684415077566988,-0.00377467978612227,0.0719475654343505,-0.0305800112121969,-0.0008756983409335,0.0613749981109911,-0.00169271319843274,-0.00169271319843274,-0.0971246530532229,0.00229857618481232,0.000852980182215335,0.048265705669508,0.00982309166250072,0.00751705763488975,0.000389606310163963,0.0232168262461541,0.00341062196280692,-0.121158774251492,-0.0190869868129151,-0.0165001539033209,0.0407766491330242,0.0106540265709413,-0.00951955796052178,-0.00512516002256347,0.0135997320244471,0.00853012532726592,-0.0138498597718407,0.0146134461296732,0.00711255162654121
"1358",-0.00389067615919568,0.0166220655662419,0.0475198915589251,0.0829245736046182,0.0794144875278809,-0.00142952530360097,-0.00601387570550785,0.259945220673708,0.102555371839993,0.0068532158501272,-0.0037458149686846,0.0719209050766019,-0.0305561798693539,-0.000864096108239732,0.0613566182405583,-0.00168188871784185,-0.00168188871784185,-0.0970567360427912,0.00233023506262752,0.000873751055389729,0.0484827595432763,0.00987643662769989,0.00750970583219156,0.000390247282638596,0.0232183518286138,0.00340354581961958,-0.121036128803213,-0.0191106855083944,-0.0164670257091227,0.0407984268195881,0.0106538453065266,-0.0095126047527877,-0.0051110480294259,0.013551414681888,0.00850866678020497,-0.0138474890079698,0.0146185107351474,0.0070809697125342
"1359",-0.0039332391270139,0.0166573318680444,0.0475117485863073,0.082899892250888,0.0793706893510063,-0.00140670112464479,-0.00600625040770952,0.259838587045173,0.102512211188074,0.0068617267736121,-0.00371726126433643,0.0718947726963832,-0.0305312859687094,-0.00085287357436376,0.0613374659006463,-0.00167109244453385,-0.00167109244453385,-0.0969905531570937,0.00236237176538649,0.000895971011341965,0.0487012746105041,0.00993186175706175,0.00750136860235691,0.000390751569739619,0.0232199737540359,0.00339631273228288,-0.120917726594591,-0.0191340434655631,-0.0164338265490527,0.040820499451808,0.0106534730677911,-0.00950583746411665,-0.00509783111795678,0.0135031988984628,0.00848763090541195,-0.0138450111552121,0.0146241139561856,0.00704948592282209
"1360",-0.00397601197734007,0.0166935262469272,0.0475037278170867,0.0828748036830985,0.0793266063941334,-0.00138341912713979,-0.00599823729992054,0.259730200218203,0.102468434554862,0.00687106013014687,-0.00368842264259707,0.071867217864184,-0.0305058737603672,-0.000840896548597952,0.0613180031329072,-0.00166021370634927,-0.00166021370634927,-0.0969240218279211,0.00239442162362824,0.000918269473228732,0.0489211584156265,0.00998784730758586,0.00749306078398171,0.000391216892398097,0.0232218896434282,0.0033898381845859,-0.120798910237105,-0.0191572813079542,-0.0164007062880148,0.0408417649188485,0.0106536823815669,-0.00949861879301255,-0.00508418456949883,0.0134552097715455,0.00846612535850721,-0.013843249567227,0.0146300622126567,0.00701810964026138
"1361",-0.00401811398484749,0.0167298013438005,0.0474958549267619,0.0828496070345741,0.0792824996514167,-0.00136119369549846,-0.0059900553865106,0.25962305743613,0.1024250624626,0.00687984835387428,-0.0036603224442021,0.0718405093558497,-0.0304804819862136,-0.000829585219876567,0.0612989207315235,-0.00164939149868182,-0.00164939149868182,-0.096858728045231,0.00242693286397797,0.000941080240829061,0.049140306369169,0.0100446152789413,0.00748395647846972,0.000391658691013282,0.0232236168902146,0.00338339589322941,-0.120681381553814,-0.0191797690505725,-0.0163679655382263,0.0408628075217879,0.0106540097279094,-0.00949132686710673,-0.00507095583037033,0.0134073839865002,0.00844523096751104,-0.0138411709758837,0.0146362115808423,0.00698657249818605
"1362",-0.00405954166049179,0.0167658183585766,0.0474879504887909,0.0828236294199293,0.0792387961080583,-0.00133937326087642,-0.00598212970074257,0.259515195821354,0.102381461254647,0.00688926894479463,-0.00363278814403593,0.0718131945583827,-0.0304545391978414,-0.000818356077031749,0.061279701248325,-0.00163856071143463,-0.00163856071143463,-0.0967941358916067,0.00245872382337793,0.000963534804814805,0.0493580139915521,0.0101011116153442,0.00747579568455672,0.000392013337354504,0.0232261483081292,0.00337752970998012,-0.120566193683001,-0.0192021520232045,-0.0163363060463828,0.0408840475663266,0.0106538040679493,-0.00948345302395495,-0.00505844222371926,0.0133603492586863,0.00842314300493634,-0.013839453349833,0.0146422155966693,0.00695528618268605
"1363",-0.00409986925704553,0.0168019602428563,0.0474791740398532,0.0827968799566724,0.0791943417461239,-0.00131826335994401,-0.00597365170298296,0.259405844363679,0.102337563228896,0.00689875464947346,-0.00360550370061973,0.0717856082943418,-0.0304274389761878,-0.000807604495954397,0.0612590002942088,-0.001627748156458,-0.001627748156458,-0.0967306430538829,0.0024910353758948,0.000987166960284039,0.0495739605209907,0.0101584469751674,0.0074668909713738,0.000392231060017009,0.0232291394735075,0.0033715531505538,-0.120453760898111,-0.0192236668552429,-0.0163044082737036,0.0409048002076675,0.0106538818731427,-0.00947568820369743,-0.00504624459601297,0.0133136368314236,0.00840172525707388,-0.0138383002953654,0.0146484189569659,0.00692483471112933
"1364",-0.0041404493401952,0.016837348059536,0.0474712389242414,0.0827724956032126,0.079151605250119,-0.00129605326668222,-0.0059652958182376,0.259302153586455,0.102295274035963,0.0069072787529644,-0.00357849110680413,0.0717595602200357,-0.0304021056498277,-0.000796139996719982,0.0612408849223883,-0.00161730208298693,-0.00161730208298693,-0.0966679535240505,0.00252259987844528,0.00100942560612318,0.0497870094041934,0.0102144512376108,0.00745831471914497,0.000392617531059912,0.023230940694552,0.0033655074334415,-0.120339830796759,-0.0192454333277639,-0.0162734182151645,0.040924012175243,0.010654016883861,-0.00946807576364867,-0.00503301539603955,0.0132673347606382,0.00838103598716356,-0.0138362826416439,0.0146546778622496,0.00689392146494647
"1365",-0.00418135046197754,0.0168714970911706,0.0474627011463474,0.0827492493723958,0.0791093500548102,-0.00127289506348757,-0.00595711843785841,0.259197909192508,0.102252842677772,0.00691506031253774,-0.00355029627792041,0.0717339977206826,-0.0303785089721956,-0.000784664321636966,0.061223040661319,-0.00160712462059677,-0.00160712462059677,-0.0966042339403816,0.00255319791590452,0.00103010959148784,0.0499940903249976,0.0102675096981293,0.00744988380695454,0.00039315928240897,0.023231607768108,0.00335793538881242,-0.120220585670308,-0.0192673635376418,-0.0162419785000155,0.0409417248236517,0.0106540409233877,-0.00946053848799811,-0.00501929153050118,0.0132207190065851,0.00836168624276525,-0.0138339795749071,0.0146606257078644,0.00686318435683964
