"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1225",-0.00383789994430978,0.0136104018495277,0.0256306388275931,0.0833317441443812,0.0586014365233873,0.0225814153638949,-0.00992241854333732,0.252597537409485,0.0689343834560189,0.00760874578235054,-0.0152294050546933,0.0243793210321017,-0.0437073555265401,-0.00321425773730663,0.0522002762745447,-0.0112099953947057,-0.0112099953947057,-0.184188867105642,0.0165086231869758,-0.00571525776022595,0.0491227498852278,-0.0227176920355922,-0.0105111100427956,-0.0078443363186193,0.0104155332249398,0.018177852461412,-0.309570628927937,0.00781442349306674,-0.0951954208469645,-0.0125406732124118,0.0159658922879983,-0.0182567438811054,0.021477316911624,-0.00351203642879784,0.0215323902954054,-0.00132713519766726,0.00270257904936815,0.0084450260758901
"1226",-0.00394736470058741,0.0136622237823467,0.0255536192881728,0.0838596116209244,0.058814239909844,0.0223965043769172,-0.00977779721807754,0.251297421658822,0.0689697105431055,0.00705523378556876,-0.0146106961584934,0.0240315313545097,-0.0439076805100485,-0.00311379488538602,0.0522787343946811,-0.010660608073474,-0.010660608073474,-0.174451412578863,0.016533194411468,-0.00602233750208938,0.0493297546341407,-0.0225270757122153,-0.0107960484341539,-0.00750460746053372,0.00989737761801712,0.0183492479232811,-0.310847725400215,0.00764140567619998,-0.0891422478182059,-0.00346765718296038,0.0159393128396615,-0.0180021114337148,0.0190202126491843,-0.00361263948098815,0.0187966667058334,-0.00328272527168965,0.000737103566211352,0.00841841818048646
"1227",-0.00396668084178594,0.0136938590493609,0.0254415256071834,0.0842267358710654,0.0589160612646405,0.0221851251299693,-0.00960410807975037,0.250247290744383,0.0689075578603083,0.00667981830629504,-0.0141426534343417,0.0237250230888053,-0.0440144880112836,-0.00297084788986412,0.0523273366534366,-0.0100308495203009,-0.0100308495203009,-0.168133099574781,0.0165458859379559,-0.00620486612257875,0.0495581887766046,-0.0223612631155486,-0.010948550313133,-0.00735313349315753,0.0095708371084321,0.0185850127682495,-0.31176006539915,0.00748872359555982,-0.0848500793596454,0.00405366384533187,0.015952013009252,-0.0177670600705554,0.0169698899041714,-0.00368237713324152,0.0166332009681578,-0.00484814093815605,-0.00079813890370551,0.00848786851751787
"1228",-0.00393368749844144,0.0137190833964448,0.0253099875695566,0.0844387791606712,0.0589234574390129,0.0219696056832377,-0.00941081903579835,0.249328591411263,0.0687529875447706,0.00644648657461977,-0.0138075089140371,0.0234301265827363,-0.0440516846487252,-0.00282456287543277,0.0523249900310484,-0.00938467538643204,-0.00938467538643204,-0.164299469057621,0.0165445921498688,-0.00629020514710855,0.0497978290846048,-0.0222271981415018,-0.0110048767904899,-0.0073509195023029,0.00939089621815505,0.0188569955698082,-0.312309611493734,0.00736677187379636,-0.0818581229057253,0.0102552391772939,0.0160000362832851,-0.0175593556313501,0.0152477739126355,-0.00370545389514426,0.0149142127029294,-0.00610176398719617,-0.00200662847369329,0.00861564862201417
"1229",-0.00387843401980118,0.0137350366384178,0.0252345107677598,0.0846236889944647,0.0589272175229446,0.0217997128858588,-0.00925258430623081,0.248793403553697,0.0686455135537424,0.00631280593703577,-0.0135136139900713,0.0232402114066882,-0.0440545843348964,-0.0027293994515361,0.0523286260788076,-0.00882016639152839,-0.00882016639152839,-0.161670349582436,0.0165394706051301,-0.00632865019119919,0.0500646712431473,-0.0221139362334468,-0.0110448050654924,-0.00740182255885938,0.00929769443966159,0.0190875408430245,-0.312644755837987,0.00726619577663453,-0.0797857972144856,0.0148360199490568,0.0160344745490165,-0.0174227916584486,0.0140083675650747,-0.00372291442442321,0.0137001714395383,-0.00699933596055536,-0.00282902017736908,0.00875373004207914
"1230",-0.00381828532461684,0.0137513298582537,0.0251587926111412,0.0847237038631368,0.0588938614282738,0.0216406657096466,-0.00909646764195421,0.248295446906261,0.06849452195588,0.00623798015087721,-0.0133030117930104,0.0230626206851167,-0.0440228688588871,-0.00264874895797877,0.0523130505235837,-0.00829672179279389,-0.00829672179279389,-0.160126765197368,0.0165262604065094,-0.006329254994891,0.0503464631848922,-0.022028380157958,-0.0110428255289149,-0.00750135032277064,0.00925782352609207,0.0193024954134458,-0.312834715868131,0.00718327461048818,-0.0783186509972687,0.0186336335243952,0.0160837469923519,-0.0173109769946833,0.0129416729649086,-0.00371553527525732,0.0127032502076535,-0.00774435461805976,-0.00350783028810742,0.00890052794989324
"1231",0.00664591094671713,0.0117847354039932,0.0304541068489699,0.0792451048422341,0.0716175120515757,0.0109840812625745,0.00603186962905979,0.262619061865172,0.0861367802299283,0.00187356459755003,-0.02023096060661,0.0581823027657943,-0.0491807779989063,0.00157918754985258,0.0605699115048761,-0.0076127524399214,-0.0076127524399214,-0.071601915434455,0.00833411955261534,-0.0105780523059757,0.0203868292798197,-0.0253107104916641,-0.00193779536130355,0.00136544924938986,0.0183306950475596,0.0157052219309196,-0.128425017734896,0.00934525935277922,-0.0539863349225035,0.0462491438102217,0.0115740504895583,-0.00940114267132687,0.000217656185587511,-0.00253497335879021,-0.00577237728272547,-0.01226757994525,-0.00877773714976869,0.00711681468140167
"1232",0.00292216321992218,0.0134203675548441,0.026668609678965,0.0777978089388832,0.0712234111760631,0.00956086175039199,0.00843448356917065,0.255979867681461,0.0839770713541241,0.0072958309995582,-0.0187062448851004,0.0556209290749498,-0.051598622065929,-0.00177528117558111,0.0544303322797491,-0.0071156902286142,-0.0071156902286142,-0.0917166655315464,0.0125231125524209,-0.00935046782427645,0.0260451558518993,-0.0257103124620481,-0.000265518552495092,0.00057011451339905,0.0208584090995002,0.0194844967101109,-0.146728661578222,0.0093078117183757,-0.0627033250264766,0.0354131655862775,0.0110752139249775,-0.0137442873067269,0.0100724973940409,-0.000236294017249166,0.000723334693199992,-0.00565140910226229,-0.00510461854035294,0.00949740624060274
"1233",-0.00352563204470863,0.0161605916524647,0.0261120098661524,0.0829598400044407,0.0712515008062154,0.0122509117538206,0.00260074228913374,0.264009540923728,0.0832052344408025,0.0115453371873277,-0.0165025081056847,0.0455825748370662,-0.0507978455437045,-0.00519026411933163,0.0528411724852796,-0.00686809181510737,-0.00686809181510737,-0.128789781712855,0.0186589820813748,-0.00788453728041518,0.0349075241441631,-0.0257243644481489,-0.00280010421120929,-0.00213117551663143,0.0195380752125141,0.0231970617786934,-0.211512489861807,0.0091682420106919,-0.0731256763606494,0.0249542924802645,0.0120492356625699,-0.0178272290706043,0.0177321395305326,0.000652587173745197,0.0109802736500062,-0.00244254745626678,-0.00175492019760199,0.0110121111499861
"1234",0.00618939993232018,0.0110159686509414,0.0302627774376722,0.0760475916473776,0.0721364713827616,0.00687382861153957,0.00949001197517616,0.260626559925348,0.0895172682420603,0.00423646773279468,-0.0188467222294603,0.0631395135929857,-0.0520013631020557,0.00111181523063874,0.0588294974403048,-0.0065244128774372,-0.0065244128774372,-0.0577866602289489,0.00919108789528422,-0.0132889156145073,0.0126766023281939,-0.0230444151738386,0.000750194095159129,0.00305344501822433,0.0196359895025281,0.0148159658283217,-0.0839737473974265,0.0100605765499669,-0.0496251951949219,0.0471633589499605,0.0104287032504019,-0.0119464018542812,0.000429933177652409,0.000766708259327919,-0.00611746532570916,-0.0109025782400468,-0.0106600079890498,0.00664706899230859
"1235",-0.00200536860913215,0.0156191220122538,0.0297750614779617,0.0816951378129159,0.0748305735647719,0.00941845041138396,0.00591898870789222,0.272147763099248,0.0901099881781883,0.013928947957569,-0.016087836389632,0.0539234574742611,-0.0514253959374448,-0.0044548450438892,0.053625518073251,-0.00614428304960587,-0.00614428304960587,-0.108998025758661,0.0171705739559337,-0.0102453282926489,0.0231812111340073,-0.0262344687666419,-0.00158152178253098,0.000375471680489536,0.0228116303102737,0.0201827146936266,-0.148230245630926,0.010120950195634,-0.0674630530135216,0.0280453173520198,0.0101269639819028,-0.0180776777259463,0.0174978082386472,0.00261089402977441,0.00764120523629936,-0.00242041960376185,-0.00289609446290744,0.00970214952948898
"1236",-0.00600391215112214,0.0165489471955081,0.0298144104675374,0.0847515990960201,0.0724202787078266,0.0122495092222997,0.00150040638208356,0.272187402350867,0.0859477876996915,0.0146934906861128,-0.0129436685607972,0.0454361569356312,-0.0497446121700727,-0.00656954187884684,0.0530748087592259,-0.0056986207218391,-0.0056986207218391,-0.134565105769424,0.0202088557677353,-0.00883899941060926,0.0315119049067898,-0.0253804634614168,-0.00260326660148706,-0.00210299057555937,0.0212253489600798,0.0207290171367939,-0.204044410946794,0.00934140937932194,-0.0754877268138184,0.018293905456752,0.0100618230128585,-0.020384198316486,0.0211421593712969,0.00219162007492897,0.0144943927110725,-0.00123531722903889,-0.000764835648256104,0.009395741121875
"1237",-0.00730982611868262,0.0163286402231311,0.0298648518397034,0.0859660529833187,0.0690412137528877,0.0148983680080519,-0.0021952905989556,0.268366046849188,0.08121176820471,0.0131361919114352,-0.0109825788383544,0.0387366839467596,-0.0479064147741941,-0.0067476457104752,0.053776471471138,-0.00538098402282223,-0.00538098402282223,-0.14589615572532,0.0205889959105308,-0.00782493822265386,0.0374379321188228,-0.0241040569942028,-0.00354309304648119,-0.00392914020103386,0.0187123740227263,0.0197504835183127,-0.243049106209099,0.00840781660673331,-0.0779171931445635,0.0157983121391308,0.0102735848182921,-0.020820852704493,0.0197468860620947,0.000967280550095135,0.0161157365591175,-0.00279748841584485,-0.00109253697138298,0.00850057635405202
"1238",-0.0074303519704599,0.0158231725638147,0.0296145695251781,0.0862756645355549,0.0662089031730507,0.0168972355187684,-0.00474670256972033,0.264093344517982,0.0774977463358867,0.0114849202891931,-0.0099572525506241,0.0341740429688626,-0.0463876618378235,-0.00617339045298482,0.0543419436171964,-0.00523450832844096,-0.00523450832844096,-0.149640472317332,0.0200033402465951,-0.00710738524136843,0.0414075603827508,-0.0231483660058482,-0.0045692104978106,-0.00507694652513877,0.0165288181996496,0.0187312478603802,-0.267084247579492,0.00770483387769252,-0.0777875779490745,0.0160604610777783,0.010629733169514,-0.0205999494661656,0.0176372995999534,-0.000210604331520976,0.0156213764444306,-0.00461564621316102,-0.00192744912190888,0.00792286065717702
"1239",-0.00711801057641367,0.0153305380835499,0.0291341147880538,0.0863540288317993,0.064243864474555,0.0182668461758485,-0.00636277492500984,0.260717555347908,0.0750286038406057,0.0102082540528052,-0.00948866918659706,0.0312910139780805,-0.0453444206235155,-0.00542845788756472,0.0546558809570775,-0.00519296906181676,-0.00519296906181676,-0.150007050730621,0.0192574795702828,-0.00671470653540079,0.0441225419589764,-0.0225460421250934,-0.00561116832160853,-0.00574217375959471,0.014842384136058,0.0180801091418428,-0.281688863708824,0.007258755434771,-0.0767591469183521,0.0173532549559983,0.0110761896736738,-0.0202416187409202,0.0159051493152744,-0.00112416745271582,0.014530395683846,-0.00609192254198608,-0.00275611791945912,0.00773806042414704
"1240",-0.0066749625330955,0.0149304825361187,0.0285521802076687,0.0864361046563733,0.0629830898964618,0.0191689266788316,-0.00733888315988153,0.258345273836977,0.0735052027469441,0.00928825083608922,-0.00932911367513574,0.0295059345356479,-0.0446957808847472,-0.00473727211313951,0.0548104648822119,-0.00518830232868194,-0.00518830232868194,-0.1491308619209,0.0186142261750024,-0.00656773727247493,0.0460861217465731,-0.0221913774156337,-0.00658607041947665,-0.00611788913845977,0.0135608402481414,0.0177884842892979,-0.290836404284048,0.00698803644651761,-0.0755480705620797,0.0190881767992919,0.0115704769236576,-0.0199018128527996,0.0146198506485991,-0.00179680875344159,0.0133898368658627,-0.00720648398556121,-0.00348452254712601,0.00782608558814317
"1241",-0.00618310744674481,0.0146462454000874,0.0278493816092864,0.0863580690837339,0.0620845734335868,0.0196844418295009,-0.00780943573308476,0.256194402384672,0.0723699733550239,0.00864150509908642,-0.00950046904685994,0.028175339478257,-0.0442992991010063,-0.00410570178442182,0.0547800867915007,-0.00510111466407299,-0.00510111466407299,-0.149240281127495,0.0180993780172602,-0.00651221994326341,0.0475944480376202,-0.0220061808503475,-0.00736483347573826,-0.00645954754135594,0.0126297025926425,0.0178825202028446,-0.296710698791725,0.00683896677716128,-0.0745870831901488,0.0219584001381736,0.0121809450172551,-0.0195261716903555,0.0132647191132689,-0.00221168770328726,0.0120771940954997,-0.00823984119423772,-0.00435810045346774,0.00809812931854318
"1242",0.00355547405969821,0.0132381304421747,0.028831974657161,0.0806994917521484,0.0708586999137646,0.0119106228384387,0.00460629484623319,0.262388075349644,0.0836307721530148,0.004147813343233,-0.0178859926646322,0.0545401540409116,-0.0501435810167034,-0.000437844610614865,0.0597391315067858,-0.0063108002941368,-0.0063108002941368,-0.0863130424086509,0.0109515349513253,-0.00923912558292005,0.027476500446565,-0.0251474819521291,-0.00142276749701411,7.09447584256223e-05,0.0190499439807291,0.0171723237090791,-0.165944183470842,0.00874987633613864,-0.0594676427434391,0.0423825232360644,0.0108230577884303,-0.0123147348948399,0.00445848069195608,-0.00243208406252014,-0.00302198631185695,-0.0108933193904656,-0.00749650074004369,0.00754505639497706
"1243",-0.00351984798889922,0.0161805694470662,0.0275979313187412,0.0853001905385864,0.0706218412277647,0.0142963585980016,-0.000260591145162656,0.267820257010534,0.0824630404674925,0.0105486607755515,-0.0148115346180802,0.0435335224301326,-0.0490975191557097,-0.00402406220175646,0.0558592314406592,-0.00566601723669719,-0.00566601723669719,-0.127203415794822,0.017473946178611,-0.00754661857462593,0.0379202307527755,-0.0258161670888141,-0.00413125257890716,-0.00281340523231203,0.0183336363202423,0.021400192388632,-0.229770997599164,0.00854101109806837,-0.0708509656026769,0.0307161604526504,0.011326196967536,-0.0175073400495386,0.0146772340854392,-0.000824669659859965,0.00775305617632606,-0.00625403806724213,-0.00360705425810894,0.0101852531863177
"1244",-0.00575856454100047,0.0160459189685162,0.0272929621511339,0.0865373128579457,0.0674745259939503,0.0163005980976883,-0.0038076493016163,0.264416853498824,0.0787259536112863,0.0106866798824454,-0.0121134701898238,0.0363590459372952,-0.0472581210313035,-0.00487550188910606,0.0549531001973065,-0.00519933049823075,-0.00519933049823075,-0.141184683933356,0.0189640163620943,-0.00717791820707529,0.0434893968693975,-0.0242336385895779,-0.00558779475062551,-0.00463559550130391,0.0157856440934812,0.0211076817734826,-0.26445751982305,0.00785962417508065,-0.0738500085568596,0.0257602364683323,0.0116697880775894,-0.0190521855194894,0.0157487533897555,-0.00100355759351263,0.0115754503587158,-0.00622832881516061,-0.00319128279296573,0.0100136016333896
"1245",-0.00431361743716045,0.0150770419142155,0.0270258124768615,0.0866524478897689,0.0670385595242925,0.0162910032370103,-0.00288510506440277,0.262505816657549,0.0776682211563863,0.00865048561751293,-0.0126047218280504,0.037711010117095,-0.0481412081006486,-0.00474437923620829,0.0565010831743823,-0.00523230570654225,-0.00523230570654225,-0.1362925943495,0.0172870044246614,-0.00666321535683048,0.0448314306871643,-0.0235983660629467,-0.0048463783385537,-0.00470422743847221,0.0158465042306853,0.0204099737864467,-0.264945037666123,0.00721315133972609,-0.0730686491810091,0.0278050515461282,0.0118825284879639,-0.0181003249712862,0.0135655728154331,-0.00189524151912284,0.00912169319407454,-0.00701246887142817,-0.00357597538283183,0.009544318374479
"1246",-0.00569180983097863,0.015160417580093,0.0267410452025829,0.0869394120166993,0.0648515323869491,0.0177801493004485,-0.00569478368346309,0.259852638349135,0.0754144012246672,0.00900985040543451,-0.0110700081873903,0.0325920512708007,-0.046256132973077,-0.00473276806055439,0.0554950074938611,-0.00498740214078108,-0.00498740214078108,-0.14292066301317,0.0182734610613168,-0.00664518419650239,0.04783051282416,-0.0227689745976724,-0.00646946688446014,-0.00569119448804162,0.0136733811742716,0.0202299356812505,-0.284580356498788,0.00695555200328325,-0.0734623803267927,0.025736747059952,0.0122405482771697,-0.0190343821378208,0.0139695472291797,-0.00207591494015388,0.011153734133914,-0.00748238119361109,-0.00373596910565441,0.00960556273607019
"1247",-0.00565985313009457,0.0148402141132802,0.0265960320248159,0.0869072445389598,0.0632896721616414,0.0187533493521564,-0.00697429494080871,0.257319188096017,0.0736905697632886,0.00855320413013506,-0.010363075255568,0.0298798938441292,-0.0451762093937848,-0.00428943788013471,0.0552395442191249,-0.00480400572238348,-0.00480400572238348,-0.14538271563893,0.0180825691313163,-0.00667366437334341,0.0496702534212683,-0.0222388741909185,-0.00746816581719908,-0.00629959238274466,0.0123325571995086,0.0196769310702598,-0.294407063622398,0.0067206587010739,-0.0731498965386626,0.026668007514766,0.0126758927076645,-0.0191253514917889,0.0129413297933761,-0.0024062089270918,0.0109010083933433,-0.00849224542309512,-0.00450055967856324,0.00951088343587485
"1248",-0.00324126828737714,0.00436893146473449,0.0130264076133362,0.0517616430145481,0.0142695953555056,0.00231758923761506,0.00281929338688042,-0.25274712982388,0.00672628668739139,0.0105749910368783,-0.0113562836652802,-0.0623295251702682,0.0341050956489499,0.00614959610893608,0.0454208623349913,0.0264066285178416,0.0264066285178416,-0.749034545380186,0.0180494171187121,0.0248322164571231,0.0146379689810697,-0.0138939766552302,-0.0195706390593817,0.000738160440771954,0.0106861879624064,0.00438137992442355,-0.169781189837724,0.0164874291816705,-0.0334783418832413,0.816749700856921,0.00572019270355203,0.00151784474600263,-0.507210345714936,-0.00984084514437267,-0.489712711394009,-0.395445174611514,-0.40838379657234,0.00831715516137797
"1249",0.00700912764622061,-0.00115929769961419,0.0195224849145262,0.0660662005540102,0.0547001251862843,-0.000762801344571534,3.22705971898979e-06,0.216654973444494,0.0624333140008278,0.0159746343166733,-0.0216793122303466,0.0343785378493483,-0.0350129030486867,0.0140640281717491,0.0605626730911048,0.0120217385684271,0.0120217385684271,-0.67849334602063,0.00931821623068041,0.000834444360032508,0.0286781902656031,-0.0246703785782568,0.0172713238350879,-0.0148915829132281,0.0386237797131947,0.0309434371591438,-0.199708590338133,0.0112765470756866,-0.317343984732066,0.218596179116236,0.00576464213400806,-0.00624367640876692,-0.041252387630943,-0.00256015705087564,-0.0386149376098182,-0.0276036987102076,-0.00694788823735313,0.0190134112058985
"1250",0.00406152022875177,0.0045654368828756,0.0252279260209982,0.0704182520570715,0.0577306771035861,0.0096972111285503,-0.00671861026220589,0.285685084084515,0.0686676945715055,0.0231379202034134,-0.0228524354881092,0.0410752200226231,-0.0411207392314791,0.00578598982394285,0.055283627267803,-5.92067399006449e-05,-5.92067399006449e-05,-0.574442586096004,0.0152164868567861,0.0012854491283372,0.0437289014266903,-0.0229261732547745,0.00968459372424615,-0.0194375711913031,0.0369510453469255,0.0302490271833484,-0.247983900896012,0.0110007991047517,-0.304451379567151,-0.065775368788885,0.00950926869768489,-0.014344381584378,0.0575254473112963,0.000403774464201729,0.0599931701036906,0.032169984062984,0.0511126304327285,0.0189684934970681
"1251",0.000176067764771156,0.00916241403120955,0.0272227555701349,0.0741588218626837,0.0588224968439935,0.0164035140354681,-0.00871399952222261,0.289413078161208,0.0703481526327215,0.0211764155727956,-0.0223380099980297,0.0387628192424187,-0.0419400609256498,0.000146281266319729,0.0535086230375884,-0.00795972225090029,-0.00795972225090029,-0.453035197775818,0.0174509901213391,0.000613681941078992,0.0504142277152896,-0.0227161692753044,0.00191906744264423,-0.0174474595338238,0.0292863033342669,0.0244167752066574,-0.277396507492093,0.00992176708178461,-0.247526009478528,-0.125848937208479,0.0118709157839323,-0.0188624456955529,0.0668226583620976,-0.000189998768605334,0.0702665576174364,0.034364405511403,0.0476642739687042,0.0151881061549643
"1252",0.00425653298671854,0.0112682399440596,0.0289402123850248,0.0763320097400443,0.0698315799730483,0.0128618564707812,0.0032195085034382,0.279820355497168,0.0823608908325099,0.0101247855691573,-0.0243347571327343,0.0575455453512238,-0.0490689546573319,-0.000245287273246648,0.0592407889114423,-0.0106548839119692,-0.0106548839119692,-0.234655598944718,0.0118842992732168,-0.00492722809988091,0.0345226739835013,-0.025841318661831,0.00165759804927489,-0.00553769015407502,0.025423420267755,0.0188339746793938,-0.183973443620842,0.0098916970343656,-0.14169286742292,-0.0515117875525729,0.0107654126648154,-0.0137172555765763,0.0347065484775679,-0.00186822221847193,0.0304196822845996,0.0118617186597625,0.0187362227936443,0.0103770355139168
"1253",-0.00064053396610189,0.0130206420340897,0.0261911780102927,0.0769371814807343,0.0691787170115354,0.0133859709963926,0.00274853771627688,0.271473315677613,0.0806179086667157,0.0124656894881984,-0.0227820622172121,0.0511131096408246,-0.0506976949954534,-0.0035384089805964,0.0549213383733361,-0.0117903829165524,-0.0117903829165524,-0.221515971754316,0.0157960983000553,-0.0049459656037596,0.040808655002911,-0.0254270344087486,0.00041330574048856,-0.00567599618078923,0.0238706353538267,0.0206797566423971,-0.216931740925494,0.00938108951090667,-0.132335249947324,-0.0514594598349025,0.0116857952213289,-0.0177440059088205,0.0370138872057588,-1.500339837472e-05,0.0316009734301246,0.0126165339028351,0.015789058760668,0.0110424643415483
"1254",-0.00569939595089802,0.0146116502433646,0.0262882194394166,0.0794536591017991,0.0676418738058441,0.016747962520431,-0.00290822519456302,0.270271431738041,0.0784481154465511,0.0135155592503852,-0.0204919359991369,0.041452445007145,-0.0485903548882523,-0.00555097811073619,0.0532308569627851,-0.012956675838571,-0.012956675838571,-0.222781249705853,0.0191798105816387,-0.00465648223811792,0.0473336169408282,-0.0248973493459556,-0.00326463678137739,-0.00676426556266141,0.0202030246104971,0.0210066393947582,-0.26560190719215,0.00889631092355028,-0.127455089686818,-0.0542029189614024,0.0122517993867037,-0.0201119374997346,0.0387434000727191,-0.000102166997416566,0.0351398168614596,0.0116557521817845,0.0148073210091147,0.0105617951080716
"1255",-0.00717883690490049,0.0144608511271802,0.0267258569772812,0.080532904839778,0.0654262312027088,0.0188258005390158,-0.00585056930065932,0.264316758782109,0.0754634569338809,0.011847317445564,-0.0181554063152599,0.0352136986736101,-0.0470558077849364,-0.00560400711753042,0.0529004408287914,-0.0129374995052655,-0.0129374995052655,-0.210609570288455,0.019259672754211,-0.00501977835531582,0.0509018352464955,-0.023870384490021,-0.00556182933493537,-0.00711411770496368,0.0168628993895326,0.0196002156473503,-0.291565865913055,0.00815960751265493,-0.117099691401273,-0.0429999611158663,0.0125218865368644,-0.0202421650299251,0.0340986983427717,-0.000867687669487656,0.0316358316184386,0.00723558935311938,0.0107909671070085,0.00937045540124152
"1256",-0.00743619449967422,0.0140725944307575,0.0269833830472433,0.0812833546634229,0.0638753107944239,0.0200679712893536,-0.00734808314495301,0.259439093834681,0.0733219644516464,0.0101858557854062,-0.0164461653808159,0.0314774163112522,-0.0460647155165666,-0.00509226049155333,0.0528517923641698,-0.0125029811905421,-0.0125029811905421,-0.197899261838825,0.0186636610886128,-0.00535018184091782,0.05303763670777,-0.0231273838342964,-0.00718921760574108,-0.00721067285363656,0.0146460276027477,0.0185193496522862,-0.305642026921017,0.00761526451942855,-0.107740949865938,-0.030422576360513,0.0127730776843329,-0.0198384276970055,0.0294521694839738,-0.00158393620240749,0.0272443407666672,0.00321669629874784,0.0072593724284392,0.00862238400185972
"1257",-0.0072736818076361,0.0137546259625877,0.0269214010061222,0.0817751198673998,0.0628482321398599,0.0206891596945497,-0.00799998996018625,0.255656772027901,0.0717904465656425,0.0089563116086747,-0.0153828362636045,0.0290837336161601,-0.0454470750243977,-0.00442476470219598,0.0527775718073336,-0.0117910157373918,-0.0117910157373918,-0.188498935890751,0.0180699528999674,-0.0055819956321299,0.0544734405005763,-0.0226519715401628,-0.00830961841634126,-0.0073272391226635,0.0132643859487629,0.0180697473377335,-0.313709208521721,0.0072534599914267,-0.100469406484349,-0.0182226344068708,0.0131141776773856,-0.0193158498643894,0.0253395131893884,-0.0020797591155928,0.0231119427163327,-0.000121735344041512,0.00429568945575349,0.00835247425952547
"1258",-0.00700725653678977,0.0135202763682464,0.0268325882105345,0.0823293009895812,0.0622807177227446,0.0210436925575779,-0.00831880340154384,0.253536417976602,0.0709569984998591,0.00809718450576937,-0.0145436322044789,0.0277261002365582,-0.0450887794095573,-0.00391021010405198,0.0527566279997076,-0.0111369195591667,-0.0111369195591667,-0.180735469995691,0.0176439220888972,-0.005794635807937,0.0555400072869185,-0.0223184324034696,-0.00919183799885622,-0.00737184632831791,0.0123588758210376,0.0178995008336021,-0.318539173343146,0.00699494842489172,-0.0950594202722046,-0.00916370247333128,0.0133726106810993,-0.0189338142020149,0.0225688838660024,-0.00247518511865194,0.0201628848034267,-0.00242091067654952,0.00233407267939135,0.00832112891644613
"1259",-0.00672385794288121,0.0133603730625105,0.0266608234928758,0.0828107509625823,0.0619344668910906,0.0211990000293005,-0.0084114197282997,0.252086539616751,0.0704220086052848,0.00747728398456536,-0.0139509185704564,0.0268602708160683,-0.0448533483538159,-0.00347176099740758,0.0527499675717235,-0.0104566217905766,-0.0104566217905766,-0.174924907759014,0.017352164050012,-0.00597888227648421,0.0564255897859903,-0.0220906410018397,-0.00985037835430756,-0.00741481165749455,0.0117202025460925,0.0179358885670415,-0.321741788364259,0.00678324451873753,-0.09093918321455,-0.00151602180851594,0.0136222650572443,-0.0186112471192032,0.0203347494080441,-0.00278941065114831,0.0177885728956519,-0.00422887446143552,0.000771661545025343,0.00844866950844765
"1260",-0.00644987567381188,0.0132531567652023,0.0264390885869318,0.0831806122014887,0.061690052267939,0.0212307306676555,-0.00837086400382573,0.250991327691738,0.0700279903739595,0.00703934471014752,-0.0135473916052163,0.0262545014410264,-0.0446777152357147,-0.00310383582483673,0.0527280917111635,-0.00977166755359433,-0.00977166755359433,-0.170890041817933,0.0171540165501006,-0.00611711264143998,0.0571947225219357,-0.021932011168684,-0.0103246442901955,-0.00749423642766564,0.0112737221412971,0.0181086906657961,-0.323900176655327,0.00660846500505556,-0.087858804884658,0.00501525994851034,0.0138666918238321,-0.0183319404180941,0.0184703781182616,-0.00302576906551125,0.0158532010305833,-0.00567756471137631,-0.000501879178940221,0.00866882857977378
"1261",-0.00619883880799868,0.0131801801440457,0.0262344151822383,0.0834884649150644,0.0615240228670601,0.0212128718081762,-0.00828096430186958,0.250260688937328,0.069759782448508,0.00673431854356066,-0.0132436092021147,0.0258490400088693,-0.0445352986604531,-0.00282550131255354,0.0527097163046021,-0.00914104067735691,-0.00914104067735691,-0.16797366081292,0.0170262373040174,-0.00621835737113417,0.0578875271919547,-0.0218154178853661,-0.0106794475691499,-0.00758916785382349,0.0109589751962553,0.0183235799505084,-0.325361048789671,0.00646097188614813,-0.0855810891864017,0.0102644849441502,0.0140784175748749,-0.0181143672367389,0.0170124425746372,-0.00321142057589821,0.0143661466825531,-0.00678285283613011,-0.00146693176507429,0.00892231763877047
"1262",-0.00597738600963259,0.0131308259903231,0.0260718160134019,0.0837685876468425,0.0614237949544851,0.0211823103623766,-0.00818214117170638,0.249844572600495,0.069599520121735,0.00651856870335002,-0.012991311584286,0.0256015385399608,-0.0444120847939674,-0.00262751883224171,0.052710560811473,-0.00857824112935535,-0.00857824112935535,-0.165694168197158,0.0169640028362361,-0.00629650335924011,0.0585346231281361,-0.0217264190387786,-0.010960164497907,-0.00767632700649339,0.0107253650944272,0.0185276202316138,-0.326388600932189,0.00633047359345092,-0.083869960689781,0.0143659033366227,0.014248542143653,-0.0179601406980496,0.0159087838788342,-0.00337028215202053,0.0132527308335207,-0.00761307495693314,-0.00217449669837541,0.00917786208967324
