ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2011	01-OCT-11	PLACER	31	RIGHTS OF WAY	MP400-EXT	914.6265	BIFENTHRIN	.3658506			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.7567	BIFENTHRIN	.1387793			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.4054	BIFENTHRIN	.0320266			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	6.9591	BIFENTHRIN	.5497689			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.2431	BIFENTHRIN	.2562049			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	11.7562	BIFENTHRIN	.9287398			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	12.0264	BIFENTHRIN	.9500856			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.9863	BIFENTHRIN	.3149177			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	1.6621	BIFENTHRIN	.1313059			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0507	BIFENTHRIN	.0040053			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	7.2294	BIFENTHRIN	.5711226			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0338	BIFENTHRIN	.0026702			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0169	BIFENTHRIN	.0013351			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.0404	BIFENTHRIN	.2401916			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.0473	BIFENTHRIN	.0037367			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	4.5944	BIFENTHRIN	.3629576			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	3.3782	BIFENTHRIN	.2668778			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN I/T INSECTICIDE/TERMITICIDE	.9729	BIFENTHRIN	.0768591			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	908.15	BIFENTHRIN	1.8163			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	1215.1	BIFENTHRIN	2.4302			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	1935.41	BIFENTHRIN	3.87082			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	1398.4	BIFENTHRIN	2.7968			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	795.45	BIFENTHRIN	1.5909			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	2084.25	BIFENTHRIN	4.1685			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	.25	BIFENTHRIN	.0005			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	BIFEN L/P INSECTICIDE GRANULES	1568.15	BIFENTHRIN	3.1363			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	26.1545	BIFENTHRIN	2.0662055			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	.8718	BIFENTHRIN	.0688722			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	52.3091	BIFENTHRIN	4.1324189			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	52.3091	BIFENTHRIN	4.1324189			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	26.1545	BIFENTHRIN	2.0662055			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	8.7182	BIFENTHRIN	.6887378			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	BISECT L	52.3091	BIFENTHRIN	4.1324189			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	33	BIFENTHRIN	.066			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	31.75	BIFENTHRIN	.0635			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	5	BIFENTHRIN	.01			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	5	BIFENTHRIN	.01			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	11	BIFENTHRIN	.022			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	72	BIFENTHRIN	.144			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	77	BIFENTHRIN	.154			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	134.5	BIFENTHRIN	.269			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	5.1875	BIFENTHRIN	.010375			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	1	BIFENTHRIN	.002			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	1.5313	BIFENTHRIN	.0030626			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	140	BIFENTHRIN	.28			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	36.5	BIFENTHRIN	.073			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	27	BIFENTHRIN	.054			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	49	BIFENTHRIN	.098			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	19	BIFENTHRIN	.038			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	2	BIFENTHRIN	.004			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	9	BIFENTHRIN	.018			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	4	BIFENTHRIN	.008			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	105.75	BIFENTHRIN	.2115			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	20	BIFENTHRIN	.04			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	8.25	BIFENTHRIN	.0165			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	17.5	BIFENTHRIN	.035			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	15	BIFENTHRIN	.03			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	8	BIFENTHRIN	.016			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	15.5	BIFENTHRIN	.031			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	116	BIFENTHRIN	.232			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	106	BIFENTHRIN	.212			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	102	BIFENTHRIN	.204			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	22	BIFENTHRIN	.044			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	34	BIFENTHRIN	.068			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	38	BIFENTHRIN	.076			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	18	BIFENTHRIN	.036			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	64	BIFENTHRIN	.128			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	160	BIFENTHRIN	.32			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	22	BIFENTHRIN	.044			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	140	BIFENTHRIN	.28			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	140.5	BIFENTHRIN	.281			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK EZ GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	1.5924	BIFENTHRIN	.1257996			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	.9328	BIFENTHRIN	.0736912			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	.9994	BIFENTHRIN	.0789526			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.1939	BIFENTHRIN	.8053181			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	1.3659	BIFENTHRIN	.1079061			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	3.318	BIFENTHRIN	.262122			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.3331	BIFENTHRIN	.0263149			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	6.9292	BIFENTHRIN	.5474068			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	13.7918	BIFENTHRIN	1.0895522			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	25.9845	BIFENTHRIN	2.0527755			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	2.1698	BIFENTHRIN	.1714142			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.6496	BIFENTHRIN	.0513184			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	6.1963	BIFENTHRIN	.4895077			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	5.7299	BIFENTHRIN	.4526621			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.1832	BIFENTHRIN	.0144728			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	14.3248	BIFENTHRIN	1.1316592			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	6.3962	BIFENTHRIN	.5052998			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	8.6615	BIFENTHRIN	.6842585			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.533	BIFENTHRIN	.042107			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	1.0993	BIFENTHRIN	.0868447			
NO	2011	01-AUG-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.3998	BIFENTHRIN	.0315842			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	4.5973	BIFENTHRIN	.3631867			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	6.1297	BIFENTHRIN	.4842463			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	1.679	BIFENTHRIN	.132641			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	6.4628	BIFENTHRIN	.5105612			
NO	2011	01-DEC-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	13.3254	BIFENTHRIN	1.0527066			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	18.3224	BIFENTHRIN	1.4474696			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.8635	BIFENTHRIN	.0682165			
NO	2011	01-MAR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	6.6627	BIFENTHRIN	.5263533			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.9268	BIFENTHRIN	.8632172			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	5.3302	BIFENTHRIN	.4210858			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	13.1255	BIFENTHRIN	1.0369145			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.5996	BIFENTHRIN	.0473684			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	2.6917	BIFENTHRIN	.2126443			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	10.6603	BIFENTHRIN	.8421637			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	12.6591	BIFENTHRIN	1.0000689			
NO	2011	01-JUL-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	9.461	BIFENTHRIN	.747419			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	4.4973	BIFENTHRIN	.3552867			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.6663	BIFENTHRIN	.0526377			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	14.3248	BIFENTHRIN	1.1316592			
NO	2011	01-NOV-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	7.3956	BIFENTHRIN	.5842524			
NO	2011	01-OCT-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	13.9917	BIFENTHRIN	1.1053443			
NO	2011	01-SEP-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.8662	BIFENTHRIN	.0684298			
NO	2011	01-JAN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.7329	BIFENTHRIN	.0578991			
NO	2011	01-JUN-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.1333	BIFENTHRIN	.0105307			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.1999	BIFENTHRIN	.0157921			
NO	2011	01-APR-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.0333	BIFENTHRIN	.0026307			
NO	2011	01-FEB-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.0333	BIFENTHRIN	.0026307			
NO	2011	01-MAY-11	PLACER	31	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	2.0488	BIFENTHRIN	.1618552			
